#{"t_start": 1764690959.3946564, "env_id": "None"}
r,l,t,r,r_stochastic,r_stochastic_1seed,power,power_floris_opt,power_floris_opt_stochastic,power_floris_opt_stochastic_1seed,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int,simseed,DEL
-44.70685382805558,1,451.536086,-44.70685382805558,-44.70685382805558,-38.7503722009765,"[1431.7313266967342, 1233.5936853739358, 1394.8795820987602]",[2446.97340408 2157.22603659 2738.85277332],[2446.97340408 2157.22603659 2738.85277332],[2210.47497063 1886.90336137 2531.56741032],[ 92.67377946 119.32005276 136.        ],[ 85.04306501 114.4170629  132.72211809],[96.   76.   74.75],[  3.32622054 -23.32005276 -40.        ],[ 10.95693499 -18.4170629  -36.72211809],[ 0.   20.   21.25],96.0,10.0,0.075,4753177579420,"{'RotTorq_[kN-m]': 203.64035587743913, 'RootMxc1_[kN-m]': 6297.354844020348, 'RootMyc1_[kN-m]': 2737.666681571553, 'RootMzc1_[kN-m]': 64.33204905713714, 'TwrBsMxt_[kN-m]': 3686.7893032126635, 'TwrBsMyt_[kN-m]': 6572.938896703519, 'TwrBsMzt_[kN-m]': 1129.170233810118, 'YawBrMxn_[kN-m]': 250.85881599242097, 'YawBrMyn_[kN-m]': 985.2046993863572, 'YawBrMzn_[kN-m]': 1129.3423256363449}"
-14.587434683906544,1,451.536801,-14.587434683906544,-14.587434683906544,-16.490226307505377,"[2179.3248330242427, 1442.63995604586, 1062.145434361411]",[2126.12912333 1043.63707638 2314.33348293],[2126.12912333 1043.63707638 2314.33348293],[2209.07131358 1044.46594433 2355.5190433 ],[130.          69.84137073  60.31388761],[128.67778916  64.93838086  56.97955382],[90.  57.5 60. ],[-40.          20.15862927  29.68611239],[-38.67778916  25.06161914  33.02044618],[ 0.  32.5 30. ],90.0,10.0,0.025,5487803147179,"{'RotTorq_[kN-m]': 82.68199600108711, 'RootMxc1_[kN-m]': 5637.762138780429, 'RootMyc1_[kN-m]': 1770.4586524760998, 'RootMzc1_[kN-m]': 66.974688142078, 'TwrBsMxt_[kN-m]': 1387.360638850636, 'TwrBsMyt_[kN-m]': 2451.862966700561, 'TwrBsMzt_[kN-m]': 531.2105442866332, 'YawBrMxn_[kN-m]': 85.43462585087747, 'YawBrMyn_[kN-m]': 515.9800811642508, 'YawBrMzn_[kN-m]': 531.2084952492786}"
-5.917108479341861,1,451.537174,-5.917108479341861,-5.917108479341861,-5.42053971925884,"[3072.0218311829653, 1340.3615689090907, 1886.616830261681]",[2339.63996982 1781.31548312 2574.20466442],[2339.63996982 1781.31548312 2574.20466442],[2370.6414407  1766.02466792 2523.3425356 ],[93.09985239 80.54326499 93.84433448],[85.46913794 75.64027512 90.51000068],[94. 69. 69.],[ 0.90014761 13.45673501  0.15566552],[ 8.53086206 18.35972488  3.48999932],[ 0. 25. 25.],94.0,10.0,0.025,3076447828079,"{'RotTorq_[kN-m]': 105.97870479856238, 'RootMxc1_[kN-m]': 5714.339975859391, 'RootMyc1_[kN-m]': 1692.5346576240302, 'RootMzc1_[kN-m]': 79.48647568370713, 'TwrBsMxt_[kN-m]': 668.0263016310274, 'TwrBsMyt_[kN-m]': 2547.718566443669, 'TwrBsMzt_[kN-m]': 469.307059757999, 'YawBrMxn_[kN-m]': 107.91283484769697, 'YawBrMyn_[kN-m]': 529.4334977122131, 'YawBrMzn_[kN-m]': 469.3833484036068}"
-37.98078069956124,1,451.537513,-37.98078069956124,-37.98078069956124,-38.77860118761799,"[1470.75091924804, 1728.08784013522, 1342.1751181192992]",[2456.13915003 2181.03870171 2684.76835901],[2456.13915003 2181.03870171 2684.76835901],[2459.69059031 2366.95614772 2590.71706872],[ 68.82492055  75.63470553 136.        ],[ 61.1942061   70.73171567 135.78091999],[96.  76.  73.5],[ 27.17507945  20.36529447 -40.        ],[ 34.8057939   25.26828433 -39.78091999],[ 0.  20.  22.5],96.0,10.0,0.05,5909267680745,"{'RotTorq_[kN-m]': 175.87094215780508, 'RootMxc1_[kN-m]': 5895.80365116474, 'RootMyc1_[kN-m]': 2592.8861034078454, 'RootMzc1_[kN-m]': 71.4787250066522, 'TwrBsMxt_[kN-m]': 2586.429858161778, 'TwrBsMyt_[kN-m]': 5273.957942793754, 'TwrBsMzt_[kN-m]': 836.707782707586, 'YawBrMxn_[kN-m]': 194.93863398687267, 'YawBrMyn_[kN-m]': 812.9792726283407, 'YawBrMzn_[kN-m]': 836.5921144785815}"
-28.201597583936817,1,451.537853,-28.201597583936817,-28.201597583936817,-20.4670790323065,"[2637.0997045803574, 1085.1283089464123, 1549.9661647028588]",[2446.97340408 2157.22603659 2738.85277332],[2446.97340408 2157.22603659 2738.85277332],[2210.47497063 1886.90336137 2531.56741032],[ 75.03837232 136.          80.96189808],[ 67.40765787 133.31315398  77.62756429],[96.   76.   74.75],[ 20.96162768 -40.          15.03810192],[ 28.59234213 -37.31315398  18.37243571],[ 0.   20.   21.25],96.0,10.0,0.075,1810671205992,"{'RotTorq_[kN-m]': 187.7607457718459, 'RootMxc1_[kN-m]': 5896.2014064328005, 'RootMyc1_[kN-m]': 2130.1053812567116, 'RootMzc1_[kN-m]': 69.93118482415399, 'TwrBsMxt_[kN-m]': 3131.8016881001586, 'TwrBsMyt_[kN-m]': 5866.88372439951, 'TwrBsMzt_[kN-m]': 929.778755917865, 'YawBrMxn_[kN-m]': 208.62634576859537, 'YawBrMyn_[kN-m]': 897.1978222330335, 'YawBrMzn_[kN-m]': 929.6974684842786}"
-15.150133353894166,1,451.538297,-15.150133353894166,-15.150133353894166,-16.241649222406036,"[3017.198089992313, 1623.789448202742, 1571.6740575222934]",[2456.13915003 2181.03870171 2684.76835901],[2456.13915003 2181.03870171 2684.76835901],[2459.69059031 2366.95614772 2590.71706872],[129.5782648   71.84867608  96.01743618],[121.94755035  66.94568621  92.68310238],[96.  76.  73.5],[-3.35782648e+01  2.41513239e+01 -1.74361767e-02],[-25.94755035  29.05431379   3.31689762],[ 0.  20.  22.5],96.0,10.0,0.05,744743077100,"{'RotTorq_[kN-m]': 221.70753294586086, 'RootMxc1_[kN-m]': 5930.261324634756, 'RootMyc1_[kN-m]': 2758.7533074705984, 'RootMzc1_[kN-m]': 79.87373843842602, 'TwrBsMxt_[kN-m]': 2174.7863387217635, 'TwrBsMyt_[kN-m]': 4956.31309739533, 'TwrBsMzt_[kN-m]': 810.1211881003873, 'YawBrMxn_[kN-m]': 242.01171838741357, 'YawBrMyn_[kN-m]': 849.8271661871981, 'YawBrMzn_[kN-m]': 810.9842526739959}"
-31.18342006232085,1,451.538665,-31.18342006232085,-31.18342006232085,-21.789932392406893,"[1431.7540400358973, 1914.4772795500953, 934.8372141454578]",[2181.66466049 1593.55631853 2445.76317568],[2181.66466049 1593.55631853 2445.76317568],[1912.29587645 1309.22565977 2252.28594751],[115.65376321 103.08801217 132.        ],[108.02304876  98.1850223  129.73442631],[92.   65.75 64.5 ],[-23.65376321 -11.08801217 -40.        ],[-16.02304876  -6.1850223  -37.73442631],[ 0.   26.25 27.5 ],92.0,10.0,0.075,9986239983657,"{'RotTorq_[kN-m]': 187.46445410293904, 'RootMxc1_[kN-m]': 6416.521711561088, 'RootMyc1_[kN-m]': 2901.735811914686, 'RootMzc1_[kN-m]': 61.403607293062066, 'TwrBsMxt_[kN-m]': 3989.8156552226537, 'TwrBsMyt_[kN-m]': 6200.321061214073, 'TwrBsMzt_[kN-m]': 1132.5237902073934, 'YawBrMxn_[kN-m]': 224.8299616304627, 'YawBrMyn_[kN-m]': 975.5970936355203, 'YawBrMzn_[kN-m]': 1132.5111364538961}"
-11.322667053323029,1,451.539007,-11.322667053323029,-11.322667053323029,-15.02998988273205,"[3123.4551214279586, 1721.5807104694916, 1092.0535966903606]",[2339.63996982 1781.31548312 2574.20466442],[2339.63996982 1781.31548312 2574.20466442],[2464.69610455 1871.99510296 2650.58515082],[131.68805233  85.25303669  85.55917287],[124.05733788  80.35004682  82.22483907],[94. 69. 69.],[-37.68805233   8.74696331   8.44082713],[-30.05733788  13.64995318  11.77516093],[ 0. 25. 25.],94.0,10.0,0.025,9598450492717,"{'RotTorq_[kN-m]': 94.19714181522885, 'RootMxc1_[kN-m]': 5750.3469057409575, 'RootMyc1_[kN-m]': 1557.965029926191, 'RootMzc1_[kN-m]': 75.33924339774036, 'TwrBsMxt_[kN-m]': 1270.342768277216, 'TwrBsMyt_[kN-m]': 2939.7342941927345, 'TwrBsMzt_[kN-m]': 426.19161414063956, 'YawBrMxn_[kN-m]': 111.7764467029153, 'YawBrMyn_[kN-m]': 579.0493061335868, 'YawBrMzn_[kN-m]': 426.2199517268243}"
-6.180333215591666,1,451.539328,-6.180333215591666,-6.180333215591666,-10.102640990979248,"[1786.7938668898205, 2635.5902303623893, 1858.9928155410933]",[2339.63996982 1781.31548312 2574.20466442],[2339.63996982 1781.31548312 2574.20466442],[2464.69610455 1871.99510296 2650.58515082],[ 92.39990553 108.20878552  57.55753893],[ 84.76919108 103.30579566  54.22320514],[94. 69. 69.],[  1.60009447 -14.20878552  36.44246107],[ 9.23080892 -9.30579566 39.77679486],[ 0. 25. 25.],94.0,10.0,0.025,9805775860387,"{'RotTorq_[kN-m]': 102.86428319464828, 'RootMxc1_[kN-m]': 5731.076888929742, 'RootMyc1_[kN-m]': 1763.4627076446516, 'RootMzc1_[kN-m]': 78.21859012367219, 'TwrBsMxt_[kN-m]': 948.6138625028601, 'TwrBsMyt_[kN-m]': 2916.2021676945046, 'TwrBsMzt_[kN-m]': 693.0443917573815, 'YawBrMxn_[kN-m]': 121.88837638793473, 'YawBrMyn_[kN-m]': 679.7709794207716, 'YawBrMzn_[kN-m]': 692.947106292528}"
-11.345898926829525,1,451.539655,-11.345898926829525,-11.345898926829525,-13.91635615032086,"[3089.75065550651, 1326.1498131243438, 978.5373064249218]",[2278.96676538 1356.90375881 2448.94417671],[2278.96676538 1356.90375881 2448.94417671],[2402.61561394 1371.54843316 2492.34319378],[61.16388735 82.05963111 83.2975917 ],[53.5331729  77.15664124 79.9632579 ],[92.  62.  64.5],[30.83611265  9.94036889  8.7024083 ],[38.4668271  14.84335876 12.0367421 ],[ 0.  30.  27.5],92.0,10.0,0.025,372794923111,"{'RotTorq_[kN-m]': 111.70507330862183, 'RootMxc1_[kN-m]': 5632.993372055767, 'RootMyc1_[kN-m]': 1751.076503113353, 'RootMzc1_[kN-m]': 70.4543307015169, 'TwrBsMxt_[kN-m]': 1102.935962682255, 'TwrBsMyt_[kN-m]': 2845.8457980826347, 'TwrBsMzt_[kN-m]': 495.5859078233513, 'YawBrMxn_[kN-m]': 110.81010139508884, 'YawBrMyn_[kN-m]': 476.1363695400358, 'YawBrMzn_[kN-m]': 495.58480176669946}"
