#{"t_start": 1764690191.42619, "env_id": "None"}
r,l,t,r,r_stochastic,r_stochastic_1seed,power,power_floris_opt,power_floris_opt_stochastic,power_floris_opt_stochastic_1seed,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int,simseed,DEL
-3.213351678005817,1,877.519688,-3.213351678005817,-3.213351678005817,-10.26946714042721,"[2497.7625412993125, 1553.6578316263478, 1480.638218994385, 2166.294429215699, 856.4499044650132, 1607.0434645895587, 1307.6186906707637, 1395.825347626076]","[1698.65509913 1709.702605   1688.19859312 1667.98736835 1609.51824023
 1301.01394241 1508.15217786 2109.19469081]","[1698.65509913 1709.702605   1688.19859312 1667.98736835 1609.51824023
 1301.01394241 1508.15217786 2109.19469081]","[1766.75689278 1996.43561833 1786.7473633  1944.98750587 1657.55466874
 1524.75596361 1553.65783163 2106.79949588]","[ 97.0460027   50.         103.30565936  50.          81.306652
  68.61444867  50.          66.24764467]","[89.05427002 53.96290429 99.71723098 50.         75.05348384 66.13388408
 50.         67.26406909]",[90.   90.   71.25 72.5  60.   60.   60.   60.  ],"[ -7.0460027   40.         -13.30565936  40.           8.693348
  21.38555133  40.          23.75235533]","[ 0.94572998 36.03709571 -9.71723098 40.         14.94651616 23.86611592
 40.         22.73593091]",[ 0.    0.   18.75 17.5  30.   30.   30.   30.  ],90.0,10.0,0.075,5447272821387,"{'RotTorq_[kN-m]': 248.7353117285076, 'RootMxc1_[kN-m]': 5629.271174972895, 'RootMyc1_[kN-m]': 2991.860577539057, 'RootMzc1_[kN-m]': 75.75662166816997, 'TwrBsMxt_[kN-m]': 3563.9008350388494, 'TwrBsMyt_[kN-m]': 7451.309093891923, 'TwrBsMzt_[kN-m]': 1060.0041746138925, 'YawBrMxn_[kN-m]': 261.53031270426754, 'YawBrMyn_[kN-m]': 1056.5301193579753, 'YawBrMzn_[kN-m]': 1060.0292010448632}"
0.685683930539533,1,877.654395,0.685683930539533,0.685683930539533,-0.1749255499678174,"[2154.404848089688, 1648.75056113087, 798.0073172902584, 1867.2672756335226, 1761.158718525568, 717.1550738572503, 1883.6265489865725, 2247.111165239673]","[1768.92315089 1758.39708391 1727.3932104  1624.20224846 1487.38718276
 1186.47857258 1508.7044122  1926.93612517]","[1768.92315089 1758.39708391 1727.3932104  1624.20224846 1487.38718276
 1186.47857258 1508.7044122  1926.93612517]","[1765.86731063 1819.34845665 1735.82558266 1667.13095149 1462.71834151
 1258.05503583 1463.04415689 1928.4076154 ]","[ 94.02423766 112.53270653  53.58842838  61.33947058  76.12463084
  52.48056459  53.0316945   60.20374442]","[ 86.03250499 127.79527094  50.          65.69853494  69.87146268
  50.          73.24441366  61.22016884]",[90.   90.   67.5  68.75 56.25 57.5  57.5  57.5 ],"[ -4.02423766 -22.53270653  36.41157162  28.66052942  13.87536916
  37.51943541  36.9683055   29.79625558]","[  3.96749501 -37.79527094  40.          24.30146506  20.12853732
  40.          16.75558634  28.77983116]",[ 0.    0.   22.5  21.25 33.75 32.5  32.5  32.5 ],90.0,10.0,0.025,8186939326181,"{'RotTorq_[kN-m]': 104.76075776320204, 'RootMxc1_[kN-m]': 5514.059505806569, 'RootMyc1_[kN-m]': 2097.1655139047875, 'RootMzc1_[kN-m]': 69.82089785138999, 'TwrBsMxt_[kN-m]': 2620.1013883416867, 'TwrBsMyt_[kN-m]': 4144.115779689352, 'TwrBsMzt_[kN-m]': 589.8242254996103, 'YawBrMxn_[kN-m]': 120.67685072429252, 'YawBrMyn_[kN-m]': 618.1084478583684, 'YawBrMzn_[kN-m]': 589.9542647118238}"
-5.746752576070458,1,877.654954,-5.746752576070458,-5.746752576070458,-6.40518019871088,"[1530.9905124833863, 1527.047622210711, 2157.7537534038397, 1202.7795376845932, 1529.110976789724, 2463.7502243050994, 1226.599661145688, 692.6437515525502]","[1699.33926539 1700.41230907 1692.08459728 1663.72499549 1568.98058227
 1236.18180241 1506.05240166 2015.71868358]","[1699.33926539 1700.41230907 1692.08459728 1663.72499549 1568.98058227
 1236.18180241 1506.05240166 2015.71868358]","[1838.7989927  1568.97504818 1792.56175545 1568.24319054 1616.97288222
 1247.12402339 1527.04781369 2014.80461257]","[127.26839689  82.48839668  97.31200913  85.9058684   56.25316816
  78.79786395  50.          50.        ]","[119.27666422  97.75096108  93.72358075  90.26493276  50.
  76.31729936  58.68472205  50.        ]",[90.   90.   70.   71.25 58.75 58.75 57.5  58.75],"[-37.26839689   7.51160332  -7.31200913   4.0941316   33.74683184
  11.20213605  40.          40.        ]","[-29.27666422  -7.75096108  -3.72358075  -0.26493276  40.
  13.68270064  31.31527795  40.        ]",[ 0.    0.   20.   18.75 31.25 31.25 32.5  31.25],90.0,10.0,0.05,9200601097785,"{'RotTorq_[kN-m]': 170.11901117915434, 'RootMxc1_[kN-m]': 5608.046377599599, 'RootMyc1_[kN-m]': 2430.47923480378, 'RootMzc1_[kN-m]': 71.45856862260793, 'TwrBsMxt_[kN-m]': 2634.6664775584054, 'TwrBsMyt_[kN-m]': 5648.336291742007, 'TwrBsMzt_[kN-m]': 844.6670990020438, 'YawBrMxn_[kN-m]': 203.3893905489193, 'YawBrMyn_[kN-m]': 802.1950368001604, 'YawBrMzn_[kN-m]': 844.9106139526459}"
-16.257424868483383,1,877.655404,-16.257424868483383,-16.257424868483383,-14.308099446816483,"[3142.196417930296, 1327.1980844768857, 894.7347731142563, 2659.545149376249, 2738.244652320709, 1531.2841641024206, 1123.8503712842357, 1330.8620252273008]","[2191.40567513 2135.28719033 2215.40446217 2212.74276223 2580.9411123
 2176.73031831 1509.77698047 2588.72431383]","[2191.40567513 2135.28719033 2215.40446217 2212.74276223 2580.9411123
 2176.73031831 1509.77698047 2588.72431383]","[2232.94666301 1896.75975444 2166.343116   2230.80240494 2554.86443209
 2151.46520545 1327.19808448 2650.0165878 ]","[ 67.05915718  62.75424033  80.04027994  94.48963931 109.40100746
  58.48056459  56.         104.46432659]","[ 59.06742451  78.01680474  76.45185156  98.84870368 103.1478393
  56.          73.46451316 105.480751  ]",[96.   96.   79.75 81.   76.   76.   74.75 74.75],"[ 28.94084282  33.24575967  15.95972006   1.51036069 -13.40100746
  37.51943541  40.          -8.46432659]","[36.93257549 17.98319526 19.54814844 -2.84870368 -7.1478393  40.
 22.53548684 -9.480751  ]",[ 0.    0.   16.25 15.   20.   20.   21.25 21.25],96.0,10.0,0.075,2768651642192,"{'RotTorq_[kN-m]': 220.8600153481267, 'RootMxc1_[kN-m]': 5801.039888613182, 'RootMyc1_[kN-m]': 2693.7831696996577, 'RootMzc1_[kN-m]': 74.74829019738159, 'TwrBsMxt_[kN-m]': 3501.8663760145837, 'TwrBsMyt_[kN-m]': 7553.623863271472, 'TwrBsMzt_[kN-m]': 1051.6292392853402, 'YawBrMxn_[kN-m]': 257.44305838798624, 'YawBrMyn_[kN-m]': 1005.2239486213725, 'YawBrMzn_[kN-m]': 1051.6405839093893}"
-12.416766850214293,1,877.655921,-12.416766850214293,-12.416766850214293,-8.451530050045127,"[2840.9508811252335, 1485.4963668935557, 850.7308049914066, 2243.2082517829895, 533.3253815119846, 1087.3992610215842, 995.4030091303014, 1605.4196229480533]","[1698.65509913 1709.702605   1688.19859312 1667.98736835 1609.51824023
 1301.01394241 1508.15217786 2109.19469081]","[1698.65509913 1709.702605   1688.19859312 1667.98736835 1609.51824023
 1301.01394241 1508.15217786 2109.19469081]","[1617.8376596  1559.05596542 1694.45681299 1410.700661   1801.35923073
 1209.33711376 1485.49636689 1938.4445032 ]","[ 88.11255223  52.60278645  65.7981643   50.         103.08573803
  60.19342353  50.          93.99560925]","[80.12081956 67.86535085 62.20973592 50.         96.83256987 57.71285894
 63.25312937 95.01203367]",[90.   90.   71.25 72.5  60.   60.   60.   60.  ],"[  1.88744777  37.39721355  24.2018357   40.         -13.08573803
  29.80657647  40.          -3.99560925]","[ 9.87918044 22.13464915 27.79026408 40.         -6.83256987 32.28714106
 26.74687063 -5.01203367]",[ 0.    0.   18.75 17.5  30.   30.   30.   30.  ],90.0,10.0,0.075,765308951065,"{'RotTorq_[kN-m]': 215.94148560899512, 'RootMxc1_[kN-m]': 5761.985072844024, 'RootMyc1_[kN-m]': 2701.460452605782, 'RootMzc1_[kN-m]': 69.36509826555762, 'TwrBsMxt_[kN-m]': 4157.343099248312, 'TwrBsMyt_[kN-m]': 8093.793841280892, 'TwrBsMzt_[kN-m]': 1053.3526784747098, 'YawBrMxn_[kN-m]': 243.9212662897171, 'YawBrMyn_[kN-m]': 931.4542394031446, 'YawBrMzn_[kN-m]': 1053.387585828158}"
-7.6412663097699465,1,877.656325,-7.6412663097699465,-7.6412663097699465,-7.622700923318866,"[1499.454111348976, 1533.8697545723212, 1648.890233866294, 1444.5838526674013, 2446.155884032698, 1993.8510187235893, 634.1228026943204, 2141.7684574753735]","[1725.56817274 1939.85290007 2054.6848076  1855.15031489 1809.8284363
 1399.62047147 1508.96858278 2152.92554984]","[1725.56817274 1939.85290007 2054.6848076  1855.15031489 1809.8284363
 1399.62047147 1508.96858278 2152.92554984]","[1890.16461057 1900.62881116 2030.04530552 1826.57400279 1802.26014552
 1338.94020166 1533.86836431 2121.21441096]","[88.68547914 52.         68.15314693 86.83313982 58.25316816 62.47089406
 52.         52.        ]","[80.69374647 63.78937292 64.56471855 91.19220418 52.         59.99032948
 62.37888924 52.        ]",[92.   92.   72.   72.   59.5  60.75 63.25 63.25],"[ 3.31452086 40.         23.84685307  5.16686018 33.74683184 29.52910594
 40.         40.        ]","[11.30625353 28.21062708 27.43528145  0.80779582 40.         32.00967052
 29.62111076 40.        ]",[ 0.    0.   20.   20.   32.5  31.25 28.75 28.75],92.0,10.0,0.025,696040346069,"{'RotTorq_[kN-m]': 88.1703473822273, 'RootMxc1_[kN-m]': 5462.406762342555, 'RootMyc1_[kN-m]': 2300.579006710482, 'RootMzc1_[kN-m]': 69.78826306104592, 'TwrBsMxt_[kN-m]': 2247.9437996487345, 'TwrBsMyt_[kN-m]': 4509.5463195387765, 'TwrBsMzt_[kN-m]': 753.7697035797454, 'YawBrMxn_[kN-m]': 126.66876226032852, 'YawBrMyn_[kN-m]': 822.9252309498652, 'YawBrMzn_[kN-m]': 753.7108115133591}"
-24.162823162422598,1,877.656741,-24.162823162422598,-24.162823162422598,-18.26677229360481,"[2701.612443725859, 2698.537958895458, 829.644999288966, 2087.0376932839226, 1060.7358479295642, 1337.2428954262853, 1427.174440044957, 1213.708652632854]","[2191.40567513 2135.28719033 2215.40446217 2212.74276223 2580.9411123
 2176.73031831 1509.77698047 2588.72431383]","[2191.40567513 2135.28719033 2215.40446217 2212.74276223 2580.9411123
 2176.73031831 1509.77698047 2588.72431383]","[1876.11832515 2027.31617306 2069.62401007 1971.37597851 2568.16446245
 1972.95045134 1480.98346128 2374.06117318]","[132.15796981  56.          68.6754759   56.         106.92386744
  58.48056459  79.23136676 107.20936619]","[124.16623714  70.42986247  65.08704752  58.03224468 100.67069928
  56.          99.44408592 108.22579061]",[96.   96.   79.75 81.   76.   76.   74.75 74.75],"[-36.15796981  40.          27.3245241   40.         -10.92386744
  37.51943541  16.76863324 -11.20936619]","[-28.16623714  25.57013753  30.91295248  37.96775532  -4.67069928
  40.          -3.44408592 -12.22579061]",[ 0.    0.   16.25 15.   20.   20.   21.25 21.25],96.0,10.0,0.075,606213281681,"{'RotTorq_[kN-m]': 263.03945528827603, 'RootMxc1_[kN-m]': 5801.857959539929, 'RootMyc1_[kN-m]': 2920.6908947921575, 'RootMzc1_[kN-m]': 74.25738681362925, 'TwrBsMxt_[kN-m]': 3885.0217497019985, 'TwrBsMyt_[kN-m]': 7568.077910944232, 'TwrBsMzt_[kN-m]': 1076.5242658012792, 'YawBrMxn_[kN-m]': 267.12365306537197, 'YawBrMyn_[kN-m]': 972.8002804830963, 'YawBrMzn_[kN-m]': 1076.769021642362}"
-11.568520677305337,1,877.657138,-11.568520677305337,-11.568520677305337,-12.91508999479235,"[1520.8878996766648, 1519.2723129771193, 2475.5766811990165, 2476.021045941522, 1234.667909808175, 890.5061164151166, 630.6093142776685, 2027.8001356419245]","[1725.56817274 1939.85290007 2054.6848076  1855.15031489 1809.8284363
 1399.62047147 1508.96858278 2152.92554984]","[1725.56817274 1939.85290007 2054.6848076  1855.15031489 1809.8284363
 1399.62047147 1508.96858278 2152.92554984]","[1946.04342014 1867.52762298 2113.82072023 1829.41111378 1841.74417227
 1399.30789979 1519.27231298 2152.85564897]","[ 71.57357473  52.          55.58842838  69.88815809  83.82929708
 102.6632183   52.          52.        ]","[ 63.58184206  63.09732031  52.          74.24722245  77.57612891
 100.18265371  52.          52.        ]",[92.   92.   72.   72.   59.5  60.75 63.25 63.25],"[ 20.42642527  40.          36.41157162  22.11184191   8.17070292
 -10.6632183   40.          40.        ]","[28.41815794 28.90267969 40.         17.75277755 14.42387109 -8.18265371
 40.         40.        ]",[ 0.    0.   20.   20.   32.5  31.25 28.75 28.75],92.0,10.0,0.025,9058736857096,"{'RotTorq_[kN-m]': 98.22225677958582, 'RootMxc1_[kN-m]': 5521.4544781821705, 'RootMyc1_[kN-m]': 2050.0318633932375, 'RootMzc1_[kN-m]': 67.64205544690697, 'TwrBsMxt_[kN-m]': 2311.448984427792, 'TwrBsMyt_[kN-m]': 4122.547676528937, 'TwrBsMzt_[kN-m]': 678.7647319441631, 'YawBrMxn_[kN-m]': 120.3691409567717, 'YawBrMyn_[kN-m]': 685.5710205726854, 'YawBrMzn_[kN-m]': 678.7084080588928}"
-0.7184498585661858,1,877.657537,-0.7184498585661858,-0.7184498585661858,-1.4336657678159428,"[2534.832828810093, 2881.6480374897424, 1099.8529956385375, 1057.239498563099, 1736.5420642068327, 2698.8721633339187, 2686.3634957666104, 1536.3761084109144]","[2125.11329724 2124.42328623 2121.37783552 1996.23874473 2325.92079955
 1780.82919962 1509.13592797 2366.14881878]","[2125.11329724 2124.42328623 2121.37783552 1996.23874473 2325.92079955
 1780.82919962 1509.13592797 2366.14881878]","[2140.81714339 2052.82825466 2162.82276909 1929.19964717 2375.11606752
 1759.88308671 1590.33620937 2456.8175224 ]","[75.14619535 96.1872094  99.12097501 59.74442523 60.25316816 56.48056459
 76.74529441 69.40658453]","[ 67.15446268 111.44977381  95.53254663  64.10348959  54.
  54.          96.95801357  70.42300894]",[94.   94.   72.75 75.25 67.75 67.75 69.   69.  ],"[18.85380465 -2.1872094  -5.12097501 34.25557477 33.74683184 37.51943541
 17.25470559 24.59341547]","[ 26.84553732 -17.44977381  -1.53254663  29.89651041  40.
  40.          -2.95801357  23.57699106]",[ 0.    0.   21.25 18.75 26.25 26.25 25.   25.  ],94.0,10.0,0.025,3280559419113,"{'RotTorq_[kN-m]': 92.40409275895568, 'RootMxc1_[kN-m]': 5614.833514002345, 'RootMyc1_[kN-m]': 2025.7433773282983, 'RootMzc1_[kN-m]': 75.51383855082133, 'TwrBsMxt_[kN-m]': 1453.1848247408075, 'TwrBsMyt_[kN-m]': 3138.2904371808145, 'TwrBsMzt_[kN-m]': 713.3951566043089, 'YawBrMxn_[kN-m]': 119.89652962558753, 'YawBrMyn_[kN-m]': 659.3562466877831, 'YawBrMzn_[kN-m]': 713.5279995636782}"
-12.541953108946185,1,877.657926,-12.541953108946185,-12.541953108946185,-13.850717171048998,"[1531.0134630744446, 1526.3427609555167, 1506.417315985899, 2114.2299031403077, 2638.280407472355, 2556.2365080780805, 1463.2209385749093, 2156.444052879151]","[2237.40685889 2130.66272234 2268.96898609 2240.16239995 2628.01739404
 2257.13848422 1507.08667072 2444.40432381]","[2237.40685889 2130.66272234 2268.96898609 2240.16239995 2628.01739404
 2257.13848422 1507.08667072 2444.40432381]","[2433.04400521 1984.15352837 2490.5152395  2162.15515147 2752.90992173
 2185.68722003 1526.34276096 2448.14553163]","[ 72.4144637   86.92008304  74.92826341 114.68168144  67.12637719
  58.48056459  56.          56.        ]","[ 64.42273102 102.18264744  71.33983503 119.0407458   60.87320903
  56.          56.          56.        ]",[96.   96.   78.5  81.   74.75 76.   74.75 72.25],"[ 23.5855363    9.07991696  21.07173659 -18.68168144  28.87362281
  37.51943541  40.          40.        ]","[ 31.57726898  -6.18264744  24.66016497 -23.0407458   35.12679097
  40.          40.          40.        ]",[ 0.    0.   17.5  15.   21.25 20.   21.25 23.75],96.0,10.0,0.05,1611471148488,"{'RotTorq_[kN-m]': 177.02482038019122, 'RootMxc1_[kN-m]': 5753.41907640635, 'RootMyc1_[kN-m]': 2575.7892408298158, 'RootMzc1_[kN-m]': 75.3774106267229, 'TwrBsMxt_[kN-m]': 2291.219989395772, 'TwrBsMyt_[kN-m]': 4708.37561811221, 'TwrBsMzt_[kN-m]': 910.6754054625628, 'YawBrMxn_[kN-m]': 201.42402777037248, 'YawBrMyn_[kN-m]': 774.354337817969, 'YawBrMzn_[kN-m]': 910.6529716714426}"
