number,value,datetime_start,datetime_complete,duration,params_ent_coef,params_learning_rate,params_learning_starts,params_target_entropy_multiplier,state
20,0.8720450601134412,2025-11-22 07:14:37.129396,2025-11-22 09:08:23.078636,0 days 01:53:45.949240,0.22391010171948622,0.028238689004571736,36,1,COMPLETE
21,-2.9336705689115665,2025-11-22 07:14:37.129759,2025-11-22 09:07:06.641743,0 days 01:52:29.511984,0.08836103137330775,0.00017624874302333768,109,1,COMPLETE
22,-6.163684262360962,2025-11-22 07:14:37.130120,2025-11-22 09:08:01.936359,0 days 01:53:24.806239,0.0029198503317908226,0.0024892872043921106,40,1,COMPLETE
23,-3.782403736244356,2025-11-22 07:14:37.130542,2025-11-22 09:08:23.786058,0 days 01:53:46.655516,0.08339778650077195,0.00017952577564831637,25,1,COMPLETE
24,0.027036803229056248,2025-11-22 07:14:37.130915,2025-11-22 09:08:24.256920,0 days 01:53:47.126005,0.0019812053364123053,0.044750010763786895,43,1,COMPLETE
25,1.286420610094208,2025-11-22 09:05:29.800804,2025-11-22 10:48:48.940135,0 days 01:43:19.139331,0.69667636615754,0.06421997705500859,55,1,COMPLETE
26,-1.2104528493565876,2025-11-22 09:05:44.017703,2025-11-22 10:48:25.855415,0 days 01:42:41.837712,0.8526189627855004,0.094859962580371,61,1,COMPLETE
27,-1.0747327886148752,2025-11-22 09:05:52.755002,2025-11-22 10:48:28.231134,0 days 01:42:35.476132,0.5503681763670767,0.0013517669960249937,60,1,COMPLETE
28,-1.132128608347078,2025-11-22 09:05:58.443706,2025-11-22 10:49:33.336668,0 days 01:43:34.892962,0.8340968377462181,0.0016187793970418123,14,1,COMPLETE
29,1.8054435596836378,2025-11-22 09:06:29.365128,2025-11-22 10:50:31.098662,0 days 01:44:01.733534,0.8359330074407927,0.06846564983736649,55,1,COMPLETE
30,-0.8888703468387682,2025-11-22 09:06:35.239163,2025-11-22 10:50:16.166662,0 days 01:43:40.927499,0.762888434718002,0.0017517686688944458,55,1,COMPLETE
31,1.491693793879354,2025-11-22 09:06:46.520418,2025-11-22 10:50:05.279164,0 days 01:43:18.758746,0.8663401593015995,0.08938010769834447,62,1,COMPLETE
32,-1.9560892816927617,2025-11-22 09:06:50.891986,2025-11-22 10:50:09.275133,0 days 01:43:18.383147,0.8197679598725449,0.001419409479281796,60,1,COMPLETE
33,-0.713202959928794,2025-11-22 09:07:04.105886,2025-11-22 10:50:16.185092,0 days 01:43:12.079206,0.8278137592560785,0.09605740748270863,57,1,COMPLETE
34,1.1915976125587602,2025-11-22 09:07:06.643337,2025-11-22 10:50:15.367040,0 days 01:43:08.723703,0.7992612649879984,0.09754112371376149,56,1,COMPLETE
35,-0.5458768610758548,2025-11-22 09:07:39.998296,2025-11-22 10:52:20.208792,0 days 01:44:40.210496,0.6482805422659138,0.0016506522788746496,56,1,COMPLETE
36,-0.005755067137646535,2025-11-22 09:07:45.270820,2025-11-22 10:52:31.234155,0 days 01:44:45.963335,0.664350713778239,0.09584583627543986,17,1,COMPLETE
37,0.7925498997956315,2025-11-22 09:07:49.269978,2025-11-22 10:52:07.338136,0 days 01:44:18.068158,0.8718575430150382,0.08857797213199978,60,1,COMPLETE
38,1.5460577697896989,2025-11-22 09:07:55.014243,2025-11-22 10:51:57.366834,0 days 01:44:02.352591,0.8329254905158835,0.09554423303014427,57,1,COMPLETE
39,-1.5080793758428477,2025-11-22 09:08:01.938255,2025-11-22 10:51:58.049997,0 days 01:43:56.111742,0.7510230692289953,0.0014357324718254252,54,1,COMPLETE
40,-28.316820034415162,2025-11-22 09:08:23.080594,2025-11-22 10:52:39.147161,0 days 01:44:16.066567,0.704655170602908,0.09415490408202869,18,1,COMPLETE
41,-1.0059885403325957,2025-11-22 09:08:23.787056,2025-11-22 10:52:09.272219,0 days 01:43:45.485163,0.8120342543369972,0.0016304815390431552,59,1,COMPLETE
42,-28.100966839372376,2025-11-22 09:08:24.258022,2025-11-22 10:52:11.986208,0 days 01:43:47.728186,0.8338283466015013,0.09271095516322721,61,1,COMPLETE
43,-3.006921693102856,2025-11-22 09:08:29.666218,2025-11-22 10:51:49.471338,0 days 01:43:19.805120,0.8341798355589489,0.09805632356488593,60,1,COMPLETE
44,-0.44595874768090576,2025-11-22 09:08:34.175260,2025-11-22 10:52:29.336209,0 days 01:43:55.160949,0.6093702569501563,0.0016343550938550683,58,1,COMPLETE
45,-1.4934463910035602,2025-11-22 09:08:34.366064,2025-11-22 10:52:02.661749,0 days 01:43:28.295685,0.6210501254228875,0.0014208368660381082,55,1,COMPLETE
46,-1.033533073383232,2025-11-22 09:08:43.201679,2025-11-22 10:52:55.623391,0 days 01:44:12.421712,0.6381910360658903,0.0014196156576301905,61,1,COMPLETE
47,-34.63599024787949,2025-11-22 09:08:47.790845,2025-11-22 10:52:51.661100,0 days 01:44:03.870255,0.5036457290886185,0.09595785206520706,56,1,COMPLETE
48,1.2616525301769659,2025-11-22 09:08:56.065969,2025-11-22 10:53:24.819148,0 days 01:44:28.753179,0.8644097293807156,0.08623662857677236,14,1,COMPLETE
49,1.1355412913522713,2025-11-22 09:09:16.700413,2025-11-22 10:53:02.838956,0 days 01:43:46.138543,0.7069924993225171,0.06698081503199693,56,1,COMPLETE
50,1.3401663140216538,2025-11-22 10:48:25.861491,2025-11-22 12:06:13.703408,0 days 01:17:47.841917,0.3893045018351946,0.052241975188612,94,1,COMPLETE
51,-7.149486509672892,2025-11-22 10:48:28.233484,2025-11-22 12:06:10.536440,0 days 01:17:42.302956,0.38030660704375124,0.05667345319279141,97,1,COMPLETE
52,1.0473310007785817,2025-11-22 10:48:48.945975,2025-11-22 12:06:08.877535,0 days 01:17:19.931560,0.37448277549706205,0.05232358417662122,97,1,COMPLETE
53,-4.97401362945375,2025-11-22 10:49:33.338886,2025-11-22 12:08:57.330079,0 days 01:19:23.991193,0.3388552498450799,0.05627260286268762,87,1,COMPLETE
54,-1.0649559750558124,2025-11-22 10:50:05.281230,2025-11-22 12:09:02.811827,0 days 01:18:57.530597,0.33092593832525286,0.05372141029466727,84,1,COMPLETE
55,-1.3346095684213246,2025-11-22 10:50:09.278134,2025-11-22 12:09:02.162311,0 days 01:18:52.884177,0.3536211289813714,0.06210121798432476,92,1,COMPLETE
56,-0.8773918146750881,2025-11-22 10:50:15.371174,2025-11-22 12:08:43.992819,0 days 01:18:28.621645,0.34914545376985373,0.05069230536587559,91,1,COMPLETE
57,-4.707218083979939,2025-11-22 10:50:16.167856,2025-11-22 12:08:59.788973,0 days 01:18:43.621117,0.3474231154652594,0.05554698932574519,75,1,COMPLETE
58,-2.5762389004007145,2025-11-22 10:50:16.187891,2025-11-22 12:08:34.696724,0 days 01:18:18.508833,0.2973937491795056,0.05614951206257489,90,1,COMPLETE
59,-0.4485602956500922,2025-11-22 10:50:31.100410,2025-11-22 12:08:56.525610,0 days 01:18:25.425200,0.3574048620239832,0.0572986569022061,88,1,COMPLETE
60,1.8005586205481219,2025-11-22 10:51:49.473067,2025-11-22 12:10:05.917083,0 days 01:18:16.444016,0.3558721358641465,0.044072651070549536,84,1,COMPLETE
61,-0.45937320242819896,2025-11-22 10:51:57.368618,2025-11-22 12:10:07.613190,0 days 01:18:10.244572,0.3627426392324923,0.05134030744889312,89,1,COMPLETE
62,-28.342884331781043,2025-11-22 10:51:58.051335,2025-11-22 12:08:43.539169,0 days 01:16:45.487834,0.3859372170460538,0.05485877171761342,89,1,COMPLETE
63,0.32495682325280917,2025-11-22 10:52:02.663706,2025-11-22 12:09:56.480715,0 days 01:17:53.817009,0.36935595898620266,0.05530227814757105,88,1,COMPLETE
64,-0.3806710823434807,2025-11-22 10:52:07.340567,2025-11-22 12:09:59.670622,0 days 01:17:52.330055,0.3515071973671446,0.05410367053138848,88,1,COMPLETE
65,-3.4675192279407003,2025-11-22 10:52:09.273578,2025-11-22 12:09:58.612853,0 days 01:17:49.339275,0.3552934737617102,0.05226368637651834,88,1,COMPLETE
66,-3.42786251975305,2025-11-22 10:52:11.987680,2025-11-22 12:09:54.764792,0 days 01:17:42.777112,0.36069674495757587,0.05452947689138611,90,1,COMPLETE
67,-0.3176040306954697,2025-11-22 10:52:20.210725,2025-11-22 12:10:11.226557,0 days 01:17:51.015832,0.3598422282714966,0.05493010784144001,90,1,COMPLETE
68,-13.01369445543464,2025-11-22 10:52:29.338145,2025-11-22 12:09:47.019045,0 days 01:17:17.680900,0.3320531281320803,0.056849847826627324,90,1,COMPLETE
69,1.6697590528463784,2025-11-22 10:52:31.235812,2025-11-22 12:10:18.784533,0 days 01:17:47.548721,0.30845106853851556,0.054604189840991406,75,1,COMPLETE
70,0.1975004509476716,2025-11-22 10:52:39.149143,2025-11-22 12:10:06.628076,0 days 01:17:27.478933,0.3511598879596638,0.048322142247351964,94,1,COMPLETE
71,-1.2294761198990645,2025-11-22 10:52:51.663077,2025-11-22 12:10:00.718000,0 days 01:17:09.054923,0.3531280307543894,0.055531563342754664,88,1,COMPLETE
72,-0.6554946958524519,2025-11-22 10:52:55.624931,2025-11-22 12:10:18.157281,0 days 01:17:22.532350,0.3246241641356792,0.05277749195441309,80,1,COMPLETE
73,0.5539802745643951,2025-11-22 10:53:02.840803,2025-11-22 12:10:06.241785,0 days 01:17:03.400982,0.3549159339493137,0.052964517493222125,87,1,COMPLETE
74,-2.7499895756373407,2025-11-22 10:53:24.820785,2025-11-22 12:10:12.400531,0 days 01:16:47.579746,0.35580507052218746,0.056840478407502865,85,1,COMPLETE
75,1.92675876606177,2025-11-22 12:06:08.883437,2025-11-22 12:46:37.206164,0 days 00:40:28.322727,0.2385861546675667,0.03335903858164068,108,1,COMPLETE
76,2.004944647290489,2025-11-22 12:06:10.537999,2025-11-22 12:46:32.980908,0 days 00:40:22.442909,0.2062987653735307,0.035756356567759724,107,1,COMPLETE
77,1.7172465550558142,2025-11-22 12:06:13.704880,2025-11-22 12:46:37.159298,0 days 00:40:23.454418,0.16334538607414187,0.033561806374647264,106,1,COMPLETE
78,0.7890175456087545,2025-11-22 12:08:34.698848,2025-11-22 13:12:31.683119,0 days 01:03:56.984271,0.19326084608139393,0.03194680777155465,111,1,COMPLETE
79,1.0239721016036873,2025-11-22 12:08:43.541171,2025-11-22 13:12:15.559925,0 days 01:03:32.018754,0.20555659339816537,0.033324062199165186,108,1,COMPLETE
80,-0.5314081809552978,2025-11-22 12:08:43.994607,2025-11-22 13:12:34.735701,0 days 01:03:50.741094,0.19121060003172788,0.028290518310677155,109,1,COMPLETE
81,0.9596254156415649,2025-11-22 12:08:56.528306,2025-11-22 13:12:10.075794,0 days 01:03:13.547488,0.1956438955993926,0.030560025517825967,111,1,COMPLETE
82,2.177673721905562,2025-11-22 12:08:57.331376,2025-11-22 13:12:11.931811,0 days 01:03:14.600435,0.22279090300616378,0.03424716017544895,107,1,COMPLETE
83,0.022841042874916482,2025-11-22 12:08:59.790806,2025-11-22 13:12:01.128998,0 days 01:03:01.338192,0.18541092152923735,0.027087462630408243,115,1,COMPLETE
84,1.163700414892753,2025-11-22 12:09:02.163444,2025-11-22 13:12:41.295747,0 days 01:03:39.132303,0.17790120306113777,0.03290575819241769,117,1,COMPLETE
85,1.0138795858061689,2025-11-22 12:09:02.813169,2025-11-22 13:12:01.241404,0 days 01:02:58.428235,0.21448999605884378,0.03215880002251883,112,1,COMPLETE
86,1.6305938794205168,2025-11-22 12:09:47.020781,2025-11-22 13:12:39.448938,0 days 01:02:52.428157,0.19388081841930974,0.03458545274771731,109,1,COMPLETE
87,0.5634561813552663,2025-11-22 12:09:54.767444,2025-11-22 13:12:17.185642,0 days 01:02:22.418198,0.18135597569952097,0.033435608541820164,110,1,COMPLETE
88,1.120076011042558,2025-11-22 12:09:56.481915,2025-11-22 13:12:37.352672,0 days 01:02:40.870757,0.1404767911088607,0.032858622623699214,108,1,COMPLETE
89,1.064117590821699,2025-11-22 12:09:58.615086,2025-11-22 13:12:42.605977,0 days 01:02:43.990891,0.1992982888487444,0.03507080346114547,110,1,COMPLETE
90,0.82527587019064,2025-11-22 12:09:59.671737,2025-11-22 13:12:18.149303,0 days 01:02:18.477566,0.2061004160297226,0.03283385064543693,111,1,COMPLETE
91,1.0311902166353129,2025-11-22 12:10:00.719159,2025-11-22 13:12:40.587313,0 days 01:02:39.868154,0.19667543769542276,0.02980451953665133,106,1,COMPLETE
92,0.8108203386953127,2025-11-22 12:10:05.918717,2025-11-22 13:12:33.821180,0 days 01:02:27.902463,0.19683768071791774,0.03156545423180282,109,1,COMPLETE
93,1.0394689887291415,2025-11-22 12:10:06.243093,2025-11-22 13:12:24.556547,0 days 01:02:18.313454,0.21272362676907502,0.032766066631151246,112,1,COMPLETE
94,1.2855251935837615,2025-11-22 12:10:06.629158,2025-11-22 13:12:35.845990,0 days 01:02:29.216832,0.205392988807112,0.030999211531792536,110,1,COMPLETE
95,1.152542881348778,2025-11-22 12:10:07.614508,2025-11-22 13:12:42.892510,0 days 01:02:35.278002,0.19492593338175943,0.031794691089834876,109,1,COMPLETE
96,0.7991533040708123,2025-11-22 12:10:11.227935,2025-11-22 13:12:29.515859,0 days 01:02:18.287924,0.18803710470442575,0.03301705365193505,105,1,COMPLETE
97,1.3887193974065342,2025-11-22 12:10:12.401435,2025-11-22 13:12:49.503472,0 days 01:02:37.102037,0.14807763783409603,0.03276866793635761,108,1,COMPLETE
98,1.9459345141656073,2025-11-22 12:10:18.158366,2025-11-22 13:12:14.901894,0 days 01:01:56.743528,0.1524313938367097,0.03553870176340317,107,1,COMPLETE
99,0.5044568076884032,2025-11-22 12:10:18.785464,2025-11-22 13:11:44.955363,0 days 01:01:26.169899,0.1905459202872581,0.03302610406633832,122,1,COMPLETE
