simseed,sum_turbine_powers,floris_opt,rew,rewbaseline,wdir,ws,TI,FFSeed
2129781047,5675.7658222242135,7280.253599960612,-22.038899548019575,5.34292517516278, 96.0,10.0,0.075,0
3897267803,5446.945316296793,6675.393914287828,-18.40263831264995,-1.8289846213454766, 94.0,10.0,0.025,6
5377997280,4984.143639078597,5505.842001501657,-9.475360213401931,2.9332511359995657, 90.0,10.0,0.05,3
7080666901,4851.016572530331,6162.727860477773,-21.28458886460954,-8.160371465421763, 92.0,10.0,0.075,8
4215911913,6157.782951205216,7280.253599960612,-15.418015778481516,0.2691874831006581, 96.0,10.0,0.075,3
3630017479,5184.767657152417,6082.511517684261,-14.759427218867541,5.938057563745132, 92.0,10.0,0.05,1
2648504198,5104.531144483111,6066.973800805253,-15.863636269442916,3.1379789731005254, 92.0,10.0,0.025,0
7766517301,5532.051376708192,7265.4629093692565,-23.85823937557681,-5.573208796264698, 96.0,10.0,0.025,7
1504937914,5666.944500132757,7265.4629093692565,-22.00160442874346,-2.6469100789337165, 96.0,10.0,0.025,5
2200583505,5571.462434089086,6708.632226432118,-16.950844135747445,2.7467703373010655, 94.0,10.0,0.05,9
9686743602,5794.446061850702,7280.253599960612,-20.408733263329566,2.406009280450171, 96.0,10.0,0.075,9
4681589895,4576.34834195869,5634.8352801952,-18.78470062748386,-18.452310648861893, 90.0,10.0,0.075,7
5506185827,4539.603757443971,5634.8352801952,-19.436797497890453,-18.452310648861893, 90.0,10.0,0.075,7
9581493600,5660.575092646357,7280.253599960612,-22.247556147261374,5.34292517516278, 96.0,10.0,0.075,0
3578540106,5606.231487689243,7265.4629093692565,-22.83724302742408,-3.1150405181757685, 96.0,10.0,0.025,8
2226731340,4767.735241050956,5634.8352801952,-15.388205617861578,-6.319966841777558, 90.0,10.0,0.075,6
8132184280,5825.237838025556,7259.535593727533,-19.75743127344475,1.763359321928399, 96.0,10.0,0.05,4
5774200247,5035.748302997843,6066.973800805253,-16.99736197427683,-3.213100752833159, 92.0,10.0,0.025,5
4796860432,5686.181500278306,7265.4629093692565,-21.736831208020774,2.1573210073447884, 96.0,10.0,0.025,0
8933878597,5853.339040149842,7259.535593727533,-19.37033761212892,9.720307951772444, 96.0,10.0,0.05,2
9730554097,4962.32400245457,6082.511517684261,-18.416529290127336,-6.044135244342205, 92.0,10.0,0.05,5
2412249489,5430.7975015731245,6708.632226432118,-19.04761927214171,-6.097113313887625, 94.0,10.0,0.05,5
9856224769,5271.60557240372,6066.973800805253,-13.109801599867895,3.5628548707600203, 92.0,10.0,0.025,1
8410874169,5518.345541844394,6708.632226432118,-17.742613462964563,9.256584142514374, 94.0,10.0,0.05,2
5605449241,4802.036688415414,5467.168837650526,-12.165933941066069,3.304528004201357, 90.0,10.0,0.025,1
6085221052,6014.536251722871,7259.535593727533,-17.14984830545331,-0.320456820226324, 96.0,10.0,0.05,3
5844071920,5843.024365165232,7265.4629093692565,-19.578085552810457,0.11791309545874998, 96.0,10.0,0.025,3
7115623349,5831.701527499045,7265.4629093692565,-19.733930236176537,0.7215077836224015, 96.0,10.0,0.025,9
236696204,5098.4144314259265,6066.973800805253,-15.964456105789877,3.1379789731005254, 92.0,10.0,0.025,0
698942073,6190.859729456137,7280.253599960612,-14.96368025573132,0.2691874831006581, 96.0,10.0,0.075,3
8066746412,4537.181338956722,5634.8352801952,-19.479787547586533,-18.452310648861893, 90.0,10.0,0.075,7
9723834316,4610.889418406049,5634.8352801952,-18.171708858784587,5.500623602169564, 90.0,10.0,0.075,0
4143752687,4820.613282391283,5634.8352801952,-14.449792359781465,6.916997147063963, 90.0,10.0,0.075,4
3140775900,5556.8910738330615,6708.632226432118,-17.168047281846484,2.7467703373010655, 94.0,10.0,0.05,9
2722196959,5594.315208905623,6675.393914287828,-16.194979940708727,0.20221783058269222, 94.0,10.0,0.025,3
1382973493,4844.515810272989,5467.168837650526,-11.388948208248811,1.2306311643802734, 90.0,10.0,0.025,3
4800588482,5744.286192986696,7265.4629093692565,-20.937092864666763,-2.6469100789337165, 96.0,10.0,0.025,5
7597118614,4886.223155666836,6082.511517684261,-19.66767113451973,-14.122483547336753, 92.0,10.0,0.05,7
2674280649,4568.394465985048,5467.168837650526,-16.439484463620847,-3.387370962463945, 90.0,10.0,0.025,8
2603040594,4898.19100719503,5634.8352801952,-13.07304005121959,5.226140547673326, 90.0,10.0,0.075,9
2953697927,5311.030775931356,6708.632226432118,-20.832882222909603,-5.739063905177821, 94.0,10.0,0.05,8
8425167571,5548.761070237579,6708.632226432118,-17.289234482472125,9.256584142514374, 94.0,10.0,0.05,2
3052449549,5137.409668595194,6162.727860477773,-16.63740822401154,-5.660049914538537, 92.0,10.0,0.075,6
9089901676,4489.637726170484,5634.8352801952,-20.323532048039645,-18.452310648861893, 90.0,10.0,0.075,7
8574592050,5370.45690270703,6744.809698019875,-20.376450290603813,7.967024291387288, 94.0,10.0,0.075,0
3458564410,5570.966416338036,6675.393914287828,-16.544753944571067,1.4161095187251358, 94.0,10.0,0.025,9
3029246634,5726.3557915722995,7265.4629093692565,-21.183882389822468,2.1573210073447884, 96.0,10.0,0.025,0
7959730453,5657.152779208392,7280.253599960612,-22.294564309696593,-7.335475627682783, 96.0,10.0,0.075,5
4889018141,4488.613764387552,5505.842001501657,-18.475434580880957,4.851010007074065, 90.0,10.0,0.05,0
7862224822,5747.035661256647,7265.4629093692565,-20.899249876487644,4.241415549478021, 96.0,10.0,0.025,2
5192456980,5548.772038413503,6162.727860477773,-9.962403597303624,-0.21508582426889694, 92.0,10.0,0.075,3
4775554989,4982.770080855662,5634.8352801952,-11.572036570995365,5.226140547673326, 90.0,10.0,0.075,9
1095850789,5798.758988963892,7259.535593727533,-20.122177044297402,9.720307951772444, 96.0,10.0,0.05,2
3038837534,5698.85232373124,7265.4629093692565,-21.56243318808739,-3.1150405181757685, 96.0,10.0,0.025,8
2379557867,5901.756637860145,6744.809698019875,-12.499286086710965,9.179413638083778, 94.0,10.0,0.075,1
5609205086,5332.736141882213,6744.809698019875,-20.935706407731793,-8.759505109602955, 94.0,10.0,0.075,5
760586924,5539.685689720446,6744.809698019875,-17.86742787796113,3.3255542481081397, 94.0,10.0,0.075,4
3715651114,5478.313028601007,7280.253599960612,-24.751068717844575,-9.575409861819441, 96.0,10.0,0.075,8
7102491120,4892.3682998840195,5634.8352801952,-13.176374168748724,-6.319966841777558, 90.0,10.0,0.075,6
5231601452,4725.126548295877,5505.842001501657,-14.179764929557528,4.370898825333104, 90.0,10.0,0.05,9
9771314018,5900.108708739443,7265.4629093692565,-18.79239103772874,0.11791309545874998, 96.0,10.0,0.025,3
1866906062,5064.645196407022,6066.973800805253,-16.521063668763404,3.1379789731005254, 92.0,10.0,0.025,0
3324643541,5359.431405754491,6708.632226432118,-20.11141429637109,-5.739063905177821, 94.0,10.0,0.05,8
8666626559,4647.644589478006,5634.8352801952,-17.519424111417777,-8.730056818215063, 90.0,10.0,0.075,5
1624418856,5212.300217083974,5634.8352801952,-7.498623155787949,4.4949148798168865, 90.0,10.0,0.075,3
6646046060,5444.302828542806,6675.393914287828,-18.442223808096607,1.4161095187251358, 94.0,10.0,0.025,9
8406975247,5104.735459055697,6082.511517684261,-16.07520274784163,3.182819873820512, 92.0,10.0,0.05,9
7422066824,5030.957847118423,6082.511517684261,-17.28814927038866,5.5910710745713565, 92.0,10.0,0.05,0
1649871647,5476.71806631021,6675.393914287828,-17.956630924985646,1.4161095187251358, 94.0,10.0,0.025,9
9894905215,5140.675996834647,6162.727860477773,-16.584406885750273,4.793795275598988, 92.0,10.0,0.075,4
6075316466,5744.148445697299,7265.4629093692565,-20.938988783634553,0.7215077836224015, 96.0,10.0,0.025,9
1096977517,5890.706174495928,7280.253599960612,-19.08652502808695,5.4367018507530815, 96.0,10.0,0.075,4
6919559204,5117.081656511997,6066.973800805253,-15.656770170446087,1.4863576443627655, 92.0,10.0,0.025,9
7633381063,5636.108618662845,7265.4629093692565,-22.42602172815802,-3.1150405181757685, 96.0,10.0,0.025,8
3229224009,5207.061374307086,6082.511517684261,-14.392905641557698,3.6384770957594093, 92.0,10.0,0.05,4
3690239491,4968.696991842236,5505.842001501657,-9.755910349641733,7.0527623134028365, 90.0,10.0,0.05,1
4396287602,5859.1078093731685,7265.4629093692565,-19.356717081061795,0.11791309545874998, 96.0,10.0,0.025,3
7047442698,5439.811036776595,6675.393914287828,-18.50951259770043,-3.4683189975664463, 94.0,10.0,0.025,5
9002607185,5814.837200706104,7259.535593727533,-19.90069990523489,1.763359321928399, 96.0,10.0,0.05,4
6212371830,5615.6072404262895,6708.632226432118,-16.292814229691896,9.256584142514374, 94.0,10.0,0.05,2
2087325268,5138.23149864264,6066.973800805253,-15.308164047771944,3.1379789731005254, 92.0,10.0,0.025,0
1199850778,4988.135831625155,6744.809698019875,-26.04482476222331,-18.191940384771492, 94.0,10.0,0.075,7
6996030692,5634.281626339824,6675.393914287828,-15.596267446024969,0.20221783058269222, 94.0,10.0,0.025,3
3316112539,5097.323709021213,6066.973800805253,-15.982434136362029,-1.7360899048423524, 92.0,10.0,0.025,6
1638417818,5181.301012126152,5634.8352801952,-8.048758224807171,8.34502804324651, 90.0,10.0,0.075,1
1999848572,5163.516488226746,6066.973800805253,-14.891399604504521,4.561035328858811, 92.0,10.0,0.025,2
478365940,5098.245736556177,6066.973800805253,-15.967236649686855,1.7510834456866198, 92.0,10.0,0.025,4
4072242830,5504.305528357147,6708.632226432118,-17.95189626478412,2.7467703373010655, 94.0,10.0,0.05,9
3565580490,5864.652405498429,7259.535593727533,-19.21449616466274,9.720307951772444, 96.0,10.0,0.05,2
1486692223,5809.285321502094,7265.4629093692565,-20.042461244820792,4.241415549478021, 96.0,10.0,0.025,2
9220482840,5456.058460090939,7280.253599960612,-25.056752691685663,-9.575409861819441, 96.0,10.0,0.075,8
8216912280,5242.299383346224,6744.809698019875,-22.276541250893324,-8.528801601515816, 94.0,10.0,0.075,8
1746823232,5128.735574581566,6162.727860477773,-16.778159109171593,-5.660049914538537, 92.0,10.0,0.075,6
3549935133,5045.327197794406,6066.973800805253,-16.839476097214174,-6.671938667245776, 92.0,10.0,0.025,7
6275570910,5023.059957204211,6162.727860477773,-18.492913026102823,7.652446376234414, 92.0,10.0,0.075,0
3319641250,5529.378981190326,6708.632226432118,-17.578147160840256,2.657665544430547, 94.0,10.0,0.05,4
1444764212,4921.853762540593,5505.842001501657,-10.606701732483199,7.0527623134028365, 90.0,10.0,0.05,1
4796389751,5611.947108336708,7259.535593727533,-22.695508054460024,-6.265968259035211, 96.0,10.0,0.05,8
2103141281,5129.4321918100395,5634.8352801952,-8.96926109200573,4.4949148798168865, 90.0,10.0,0.075,3
3440833640,4863.68594384039,5505.842001501657,-11.663176267792037,8.084175475997633, 90.0,10.0,0.05,2
6560331748,5809.8133821852025,7280.253599960612,-20.197651051377726,2.406009280450171, 96.0,10.0,0.075,9
6866450865,4563.990266975775,5505.842001501657,-17.106406872354906,4.851010007074065, 90.0,10.0,0.05,0
4734262109,5819.529053698964,7259.535593727533,-19.836069696700427,9.720307951772444, 96.0,10.0,0.05,2
2970766972,5664.48647224098,7265.4629093692565,-22.035436105023944,0.7215077836224015, 96.0,10.0,0.025,9
1862843242,5472.822641395094,6708.632226432118,-18.421185471576667,-3.432593539922287, 94.0,10.0,0.05,6
4392621103,5622.059446770663,7280.253599960612,-22.776598787697722,5.34292517516278, 96.0,10.0,0.075,0
4917429999,5695.269831253488,7259.535593727533,-21.547738726229536,1.9098025737424413, 96.0,10.0,0.05,9
9561477252,5721.535201798035,7265.4629093692565,-21.25023177229675,-2.6469100789337165, 96.0,10.0,0.025,5
7295593149,5572.672590409889,7280.253599960612,-23.454966040742878,-7.335475627682783, 96.0,10.0,0.075,5
264736607,5375.784495680527,6708.632226432118,-19.867652388219316,-6.097113313887625, 94.0,10.0,0.05,5
2684395060,5477.781049137182,7280.253599960612,-24.75837587351602,-9.575409861819441, 96.0,10.0,0.075,8
9223450363,5699.972405854183,6708.632226432118,-15.035252888119263,0.6530943634107321, 94.0,10.0,0.05,3
1941144974,4611.615137392382,5467.168837650526,-15.648935045982807,-2.7855567571296644, 90.0,10.0,0.025,6
7657205251,5713.450009954955,7259.535593727533,-21.297307022069624,4.064255852596943, 96.0,10.0,0.05,0
547963748,5683.194027319128,7280.253599960612,-21.93686731805777,5.34292517516278, 96.0,10.0,0.075,0
1535088777,4545.240374519284,5634.8352801952,-19.33676587682205,-9.52499001796503, 90.0,10.0,0.075,8
5412204987,5424.827408087013,6082.511517684261,-10.812706357975657,0.5159413592546758, 92.0,10.0,0.05,3
1690515185,4624.561335724993,5467.168837650526,-15.41213609725719,-2.7855567571296644, 90.0,10.0,0.025,6
1414219000,4993.439285665617,6162.727860477773,-18.97355523859698,7.652446376234414, 92.0,10.0,0.075,0
6914028077,5617.670132650887,7259.535593727533,-22.616673475576988,-2.9202609823260346, 96.0,10.0,0.05,6
375679001,5704.278716574447,6744.809698019875,-15.42713624301224,1.8582272604869123, 94.0,10.0,0.075,3
7204960810,4601.1475707152385,5467.168837650526,-15.840397336392737,2.563163375665441, 90.0,10.0,0.025,0
5238726930,5505.3209245120015,6675.393914287828,-17.528148972174282,0.20221783058269222, 94.0,10.0,0.025,3
4212117962,5385.525015723904,6744.809698019875,-20.153047204504915,-5.464897456878574, 94.0,10.0,0.075,6
3347342366,4842.826350754476,5505.842001501657,-12.042039175231526,8.084175475997633, 90.0,10.0,0.05,2
1790674353,4667.727568352158,5505.842001501657,-15.222275410753022,-4.844086293333802, 90.0,10.0,0.05,6
2972816278,5510.490310440375,7265.4629093692565,-24.155000456553672,-5.573208796264698, 96.0,10.0,0.025,7
4790896239,5023.400499288863,5505.842001501657,-8.762356458489249,2.9332511359995657, 90.0,10.0,0.05,3
2503055466,5045.873394149972,6066.973800805253,-16.8304733163633,-2.83397543094306, 92.0,10.0,0.025,8
3838940657,5762.662710641622,7259.535593727533,-20.61940276702075,-2.9202609823260346, 96.0,10.0,0.05,6
6905814656,4954.947675673971,6162.727860477773,-19.598142448402175,-8.533138726352508, 92.0,10.0,0.075,5
3699276464,4577.687818400245,5634.8352801952,-18.760929277037057,-18.452310648861893, 90.0,10.0,0.075,7
6689403462,5592.9921541474305,7265.4629093692565,-23.019465876910242,-5.573208796264698, 96.0,10.0,0.025,7
2430043734,4955.0947417611205,6066.973800805253,-18.326748978157042,-3.213100752833159, 92.0,10.0,0.025,5
3306889258,5117.990013014567,5634.8352801952,-9.172322552128415,12.543620106849277, 90.0,10.0,0.075,2
2556815428,5080.845200771577,5634.8352801952,-9.831522163047714,12.543620106849277, 90.0,10.0,0.075,2
3604307305,5776.158241695017,7265.4629093692565,-20.49841402058072,3.927815959741777, 96.0,10.0,0.025,1
3212089531,5664.513890145526,6675.393914287828,-15.143376362833703,3.211316929658617, 94.0,10.0,0.025,1
8475421128,5594.919909865601,7265.4629093692565,-22.992932733155776,-3.1150405181757685, 96.0,10.0,0.025,8
5606307593,5494.876691621209,6708.632226432118,-18.09244409059559,2.657665544430547, 94.0,10.0,0.05,4
5820449390,5377.134660875826,6675.393914287828,-19.448429112673697,-2.8645843405768296, 94.0,10.0,0.025,8
1424643187,4840.896666224205,5505.842001501657,-12.077087121208638,7.0527623134028365, 90.0,10.0,0.05,1
8268740785,5398.348619095759,6675.393914287828,-19.13063575856874,-3.4683189975664463, 94.0,10.0,0.025,5
