#{"t_start": 1757006787.4103973, "env_id": "None"}
r,l,t,r_cumulative,power,power_floris_opt_stochastic,power_floris_opt,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int
6.294396,1,905.192539,2.8126448266491213,"[2770.544184591674, 1233.3261440449912, 2859.612656523559]",6457.050665070418,6457.050665070418,[97.55935009 56.87655474 75.23259771],[89.56761742 72.13911915 71.64416933],[94.   70.25 69.  ],[-3.55935009 37.12344526 18.76740229],[ 4.43238258 21.86088085 22.35583067],[ 0.   23.75 25.  ],94.0,10.0,0.075
-2.9824462,1,905.192778,-3.8510922959598526,"[2395.0746656467495, 528.779404864025, 2299.9554481236555]",5384.396238102012,5384.396238102012,[94.46742924 50.         64.25188291],[86.47569656 64.62673903 60.66345453],[90.   61.25 60.  ],[-4.46742924 40.         25.74811709],[ 3.52430344 25.37326097 29.33654547],[ 0.   28.75 30.  ],90.0,10.0,0.05
0.33012548,1,905.193015,-7.5209570238777985,"[2389.3752760153975, 780.0548372382073, 2757.8329066746555]",5907.7599990897115,5907.7599990897115,[97.32798202 52.         67.40454853],[89.33624935 63.11292839 63.81612015],[92.  64.5 64.5],[-5.32798202 40.         24.59545147],[ 2.66375065 28.88707161 28.18387985],[ 0.  27.5 27.5],92.0,10.0,0.05
15.499098,1,905.193255,15.509934200677868,"[2635.8683857968504, 748.6402957213182, 2860.264590174596]",5406.772348175144,5406.772348175144,[95.23083122 50.         64.51238144],[87.23909855 60.76389313 60.92395306],[90.   62.5  61.25],[-5.23083122 40.         25.48761856],[ 2.76090145 29.23610687 29.07604694],[ 0.   27.5  28.75],90.0,10.0,0.075
-0.41637963,1,905.193504,3.4105894832876906,"[2746.4565752947583, 1171.4675437732674, 2987.457617040214]",6934.254560608033,6934.254560608033,[105.10162123  56.          77.59839142],[97.10988855 70.24822807 74.00996304],[96.   74.75 73.5 ],[-9.10162123 40.         18.40160858],[-1.10988855 25.75177193 21.99003696],[ 0.   21.25 22.5 ],96.0,10.0,0.025
8.990454,1,905.193739,6.453123516823955,"[2651.75167215527, 808.0462128123039, 2979.0965505453273]",5907.7599990897115,5907.7599990897115,[99.58962543 52.         68.43433082],[91.59789276 63.84838772 64.84590244],[92.  64.5 64.5],[-7.58962543 40.         23.56566918],[ 0.40210724 28.15161228 27.15409756],[ 0.  27.5 27.5],92.0,10.0,0.05
-1.7781576,1,905.193974,-5.971689959949838,"[2613.8686078855685, 1342.1183993152968, 2916.4972939571926]",6996.900212088641,6996.900212088641,[101.44125469  60.4364083   74.46928585],[93.44952202 75.6989727  70.88085747],[96.  76.  73.5],[-5.44125469 35.5635917  21.53071415],[ 2.55047798 20.3010273  25.11914253],[ 0.  20.  22.5],96.0,10.0,0.05
-2.3406956,1,1353.274724,-2.5707557127093996,"[2694.968532005856, 1143.428952573388, 2933.5472875352334]",6934.254560608033,6934.254560608033,[104.82487448  57.05794074  76.54701317],[96.8331418  72.32050514 72.95858479],[96.   74.75 73.5 ],[-8.82487448 38.94205926 19.45298683],[-0.8331418  23.67949486 23.04141521],[ 0.   21.25 22.5 ],96.0,10.0,0.025
-3.3847592,1,1353.275197,-7.472719406352921,"[2450.150814247329, 934.3487791739781, 2814.515223791011]",6416.187308523867,6416.187308523867,[101.08482178  54.          69.26419628],[93.0930891  67.50953102 65.6757679 ],[94. 69. 69.],[-7.08482178 40.         24.73580372],[ 0.9069109  26.49046898 28.3242321 ],[ 0. 25. 25.],94.0,10.0,0.05
-0.9081525,1,1353.275468,8.443872620490078,"[2631.6098781043506, 1294.579333959061, 2945.0917406465546]",6934.254560608033,6934.254560608033,[102.96816833  59.53303792  75.16314113],[94.97643566 74.79560232 71.57471275],[96.   74.75 73.5 ],[-6.96816833 36.46696208 20.83685887],[ 1.02356434 21.20439768 24.42528725],[ 0.   21.25 22.5 ],96.0,10.0,0.025
-5.195951,1,1353.275732,-2.383305946704393,"[2555.2227000839935, 628.4572832371498, 2423.0692121669513]",5914.039791785825,5914.039791785825,[97.26822479 52.         68.84401024],[89.27649212 66.45561171 65.25558186],[92.   65.75 64.5 ],[-5.26822479 40.         23.15598976],[ 2.72350788 25.54438829 26.74441814],[ 0.   26.25 27.5 ],92.0,10.0,0.075
-6.598748,1,1353.275974,-10.449840499788909,"[2518.3394387354497, 750.8420698809366, 2761.784641672366]",6457.050665070418,6457.050665070418,[98.91600426 54.         75.39699447],[90.92427158 67.92530441 71.80856609],[94.   70.25 69.  ],[-4.91600426 40.         18.60300553],[ 3.07572842 26.07469559 22.19143391],[ 0.   23.75 25.  ],94.0,10.0,0.075
14.106748,1,1353.276216,6.585790979395865,"[2736.989292477252, 893.383097872272, 3117.9460916768585]",5914.039791785825,5914.039791785825,[98.10094936 52.         68.30806434],[90.10921669 66.18433666 64.71963596],[92.   65.75 64.5 ],[-6.10094936 40.         23.69193566],[ 1.89078331 25.81566334 27.28036404],[ 0.   26.25 27.5 ],92.0,10.0,0.075
-4.7383795,1,1353.276454,10.771554890002783,"[2129.408428050777, 600.4536015830089, 2399.401091117233]",5384.396238102012,5384.396238102012,[92.7406493  50.         60.20552623],[84.74891663 56.9772625  56.61709785],[90.   61.25 60.  ],[-2.7406493  40.         29.79447377],[ 5.25108337 33.0227375  33.38290215],[ 0.   28.75 30.  ],90.0,10.0,0.05
4.9816675,1,1353.276692,8.392256883759398,"[2373.841533123452, 604.4679378312292, 2682.565971819668]",5392.2514120297865,5392.2514120297865,[96.07984932 50.         62.91612613],[88.08811665 55.67624569 59.32769775],[90.  57.5 60. ],[-6.07984932 40.         27.08387387],[ 1.91188335 34.32375431 30.67230225],[ 0.  32.5 30. ],90.0,10.0,0.025
1.1393523,1,1353.276928,7.592475824638739,"[2738.127696203777, 957.9199276027185, 2793.2426628907574]",6416.187308523867,6416.187308523867,[104.28299005  54.          73.0164088 ],[96.29125738 65.56389713 69.42798042],[94. 69. 69.],[-10.28299005  40.          20.9835912 ],[-2.29125738 28.43610287 24.57201958],[ 0. 25. 25.],94.0,10.0,0.05
-2.325263,1,1353.277164,-8.296952970990494,"[2722.4816023450053, 986.347515180789, 2598.0781368255875]",6457.050665070418,6457.050665070418,[98.79257019 58.1967404  74.86750496],[90.80083752 73.45930481 71.27907658],[94.   70.25 69.  ],[-4.79257019 35.8032596  19.13249504],[ 3.19916248 20.54069519 22.72092342],[ 0.   23.75 25.  ],94.0,10.0,0.075
-1.963941,1,1812.015227,-4.534696635239881,"[2309.9987033667117, 780.3217905835194, 2701.414588912471]",5907.7599990897115,5907.7599990897115,[101.68838127  52.          66.55587375],[93.6966486  64.67287016 62.96744537],[92.  64.5 64.5],[-9.68838127 40.         25.44412625],[-1.6966486  27.32712984 29.03255463],[ 0.  27.5 27.5],92.0,10.0,0.05
-1.364495,1,1812.015758,-8.837214426825584,"[2670.1139797768965, 1451.0451404953376, 2780.2687368350157]",6996.900212088641,6996.900212088641,[106.69792421  62.74580218  78.25865829],[98.70619154 78.00836658 74.67022991],[96.  76.  73.5],[-10.69792421  33.25419782  17.74134171],[-2.70619154 17.99163342 21.32977009],[ 0.  20.  22.5],96.0,10.0,0.05
0.649856,1,1812.016013,9.093728609745892,"[2486.6624208940043, 1062.4331941544835, 2898.064017943792]",6405.5328938379225,6405.5328938379225,[102.9987293   54.          70.02423656],[95.00699663 67.09839249 66.43580818],[94. 69. 69.],[-8.9987293  40.         23.97576344],[-1.00699663 26.90160751 27.56419182],[ 0. 25. 25.],94.0,10.0,0.025
8.94502,1,1812.016266,6.561713885739504,"[2722.225202149215, 1007.1150092635893, 3260.7763243452705]",6416.187308523867,6416.187308523867,[98.67135342 54.         71.77618873],[90.67962074 68.67832565 68.18776035],[94. 69. 69.],[-4.67135342 40.         22.22381127],[ 3.32037926 25.32167435 25.81223965],[ 0. 25. 25.],94.0,10.0,0.05
1.7633543,1,1812.016502,-8.686486232640172,"[2621.7544996680517, 1247.9539441579384, 3186.8215904714807]",6934.254560608033,6934.254560608033,[102.30776317  56.46162249  73.48366344],[94.3160305  71.7241869  69.89523506],[96.   74.75 73.5 ],[-6.30776317 39.53837751 22.51633656],[ 1.6839695  24.2758131  26.10476494],[ 0.   21.25 22.5 ],96.0,10.0,0.025
-7.092453,1,1812.016759,-0.5066617893243439,"[2567.849611412294, 726.5685894301577, 2704.669195555513]",6457.050665070418,6457.050665070418,[104.62142523  54.          76.68974769],[96.62969255 69.06450176 73.10131931],[94.   70.25 69.  ],[-10.62142523  40.          17.31025231],[-2.62969255 24.93549824 20.89868069],[ 0.   23.75 25.  ],94.0,10.0,0.075
-3.2340834,1,1812.016998,7.537471584688696,"[2442.406250195053, 517.0780529258996, 2250.7760751526425]",5384.396238102012,5384.396238102012,[98.80716713 50.         65.11745203],[90.81543446 58.55044842 61.52902365],[90.   61.25 60.  ],[-8.80716713 40.         24.88254797],[-0.81543446 31.44955158 28.47097635],[ 0.   28.75 30.  ],90.0,10.0,0.05
3.398945,1,1812.017229,11.79120187248858,"[2674.1883570793693, 1109.1382760116662, 2850.9433524233814]",6416.187308523867,6416.187308523867,[105.61591204  55.25816466  73.51199281],[97.62417936 70.52072906 69.92356443],[94. 69. 69.],[-11.61591204  38.74183534  20.48800719],[-3.62417936 23.47927094 24.07643557],[ 0. 25. 25.],94.0,10.0,0.05
-3.1222806,1,1812.017462,4.470195248412172,"[2539.8453083711797, 957.1124944934098, 2708.5763816252274]",6405.5328938379225,6405.5328938379225,[103.8433295   55.3137901   71.70652282],[95.85159683 70.5763545  68.11809444],[94. 69. 69.],[-9.8433295  38.6862099  22.29347718],[-1.85159683 23.4236455  25.88190556],[ 0. 25. 25.],94.0,10.0,0.025
7.9476304,1,1812.017695,-0.3493225787587573,"[2843.411134736641, 1410.5825148660867, 3298.994330255997]",6996.900212088641,6996.900212088641,[101.4312125   59.96300437  76.22458542],[93.43947983 75.22556877 72.63615704],[96.  76.  73.5],[-5.4312125  36.03699563 19.77541458],[ 2.56052017 20.77443123 23.36384296],[ 0.  20.  22.5],96.0,10.0,0.05
0.10141206,1,2257.508531,-4.43328458037855,"[2302.980992480898, 591.4216577121638, 2495.4540147758858]",5384.396238102012,5384.396238102012,[98.05272968 50.         63.78086794],[90.06099701 63.07819605 60.19243956],[90.   61.25 60.  ],[-8.05272968 40.         26.21913206],[-0.06099701 26.92180395 29.80756044],[ 0.   28.75 30.  ],90.0,10.0,0.05
-0.79004616,1,2257.50902,-9.627260585857154,"[2509.1217456629183, 936.2178318476529, 2909.5866497340817]",6405.5328938379225,6405.5328938379225,[104.29176863  54.          72.16881168],[96.30003595 67.99902344 68.5803833 ],[94. 69. 69.],[-10.29176863  40.          21.83118832],[-2.30003595 26.00097656 25.4196167 ],[ 0. 25. 25.],94.0,10.0,0.025
1.6277971,1,2257.509287,10.7215257323531,"[2434.7034926925044, 602.5597371065143, 2434.780055336589]",5384.396238102012,5384.396238102012,[99.90348251 50.         63.51714599],[91.91174984 56.82004929 59.92871761],[90.   61.25 60.  ],[-9.90348251 40.         26.48285401],[-1.91174984 33.17995071 30.07128239],[ 0.   28.75 30.  ],90.0,10.0,0.05
-3.5922298,1,2257.509527,2.9694839949580665,"[2274.5439214580915, 551.4217925029494, 2365.0106330377594]",5384.396238102012,5384.396238102012,[102.1401325  50.         63.887689 ],[94.14839983 60.93072414 60.29926062],[90.   61.25 60.  ],[-12.1401325  40.         26.112311 ],[-4.14839983 29.06927586 29.70073938],[ 0.   28.75 30.  ],90.0,10.0,0.05
0.17322959,1,2257.509762,-8.513256644634545,"[2371.4264333424658, 793.0453065825853, 2753.5222474714446]",5907.7599990897115,5907.7599990897115,[99.2811404  52.         67.05944717],[91.28940773 64.35407829 63.47101879],[92.  64.5 64.5],[-7.2811404  40.         24.94055283],[ 0.71059227 27.64592171 28.52898121],[ 0.  27.5 27.5],92.0,10.0,0.05
0.36991486,1,2257.509995,-0.13674693475901367,"[2247.703771747884, 631.6020383464314, 2532.892340904078]",5392.2514120297865,5392.2514120297865,[95.28167637 50.         61.11641395],[87.2899437  54.82185364 57.52798557],[90.  57.5 60. ],[-5.28167637 40.         28.88358605],[ 2.7100563  35.17814636 32.47201443],[ 0.  32.5 30. ],90.0,10.0,0.025
7.4759374,1,2257.510226,15.013409063387876,"[2581.81640586663, 838.2477466804684, 2929.3562904661594]",5907.7599990897115,5907.7599990897115,[102.40777357  52.          67.15571106],[94.4160409  64.76712894 63.56728268],[92.  64.5 64.5],[-10.40777357  40.          24.84428894],[-2.4160409  27.23287106 28.43271732],[ 0.  27.5 27.5],92.0,10.0,0.05
0.1437119,1,2257.510487,11.934913765173802,"[2585.686235078705, 656.9444496788482, 2673.6194680421504]",5907.7599990897115,5907.7599990897115,[98.29154594 52.         72.23895967],[90.29981327 63.26939774 68.65053129],[92.  64.5 64.5],[-6.29154594 40.         19.76104033],[ 1.70018673 28.73060226 23.34946871],[ 0.  27.5 27.5],92.0,10.0,0.05
7.1740885,1,2257.510722,11.644283634413107,"[2621.498854564787, 825.2783411985358, 2884.8107272938923]",5907.7599990897115,5907.7599990897115,[104.43922861  52.          67.87829578],[96.44749594 62.99870682 64.2898674 ],[92.  64.5 64.5],[-12.43922861  40.          24.12170422],[-4.44749594 29.00129318 27.7101326 ],[ 0.  27.5 27.5],92.0,10.0,0.05
-2.631643,1,2257.510955,-2.980965567896889,"[2292.474564945828, 1084.9840873596015, 2909.6654916325665]",6457.050665070418,6457.050665070418,[101.11595447  54.40045859  68.74902618],[93.1242218  69.66302299 65.1605978 ],[94.   70.25 69.  ],[-7.11595447 39.59954141 25.25097382],[ 0.8757782  24.33697701 28.8394022 ],[ 0.   23.75 25.  ],94.0,10.0,0.075
-2.2889614,1,2699.383344,-6.722246028823196,"[2611.2449330229, 1335.8267264463184, 2828.460487509482]",6934.254560608033,6934.254560608033,[103.24565895  61.11632802  75.21350944],[95.25392628 76.37889242 71.62508106],[96.   74.75 73.5 ],[-7.24565895 34.88367198 20.78649056],[ 0.74607372 19.62110758 24.37491894],[ 0.   21.25 22.5 ],96.0,10.0,0.025
2.2214456,1,2699.404916,-7.405815031517636,"[2311.3489352130473, 609.3452565438927, 2591.343149544192]",5392.2514120297865,5392.2514120297865,[94.98288067 50.         62.74597156],[86.99114799 57.0689249  59.15754318],[90.  57.5 60. ],[-4.98288067 40.         27.25402844],[ 3.00885201 32.9310751  30.84245682],[ 0.  32.5 30. ],90.0,10.0,0.025
1.0464252,1,2699.405284,11.76795097311445,"[2576.023333384484, 866.2986605499717, 3082.296879104008]",6457.050665070418,6457.050665070418,[98.10613449 54.28677584 76.41839874],[90.11440182 69.54934025 72.82997036],[94.   70.25 69.  ],[-4.10613449 39.71322416 17.58160126],[ 3.88559818 24.45065975 21.17002964],[ 0.   23.75 25.  ],94.0,10.0,0.075
-2.0392973,1,2699.405501,0.9301865493508106,"[2337.355494936777, 536.5222599690219, 2400.7146282512253]",5384.396238102012,5384.396238102012,[98.19242151 50.         65.07636535],[90.20068884 60.4019022  61.48793697],[90.   61.25 60.  ],[-8.19242151 40.         24.92363465],[-0.20068884 29.5980978  28.51206303],[ 0.   28.75 30.  ],90.0,10.0,0.05
-2.5292377,1,2699.405699,-11.04249441823522,"[2605.286701383214, 1382.332232689091, 2874.875226375913]",7040.566836348752,7040.566836348752,[103.74275215  60.58109976  77.44639957],[95.75101948 75.84366417 73.85797119],[96.   76.   74.75],[-7.74275215 35.41890024 18.55360043],[ 0.24898052 20.15633583 22.14202881],[ 0.   20.   21.25],96.0,10.0,0.075
2.0835044,1,2699.405898,1.9467574062315145,"[2274.887887278403, 622.8173316548696, 2606.8939853432776]",5392.2514120297865,5392.2514120297865,[95.69826515 50.         62.0897578 ],[87.70653248 52.95730114 58.50132942],[90.  57.5 60. ],[-5.69826515 40.         27.9102422 ],[ 2.29346752 37.04269886 31.49867058],[ 0.  32.5 30. ],90.0,10.0,0.025
-0.67081755,1,2699.406095,14.34259150381296,"[2807.5434375165883, 1158.8056938925438, 2921.389231980718]",6934.254560608033,6934.254560608033,[104.66840036  57.04098441  77.89410436],[96.67666769 72.30354881 74.30567598],[96.   74.75 73.5 ],[-8.66840036 38.95901559 18.10589564],[-0.67666769 23.69645119 21.69432402],[ 0.   21.25 22.5 ],96.0,10.0,0.025
-4.2037735,1,2699.406296,7.731140205159054,"[2324.2815485928736, 656.4519451217155, 2678.6776525442615]",5907.7599990897115,5907.7599990897115,[99.88639934 52.         67.78382957],[91.89466667 63.79010391 64.19540119],[92.  64.5 64.5],[-7.88639934 40.         24.21617043],[ 0.10533333 28.20989609 27.80459881],[ 0.  27.5 27.5],92.0,10.0,0.05
-0.00497423,1,2699.406498,11.639309404247982,"[2692.368258765578, 636.9108033095293, 2077.224340798933]",5406.772348175144,5406.772348175144,[103.07432087  50.          66.55299652],[95.0825882  63.9383626  62.96456814],[90.   62.5  61.25],[-13.07432087  40.          23.44700348],[-5.0825882  26.0616374  27.03543186],[ 0.   27.5  28.75],90.0,10.0,0.075
-0.89798963,1,2699.406726,-3.8789551950699948,"[2562.272515241007, 1344.8593115123967, 2964.8538471785914]",6934.254560608033,6934.254560608033,[101.63774021  59.73693825  73.72947776],[93.64600754 74.99950266 70.14104939],[96.   74.75 73.5 ],[-5.63774021 36.26306175 22.27052224],[ 2.35399246 21.00049734 25.85895061],[ 0.   21.25 22.5 ],96.0,10.0,0.025
1.0990145,1,3142.688643,-5.62323150489186,"[2447.726175939397, 937.4480065203655, 3101.52795646742]",6416.187308523867,6416.187308523867,[99.06094845 54.         72.16006172],[91.06921577 64.96552372 68.57163334],[94. 69. 69.],[-5.06094845 40.         21.83993828],[ 2.93078423 29.03447628 25.42836666],[ 0. 25. 25.],94.0,10.0,0.05
1.2546749,1,3142.705508,-6.151140153058938,"[2798.009853291142, 1207.2720851194615, 3015.9749721777553]",6934.254560608033,6934.254560608033,[100.29885776  57.34468199  78.87508476],[92.30712509 72.6072464  75.28665638],[96.   74.75 73.5 ],[-4.29885776 38.65531801 17.12491524],[ 3.69287491 23.3927536  20.71334362],[ 0.   21.25 22.5 ],96.0,10.0,0.025
-0.062202677,1,3142.705855,11.70574829595853,"[2211.307363652259, 605.4857116904484, 2572.1042119498184]",5392.2514120297865,5392.2514120297865,[97.23701389 50.         61.76263797],[89.24528122 58.68331432 58.17420959],[90.  57.5 60. ],[-7.23701389 40.         28.23736203],[ 0.75471878 31.31668568 31.82579041],[ 0.  32.5 30. ],90.0,10.0,0.025
-1.3155034,1,3142.706074,-0.3853167504779378,"[2538.152019775045, 1336.2947122503253, 2968.587481019338]",6934.254560608033,6934.254560608033,[103.13188084  58.05356242  72.35675419],[95.14014816 73.31612682 68.76832581],[96.   74.75 73.5 ],[-7.13188084 37.94643758 23.64324581],[ 0.85985184 22.68387318 27.23167419],[ 0.   21.25 22.5 ],96.0,10.0,0.025
0.5884981,1,3142.706296,-10.453996283219213,"[2584.687210207697, 798.7127668114871, 2559.1270794863917]",5907.7599990897115,5907.7599990897115,[97.63776882 52.         67.85882652],[89.64603615 60.36373806 64.27039814],[92.  64.5 64.5],[-5.63776882 40.         24.14117348],[ 2.35396385 31.63626194 27.72960186],[ 0.  27.5 27.5],92.0,10.0,0.05
-3.5980642,1,3142.706502,-1.6513066642665737,"[2349.520950704153, 549.2862513232857, 2313.426012914389]",5406.772348175144,5406.772348175144,[96.14932926 50.         65.86599815],[88.15759659 61.9717741  62.27756977],[90.   62.5  61.25],[-6.14932926 40.         24.13400185],[ 1.84240341 28.0282259  27.72243023],[ 0.   27.5  28.75],90.0,10.0,0.075
-6.761631,1,3142.70671,7.580960607540435,"[2239.1851670217584, 570.2535042739478, 2231.747687294107]",5406.772348175144,5406.772348175144,[96.24682339 50.         62.16124046],[88.25509071 58.97921562 58.57281208],[90.   62.5  61.25],[-6.24682339 40.         27.83875954],[ 1.74490929 31.02078438 31.42718792],[ 0.   27.5  28.75],90.0,10.0,0.075
-1.7101191,1,3142.706909,6.021021049180765,"[2555.8591996791465, 928.7253060885085, 2862.0428989681704]",6457.050665070418,6457.050665070418,[100.70400532  54.          74.28682459],[92.71227264 68.55795288 70.69839621],[94.   70.25 69.  ],[-6.70400532 40.         19.71317541],[ 1.28772736 25.44204712 23.30160379],[ 0.   23.75 25.  ],94.0,10.0,0.075
0.9671871,1,3142.707112,12.60649654047063,"[2787.8489322034375, 1518.2958579186331, 2802.5175029850043]",7040.566836348752,7040.566836348752,[102.97886856  61.73592545  74.75177848],[94.98713589 76.99848986 71.16335011],[96.   76.   74.75],[-6.97886856 34.26407455 21.24822152],[ 1.01286411 19.00151014 24.83664989],[ 0.   20.   21.25],96.0,10.0,0.075
0.16016382,1,3142.707321,-3.7187913789067397,"[2241.5453516380935, 788.2207232679752, 2887.456018047951]",5907.7599990897115,5907.7599990897115,[97.66414268 52.         66.03283107],[89.67241001 65.96689892 62.44440269],[92.  64.5 64.5],[-5.66414268 40.         25.96716893],[ 2.32758999 26.03310108 29.55559731],[ 0.  27.5 27.5],92.0,10.0,0.05
2.823683,1,3611.954218,-2.7995484542431432,"[2692.6148230989515, 1432.0060881669674, 3005.4350200588383]",6934.254560608033,6934.254560608033,[100.10742672  60.65327145  76.34571159],[92.11569405 75.91583586 72.75728321],[96.   74.75 73.5 ],[-4.10742672 35.34672855 19.65428841],[ 3.88430595 20.08416414 23.24271679],[ 0.   21.25 22.5 ],96.0,10.0,0.025
-3.58642,1,3611.95473,-9.737560284245465,"[2496.0436702366555, 650.7508127281511, 2549.088422215366]",5907.7599990897115,5907.7599990897115,[100.52843674  52.          68.14033449],[92.53670406 63.59075737 64.55190611],[92.  64.5 64.5],[-8.52843674 40.         23.85966551],[-0.53670406 28.40924263 27.44809389],[ 0.  27.5 27.5],92.0,10.0,0.05
12.3061905,1,3611.954985,24.011939187186982,"[2473.1796219941684, 1087.570500828738, 3081.0826951232916]",5914.039791785825,5914.039791785825,[100.70556505  53.76083447  63.81385505],[92.71383238 69.02339888 60.22542667],[92.   65.75 64.5 ],[-8.70556505 38.23916553 28.18614495],[-0.71383238 22.97660112 31.77457333],[ 0.   26.25 27.5 ],92.0,10.0,0.075
-2.1702328,1,3611.95522,-2.555549470909849,"[2458.9782967161336, 715.272689810995, 2611.4403785979976]",5914.039791785825,5914.039791785825,[100.95113857  52.          70.1317519 ],[92.9594059  63.52730942 66.54332352],[92.   65.75 64.5 ],[-8.95113857 40.         21.8682481 ],[-0.9594059  28.47269058 25.45667648],[ 0.   26.25 27.5 ],92.0,10.0,0.075
