#{"t_start": 1764657240.749885, "env_id": "None"}
r,l,t,r,r_stochastic,r_stochastic_1seed,power,power_floris_opt,power_floris_opt_stochastic,power_floris_opt_stochastic_1seed,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int,simseed,DEL
-7.999511578341753,1,454.781411,-7.999511578341753,-7.999511578341753,-7.9599579688911986,"[1498.1192302310048, 2755.914317268045, 1882.272918064496]",[2560.19510024 1695.83770484 2413.83011721],[2560.19510024 1695.83770484 2413.83011721],[2560.44340744 1716.91175003 2389.64143461],[113.07102926  85.12070853  54.        ],[113.07102926  85.12070853  54.        ],[94. 69. 69.],[-19.07102926   8.87929147  40.        ],[-19.07102926   8.87929147  40.        ],[ 0. 25. 25.],94.0,10.0,0.025,910223381934,"{'RotTorq_[kN-m]': 82.62999399215441, 'RootMxc1_[kN-m]': 5696.026470751425, 'RootMyc1_[kN-m]': 1798.2951255456646, 'RootMzc1_[kN-m]': 75.60994020042708, 'TwrBsMxt_[kN-m]': 1309.392328734167, 'TwrBsMyt_[kN-m]': 3001.9858684266364, 'TwrBsMzt_[kN-m]': 820.4292135162623, 'YawBrMxn_[kN-m]': 116.41935627056539, 'YawBrMyn_[kN-m]': 813.3431450207116, 'YawBrMzn_[kN-m]': 820.5326621849996}"
-26.54117848319368,1,454.782041,-26.54117848319368,-26.54117848319368,-22.842750057786805,"[1432.9457447201519, 1644.5611171535636, 1853.846806613724]",[2586.1018732  1714.44559581 2412.53826618],[2586.1018732  1714.44559581 2412.53826618],[2556.40989684 1550.03631958 2284.8568331 ],[126.64672463  60.99195792  54.        ],[126.64672463  60.99195792  54.        ],[94. 69. 69.],[-32.64672463  33.00804208  40.        ],[-32.64672463  33.00804208  40.        ],[ 0. 25. 25.],94.0,10.0,0.05,6594158802297,"{'RotTorq_[kN-m]': 200.1194631740095, 'RootMxc1_[kN-m]': 5822.119584416973, 'RootMyc1_[kN-m]': 2755.115150029889, 'RootMzc1_[kN-m]': 69.76945632726928, 'TwrBsMxt_[kN-m]': 3217.0090988782235, 'TwrBsMyt_[kN-m]': 5459.075276504866, 'TwrBsMzt_[kN-m]': 912.1928321523836, 'YawBrMxn_[kN-m]': 234.71262446371847, 'YawBrMyn_[kN-m]': 766.6576782337083, 'YawBrMzn_[kN-m]': 912.0688959937664}"
-11.159886818495671,1,454.782382,-11.159886818495671,-11.159886818495671,-9.708168919754328,"[2893.6514460485155, 1488.3950832985631, 1028.550202405912]",[2347.09065408 1448.75990341 2294.41265581],[2347.09065408 1448.75990341 2294.41265581],[2374.46548963 1444.53438259 2173.34369531],[116.96791413 101.33826981  82.50245057],[116.96791413 101.33826981  82.50245057],[92.   65.75 64.5 ],[-24.96791413  -9.33826981   9.49754943],[-24.96791413  -9.33826981   9.49754943],[ 0.   26.25 27.5 ],92.0,10.0,0.075,3330318213476,"{'RotTorq_[kN-m]': 210.09333131906882, 'RootMxc1_[kN-m]': 5927.649794813318, 'RootMyc1_[kN-m]': 2098.0314610412447, 'RootMzc1_[kN-m]': 76.09803316025935, 'TwrBsMxt_[kN-m]': 3111.462178896026, 'TwrBsMyt_[kN-m]': 6882.5988301819425, 'TwrBsMzt_[kN-m]': 899.3604414629239, 'YawBrMxn_[kN-m]': 249.24849832903874, 'YawBrMyn_[kN-m]': 1029.8451631837713, 'YawBrMzn_[kN-m]': 899.6468581915409}"
-6.65978873044039,1,454.78268,-6.65978873044039,-6.65978873044039,-7.4222596486546655,"[3052.9110890547395, 1090.3608868286608, 2151.705432626303]",[2535.93307518 1782.37422539 2425.81436242],[2535.93307518 1782.37422539 2425.81436242],[2609.04179891 1838.64937683 2351.97512052],[81.40535881 65.26874698 96.99501894],[81.40535881 65.26874698 96.99501894],[94.   70.25 69.  ],[12.59464119 28.73125302 -2.99501894],[12.59464119 28.73125302 -2.99501894],[ 0.   23.75 25.  ],94.0,10.0,0.075,9223977896560,"{'RotTorq_[kN-m]': 231.0960284072593, 'RootMxc1_[kN-m]': 5754.894903669362, 'RootMyc1_[kN-m]': 2773.0380118468347, 'RootMzc1_[kN-m]': 81.5598541047961, 'TwrBsMxt_[kN-m]': 2417.7059888590147, 'TwrBsMyt_[kN-m]': 6247.544562338914, 'TwrBsMzt_[kN-m]': 927.949851436521, 'YawBrMxn_[kN-m]': 242.88021615471357, 'YawBrMyn_[kN-m]': 954.2034231820893, 'YawBrMzn_[kN-m]': 928.011289984428}"
-4.473645957721882,1,454.78297,-4.473645957721882,-4.473645957721882,-2.1456476372947932,"[2825.8657386877317, 1260.0069711537506, 2888.701318692406]",[2689.08775835 2069.62374682 2542.49254314],[2689.08775835 2069.62374682 2542.49254314],[2549.3348941  2027.3230349  2550.84724592],[101.38953674  61.20621611  79.67722614],[101.38953674  61.20621611  79.67722614],[96.   74.75 73.5 ],[-5.38953674 34.79378389 16.32277386],[-5.38953674 34.79378389 16.32277386],[ 0.   21.25 22.5 ],96.0,10.0,0.025,9538328701033,"{'RotTorq_[kN-m]': 104.68423278126873, 'RootMxc1_[kN-m]': 5766.437626911724, 'RootMyc1_[kN-m]': 1886.3030115757122, 'RootMzc1_[kN-m]': 79.41273835228701, 'TwrBsMxt_[kN-m]': 1201.0561455446748, 'TwrBsMyt_[kN-m]': 2998.064536817122, 'TwrBsMzt_[kN-m]': 729.4386274662769, 'YawBrMxn_[kN-m]': 128.32249044903793, 'YawBrMyn_[kN-m]': 659.0751224875913, 'YawBrMzn_[kN-m]': 729.3561969485294}"
-9.64433930075012,1,454.783283,-9.64433930075012,-9.64433930075012,-7.676309848954956,"[1520.3261733194993, 886.3480306269204, 2492.2914567544217]",[2354.67857182  935.84720357 2131.34333915],[2354.67857182  935.84720357 2131.34333915],[2276.51735555  892.2760249  2137.49978514],[79.34524806 50.         50.        ],[79.34524806 50.         50.        ],[90.  57.5 60. ],[10.65475194 40.         40.        ],[10.65475194 40.         40.        ],[ 0.  32.5 30. ],90.0,10.0,0.025,565687624755,"{'RotTorq_[kN-m]': 92.66247231383602, 'RootMxc1_[kN-m]': 5460.08821738612, 'RootMyc1_[kN-m]': 2189.6439844372603, 'RootMzc1_[kN-m]': 69.29513344832824, 'TwrBsMxt_[kN-m]': 2285.2605752799245, 'TwrBsMyt_[kN-m]': 3580.0161042336495, 'TwrBsMzt_[kN-m]': 757.988317272166, 'YawBrMxn_[kN-m]': 126.42300294288513, 'YawBrMyn_[kN-m]': 750.1321602600498, 'YawBrMzn_[kN-m]': 757.9921275318069}"
-6.505996591103494,1,454.783674,-6.505996591103494,-6.505996591103494,-1.9468582196145505,"[2708.2280569238674, 1437.3117499230987, 1513.4066758924323]",[2396.94304346 1374.49948484 2281.29484138],[2396.94304346 1374.49948484 2281.29484138],[2387.16790911 1230.38161729 2153.75609419],[100.67001335  89.51979442  76.82314675],[100.67001335  89.51979442  76.82314675],[92.  64.5 64.5],[-8.67001335  2.48020558 15.17685325],[-8.67001335  2.48020558 15.17685325],[ 0.  27.5 27.5],92.0,10.0,0.05,3664775151329,"{'RotTorq_[kN-m]': 205.77251663985183, 'RootMxc1_[kN-m]': 5716.479026547397, 'RootMyc1_[kN-m]': 2598.4043868214703, 'RootMzc1_[kN-m]': 80.33019078647003, 'TwrBsMxt_[kN-m]': 1411.2906429801844, 'TwrBsMyt_[kN-m]': 6160.574715207668, 'TwrBsMzt_[kN-m]': 757.004061362416, 'YawBrMxn_[kN-m]': 210.67417374867864, 'YawBrMyn_[kN-m]': 796.6272881393603, 'YawBrMzn_[kN-m]': 757.1487720654203}"
-6.2162922540655625,1,454.78397,-6.2162922540655625,-6.2162922540655625,-9.209821701917672,"[1647.8613382792973, 1031.3610128183711, 2449.7785670771113]",[2078.03205922 1167.84449517 2223.09139479],[2078.03205922 1167.84449517 2223.09139479],[1980.77378537 1276.6965195  2391.82019585],[89.11472211 50.         50.        ],[89.11472211 50.         50.        ],[90.   62.5  61.25],[ 0.88527789 40.         40.        ],[ 0.88527789 40.         40.        ],[ 0.   27.5  28.75],90.0,10.0,0.075,8550528774470,"{'RotTorq_[kN-m]': 322.1227989070822, 'RootMxc1_[kN-m]': 5638.9199942253545, 'RootMyc1_[kN-m]': 3776.6319685051, 'RootMzc1_[kN-m]': 79.74116794933924, 'TwrBsMxt_[kN-m]': 4757.399382019451, 'TwrBsMyt_[kN-m]': 8463.245541745144, 'TwrBsMzt_[kN-m]': 1221.391033754342, 'YawBrMxn_[kN-m]': 348.3890349579181, 'YawBrMyn_[kN-m]': 1190.566887811304, 'YawBrMzn_[kN-m]': 1221.6332585989855}"
-6.16831301964085,1,454.784255,-6.16831301964085,-6.16831301964085,-4.168876957561922,"[2337.629160120134, 705.4402378708269, 2602.1838224535686]",[2484.84332251 1255.21965883 2276.29823107],[2484.84332251 1255.21965883 2276.29823107],[2500.595378   1178.10543543 2212.13406487],[106.54827195  52.          66.82720917],[106.54827195  52.          66.82720917],[92.  62.  64.5],[-14.54827195  40.          25.17279083],[-14.54827195  40.          25.17279083],[ 0.  30.  27.5],92.0,10.0,0.025,5065931196312,"{'RotTorq_[kN-m]': 94.96881668191959, 'RootMxc1_[kN-m]': 5721.805406137661, 'RootMyc1_[kN-m]': 1927.3371462017465, 'RootMzc1_[kN-m]': 70.39133395782807, 'TwrBsMxt_[kN-m]': 4611.675168837714, 'TwrBsMyt_[kN-m]': 4292.6169175245295, 'TwrBsMzt_[kN-m]': 674.1397778972276, 'YawBrMxn_[kN-m]': 150.20603545895582, 'YawBrMyn_[kN-m]': 640.3907792518222, 'YawBrMzn_[kN-m]': 674.221038386658}"
-5.990647752152213,1,454.784563,-5.990647752152213,-5.990647752152213,-9.831373354156241,"[3196.947168519559, 1242.6195193401152, 1216.3755168259825]",[2484.84332251 1255.21965883 2276.29823107],[2484.84332251 1255.21965883 2276.29823107],[2630.73332227 1292.00653524 2349.88779035],[76.49929262 93.42341532 96.13651533],[76.49929262 93.42341532 96.13651533],[92.  62.  64.5],[15.50070738 -1.42341532 -4.13651533],[15.50070738 -1.42341532 -4.13651533],[ 0.  30.  27.5],92.0,10.0,0.025,2065354184437,"{'RotTorq_[kN-m]': 99.81248328973703, 'RootMxc1_[kN-m]': 5926.032422755924, 'RootMyc1_[kN-m]': 1336.541104241697, 'RootMzc1_[kN-m]': 71.76160997316192, 'TwrBsMxt_[kN-m]': 806.6776306447264, 'TwrBsMyt_[kN-m]': 2739.6187255641653, 'TwrBsMzt_[kN-m]': 439.77477737985254, 'YawBrMxn_[kN-m]': 99.8197481512937, 'YawBrMyn_[kN-m]': 508.17948003045416, 'YawBrMzn_[kN-m]': 439.79796633942186}"
