#{"t_start": 1762853295.4692905, "env_id": "None"}
,r,l,t,r.1,r_stochastic,r_stochastic_1seed,power,power_floris_opt,power_floris_opt_stochastic,power_floris_opt_stochastic_1seed,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int,simseed,DEL,RotTorq_[kN-m],RootMxc1_[kN-m],RootMyc1_[kN-m],RootMzc1_[kN-m],TwrBsMxt_[kN-m],TwrBsMyt_[kN-m],TwrBsMzt_[kN-m],YawBrMxn_[kN-m],YawBrMyn_[kN-m],YawBrMzn_[kN-m]
0,-12.491976185445925,1,461.746627,-12.491976185445925,-12.491976185445925,-10.347782076890622,"[3008.0914346549025, 872.9342863590235, 2536.69140398665]",[2492.17489256 2119.80699478 2721.87944931],[2492.17489256 2119.80699478 2721.87944931],[2431.41811559 2068.95493042 2658.08580049],[102.68498447  60.90298986 105.30156478],[ 95.05427002  56.         101.96723098],[96.   74.75 73.5 ],[-6.68498447 35.09701014 -9.30156478],[ 0.94572998 40.         -5.96723098],[ 0.   21.25 22.5 ],96.0,10.0,0.025,9328594623379,"{'RotTorq_[kN-m]': 98.20903990652675, 'RootMxc1_[kN-m]': 5841.895427226559, 'RootMyc1_[kN-m]': 1607.158722322937, 'RootMzc1_[kN-m]': 75.55444138296063, 'TwrBsMxt_[kN-m]': 1397.5902594425568, 'TwrBsMyt_[kN-m]': 3150.5552502768446, 'TwrBsMzt_[kN-m]': 570.4113366091908, 'YawBrMxn_[kN-m]': 113.63456844741683, 'YawBrMyn_[kN-m]': 627.835663034366, 'YawBrMzn_[kN-m]': 570.4061004208169}",9.316003091236954,2.8733471570816334,-17.114735544915806,-9.033941215010193,70.83786977434,9.94873365259597,-28.795563887165,-6.870393058165682,-28.47352540591894,-28.785512347483994
1,-5.816301408276867,1,461.762411,-5.816301408276867,-5.816301408276867,-9.049867960257195,"[2905.3826974499834, 1998.5509613429122, 1404.4157103074208]",[2336.65717644 1755.55244706 2605.71099698],[2336.65717644 1755.55244706 2605.71099698],[2420.95120232 1871.99968166 2643.102124  ],[65.73875868 88.9564737  78.46821788],[58.10804423 84.05348384 75.13388408],[94. 69. 69.],[28.26124132  5.0435263  15.53178212],[35.89195577  9.94651616 18.86611592],[ 0. 25. 25.],94.0,10.0,0.025,1871363149995,"{'RotTorq_[kN-m]': 90.43219236954371, 'RootMxc1_[kN-m]': 5525.930623194996, 'RootMyc1_[kN-m]': 2211.157243286479, 'RootMzc1_[kN-m]': 79.59638913342003, 'TwrBsMxt_[kN-m]': 1037.948191834005, 'TwrBsMyt_[kN-m]': 2750.7163207377976, 'TwrBsMzt_[kN-m]': 501.08421635278273, 'YawBrMxn_[kN-m]': 102.20489135192882, 'YawBrMyn_[kN-m]': 644.5433574398511, 'YawBrMzn_[kN-m]': 501.2013000952633}",-14.16803296889719,-1.5841907132485407,1.9474550054350972,-4.968049129416798,-4.838597451587056,-7.267977561322582,-27.909598593360418,-7.883230956967811,-26.01909088891363,-27.9071876614182
2,-4.657091857162796,1,461.762893,-4.657091857162796,-4.657091857162796,-4.296032208645478,"[2492.2177031911524, 2058.5719583463538, 1835.2026431213865]",[2336.65717644 1755.55244706 2605.71099698],[2336.65717644 1755.55244706 2605.71099698],[2292.52388557 1679.0408429  2701.08683659],[75.41450694 81.16705895 68.36683878],[67.78379249 76.26406909 65.03250499],[94. 69. 69.],[18.58549306 12.83294105 25.63316122],[26.21620751 17.73593091 28.96749501],[ 0. 25. 25.],94.0,10.0,0.025,8145770011689,"{'RotTorq_[kN-m]': 106.78886875897804, 'RootMxc1_[kN-m]': 5489.435487397882, 'RootMyc1_[kN-m]': 2351.9354185876996, 'RootMzc1_[kN-m]': 81.36404799696574, 'TwrBsMxt_[kN-m]': 933.4935094793506, 'TwrBsMyt_[kN-m]': 2949.0536145546625, 'TwrBsMzt_[kN-m]': 641.7799416512388, 'YawBrMxn_[kN-m]': 107.69557126955131, 'YawBrMyn_[kN-m]': 778.7883929911372, 'YawBrMzn_[kN-m]': 641.7141643613403}",-1.193385504367264,-2.0432294406109537,14.856530145480942,-1.2905398491753362,-5.072486854897968,2.8214396848984014,-0.14118615001922855,-12.04600914274982,-2.443181158416592,-0.1563294653834365
3,-28.010434021227613,1,461.763207,-28.010434021227613,-28.010434021227613,-25.45007406813496,"[2516.0016426231505, 1411.3283781573316, 1474.3934346262185]",[2517.43224134 2148.48570063 2837.56312777],[2517.43224134 2148.48570063 2837.56312777],[2494.3213981  2112.13884364 2639.31953321],[136.          60.90298986  75.03286874],[133.79527094  56.          71.69853494],[96.   76.   74.75],[-40.          35.09701014  20.96713126],[-37.79527094  40.          24.30146506],[ 0.   20.   21.25],96.0,10.0,0.075,2369052287307,"{'RotTorq_[kN-m]': 209.5016850486398, 'RootMxc1_[kN-m]': 5943.008177288803, 'RootMyc1_[kN-m]': 3024.6934812453546, 'RootMzc1_[kN-m]': 75.49154783220779, 'TwrBsMxt_[kN-m]': 3836.345083085969, 'TwrBsMyt_[kN-m]': 6179.683522091211, 'TwrBsMzt_[kN-m]': 1056.056420153118, 'YawBrMxn_[kN-m]': 256.60366014164384, 'YawBrMyn_[kN-m]': 987.480938742327, 'YawBrMzn_[kN-m]': 1056.0300316102891}",-14.900492116377418,2.624097731454109,0.9619084545606961,-15.523713683710612,88.09007644123776,-4.397236102648766,-21.533452719498623,-19.761732368204495,-23.0964561922055,-21.538047215641203
4,-6.914485048882613,1,461.763507,-6.914485048882613,-6.914485048882613,-12.080233788615391,"[3221.4505137812903, 1204.5903926657536, 2468.606573619486]",[2484.49357647 2172.33019691 2749.9650097 ],[2484.49357647 2172.33019691 2749.9650097 ],[2584.5397837  2431.12008662 2826.31671489],[117.25217713  60.90298986  92.57874745],[109.62146268  56.          89.24441366],[96.  76.  73.5],[-21.25217713  35.09701014   3.42125255],[-13.62146268  40.           6.75558634],[ 0.  20.  22.5],96.0,10.0,0.05,2800418487081,"{'RotTorq_[kN-m]': 187.2751620101874, 'RootMxc1_[kN-m]': 5894.05882014519, 'RootMyc1_[kN-m]': 2237.624757825928, 'RootMzc1_[kN-m]': 80.05940900143943, 'TwrBsMxt_[kN-m]': 2084.435701773519, 'TwrBsMyt_[kN-m]': 4627.791161854881, 'TwrBsMzt_[kN-m]': 764.579276288211, 'YawBrMxn_[kN-m]': 184.55001224920701, 'YawBrMyn_[kN-m]': 747.1323713214288, 'YawBrMzn_[kN-m]': 764.6059534504597}",8.974105562229422,3.153428754342686,-16.411881547696918,-9.906685311395535,67.77192947761826,-1.779508026740654,-23.90341509243313,-17.566267139961152,-29.686943960111208,-23.888235377258034
5,-1.0380776201585429,1,461.763829,-1.0380776201585429,-1.0380776201585429,-8.512534300858027,"[3178.9605101010598, 2305.619590358415, 1941.0090115648218]",[2517.43224134 2148.48570063 2837.56312777],[2517.43224134 2148.48570063 2837.56312777],[2643.92956456 2524.26703033 2948.31319722],[107.35088329 110.17965408  85.83529488],[ 99.72016884 105.27666422  82.50096108],[96.   76.   74.75],[-11.35088329 -14.17965408  10.16470512],[-3.72016884 -9.27666422 13.49903892],[ 0.   20.   21.25],96.0,10.0,0.075,239060246177,"{'RotTorq_[kN-m]': 297.8037479942794, 'RootMxc1_[kN-m]': 5813.626578401062, 'RootMyc1_[kN-m]': 2800.56626313155, 'RootMzc1_[kN-m]': 90.11259339290213, 'TwrBsMxt_[kN-m]': 2314.8930773843404, 'TwrBsMyt_[kN-m]': 7283.880902681962, 'TwrBsMzt_[kN-m]': 1064.3784825547796, 'YawBrMxn_[kN-m]': 288.5294951148945, 'YawBrMyn_[kN-m]': 1257.4246923722706, 'YawBrMzn_[kN-m]': 1064.1284076137417}",0.48802732907902513,0.9484100206245606,-13.049147462510707,-2.652651178450809,5.5917846154976605,0.7250656538478203,-10.07001820713577,-3.619833555137503,-0.5012526475981767,-10.11208088822141
6,-9.256145300297428,1,461.76427,-9.256145300297428,-9.256145300297428,-12.62447342137366,"[1775.1581501909818, 2500.8179974913014, 1242.8595766306648]",[2268.30509424 1334.27620699 2479.19221675],[2268.30509424 1334.27620699 2479.19221675],[2382.55385277 1416.61822405 2517.05391965],[123.35429519  85.91792263  55.3343338 ],[115.72358075  81.01493276  52.        ],[92.  62.  64.5],[-31.35429519   6.08207737  36.6656662 ],[-23.72358075  10.98506724  40.        ],[ 0.  30.  27.5],92.0,10.0,0.025,2510330529583,"{'RotTorq_[kN-m]': 91.59292346810575, 'RootMxc1_[kN-m]': 5677.232945179417, 'RootMyc1_[kN-m]': 1794.6123952385476, 'RootMzc1_[kN-m]': 74.2806804281323, 'TwrBsMxt_[kN-m]': 1348.8328344510035, 'TwrBsMyt_[kN-m]': 2973.607306233635, 'TwrBsMzt_[kN-m]': 616.8492652959234, 'YawBrMxn_[kN-m]': 91.53610282822956, 'YawBrMyn_[kN-m]': 778.6192124956833, 'YawBrMzn_[kN-m]': 616.9606440558565}",2.799727714042146,2.272993864952885,-15.83782961222083,-6.878533592594384,13.823103285450019,5.642304944957734,2.9735496990762305,-10.46646162638129,6.290495893108869,2.9812831601047067
7,-8.436458799170152,1,461.764565,-8.436458799170152,-8.436458799170152,-10.604339969637694,"[1770.4932357408197, 1893.825607024199, 1904.3683581038745]",[2268.30509424 1334.27620699 2479.19221675],[2268.30509424 1334.27620699 2479.19221675],[2354.11055158 1356.58676688 2518.56168469],[117.19801381  68.08771191  55.3343338 ],[109.56729936  63.18472205  52.        ],[92.  62.  64.5],[-25.19801381  23.91228809  36.6656662 ],[-17.56729936  28.81527795  40.        ],[ 0.  30.  27.5],92.0,10.0,0.025,5433726334084,"{'RotTorq_[kN-m]': 72.90704996915271, 'RootMxc1_[kN-m]': 5617.389218104006, 'RootMyc1_[kN-m]': 2070.9652199184416, 'RootMzc1_[kN-m]': 75.66414706940652, 'TwrBsMxt_[kN-m]': 1572.3460724463494, 'TwrBsMyt_[kN-m]': 2914.067434529623, 'TwrBsMzt_[kN-m]': 678.2033633269845, 'YawBrMxn_[kN-m]': 104.24643986133061, 'YawBrMyn_[kN-m]': 810.4182270823597, 'YawBrMzn_[kN-m]': 677.7425592036104}",-23.730432158090224,1.3541145436663697,-0.1807237129155439,-4.392928104659748,46.724364798518955,4.574016312868593,17.926448105259052,13.802217469828538,17.415612438799823,17.802011763484295
8,-19.61837123842808,1,461.764843,-19.61837123842808,-19.61837123842808,-16.513052054907536,"[2129.893554008866, 797.5312951090552, 1501.8335414254252]",[2134.82821937 1031.96026842 2343.49845063],[2134.82821937 1031.96026842 2343.49845063],[1996.80841053  988.76786052 2319.75408245],[60.69813896 54.90298986 60.03618535],[53.06742451 50.         56.70185156],[90.  57.5 60. ],[29.30186104 35.09701014 29.96381465],[36.93257549 40.         33.29814844],[ 0.  32.5 30. ],90.0,10.0,0.025,4161935535601,"{'RotTorq_[kN-m]': 102.2528668247853, 'RootMxc1_[kN-m]': 5429.098317270175, 'RootMyc1_[kN-m]': 2173.0670195614716, 'RootMzc1_[kN-m]': 65.75119492974163, 'TwrBsMxt_[kN-m]': 2534.9581301817684, 'TwrBsMyt_[kN-m]': 3955.0899177413307, 'TwrBsMzt_[kN-m]': 644.3833684018311, 'YawBrMxn_[kN-m]': 111.62343062972404, 'YawBrMyn_[kN-m]': 621.2548913550398, 'YawBrMzn_[kN-m]': 644.4132521318925}",4.331311489517555,-2.906353233058535,19.929062647528948,-8.53140865204589,95.71053627604493,25.17533202905147,10.356413617558179,1.9688151600965633,5.844046604808556,10.342726103336702
9,-22.637779903298416,1,461.765145,-22.637779903298416,-22.637779903298416,-21.743018803393834,"[1716.3586265475499, 2718.379333013729, 1370.1215805269594]",[2517.43224134 2148.48570063 2837.56312777],[2517.43224134 2148.48570063 2837.56312777],[2572.45634607 2146.12494217 2699.10778094],[121.47941813 108.05082916  59.3343338 ],[113.84870368 103.1478393   56.        ],[96.   76.   74.75],[-25.47941813 -12.05082916  36.6656662 ],[-17.84870368  -7.1478393   40.        ],[ 0.   20.   21.25],96.0,10.0,0.075,5257478639928,"{'RotTorq_[kN-m]': 199.78088577111714, 'RootMxc1_[kN-m]': 5938.747882622978, 'RootMyc1_[kN-m]': 2503.8177151589116, 'RootMzc1_[kN-m]': 77.22416032928166, 'TwrBsMxt_[kN-m]': 3416.8811616251273, 'TwrBsMyt_[kN-m]': 6482.684414548387, 'TwrBsMzt_[kN-m]': 1100.6314620677215, 'YawBrMxn_[kN-m]': 234.03654403243888, 'YawBrMyn_[kN-m]': 1010.8666808789911, 'YawBrMzn_[kN-m]': 1100.655810596222}",-18.48305790979741,2.587308399482936,-20.232703253336318,-13.012246458167073,72.93957981072569,-6.586384028815552,-13.776933086103218,-18.74186324029792,-14.057366655459386,-13.771741368292062
