#{"t_start": 1757885500.7158852, "env_id": "None"}
r,l,t,r_cumulative,power,power_floris_opt_stochastic,power_floris_opt,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int
-4.6819124,1,908.949732,1.1275027478552362,"[2508.64969754121, 515.604566503239, 2256.0095496748427]",5539.624167258494,5539.624167258494,[92.74196537 52.46724249 68.49648702],[84.7502327  67.7298069  64.90805864],[90.   61.25 60.  ],[-2.74196537 37.53275751 21.50351298],[ 5.2497673  22.2701931  25.09194136],[ 0.   28.75 30.  ],90.0,10.0,0.05
6.5388403,1,908.968038,12.988705603875854,"[2832.1214728732893, 1107.5748008994667, 2463.737456022716]",6010.421851108581,6010.421851108581,[95.81471069 60.88239266 70.2014488 ],[87.82297802 76.14495707 66.61302042],[92.   65.75 64.5 ],[-3.81471069 31.11760734 21.7985512 ],[ 4.17702198 15.85504293 25.38697958],[ 0.   26.25 27.5 ],92.0,10.0,0.075
3.7399702,1,908.968416,6.52883825013107,"[2705.682374481243, 1384.126127383873, 2586.5754665741733]",6435.691033749292,6435.691033749292,[99.02999218 66.66630293 75.4541148 ],[91.03825951 81.92886734 71.86568642],[94. 69. 69.],[-5.02999218 27.33369707 18.5458852 ],[ 2.96174049 12.07113266 22.13431358],[ 0. 25. 25.],94.0,10.0,0.025
5.164846,1,908.968645,5.9843695966374195,"[2717.5612024667967, 1356.9304708834043, 2693.592899863938]",6435.691033749292,6435.691033749292,[93.51776893 64.74109675 73.4676255 ],[85.52603626 80.00366116 69.87919712],[94. 69. 69.],[ 0.48223107 29.25890325 20.5323745 ],[ 8.47396374 13.99633884 24.12080288],[ 0. 25. 25.],94.0,10.0,0.025
3.696204,1,908.96885,-0.04283781116600949,"[2734.483842318271, 576.6350861713005, 2433.2610418839845]",5539.624167258494,5539.624167258494,[100.6616679   52.39718319  68.7704252 ],[92.66993523 67.6597476  65.18199682],[90.   61.25 60.  ],[-10.6616679   37.60281681  21.2295748 ],[-2.66993523 22.3402524  24.81800318],[ 0.   28.75 30.  ],90.0,10.0,0.05
13.405776,1,908.96906,8.157830914001593,"[2892.893042253699, 1670.365960678291, 2871.9605312010094]",6556.29705722655,6556.29705722655,[98.84217079 65.40051962 74.72328317],[90.85043812 80.66308403 71.13485479],[94.   70.25 69.  ],[-4.84217079 28.59948038 19.27671683],[ 3.14956188 13.33691597 22.86514521],[ 0.   23.75 25.  ],94.0,10.0,0.075
5.406571,1,908.969272,7.1297522123287465,"[2788.6691165173665, 1646.0750035289147, 2911.2948651574557]",6969.24198952707,6969.24198952707,[97.15807922 67.57785059 77.00173938],[89.16634655 82.840415   73.413311  ],[96.   74.75 73.5 ],[-1.15807922 28.42214941 18.99826062],[ 6.83365345 13.159585   22.586689  ],[ 0.   21.25 22.5 ],96.0,10.0,0.025
-4.6516514,1,908.96948,1.7726040987432956,"[2503.081531341109, 1157.5067280245162, 2590.732720881941]",6556.29705722655,6556.29705722655,[101.31502445  62.53646399  73.15900934],[93.32329178 77.7990284  69.57058096],[94.   70.25 69.  ],[-7.31502445 31.46353601 20.84099066],[ 0.67670822 16.2009716  24.42941904],[ 0.   23.75 25.  ],94.0,10.0,0.075
-1.1669878,1,908.96968,3.0221504501164,"[2458.0287440493876, 578.3817136878964, 2438.566974693355]",5539.624167258494,5539.624167258494,[95.09176166 51.33448006 67.27886188],[87.10002899 66.59704447 63.6904335 ],[90.   61.25 60.  ],[-5.09176166 38.66551994 22.72113812],[ 2.89997101 23.40295553 26.3095665 ],[ 0.   28.75 30.  ],90.0,10.0,0.05
6.9805994,1,908.969878,13.461575909147964,"[2692.8648218474973, 1473.9704813031415, 2718.105534204557]",6435.691033749292,6435.691033749292,[94.9829274  65.03766085 73.37863577],[86.99119473 80.30022526 69.79020739],[94. 69. 69.],[-0.9829274  28.96233915 20.62136423],[ 7.00880527 13.69977474 24.20979261],[ 0. 25. 25.],94.0,10.0,0.025
7.162845,1,1356.709832,8.290347961299837,"[2759.544551659613, 924.5127788865102, 2729.8568639470814]",5985.203343302533,5985.203343302533,[94.80630024 58.25699879 71.29050911],[86.81456757 73.5195632  67.70208073],[92.  64.5 64.5],[-2.80630024 33.74300121 20.70949089],[ 5.18543243 18.4804368  24.29791927],[ 0.  27.5 27.5],92.0,10.0,0.05
8.450848,1,1356.710913,21.439553576079234,"[3127.1757323931324, 1824.4596019025082, 2786.009795518845]",7134.70228632762,7134.70228632762,[100.80665596  74.73417498  80.64766491],[92.81492329 89.99673939 77.05923653],[96.   76.   74.75],[-4.80665596 21.26582502 15.35233509],[ 3.18507671  6.00326061 18.94076347],[ 0.   20.   21.25],96.0,10.0,0.075
6.2330627,1,1356.711204,12.761901074142045,"[2863.873591545117, 1940.4267120995817, 2694.7769166858006]",7059.080309821911,7059.080309821911,[99.01206024 72.08045699 78.77593839],[91.02032757 87.34302139 75.18751001],[96.  76.  73.5],[-3.01206024 23.91954301 17.22406161],[ 4.97967243  8.65697861 20.81248999],[ 0.  20.  22.5],96.0,10.0,0.05
-1.1916045,1,1356.711451,4.792765075186859,"[2444.9735654278556, 762.8880431630438, 2265.7521466191747]",5539.624167258494,5539.624167258494,[98.21127804 56.69283034 67.00154531],[90.21954536 71.95539474 63.41311693],[90.   61.25 60.  ],[-8.21127804 33.30716966 22.99845469],[-0.21954536 18.04460526 26.58688307],[ 0.   28.75 30.  ],90.0,10.0,0.05
0.6713016,1,1356.711718,0.6284638127371642,"[2722.3293974014105, 1555.1978222913924, 2738.499404483704]",6969.24198952707,6969.24198952707,[101.12044342  67.51160599  78.33310926],[93.12871075 82.7741704  74.74468088],[96.   74.75 73.5 ],[-5.12044342 28.48839401 17.66689074],[ 2.87128925 13.2258296  21.25531912],[ 0.   21.25 22.5 ],96.0,10.0,0.025
8.11813,1,1356.711964,16.275960301359707,"[3156.571475173442, 1752.5439683906934, 2804.791205770358]",7134.70228632762,7134.70228632762,[102.25055702  73.26080538  81.4530071 ],[94.25882435 88.52336979 77.86457872],[96.   76.   74.75],[-6.25055702 22.73919462 14.5469929 ],[ 1.74117565  7.47663021 18.13542128],[ 0.   20.   21.25],96.0,10.0,0.075
0.43005264,1,1356.712209,7.5598048380787874,"[2697.287514918623, 1744.6275273786841, 2723.470218552113]",7134.70228632762,7134.70228632762,[94.28186901 71.57154538 81.0926708 ],[86.29013634 86.83410978 77.50424242],[96.   76.   74.75],[ 1.71813099 24.42845462 14.9073292 ],[ 9.70986366  9.16589022 18.49575758],[ 0.   20.   21.25],96.0,10.0,0.075
2.5461016,1,1356.712453,4.3187057278754235,"[2814.7857920726888, 600.6391204868979, 2702.706464579548]",5966.225219624581,5966.225219624581,[96.66283234 52.25376917 72.74445474],[88.67109966 67.51633358 69.15602636],[92.  62.  64.5],[-4.66283234 39.74623083 19.25554526],[ 3.32890034 24.48366642 22.84397364],[ 0.  30.  27.5],92.0,10.0,0.025
-1.4674251,1,1356.712693,1.5547253409229453,"[2497.4174748674445, 491.8123630461362, 2388.1407493493116]",5457.454647076945,5457.454647076945,[98.45943125 50.         67.05526579],[90.46769857 63.73236895 63.46683741],[90.  57.5 60. ],[-8.45943125 40.         22.94473421],[-0.46769857 26.26763105 26.53316259],[ 0.  32.5 30. ],90.0,10.0,0.025
2.3715627,1,1356.712937,15.833138572222062,"[2621.1795172429975, 1894.9212936747315, 2710.3900118883344]",7059.080309821911,7059.080309821911,[100.80406196  73.31438757  76.94172466],[92.81232929 88.57695198 73.35329628],[96.  76.  73.5],[-4.80406196 22.68561243 19.05827534],[ 3.18767071  7.42304802 22.64670372],[ 0.  20.  22.5],96.0,10.0,0.05
4.3415704,1,1807.155903,12.63191841527281,"[2614.9919529451204, 828.4060339595137, 2781.8551040726516]",5966.225219624581,5966.225219624581,[93.1838475  55.39072825 69.70335663],[85.19211483 70.65329266 66.11492825],[92.  62.  64.5],[-1.1838475  36.60927175 22.29664337],[ 6.80788517 21.34670734 25.88507175],[ 0.  30.  27.5],92.0,10.0,0.025
8.673692,1,1807.17249,30.113245126222505,"[2879.1723474137343, 1843.4973661995384, 2948.6934485594893]",7059.080309821911,7059.080309821911,[96.88023098 67.70729043 78.07715261],[88.88849831 82.96985483 74.48872423],[96.  76.  73.5],[-0.88023098 28.29270957 17.92284739],[ 7.11150169 13.03014517 21.51127577],[ 0.  20.  22.5],96.0,10.0,0.05
6.8385315,1,1807.172826,19.60043274024127,"[2676.6486670604786, 1407.3589214028066, 2828.452771330065]",6470.006889833298,6470.006889833298,[94.26871117 62.57242943 72.7758683 ],[86.27697849 77.83499384 69.18743992],[94. 69. 69.],[-0.26871117 31.42757057 21.2241317 ],[ 7.72302151 16.16500616 24.81256008],[ 0. 25. 25.],94.0,10.0,0.05
6.746161,1,1807.173052,11.538925872017291,"[2826.8950668654334, 744.5266758229853, 2421.9023715366884]",5614.557066489893,5614.557066489893,[88.76563938 54.26466586 68.08512914],[80.77390671 69.52723026 64.49670076],[90.   62.5  61.25],[ 1.23436062 35.73533414 21.91487086],[ 9.22609329 20.47276974 25.50329924],[ 0.   27.5  28.75],90.0,10.0,0.075
4.7745223,1,1807.173275,5.402985943213663,"[2497.3375920061562, 561.4389358524148, 2659.2454991037803]",5457.454647076945,5457.454647076945,[94.94822414 50.         65.46009529],[86.95649147 63.12315941 61.87166691],[90.  57.5 60. ],[-4.94822414 40.         24.53990471],[ 3.04350853 26.87684059 28.12833309],[ 0.  32.5 30. ],90.0,10.0,0.025
-6.3050704,1,1807.173511,9.970889858927015,"[2559.6834992340023, 673.2883382113192, 2027.583450971801]",5614.557066489893,5614.557066489893,[95.14283092 58.03826691 70.33313739],[87.15109825 73.30083132 66.74470901],[90.   62.5  61.25],[-5.14283092 31.96173309 19.66686261],[ 2.84890175 16.69916868 23.25529099],[ 0.   27.5  28.75],90.0,10.0,0.075
-1.4232314,1,1807.173722,6.136573420833821,"[2484.2018741016122, 849.6453631290734, 2591.0324017839616]",6010.421851108581,6010.421851108581,[96.90532787 56.20483471 70.3064698 ],[88.9135952  71.46739912 66.71804142],[92.   65.75 64.5 ],[-4.90532787 35.79516529 21.6935302 ],[ 3.0864048  20.53260088 25.28195858],[ 0.   26.25 27.5 ],92.0,10.0,0.075
-2.8494232,1,1807.173925,1.4692825848151547,"[2661.7864783405475, 1255.1503556089635, 2368.7121822072827]",6470.006889833298,6470.006889833298,[97.10058983 65.00028159 74.03649223],[89.10885715 80.26284599 70.44806385],[94. 69. 69.],[-3.10058983 28.99971841 19.96350777],[ 4.89114285 13.73715401 23.55193615],[ 0. 25. 25.],94.0,10.0,0.05
5.2861037,1,1807.174128,6.840829141610336,"[2591.811275709467, 880.1123842745001, 2360.530790923776]",5539.624167258494,5539.624167258494,[95.42100342 58.48783614 67.12619293],[87.42927074 73.75040054 63.53776455],[90.   61.25 60.  ],[-5.42100342 31.51216386 22.87380707],[ 2.57072926 16.24959946 26.46223545],[ 0.   28.75 30.  ],90.0,10.0,0.05
4.8111677,1,1807.174329,20.644306395389748,"[2552.4782575580143, 571.8805011003177, 2681.7860240597233]",5539.624167258494,5539.624167258494,[93.88449104 50.         66.39216411],[85.89275837 64.23006058 62.80373573],[90.   61.25 60.  ],[-3.88449104 40.         23.60783589],[ 4.10724163 25.76993942 27.19626427],[ 0.   28.75 30.  ],90.0,10.0,0.05
1.8109802,1,2254.41984,14.442898562344155,"[2577.6908355354203, 825.862844686215, 2670.7186936599105]",5966.225219624581,5966.225219624581,[91.30817516 55.98976447 70.5771035 ],[83.31644249 71.25232887 66.98867512],[92.  62.  64.5],[ 0.69182484 36.01023553 21.4228965 ],[ 8.68355751 20.74767113 25.01132488],[ 0.  30.  27.5],92.0,10.0,0.025
4.267484,1,2254.436831,34.38072953278794,"[2767.011740131237, 526.5914803171613, 2482.4235443301823]",5539.624167258494,5539.624167258494,[97.55508812 50.         68.71907699],[89.56335545 61.62803411 65.13064861],[90.   61.25 60.  ],[-7.55508812 40.         21.28092301],[ 0.43664455 28.37196589 24.86935139],[ 0.   28.75 30.  ],90.0,10.0,0.05
0.8670262,1,2254.437092,20.467458940776243,"[2535.7642821710065, 883.302694231109, 2598.886979059536]",5966.225219624581,5966.225219624581,[97.19087704 57.77388646 70.23716867],[89.19914436 73.03645086 66.64874029],[92.  62.  64.5],[-5.19087704 34.22611354 21.76283133],[ 2.80085564 18.96354914 25.35125971],[ 0.  30.  27.5],92.0,10.0,0.025
3.3941627,1,2254.437324,14.93308844417626,"[2538.5097191646196, 519.1071244535457, 2585.072686482415]",5457.454647076945,5457.454647076945,[93.84280117 50.         66.81083191],[85.8510685  56.21897697 63.22240353],[90.  57.5 60. ],[-3.84280117 40.         23.18916809],[ 4.1489315  33.78102303 26.77759647],[ 0.  32.5 30. ],90.0,10.0,0.025
1.1043302,1,2254.437536,6.507316111023683,"[2665.8516514294793, 1261.7002682343013, 2701.148303856963]",6556.29705722655,6556.29705722655,[104.63176782  62.17913176  75.25446069],[96.64003515 77.44169617 71.66603231],[94.   70.25 69.  ],[-10.63176782  31.82086824  18.74553931],[-2.64003515 16.55830383 22.33396769],[ 0.   23.75 25.  ],94.0,10.0,0.075
3.2693748,1,2254.43775,13.240264799694383,"[2581.686557396607, 614.2621444557898, 2439.930599859826]",5457.454647076945,5457.454647076945,[93.21839722 53.1438172  66.76300991],[85.22666454 68.40638161 63.17458153],[90.  57.5 60. ],[-3.21839722 36.8561828  23.23699009],[ 4.77333546 21.59361839 26.82541847],[ 0.  32.5 30. ],90.0,10.0,0.025
-6.1966596,1,2254.43795,-0.06008600117495089,"[2485.677701004796, 564.6860542131053, 2145.9887691362946]",5539.624167258494,5539.624167258494,[99.45947082 51.94473864 66.41064632],[91.46773815 67.20730305 62.82221794],[90.   61.25 60.  ],[-9.45947082 38.05526136 23.58935368],[-1.46773815 22.79269695 27.17778206],[ 0.   28.75 30.  ],90.0,10.0,0.05
0.6317509,1,2254.438172,2.1010334881044503,"[2524.448445381253, 488.2634484116159, 2479.2202723135874]",5457.454647076945,5457.454647076945,[92.940816   50.         67.99758423],[84.94908333 63.25583458 64.40915585],[90.  57.5 60. ],[-2.940816   40.         22.00241577],[ 5.05091667 26.74416542 25.59084415],[ 0.  32.5 30. ],90.0,10.0,0.025
3.9583836,1,2254.438381,10.799212750523953,"[2982.49723237734, 1284.8387752644855, 2458.778574414215]",6470.006889833298,6470.006889833298,[94.25944145 67.80015971 75.6889571 ],[86.26770878 83.06272411 72.10052872],[94. 69. 69.],[-0.25944145 26.19984029 18.3110429 ],[ 7.73229122 10.93727589 21.89947128],[ 0. 25. 25.],94.0,10.0,0.05
-3.4212627,1,2254.438584,17.22304361388138,"[2583.45932336053, 677.2726785084451, 2519.7018070515537]",5985.203343302533,5985.203343302533,[97.26900204 55.08554055 72.07706869],[89.27726936 70.34810495 68.48864031],[92.  64.5 64.5],[-5.26900204 36.91445945 19.92293131],[ 2.72273064 21.65189505 23.51135969],[ 0.  27.5 27.5],92.0,10.0,0.05
1.2595319,1,2702.953577,15.702430396498759,"[2520.1028078413174, 860.0888473561542, 2305.082544891639]",5614.557066489893,5614.557066489893,[98.76094253 57.25217225 67.92021978],[90.76920986 72.51473665 64.3317914 ],[90.   62.5  61.25],[-8.76094253 32.74782775 22.07978022],[-0.76920986 17.48526335 25.6682086 ],[ 0.   27.5  28.75],90.0,10.0,0.075
-3.5157576,1,2702.967232,30.864971937962064,"[2711.635100827423, 1125.6655750063862, 2405.2364553844177]",6470.006889833298,6470.006889833298,[97.26282413 62.32670094 75.14568699],[89.27109146 77.58926535 71.55725861],[94. 69. 69.],[-3.26282413 31.67329906 18.85431301],[ 4.72890854 16.41073465 22.44274139],[ 0. 25. 25.],94.0,10.0,0.05
2.9827285,1,2702.967583,23.450187370213683,"[2574.9351180750386, 497.31967226788544, 2547.98090801604]",5457.454647076945,5457.454647076945,[92.87031086 50.         65.88181722],[84.87857819 59.32828665 62.29338884],[90.  57.5 60. ],[-2.87031086 40.         24.11818278],[ 5.12142181 30.67171335 27.70661116],[ 0.  32.5 30. ],90.0,10.0,0.025
-3.109217,1,2702.967801,11.82387149510227,"[2820.3526248436633, 1656.9605813560522, 2435.5557073754367]",7134.70228632762,7134.70228632762,[101.47137649  74.38917376  82.78743112],[93.47964382 89.65173817 79.19900274],[96.   76.   74.75],[-5.47137649 21.61082624 13.21256888],[ 2.52035618  6.34826183 16.80099726],[ 0.   20.   21.25],96.0,10.0,0.075
-0.5607346,1,2702.968011,5.946581497213267,"[2644.7239266598954, 1133.8225487454822, 2621.057411079789]",6435.691033749292,6435.691033749292,[97.88901623 60.73041464 73.69099987],[89.89728355 75.99297905 70.10257149],[94. 69. 69.],[-3.88901623 33.26958536 20.30900013],[ 4.10271645 18.00702095 23.89742851],[ 0. 25. 25.],94.0,10.0,0.025
-4.5289164,1,2702.968221,8.711348665375386,"[2513.287561504922, 511.5840534331735, 2263.8676196287943]",5539.624167258494,5539.624167258494,[102.29995163  50.          67.76240575],[94.30821896 62.4171257  64.17397738],[90.   61.25 60.  ],[-12.29995163  40.          22.23759425],[-4.30821896 27.5828743  25.82602262],[ 0.   28.75 30.  ],90.0,10.0,0.05
6.317673,1,2702.968423,6.257587293365274,"[2728.337917483693, 1228.1478586868757, 2885.791191337022]",6435.691033749292,6435.691033749292,[95.41758354 59.90405585 74.34661758],[87.42585087 75.16662025 70.7581892 ],[94. 69. 69.],[-1.41758354 34.09594415 19.65338242],[ 6.57414913 18.83337975 23.2418108 ],[ 0. 25. 25.],94.0,10.0,0.025
-1.3415917,1,2702.968623,0.7594418186594469,"[2493.4140582980185, 793.3789028888527, 2178.512069725121]",5539.624167258494,5539.624167258494,[99.69356687 58.26719405 68.02956331],[91.7018342  73.52975845 64.44113493],[90.   61.25 60.  ],[-9.69356687 31.73280595 21.97043669],[-1.7018342  16.47024155 25.55886507],[ 0.   28.75 30.  ],90.0,10.0,0.05
-2.1874871,1,2702.968824,8.611725657275468,"[2509.4989877286544, 480.62692306304075, 2347.9476202605515]",5457.454647076945,5457.454647076945,[91.55213268 50.         66.89638126],[83.56040001 57.75894642 63.30795288],[90.  57.5 60. ],[-1.55213268 40.         23.10361874],[ 6.43959999 32.24105358 26.69204712],[ 0.  32.5 30. ],90.0,10.0,0.025
0.18171386,1,2702.969054,17.404757476012737,"[2608.0386982079253, 1291.069673418868, 2669.102386195248]",6556.29705722655,6556.29705722655,[96.36504467 63.37538268 75.26594055],[88.373312   78.63794708 71.67751217],[94.   70.25 69.  ],[-2.36504467 30.62461732 18.73405945],[ 5.626688   15.36205292 22.32248783],[ 0.   23.75 25.  ],94.0,10.0,0.075
7.7577105,1,3149.978346,23.46014082264229,"[3017.695290336443, 658.4389320874668, 2373.9839229948484]",5614.557066489893,5614.557066489893,[95.23601921 53.08002593 69.61361635],[87.24428654 68.34259033 66.02518797],[90.   62.5  61.25],[-5.23601921 36.91997407 20.38638365],[ 2.75571346 21.65740967 23.97481203],[ 0.   27.5  28.75],90.0,10.0,0.075
-6.002121,1,3149.978908,24.862850924138677,"[2462.947289759885, 610.6800965776525, 2133.5018346910956]",5539.624167258494,5539.624167258494,[95.73742779 53.2313645  65.96398819],[87.74569511 68.49392891 62.37555981],[90.   61.25 60.  ],[-5.73742779 36.7686355  24.03601181],[ 2.25430489 21.50607109 27.62444019],[ 0.   28.75 30.  ],90.0,10.0,0.05
-0.6338895,1,3149.979178,22.81629786554876,"[2468.4062660486666, 1003.2623751154031, 2500.653776644247]",6010.421851108581,6010.421851108581,[99.35927017 60.12849881 69.95536029],[91.3675375  75.39106321 66.36693192],[92.   65.75 64.5 ],[-7.35927017 31.87150119 22.04463971],[ 0.6324625  16.60893679 25.63306808],[ 0.   26.25 27.5 ],92.0,10.0,0.075
3.2093701,1,3149.979431,15.033241749964306,"[2593.408218128806, 493.9637354446872, 2545.232619619325]",5457.454647076945,5457.454647076945,[91.64843948 50.         67.27158058],[83.65670681 64.36207533 63.6831522 ],[90.  57.5 60. ],[-1.64843948 40.         22.72841942],[ 6.34329319 25.63792467 26.3168478 ],[ 0.  32.5 30. ],90.0,10.0,0.025
1.6752433,1,3149.979681,7.621824812192271,"[2633.97387914188, 1412.4777316757004, 2531.943636916331]",6470.006889833298,6470.006889833298,[91.36864002 67.31076743 74.32300222],[83.37690735 82.57333183 70.73457384],[94. 69. 69.],[ 2.63135998 26.68923257 19.67699778],[10.62309265 11.42666817 23.26542616],[ 0. 25. 25.],94.0,10.0,0.05
4.942795,1,3149.979928,13.654143510457274,"[2923.6872467499993, 670.8536480613882, 2218.8955302232694]",5539.624167258494,5539.624167258494,[98.69598778 55.91545226 70.38681734],[90.7042551  71.17801666 66.79838896],[90.   61.25 60.  ],[-8.69598778 34.08454774 19.61318266],[-0.7042551  18.82198334 23.20161104],[ 0.   28.75 30.  ],90.0,10.0,0.05
7.0504613,1,3149.980172,13.308048818354099,"[2694.330649084747, 661.8553055304474, 2574.007283184842]",5539.624167258494,5539.624167258494,[101.58091696  52.18647839  67.98565138],[93.58918428 67.4490428  64.397223  ],[90.   61.25 60.  ],[-11.58091696  37.81352161  22.01434862],[-3.58918428 22.5509572  25.602777  ],[ 0.   28.75 30.  ],90.0,10.0,0.05
3.0615623,1,3149.980416,3.821004081267448,"[2851.1026590225, 1578.046967972143, 2753.460045273618]",6969.24198952707,6969.24198952707,[98.47322948 67.92004801 77.56734216],[90.48149681 83.18261242 73.97891378],[96.   74.75 73.5 ],[-2.47322948 28.07995199 18.43265784],[ 5.51850319 12.81738758 22.02108622],[ 0.   21.25 22.5 ],96.0,10.0,0.025
9.548979,1,3149.980658,18.16070461592105,"[2855.644048725009, 1157.6479880314341, 2571.0637322403327]",6010.421851108581,6010.421851108581,[99.70853908 63.35477664 71.78257406],[91.71680641 78.61734104 68.19414568],[92.   65.75 64.5 ],[-7.70853908 28.64522336 20.21742594],[ 0.28319359 13.38265896 23.80585432],[ 0.   26.25 27.5 ],92.0,10.0,0.075
13.797293,1,3149.980897,31.202050557225192,"[2821.6997054762583, 1691.4635351294246, 2947.7253368813213]",6556.29705722655,6556.29705722655,[97.59084041 64.629977   73.10274255],[89.59910774 79.89254141 69.51431417],[94.   70.25 69.  ],[-3.59084041 29.370023   20.89725745],[ 4.40089226 14.10745859 24.48568583],[ 0.   23.75 25.  ],94.0,10.0,0.075
0.08457735,1,3602.50296,23.54471817470151,"[2585.9057684534046, 1418.5383019756694, 2471.0349799096953]",6470.006889833298,6470.006889833298,[96.36285122 68.81399657 74.13442743],[88.37111855 84.07656097 70.54599905],[94. 69. 69.],[-2.36285122 25.18600343 19.86557257],[ 5.62888145  9.92343903 23.45400095],[ 0. 25. 25.],94.0,10.0,0.05
-1.6541967,1,3602.524628,23.20865417954017,"[2458.5930680754277, 856.6466727056451, 2206.441505491319]",5614.557066489893,5614.557066489893,[97.49986084 58.0413449  67.73286092],[89.50812817 73.3039093  64.14443254],[90.   62.5  61.25],[-7.49986084 31.9586551  22.26713908],[ 0.49187183 16.6960907  25.85556746],[ 0.   27.5  28.75],90.0,10.0,0.075
9.437441,1,3602.524976,32.25373898914758,"[3019.9977371274053, 943.7276165018758, 2613.9265209575906]",6010.421851108581,6010.421851108581,[93.07992561 60.45451476 75.54046333],[85.08819294 75.71707916 71.95203495],[92.   65.75 64.5 ],[-1.07992561 31.54548524 16.45953667],[ 6.91180706 16.28292084 20.04796505],[ 0.   26.25 27.5 ],92.0,10.0,0.075
1.7517524,1,3602.525204,16.784994125799372,"[2686.660801068344, 667.1895692808845, 2716.888341307797]",5966.225219624581,5966.225219624581,[99.73960026 52.         70.83166063],[91.74786758 66.53038216 67.24323225],[92.  62.  64.5],[-7.73960026 40.         21.16833937],[ 0.25213242 25.46961784 24.75676775],[ 0.  30.  27.5],92.0,10.0,0.025
