number,value,datetime_start,datetime_complete,duration,params_ent_coef,params_learning_rate,params_learning_starts,state
32,0.3333016096603105,2025-11-21 07:33:53.711044,2025-11-21 08:35:13.963086,0 days 01:01:20.252042,0.06210024586628381,0.0035953963319571044,87,COMPLETE
33,0.7913911349757731,2025-11-21 07:33:56.981986,2025-11-21 08:34:40.639442,0 days 01:00:43.657456,0.06681654236043454,0.004656168731976463,88,COMPLETE
34,0.09246032235715336,2025-11-21 07:34:00.531295,2025-11-21 08:35:20.176361,0 days 01:01:19.645066,0.015038225769662555,0.004674043710789867,86,COMPLETE
35,-0.8585083969491927,2025-11-21 07:34:04.997488,2025-11-21 08:34:58.450524,0 days 01:00:53.453036,0.06443829718461466,0.0035370052641080737,85,COMPLETE
36,-0.5371854230228255,2025-11-21 07:34:06.001108,2025-11-21 08:34:57.274038,0 days 01:00:51.272930,0.06457743166056695,0.0038418150357189414,85,COMPLETE
37,0.14935569700631912,2025-11-21 07:34:14.676866,2025-11-21 08:34:46.712368,0 days 01:00:32.035502,0.06665411088818943,0.003954857723849275,89,COMPLETE
38,-0.47206262347051076,2025-11-21 07:34:17.596361,2025-11-21 08:35:00.622142,0 days 01:00:43.025781,0.06401532928289352,0.0032456416905099444,81,COMPLETE
39,-0.7042173229369311,2025-11-21 07:34:18.271641,2025-11-21 08:34:58.202289,0 days 01:00:39.930648,0.06228128596193447,0.003519636162401259,88,COMPLETE
40,0.21898711080363317,2025-11-21 07:34:20.556010,2025-11-21 08:35:18.899910,0 days 01:00:58.343900,0.06642292394580533,0.0035340750046425795,79,COMPLETE
41,-0.04896303256665928,2025-11-21 07:34:21.790800,2025-11-21 08:35:04.955346,0 days 01:00:43.164546,0.06800698168270604,0.0040804487374730145,87,COMPLETE
42,-0.696357867452055,2025-11-21 07:34:23.828209,2025-11-21 08:34:56.655328,0 days 01:00:32.827119,0.05459769680190967,0.0039085578805222254,83,COMPLETE
43,-0.015358009027371444,2025-11-21 07:34:24.952004,2025-11-21 08:34:52.378600,0 days 01:00:27.426596,0.05813407182858287,0.004799911746298929,82,COMPLETE
44,-0.9089923400494333,2025-11-21 07:34:45.401243,2025-11-21 08:35:10.299829,0 days 01:00:24.898586,0.07358913852945512,0.004079809384948264,85,COMPLETE
45,0.1569848663833424,2025-11-21 07:34:49.854574,2025-11-21 08:35:00.112205,0 days 01:00:10.257631,0.06691345009943682,0.004160329147305096,82,COMPLETE
46,0.15614959402522202,2025-11-21 07:34:51.390233,2025-11-21 08:35:11.352683,0 days 01:00:19.962450,0.0791963118659588,0.003167269814095065,88,COMPLETE
47,-0.4355898456913798,2025-11-21 07:34:53.604470,2025-11-21 08:35:04.799397,0 days 01:00:11.194927,0.07299902811953428,0.0037085368874226884,85,COMPLETE
48,0.6662642845628455,2025-11-21 07:35:11.120291,2025-11-21 08:35:21.715536,0 days 01:00:10.595245,0.06428858172814238,0.0038311846924907905,81,COMPLETE
