#{"t_start": 1764690848.2918572, "env_id": "None"}
r,l,t,r,r_stochastic,r_stochastic_1seed,power,power_floris_opt,power_floris_opt_stochastic,power_floris_opt_stochastic_1seed,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int,simseed,DEL
-13.150215457281048,1,448.446729,-13.150215457281048,-13.150215457281048,-10.196081595985893,"[2840.871670866363, 1080.4146073550235, 1635.4865228481056]",[2874.83148132  936.77843386 2586.53238342],[2874.83148132  936.77843386 2586.53238342],[2703.51258983  871.76273303 2612.39766493],[ 91.03479769  72.15449849 109.31054646],[ 83.04306501  87.4170629  105.72211809],[94. 69. 69.],[  2.96520231  21.84550151 -15.31054646],[ 10.95693499   6.5829371  -11.72211809],[ 0. 25. 25.],94.0,10.0,0.025,9623603567396,"{'RotTorq_[kN-m]': 91.46512909004242, 'RootMxc1_[kN-m]': 5881.449161425488, 'RootMyc1_[kN-m]': 1542.5080702918804, 'RootMzc1_[kN-m]': 71.7255238899322, 'TwrBsMxt_[kN-m]': 842.7056624567473, 'TwrBsMyt_[kN-m]': 2504.2215558559255, 'TwrBsMzt_[kN-m]': 472.14762139603664, 'YawBrMxn_[kN-m]': 97.22157957215744, 'YawBrMyn_[kN-m]': 504.98449151358756, 'YawBrMzn_[kN-m]': 472.4597990645571}"
-22.05252549671411,1,448.447472,-22.05252549671411,-22.05252549671411,-29.933479214240432,"[1899.2071712364168, 1458.9646335350608, 1635.8140976721115]",[2795.06655135 1028.56714602 2583.22673559],[2795.06655135 1028.56714602 2583.22673559],[3117.30643116 1199.77839736 2810.40751224],[134.          54.          57.58842838],[132.67778916  54.          54.        ],[94.   70.25 69.  ],[-40.          40.          36.41157162],[-38.67778916  40.          40.        ],[ 0.   23.75 25.  ],94.0,10.0,0.075,6054525537983,"{'RotTorq_[kN-m]': 181.33754170754753, 'RootMxc1_[kN-m]': 5925.93471131651, 'RootMyc1_[kN-m]': 2921.777264914224, 'RootMzc1_[kN-m]': 70.40682117817612, 'TwrBsMxt_[kN-m]': 3951.8460776328116, 'TwrBsMyt_[kN-m]': 5508.95878512544, 'TwrBsMzt_[kN-m]': 1074.8380674995647, 'YawBrMxn_[kN-m]': 227.64132505486324, 'YawBrMyn_[kN-m]': 969.2743368306069, 'YawBrMzn_[kN-m]': 1074.9250353007767}"
-7.012551042779023,1,448.44784,-7.012551042779023,-7.012551042779023,0.7154331984395051,"[2279.5104160905876, 905.0718871486914, 2750.824932280444]",[2841.37907119  959.7155931  2581.92508954],[2841.37907119  959.7155931  2581.92508954],[2615.89891756  827.55833838 2449.78774835],[93.46087061 54.         69.09842906],[85.46913794 54.         65.51000068],[94. 69. 69.],[ 0.53912939 40.         24.90157094],[ 8.53086206 40.         28.48999932],[ 0. 25. 25.],94.0,10.0,0.05,9542139914976,"{'RotTorq_[kN-m]': 165.60392033158558, 'RootMxc1_[kN-m]': 5724.697265508815, 'RootMyc1_[kN-m]': 2201.625982682525, 'RootMzc1_[kN-m]': 73.2438035829306, 'TwrBsMxt_[kN-m]': 3342.7955330294985, 'TwrBsMyt_[kN-m]': 5663.762199359898, 'TwrBsMzt_[kN-m]': 880.7710625295462, 'YawBrMxn_[kN-m]': 194.20053070109, 'YawBrMyn_[kN-m]': 799.7582475631515, 'YawBrMzn_[kN-m]': 880.6940524983785}"
-12.937853880504013,1,448.448188,-12.937853880504013,-12.937853880504013,-7.70722689077851,"[2882.396265300917, 864.1738808687745, 1036.9338487499374]",[2452.41191897  652.53621292 2389.40757622],[2452.41191897  652.53621292 2389.40757622],[2167.42656335  542.95707596 2472.58338374],[ 63.18593877  50.         104.61934837],[ 55.1942061   50.         101.03091999],[90.   62.5  61.25],[ 26.81406123  40.         -14.61934837],[ 34.8057939   40.         -11.03091999],[ 0.   27.5  28.75],90.0,10.0,0.075,4958848046128,"{'RotTorq_[kN-m]': 209.02860302788216, 'RootMxc1_[kN-m]': 5979.844433707526, 'RootMyc1_[kN-m]': 2665.3232576329847, 'RootMzc1_[kN-m]': 67.75468606751507, 'TwrBsMxt_[kN-m]': 3877.768725827713, 'TwrBsMyt_[kN-m]': 7573.797887793306, 'TwrBsMzt_[kN-m]': 1008.4210216066053, 'YawBrMxn_[kN-m]': 238.43768348802004, 'YawBrMyn_[kN-m]': 932.775416883796, 'YawBrMzn_[kN-m]': 1008.5335740239784}"
-6.631622787098736,1,448.448547,-6.631622787098736,-6.631622787098736,-4.579744722628736,"[1689.6803218090652, 2626.490409493137, 1643.551230025504]",[2841.37907119  959.7155931  2581.92508954],[2841.37907119  959.7155931  2581.92508954],[2840.61561193  853.18727708 2551.95902391],[73.39939055 91.05058957 57.58842838],[ 65.40765787 106.31315398  54.        ],[94. 69. 69.],[20.60060945  2.94941043 36.41157162],[ 28.59234213 -12.31315398  40.        ],[ 0. 25. 25.],94.0,10.0,0.05,9692901586240,"{'RotTorq_[kN-m]': 182.97624164379386, 'RootMxc1_[kN-m]': 5622.465644672934, 'RootMyc1_[kN-m]': 2556.1567485891032, 'RootMzc1_[kN-m]': 78.68274188235124, 'TwrBsMxt_[kN-m]': 1923.725669369495, 'TwrBsMyt_[kN-m]': 4975.0251291083805, 'TwrBsMzt_[kN-m]': 945.9957525002484, 'YawBrMxn_[kN-m]': 204.96927068899853, 'YawBrMyn_[kN-m]': 926.404593660231, 'YawBrMzn_[kN-m]': 946.4265278077581}"
-17.423080672611178,1,448.448907,-17.423080672611178,-17.423080672611178,-17.69516979930039,"[2315.402452622002, 1011.5862637362679, 1943.9123564111972]",[2841.37907119  959.7155931  2581.92508954],[2841.37907119  959.7155931  2581.92508954],[2994.57580839  931.16059142 2478.384792  ],[127.93928302  54.          69.27153076],[119.94755035  54.          65.68310238],[94. 69. 69.],[-33.93928302  40.          24.72846924],[-25.94755035  40.          28.31689762],[ 0. 25. 25.],94.0,10.0,0.05,2701676225785,"{'RotTorq_[kN-m]': 134.61635987449026, 'RootMxc1_[kN-m]': 5863.278554340875, 'RootMyc1_[kN-m]': 2401.802741157773, 'RootMzc1_[kN-m]': 70.51475489446958, 'TwrBsMxt_[kN-m]': 3175.5468508802846, 'TwrBsMyt_[kN-m]': 4234.32659629142, 'TwrBsMzt_[kN-m]': 813.9229758000694, 'YawBrMxn_[kN-m]': 157.05478003953337, 'YawBrMyn_[kN-m]': 742.6200417410518, 'YawBrMzn_[kN-m]': 813.9116423805305}"
-6.571843382213011,1,448.449363,-6.571843382213011,-6.571843382213011,-0.9587513624670689,"[2950.245580754535, 917.7462937451681, 1265.283381611662]",[2452.41191897  652.53621292 2389.40757622],[2452.41191897  652.53621292 2389.40757622],[2167.42656335  542.95707596 2472.58338374],[114.01478143  53.4224579  102.57285469],[106.02304876  68.6850223   98.98442631],[90.   62.5  61.25],[-24.01478143  36.5775421  -12.57285469],[-16.02304876  21.3149777   -8.98442631],[ 0.   27.5  28.75],90.0,10.0,0.075,2358888384294,"{'RotTorq_[kN-m]': 233.6401658481523, 'RootMxc1_[kN-m]': 6096.477881499723, 'RootMyc1_[kN-m]': 2555.1490022925154, 'RootMzc1_[kN-m]': 71.28484254403338, 'TwrBsMxt_[kN-m]': 3460.582066493771, 'TwrBsMyt_[kN-m]': 7126.66809514015, 'TwrBsMzt_[kN-m]': 974.7045063584395, 'YawBrMxn_[kN-m]': 262.65405137929787, 'YawBrMyn_[kN-m]': 980.0991380542602, 'YawBrMzn_[kN-m]': 974.5912293175658}"
-24.904232304980937,1,448.449713,-24.904232304980937,-24.904232304980937,-25.58346087890935,"[1890.7144716728037, 1311.415163119712, 1602.604442559878]",[2874.83148132  936.77843386 2586.53238342],[2874.83148132  936.77843386 2586.53238342],[2881.83737777 1037.32130551 2537.38193807],[132.04907055  54.          60.81326745],[124.05733788  55.35004682  57.22483907],[94. 69. 69.],[-38.04907055  40.          33.18673255],[-30.05733788  38.64995318  36.77516093],[ 0. 25. 25.],94.0,10.0,0.025,4175610295280,"{'RotTorq_[kN-m]': 94.1023870242059, 'RootMxc1_[kN-m]': 5831.103482952466, 'RootMyc1_[kN-m]': 2194.590790075538, 'RootMzc1_[kN-m]': 65.29709745884425, 'TwrBsMxt_[kN-m]': 2034.9586260098301, 'TwrBsMyt_[kN-m]': 2851.289292581363, 'TwrBsMzt_[kN-m]': 662.2205304240921, 'YawBrMxn_[kN-m]': 110.59269523130301, 'YawBrMyn_[kN-m]': 569.8623293521249, 'YawBrMzn_[kN-m]': 662.413171926778}"
-12.044219362654724,1,448.450052,-12.044219362654724,-12.044219362654724,-2.165236034324245,"[1582.4253993339426, 1591.601805145298, 2461.1769036770343]",[2795.06655135 1028.56714602 2583.22673559],[2795.06655135 1028.56714602 2583.22673559],[2552.26512493  825.42074327 2382.23410272],[92.76092375 64.29323125 57.58842838],[84.76919108 79.55579566 54.        ],[94.   70.25 69.  ],[ 1.23907625 29.70676875 36.41157162],[ 9.23080892 14.44420434 40.        ],[ 0.   23.75 25.  ],94.0,10.0,0.075,1220852897246,"{'RotTorq_[kN-m]': 207.91347728673858, 'RootMxc1_[kN-m]': 5698.615587802585, 'RootMyc1_[kN-m]': 2859.4515259027685, 'RootMzc1_[kN-m]': 75.28592900187623, 'TwrBsMxt_[kN-m]': 2876.3469754585662, 'TwrBsMyt_[kN-m]': 6507.885255016303, 'TwrBsMzt_[kN-m]': 1154.6678989528102, 'YawBrMxn_[kN-m]': 268.3507934083883, 'YawBrMyn_[kN-m]': 1077.6586028309673, 'YawBrMzn_[kN-m]': 1154.6205390068967}"
-23.36502671345416,1,448.450407,-23.36502671345416,-23.36502671345416,-20.297892319666612,"[1781.1889709982918, 754.6288386183323, 1632.6457804072297]",[2501.48074533  617.09899662 2320.79527347],[2501.48074533  617.09899662 2320.79527347],[2321.77469933  531.41212168 2376.86757948],[59.52490557 50.         53.58842838],[51.5331729 50.        50.       ],[90.   61.25 60.  ],[30.47509443 40.         36.41157162],[38.4668271 40.        40.       ],[ 0.   28.75 30.  ],90.0,10.0,0.05,7720360248252,"{'RotTorq_[kN-m]': 127.98358537334086, 'RootMxc1_[kN-m]': 5465.475253000506, 'RootMyc1_[kN-m]': 2620.742528357484, 'RootMzc1_[kN-m]': 65.63914228906104, 'TwrBsMxt_[kN-m]': 3751.150516172444, 'TwrBsMyt_[kN-m]': 6291.146029029416, 'TwrBsMzt_[kN-m]': 952.139420542367, 'YawBrMxn_[kN-m]': 169.5643203436509, 'YawBrMyn_[kN-m]': 858.241307396103, 'YawBrMzn_[kN-m]': 952.2294608858414}"
