#{"t_start": 1764690959.6476283, "env_id": "None"}
r,l,t,r,r_stochastic,r_stochastic_1seed,power,power_floris_opt,power_floris_opt_stochastic,power_floris_opt_stochastic_1seed,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int,simseed,DEL
-5.187386190013814,1,453.654807,-5.187386190013814,-5.187386190013814,-9.984898778093317,"[3149.0339083412, 1015.2908353889883, 2858.2453008876446]",[2484.49357647 2172.33019691 2749.9650097 ],[2484.49357647 2172.33019691 2749.9650097 ],[2655.35702897 2315.15570004 2831.03384405],[102.68498447  60.90298986 105.30156478],[ 95.05427002  56.         101.96723098],[96.  76.  73.5],[-6.68498447 35.09701014 -9.30156478],[ 0.94572998 40.         -5.96723098],[ 0.  20.  22.5],96.0,10.0,0.05,2827181028058,"{'RotTorq_[kN-m]': 177.8944615963987, 'RootMxc1_[kN-m]': 5874.127117934627, 'RootMyc1_[kN-m]': 2221.630833194466, 'RootMzc1_[kN-m]': 82.42723023249907, 'TwrBsMxt_[kN-m]': 1875.2769003300255, 'TwrBsMyt_[kN-m]': 4760.920463186964, 'TwrBsMzt_[kN-m]': 836.2691265738576, 'YawBrMxn_[kN-m]': 196.4389586113773, 'YawBrMyn_[kN-m]': 889.3491078759522, 'YawBrMzn_[kN-m]': 836.3553664809691}"
-15.91364050818511,1,453.655479,-15.91364050818511,-15.91364050818511,-10.099090356889798,"[2555.15419151502, 1341.3125725132297, 793.538144624892]",[1993.32340177 1215.53498425 2368.74651566],[1993.32340177 1215.53498425 2368.74651566],[1872.52881241 1107.3817824  2236.94975429],[61.73875868 81.2064737  69.46821788],[54.10804423 76.30348384 66.13388408],[90.   61.25 60.  ],[28.26124132  8.7935263  20.53178212],[35.89195577 13.69651616 23.86611592],[ 0.   28.75 30.  ],90.0,10.0,0.05,4136751303658,"{'RotTorq_[kN-m]': 112.18915568583598, 'RootMxc1_[kN-m]': 5631.337505445958, 'RootMyc1_[kN-m]': 1981.2893810403732, 'RootMzc1_[kN-m]': 65.9893990329872, 'TwrBsMxt_[kN-m]': 2524.9158629829167, 'TwrBsMyt_[kN-m]': 5547.984533550534, 'TwrBsMzt_[kN-m]': 742.592691212386, 'YawBrMxn_[kN-m]': 137.61312127785496, 'YawBrMyn_[kN-m]': 685.658163391112, 'YawBrMzn_[kN-m]': 742.6055244092153}"
-2.214783069088632,1,453.655864,-2.214783069088632,-2.214783069088632,-3.4864417296277477,"[2587.141478854533, 2432.526359958617, 2151.7643786406356]",[2492.17489256 2119.80699478 2721.87944931],[2492.17489256 2119.80699478 2721.87944931],[2540.8227234  2108.29511622 2781.37415133],[77.41450694 86.91705895 72.86683878],[69.78379249 82.01406909 69.53250499],[96.   74.75 73.5 ],[18.58549306  9.08294105 23.13316122],[26.21620751 13.98593091 26.46749501],[ 0.   21.25 22.5 ],96.0,10.0,0.025,4006060671511,"{'RotTorq_[kN-m]': 90.40681402248764, 'RootMxc1_[kN-m]': 5573.512938553861, 'RootMyc1_[kN-m]': 2281.0805987684876, 'RootMzc1_[kN-m]': 83.88175375187596, 'TwrBsMxt_[kN-m]': 837.8725002960338, 'TwrBsMyt_[kN-m]': 3001.696388939921, 'TwrBsMzt_[kN-m]': 806.6605236742998, 'YawBrMxn_[kN-m]': 128.00870774320938, 'YawBrMyn_[kN-m]': 863.5489652646647, 'YawBrMzn_[kN-m]': 806.6105067752814}"
-19.878928965728242,1,453.656208,-19.878928965728242,-19.878928965728242,-21.775895367146934,"[2350.028017945253, 1043.1324950253836, 1479.62156750675]",[2268.30509424 1334.27620699 2479.19221675],[2268.30509424 1334.27620699 2479.19221675],[2354.11055158 1356.58676688 2518.56168469],[132.          56.90298986  64.78286874],[129.79527094  52.          61.44853494],[92.  62.  64.5],[-40.          35.09701014  27.21713126],[-37.79527094  40.          30.55146506],[ 0.  30.  27.5],92.0,10.0,0.025,5448112666547,"{'RotTorq_[kN-m]': 72.68932851053434, 'RootMxc1_[kN-m]': 5727.473563645307, 'RootMyc1_[kN-m]': 2050.40986367551, 'RootMzc1_[kN-m]': 65.92070109044015, 'TwrBsMxt_[kN-m]': 1684.0398070859073, 'TwrBsMyt_[kN-m]': 2454.978937883437, 'TwrBsMzt_[kN-m]': 528.5329932032929, 'YawBrMxn_[kN-m]': 90.69939479703491, 'YawBrMyn_[kN-m]': 536.7666498274356, 'YawBrMzn_[kN-m]': 528.5546682057935}"
-6.418077170247032,1,453.656555,-6.418077170247032,-6.418077170247032,-11.002916897630747,"[3297.7970447273483, 1180.6962914768737, 2543.4085280269724]",[2517.43224134 2148.48570063 2837.56312777],[2517.43224134 2148.48570063 2837.56312777],[2621.12997352 2385.29449502 2883.61149607],[117.25217713  60.90298986  93.82874745],[109.62146268  56.          90.49441366],[96.   76.   74.75],[-21.25217713  35.09701014   2.17125255],[-13.62146268  40.           5.50558634],[ 0.   20.   21.25],96.0,10.0,0.075,1487716324609,"{'RotTorq_[kN-m]': 244.2976611546221, 'RootMxc1_[kN-m]': 5928.416167481948, 'RootMyc1_[kN-m]': 2856.1314191107344, 'RootMzc1_[kN-m]': 85.41804123757174, 'TwrBsMxt_[kN-m]': 3234.9398773576518, 'TwrBsMyt_[kN-m]': 6536.462356606374, 'TwrBsMzt_[kN-m]': 1044.9285305114443, 'YawBrMxn_[kN-m]': 262.4380681773048, 'YawBrMyn_[kN-m]': 991.4536196944588, 'YawBrMzn_[kN-m]': 1044.5963917309243}"
1.5466250660649568,1,453.656902,1.5466250660649568,1.5466250660649568,-2.8125784517687173,"[2949.2182095332987, 1846.7056656014806, 1525.6016749002831]",[2160.09101635 1526.39860352 2538.75474046],[2160.09101635 1526.39860352 2538.75474046],[2290.76349314 1648.81201783 2564.89332803],[103.35088329  99.92965408  75.58529488],[95.72016884 95.02666422 72.25096108],[92.   65.75 64.5 ],[-11.35088329  -7.92965408  16.41470512],[-3.72016884 -3.02666422 19.74903892],[ 0.   26.25 27.5 ],92.0,10.0,0.075,4014224621410,"{'RotTorq_[kN-m]': 260.96281591697965, 'RootMxc1_[kN-m]': 5763.575004336509, 'RootMyc1_[kN-m]': 2855.1433080770707, 'RootMzc1_[kN-m]': 87.07092617214357, 'TwrBsMxt_[kN-m]': 3429.864751521647, 'TwrBsMyt_[kN-m]': 7392.744139301834, 'TwrBsMzt_[kN-m]': 1063.3178843110566, 'YawBrMxn_[kN-m]': 282.70727022217693, 'YawBrMyn_[kN-m]': 1121.1283112042377, 'YawBrMzn_[kN-m]': 1063.6435112602512}"
-16.81151182356801,1,453.657341,-16.81151182356801,-16.81151182356801,-15.036753976740158,"[1687.0385353070385, 2643.702533640649, 1304.496376568966]",[2374.13673694 1766.86766345 2633.05481026],[2374.13673694 1766.86766345 2633.05481026],[2372.26724414 1719.36745642 2540.92432852],[125.35429519  92.91792263  57.3343338 ],[117.72358075  88.01493276  54.        ],[94. 69. 69.],[-31.35429519   1.08207737  36.6656662 ],[-23.72358075   5.98506724  40.        ],[ 0. 25. 25.],94.0,10.0,0.05,6553927981463,"{'RotTorq_[kN-m]': 176.55553475982376, 'RootMxc1_[kN-m]': 5802.867355380545, 'RootMyc1_[kN-m]': 2213.1487523837, 'RootMzc1_[kN-m]': 75.0741542160085, 'TwrBsMxt_[kN-m]': 2365.6561282219445, 'TwrBsMyt_[kN-m]': 4963.7519899867775, 'TwrBsMzt_[kN-m]': 913.4846364801375, 'YawBrMxn_[kN-m]': 203.46693705700227, 'YawBrMyn_[kN-m]': 882.2143991641769, 'YawBrMzn_[kN-m]': 913.4991388876706}"
-11.369102991793167,1,453.657682,-11.369102991793167,-11.369102991793167,-9.37482464182791,"[1687.0987383487209, 1953.0698782241354, 1786.8016343176507]",[2171.16230785 1446.62117489 2505.3298266 ],[2171.16230785 1446.62117489 2505.3298266 ],[2111.46817641 1461.38971544 2415.51148723],[117.19801381  70.58771191  55.3343338 ],[109.56729936  65.68472205  52.        ],[92.  64.5 64.5],[-25.19801381  21.41228809  36.6656662 ],[-17.56729936  26.31527795  40.        ],[ 0.  27.5 27.5],92.0,10.0,0.05,3706602232747,"{'RotTorq_[kN-m]': 185.57704722391563, 'RootMxc1_[kN-m]': 5704.94126233913, 'RootMyc1_[kN-m]': 2540.287728447316, 'RootMzc1_[kN-m]': 75.71323076520157, 'TwrBsMxt_[kN-m]': 2439.121282802726, 'TwrBsMyt_[kN-m]': 4858.375204593623, 'TwrBsMzt_[kN-m]': 928.2058556639798, 'YawBrMxn_[kN-m]': 187.78908414042618, 'YawBrMyn_[kN-m]': 887.9006495829293, 'YawBrMzn_[kN-m]': 928.2121637002159}"
-14.226231540250566,1,453.658004,-14.226231540250566,-14.226231540250566,-14.454453064138612,"[2116.0737950192874, 900.556615313124, 1767.4915036275029]",[1993.32340177 1215.53498425 2368.74651566],[1993.32340177 1215.53498425 2368.74651566],[2059.25632529 1234.07736965 2299.15134411],[60.69813896 54.90298986 60.03618535],[53.06742451 50.         56.70185156],[90.   61.25 60.  ],[29.30186104 35.09701014 29.96381465],[36.93257549 40.         33.29814844],[ 0.   28.75 30.  ],90.0,10.0,0.05,4030359739290,"{'RotTorq_[kN-m]': 149.3855347202942, 'RootMxc1_[kN-m]': 5543.709563564324, 'RootMyc1_[kN-m]': 2704.593001775193, 'RootMzc1_[kN-m]': 70.80704986967665, 'TwrBsMxt_[kN-m]': 3334.9328718644515, 'TwrBsMyt_[kN-m]': 4881.269547793413, 'TwrBsMzt_[kN-m]': 903.4880301299339, 'YawBrMxn_[kN-m]': 193.81116520410762, 'YawBrMyn_[kN-m]': 790.467485951488, 'YawBrMzn_[kN-m]': 903.4980790968757}"
-10.658574702839603,1,453.658339,-10.658574702839603,-10.658574702839603,-15.190982581429505,"[1874.6500646222128, 2870.825753292976, 1382.2014135407928]",[2362.69773202 1829.33828846 2666.68288968],[2362.69773202 1829.33828846 2666.68288968],[2487.06430024 1954.5831363  2783.6187179 ],[119.47941813 102.30082916  57.3343338 ],[111.84870368  97.3978393   54.        ],[94.   70.25 69.  ],[-25.47941813  -8.30082916  36.6656662 ],[-17.84870368  -3.3978393   40.        ],[ 0.   23.75 25.  ],94.0,10.0,0.075,2576750097258,"{'RotTorq_[kN-m]': 213.88261521591176, 'RootMxc1_[kN-m]': 5802.753181718795, 'RootMyc1_[kN-m]': 2733.3018186603153, 'RootMzc1_[kN-m]': 80.97011501075758, 'TwrBsMxt_[kN-m]': 3078.403176398033, 'TwrBsMyt_[kN-m]': 6621.361759498148, 'TwrBsMzt_[kN-m]': 1123.8872588805373, 'YawBrMxn_[kN-m]': 268.61183991338544, 'YawBrMyn_[kN-m]': 1151.4194753986924, 'YawBrMzn_[kN-m]': 1124.0918878693158}"
-9.340190494359634,1,889.534057,-9.340190494359634,-9.340190494359634,-8.380392170055506,"[2020.2096911994292, 2369.109259871457, 1828.7825474005729]",[2362.69773202 1829.33828846 2666.68288968],[2362.69773202 1829.33828846 2666.68288968],[2418.8679532  1829.36403499 2538.635633  ],[100.34522761 105.88374087  62.45515335],[ 92.71451316 100.980751    59.12081956],[94.   70.25 69.  ],[ -6.34522761 -11.88374087  31.54484665],[ 1.28548684 -6.980751   34.87918044],[ 0.   23.75 25.  ],94.0,10.0,0.075,704370217039,"{'RotTorq_[kN-m]': 223.43776005378228, 'RootMxc1_[kN-m]': 5837.583331087352, 'RootMyc1_[kN-m]': 2651.024358723562, 'RootMzc1_[kN-m]': 81.05728405726941, 'TwrBsMxt_[kN-m]': 2154.229918561544, 'TwrBsMyt_[kN-m]': 6214.583821832731, 'TwrBsMzt_[kN-m]': 1109.025236097192, 'YawBrMxn_[kN-m]': 246.82679998048113, 'YawBrMyn_[kN-m]': 1077.181552837172, 'YawBrMzn_[kN-m]': 1109.2385664752956}"
-8.075315355618876,1,889.534622,-8.075315355618876,-8.075315355618876,-9.680727203191,"[1736.1076333487858, 2317.0976862654247, 2688.423586355941]",[2492.17489256 2119.80699478 2721.87944931],[2492.17489256 2119.80699478 2721.87944931],[2524.73394274 2204.61877817 2734.86692702],[81.4960653  70.61272578 59.3343338 ],[73.86535085 65.70973592 56.        ],[96.   74.75 73.5 ],[14.5039347  25.38727422 36.6656662 ],[22.13464915 30.29026408 40.        ],[ 0.   21.25 22.5 ],96.0,10.0,0.025,6392130977806,"{'RotTorq_[kN-m]': 90.04705835292116, 'RootMxc1_[kN-m]': 5680.0460275526175, 'RootMyc1_[kN-m]': 2061.920437279507, 'RootMzc1_[kN-m]': 77.64145096968674, 'TwrBsMxt_[kN-m]': 1075.106179004265, 'TwrBsMyt_[kN-m]': 2499.730079275306, 'TwrBsMzt_[kN-m]': 718.6591911510918, 'YawBrMxn_[kN-m]': 112.85588076863571, 'YawBrMyn_[kN-m]': 559.7587180302211, 'YawBrMzn_[kN-m]': 718.6980082814588}"
-14.980769724154507,1,889.534941,-14.980769724154507,-14.980769724154507,-16.35531742812068,"[2796.375214457584, 1594.3064799903727, 1303.8388615663641]",[2336.65717644 1755.55244706 2605.71099698],[2336.65717644 1755.55244706 2605.71099698],[2363.63873175 1797.98694791 2646.3630423 ],[134.          71.6158488   75.58746317],[130.83256987  66.71285894  72.25312937],[94. 69. 69.],[-40.          22.3841512   18.41253683],[-36.83256987  27.28714106  21.74687063],[ 0. 25. 25.],94.0,10.0,0.025,4906258203922,"{'RotTorq_[kN-m]': 84.19966315976836, 'RootMxc1_[kN-m]': 5710.869644650811, 'RootMyc1_[kN-m]': 1883.2329192935267, 'RootMzc1_[kN-m]': 73.1237681203062, 'TwrBsMxt_[kN-m]': 1311.158826449, 'TwrBsMyt_[kN-m]': 2421.894642469779, 'TwrBsMzt_[kN-m]': 510.5188840012065, 'YawBrMxn_[kN-m]': 97.23465448175286, 'YawBrMyn_[kN-m]': 603.2104860818337, 'YawBrMzn_[kN-m]': 510.6008520638596}"
-28.87797033280454,1,889.53524,-28.87797033280454,-28.87797033280454,-26.91015228263775,"[1687.0891713174226, 2066.1851622592153, 1514.584182108137]",[2484.49357647 2172.33019691 2749.9650097 ],[2484.49357647 2172.33019691 2749.9650097 ],[2480.5694942  2070.45127866 2656.35300093],[136.          69.59673633  59.3343338 ],[131.01203367  64.69374647  56.        ],[96.  76.  73.5],[-40.          26.40326367  36.6656662 ],[-35.01203367  31.30625353  40.        ],[ 0.  20.  22.5],96.0,10.0,0.05,7675151145977,"{'RotTorq_[kN-m]': 147.5873101090526, 'RootMxc1_[kN-m]': 5892.561434203831, 'RootMyc1_[kN-m]': 2593.6885661197775, 'RootMzc1_[kN-m]': 69.70161253984007, 'TwrBsMxt_[kN-m]': 2385.3361124322246, 'TwrBsMyt_[kN-m]': 3974.7147660398628, 'TwrBsMzt_[kN-m]': 914.9522414050829, 'YawBrMxn_[kN-m]': 171.3843705249036, 'YawBrMyn_[kN-m]': 766.2015750555726, 'YawBrMzn_[kN-m]': 915.1450712850192}"
-5.375009901732239,1,889.535563,-5.375009901732239,-5.375009901732239,-10.010952407370684,"[1777.0621376400238, 3181.099894512367, 2142.0061871164876]",[2517.43224134 2148.48570063 2837.56312777],[2517.43224134 2148.48570063 2837.56312777],[2621.12997352 2385.29449502 2883.61149607],[ 96.195433   100.09519405  59.3343338 ],[88.56471855 95.19220418 56.        ],[96.   76.   74.75],[-0.195433   -4.09519405 36.6656662 ],[ 7.43528145  0.80779582 40.        ],[ 0.   20.   21.25],96.0,10.0,0.075,5151530605197,"{'RotTorq_[kN-m]': 268.2842909620354, 'RootMxc1_[kN-m]': 5819.142217786969, 'RootMyc1_[kN-m]': 2984.6508758384075, 'RootMzc1_[kN-m]': 88.99312745113927, 'TwrBsMxt_[kN-m]': 2336.7480159115066, 'TwrBsMyt_[kN-m]': 5916.4074574539945, 'TwrBsMzt_[kN-m]': 1216.9556876476133, 'YawBrMxn_[kN-m]': 287.70261966968036, 'YawBrMyn_[kN-m]': 1135.1878212651272, 'YawBrMzn_[kN-m]': 1217.1832707915646}"
-6.098163005369478,1,889.535867,-6.098163005369478,-6.098163005369478,-5.012106906574059,"[1716.3586265475499, 2648.238168145807, 2681.3097683388482]",[2517.43224134 2148.48570063 2837.56312777],[2517.43224134 2148.48570063 2837.56312777],[2572.45634607 2146.12494217 2699.10778094],[102.87104393  80.03187911  59.3343338 ],[95.24032948 75.12888924 56.        ],[96.   76.   74.75],[-6.87104393 15.96812089 36.6656662 ],[ 0.75967052 20.87111076 40.        ],[ 0.   20.   21.25],96.0,10.0,0.075,8710569911848,"{'RotTorq_[kN-m]': 211.9126993918935, 'RootMxc1_[kN-m]': 5847.855633867103, 'RootMyc1_[kN-m]': 2819.4986296516386, 'RootMzc1_[kN-m]': 83.61437458256731, 'TwrBsMxt_[kN-m]': 2219.9298230450645, 'TwrBsMyt_[kN-m]': 6316.0932652151605, 'TwrBsMzt_[kN-m]': 1305.4292136426957, 'YawBrMxn_[kN-m]': 285.80633642515744, 'YawBrMyn_[kN-m]': 1110.8504049445203, 'YawBrMzn_[kN-m]': 1305.35182363135}"
-30.163196063799496,1,889.53618,-30.163196063799496,-30.163196063799496,-24.843412249005066,"[1623.6976670271802, 1385.0609664907568, 1781.1514443002723]",[2362.69773202 1829.33828846 2666.68288968],[2362.69773202 1829.33828846 2666.68288968],[2230.02997112 1680.17347588 2463.03703817],[129.79695159  58.90298986  57.67138132],[122.16623714  54.          54.33704752],[94.   70.25 69.  ],[-35.79695159  35.09701014  36.32861868],[-28.16623714  40.          39.66295248],[ 0.   23.75 25.  ],94.0,10.0,0.075,1441650706406,"{'RotTorq_[kN-m]': 153.93781971804106, 'RootMxc1_[kN-m]': 5902.32117164211, 'RootMyc1_[kN-m]': 2700.5619297280186, 'RootMzc1_[kN-m]': 70.60652481579494, 'TwrBsMxt_[kN-m]': 3657.620539000783, 'TwrBsMyt_[kN-m]': 5254.9847892771095, 'TwrBsMzt_[kN-m]': 1099.3497286407921, 'YawBrMxn_[kN-m]': 190.12448105508528, 'YawBrMyn_[kN-m]': 918.2224579529488, 'YawBrMzn_[kN-m]': 1099.5820855452414}"
