#{"t_start": 1764690399.2533178, "env_id": "None"}
r,l,t,r,r_stochastic,r_stochastic_1seed,power,power_floris_opt,power_floris_opt_stochastic,power_floris_opt_stochastic_1seed,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int,simseed,DEL
0.17825866387483233,1,468.424262,0.17825866387483233,0.17825866387483233,5.201252699348348,"[1700.2878788917722, 1962.8706232865127, 1829.3083780345955]",[2206.9419018  1156.63640337 2119.11519885],[2206.9419018  1156.63640337 2119.11519885],[2016.6852652  1031.66231589 2172.56637124],[ 79.04306501 108.4170629  126.72211809],[ 79.04306501 108.4170629  126.72211809],[90.   61.25 60.  ],[ 10.95693499 -18.4170629  -36.72211809],[ 10.95693499 -18.4170629  -36.72211809],[ 0.   28.75 30.  ],90.0,10.0,0.05,8338882978266,"{'RotTorq_[kN-m]': 219.75764193093457, 'RootMxc1_[kN-m]': 6526.260692664476, 'RootMyc1_[kN-m]': 2951.819249298205, 'RootMzc1_[kN-m]': 71.01941983587045, 'TwrBsMxt_[kN-m]': 2351.0378866698816, 'TwrBsMyt_[kN-m]': 5807.5253359100425, 'TwrBsMzt_[kN-m]': 991.4373961138757, 'YawBrMxn_[kN-m]': 231.10422081983583, 'YawBrMyn_[kN-m]': 951.1565220931474, 'YawBrMzn_[kN-m]': 991.6616572100543}"
-16.995476983388382,1,468.424947,-16.995476983388382,-16.995476983388382,-19.656084374999292,"[1991.6477271484498, 2069.5173217186234, 1471.9182318989353]",[2548.34101017 1712.77370078 2404.88742926],[2548.34101017 1712.77370078 2404.88742926],[2616.81634215 1809.00193313 2460.93007115],[132.67778916  68.93838086  60.97955382],[132.67778916  68.93838086  60.97955382],[94. 69. 69.],[-38.67778916  25.06161914  33.02044618],[-38.67778916  25.06161914  33.02044618],[ 0. 25. 25.],94.0,10.0,0.025,9748798801277,"{'RotTorq_[kN-m]': 85.7061900192149, 'RootMxc1_[kN-m]': 5805.881567638222, 'RootMyc1_[kN-m]': 2070.194885617961, 'RootMzc1_[kN-m]': 69.77876087121264, 'TwrBsMxt_[kN-m]': 1467.5274463530986, 'TwrBsMyt_[kN-m]': 2611.053439213472, 'TwrBsMzt_[kN-m]': 679.0118016856928, 'YawBrMxn_[kN-m]': 112.88931449526484, 'YawBrMyn_[kN-m]': 619.5931462136651, 'YawBrMzn_[kN-m]': 678.8684483910057}"
-9.00168841307754,1,468.42531,-9.00168841307754,-9.00168841307754,0.904281016376755,"[3150.8521804810193, 1069.1900418611422, 1407.1442736231402]",[2410.02077403 1509.03068251 2264.78470244],[2410.02077403 1509.03068251 2264.78470244],[1987.01947381 1245.03183477 2344.70563304],[83.46913794 73.64027512 88.51000068],[83.46913794 73.64027512 88.51000068],[92.   65.75 64.5 ],[ 8.53086206 18.35972488  3.48999932],[ 8.53086206 18.35972488  3.48999932],[ 0.   26.25 27.5 ],92.0,10.0,0.075,3456820048589,"{'RotTorq_[kN-m]': 228.1214447908028, 'RootMxc1_[kN-m]': 5901.514564503131, 'RootMyc1_[kN-m]': 2470.0927960099466, 'RootMzc1_[kN-m]': 77.44662838258556, 'TwrBsMxt_[kN-m]': 1670.5388227920487, 'TwrBsMyt_[kN-m]': 6601.713250325142, 'TwrBsMzt_[kN-m]': 1133.4950849478903, 'YawBrMxn_[kN-m]': 256.94487083115035, 'YawBrMyn_[kN-m]': 1029.128488817066, 'YawBrMzn_[kN-m]': 1133.589682974551}"
-41.32658464399317,1,468.425647,-41.32658464399317,-41.32658464399317,-42.05790309566325,"[1513.186605229841, 1659.5705891412076, 738.4139290000244]",[2548.34101017 1712.77370078 2404.88742926],[2548.34101017 1712.77370078 2404.88742926],[2611.52922546 1738.62201852 2399.98610405],[ 59.1942061   68.73171567 133.78091999],[ 59.1942061   68.73171567 133.78091999],[94. 69. 69.],[ 34.8057939   25.26828433 -39.78091999],[ 34.8057939   25.26828433 -39.78091999],[ 0. 25. 25.],94.0,10.0,0.025,6906562347523,"{'RotTorq_[kN-m]': 70.39751890109612, 'RootMxc1_[kN-m]': 5908.46706897284, 'RootMyc1_[kN-m]': 1630.8030448678303, 'RootMzc1_[kN-m]': 56.347737857041245, 'TwrBsMxt_[kN-m]': 2059.7668893293203, 'TwrBsMyt_[kN-m]': 4532.073361219177, 'TwrBsMzt_[kN-m]': 576.1444369915831, 'YawBrMxn_[kN-m]': 94.29768355009811, 'YawBrMyn_[kN-m]': 553.2427882295375, 'YawBrMzn_[kN-m]': 576.1108745939277}"
-27.723383644436232,1,468.425983,-27.723383644436232,-27.723383644436232,-17.042762164212576,"[2512.556853064518, 955.1537978177989, 1001.756885793857]",[2410.02077403 1509.03068251 2264.78470244],[2410.02077403 1509.03068251 2264.78470244],[2069.15387312 1236.13877954 2082.38376144],[ 63.40765787 129.31315398  73.62756429],[ 63.40765787 129.31315398  73.62756429],[92.   65.75 64.5 ],[ 28.59234213 -37.31315398  18.37243571],[ 28.59234213 -37.31315398  18.37243571],[ 0.   26.25 27.5 ],92.0,10.0,0.075,2361396706942,"{'RotTorq_[kN-m]': 207.6373973297376, 'RootMxc1_[kN-m]': 5863.8125343799475, 'RootMyc1_[kN-m]': 2340.4528394469585, 'RootMzc1_[kN-m]': 65.39788187950383, 'TwrBsMxt_[kN-m]': 3919.475311502038, 'TwrBsMyt_[kN-m]': 6450.011736678018, 'TwrBsMzt_[kN-m]': 949.285823835131, 'YawBrMxn_[kN-m]': 184.57529158701132, 'YawBrMyn_[kN-m]': 834.2441053035221, 'YawBrMzn_[kN-m]': 949.0474949724218}"
-19.639483467351734,1,468.426448,-19.639483467351734,-19.639483467351734,-11.064610785982994,"[2890.8515378010065, 1128.5355352854715, 1872.073739668489]",[2648.33685618 2092.04827521 2590.90275345],[2648.33685618 2092.04827521 2590.90275345],[2404.8370734  1829.59984978 2389.99106305],[121.94755035  66.94568621  92.68310238],[121.94755035  66.94568621  92.68310238],[96.   76.   74.75],[-25.94755035  29.05431379   3.31689762],[-25.94755035  29.05431379   3.31689762],[ 0.   20.   21.25],96.0,10.0,0.075,3113895616980,"{'RotTorq_[kN-m]': 219.2287773807482, 'RootMxc1_[kN-m]': 5913.293114497047, 'RootMyc1_[kN-m]': 2560.7978212375224, 'RootMzc1_[kN-m]': 76.65085392181048, 'TwrBsMxt_[kN-m]': 3079.5218604023116, 'TwrBsMyt_[kN-m]': 6540.615406418685, 'TwrBsMzt_[kN-m]': 978.0871816166888, 'YawBrMxn_[kN-m]': 242.20425673383383, 'YawBrMyn_[kN-m]': 953.4372707506378, 'YawBrMzn_[kN-m]': 978.1263962149924}"
-39.436061321029115,1,468.426802,-39.436061321029115,-39.436061321029115,-37.061293540290954,"[1606.4653513703681, 1634.4014024592334, 1195.0392755680782]",[2669.74931162 2125.71386212 2528.87227431],[2669.74931162 2125.71386212 2528.87227431],[2595.17893781 1964.19837741 2488.60043792],[112.02304876 102.1850223  133.73442631],[112.02304876 102.1850223  133.73442631],[96.  76.  73.5],[-16.02304876  -6.1850223  -37.73442631],[-16.02304876  -6.1850223  -37.73442631],[ 0.  20.  22.5],96.0,10.0,0.05,4337086809400,"{'RotTorq_[kN-m]': 144.91418822737106, 'RootMxc1_[kN-m]': 6185.52469230644, 'RootMyc1_[kN-m]': 2169.653294807113, 'RootMzc1_[kN-m]': 67.1186243657555, 'TwrBsMxt_[kN-m]': 2252.6803047924172, 'TwrBsMyt_[kN-m]': 4315.410608491507, 'TwrBsMzt_[kN-m]': 855.0202606967092, 'YawBrMxn_[kN-m]': 173.8627747162714, 'YawBrMyn_[kN-m]': 854.2473379361786, 'YawBrMzn_[kN-m]': 855.0286551875273}"
-12.661162195257306,1,468.427134,-12.661162195257306,-12.661162195257306,-8.686689140879409,"[2901.986391148602, 1529.1835811467945, 1410.1543579726583]",[2551.48651457 1737.14626421 2399.48499   ],[2551.48651457 1737.14626421 2399.48499   ],[2467.10306058 1567.40526902 2362.50463084],[124.05733788  80.35004682  82.22483907],[124.05733788  80.35004682  82.22483907],[94. 69. 69.],[-30.05733788  13.64995318  11.77516093],[-30.05733788  13.64995318  11.77516093],[ 0. 25. 25.],94.0,10.0,0.05,169811216374,"{'RotTorq_[kN-m]': 153.28741915165836, 'RootMxc1_[kN-m]': 5791.096742751807, 'RootMyc1_[kN-m]': 1939.1839427606822, 'RootMzc1_[kN-m]': 76.78019761006779, 'TwrBsMxt_[kN-m]': 1520.0947663756226, 'TwrBsMyt_[kN-m]': 4363.795295038931, 'TwrBsMzt_[kN-m]': 717.9150586149659, 'YawBrMxn_[kN-m]': 157.31360496660128, 'YawBrMyn_[kN-m]': 794.5894143131412, 'YawBrMzn_[kN-m]': 718.1891990731266}"
-0.817200647705987,1,468.427449,-0.817200647705987,-0.817200647705987,-8.400769376871335,"[1622.6703767711695, 2755.5548832331533, 1694.2005150397906]",[2442.27721412 1417.07152108 2263.10981074],[2442.27721412 1417.07152108 2263.10981074],[2625.21446092 1601.89635943 2402.23064216],[ 82.76919108 101.30579566  52.22320514],[ 82.76919108 101.30579566  52.22320514],[92.  64.5 64.5],[ 9.23080892 -9.30579566 39.77679486],[ 9.23080892 -9.30579566 39.77679486],[ 0.  27.5 27.5],92.0,10.0,0.05,9006219408166,"{'RotTorq_[kN-m]': 183.97995610717908, 'RootMxc1_[kN-m]': 5702.781077554238, 'RootMyc1_[kN-m]': 2237.9559074739736, 'RootMzc1_[kN-m]': 78.6556838703391, 'TwrBsMxt_[kN-m]': 1711.206153028873, 'TwrBsMyt_[kN-m]': 4992.048591608187, 'TwrBsMzt_[kN-m]': 875.6331890294668, 'YawBrMxn_[kN-m]': 171.69145774893147, 'YawBrMyn_[kN-m]': 876.5461047101129, 'YawBrMzn_[kN-m]': 876.4589136902304}"
-14.748437933252543,1,468.427779,-14.748437933252543,-14.748437933252543,-16.56231569551323,"[2933.732892498805, 1460.7122455705423, 825.0464092310539]",[2442.27721412 1417.07152108 2263.10981074],[2442.27721412 1417.07152108 2263.10981074],[2496.89272678 1506.20163668 2252.46221245],[53.5331729  77.15664124 79.9632579 ],[53.5331729  77.15664124 79.9632579 ],[92.  64.5 64.5],[38.4668271  14.84335876 12.0367421 ],[38.4668271  14.84335876 12.0367421 ],[ 0.  27.5 27.5],92.0,10.0,0.05,6186645205173,"{'RotTorq_[kN-m]': 234.516035496417, 'RootMxc1_[kN-m]': 5611.046821815374, 'RootMyc1_[kN-m]': 2687.525867288972, 'RootMzc1_[kN-m]': 74.6484634399, 'TwrBsMxt_[kN-m]': 3644.5229312820375, 'TwrBsMyt_[kN-m]': 7141.02280476215, 'TwrBsMzt_[kN-m]': 759.046858877713, 'YawBrMxn_[kN-m]': 251.42244553053834, 'YawBrMyn_[kN-m]': 839.3077894876216, 'YawBrMzn_[kN-m]': 758.6851320394744}"
-20.62410716308741,1,908.050389,-20.62410716308741,-20.62410716308741,-23.116628747711324,"[2204.591285524559, 1474.8949183964373, 1134.8711617166111]",[2520.61016356 1277.54782068 2267.10590581],[2520.61016356 1277.54782068 2267.10590581],[2661.38875626 1292.79696955 2307.71107609],[ 76.92426155 100.88628608 121.1922796 ],[ 76.92426155 100.88628608 121.1922796 ],[92.  62.  64.5],[ 15.07573845  -8.88628608 -29.1922796 ],[ 15.07573845  -8.88628608 -29.1922796 ],[ 0.  30.  27.5],92.0,10.0,0.025,7640109327477,"{'RotTorq_[kN-m]': 77.82274856588269, 'RootMxc1_[kN-m]': 6226.175826929485, 'RootMyc1_[kN-m]': 1747.9647342214648, 'RootMzc1_[kN-m]': 62.449804785656134, 'TwrBsMxt_[kN-m]': 1162.6180152645895, 'TwrBsMyt_[kN-m]': 2456.787583661531, 'TwrBsMzt_[kN-m]': 471.55024662541064, 'YawBrMxn_[kN-m]': 89.360696682121, 'YawBrMyn_[kN-m]': 537.9216026358446, 'YawBrMzn_[kN-m]': 471.43559832937245}"
-2.8425127353192217,1,908.050918,-2.8425127353192217,-2.8425127353192217,2.029018129172342,"[2851.5031432894375, 1454.066061706593, 1021.2780379416938]",[2206.9419018  1156.63640337 2119.11519885],[2206.9419018  1156.63640337 2119.11519885],[2016.6852652  1031.66231589 2172.56637124],[ 72.28093278  87.9716542  105.18064996],[ 72.28093278  87.9716542  105.18064996],[90.   61.25 60.  ],[ 17.71906722   2.0283458  -15.18064996],[ 17.71906722   2.0283458  -15.18064996],[ 0.   28.75 30.  ],90.0,10.0,0.05,5108341458720,"{'RotTorq_[kN-m]': 180.12331054531285, 'RootMxc1_[kN-m]': 6217.052912533768, 'RootMyc1_[kN-m]': 2272.8751224707617, 'RootMzc1_[kN-m]': 67.54410575869461, 'TwrBsMxt_[kN-m]': 1712.355945362533, 'TwrBsMyt_[kN-m]': 5325.3373527377225, 'TwrBsMzt_[kN-m]': 779.4815580254711, 'YawBrMxn_[kN-m]': 209.37093274205415, 'YawBrMyn_[kN-m]': 757.4130616290105, 'YawBrMzn_[kN-m]': 779.168734817444}"
-0.6852297045113894,1,908.051222,-0.6852297045113894,-0.6852297045113894,-1.6849784696649674,"[1832.4035337701341, 1198.1365399355013, 2397.9166626619144]",[2388.14876323  954.80179907 2122.96021836],[2388.14876323  954.80179907 2122.96021836],[2426.61516934  976.27102363 2118.60650659],[91.13317129 58.84097325 55.27651872],[91.13317129 58.84097325 55.27651872],[90.  57.5 60. ],[-1.13317129 31.15902675 34.72348128],[-1.13317129 31.15902675 34.72348128],[ 0.  32.5 30. ],90.0,10.0,0.025,1455252193205,"{'RotTorq_[kN-m]': 130.3472212812186, 'RootMxc1_[kN-m]': 5513.871122472519, 'RootMyc1_[kN-m]': 2226.4687440556822, 'RootMzc1_[kN-m]': 74.34688749444815, 'TwrBsMxt_[kN-m]': 1355.6085978414985, 'TwrBsMyt_[kN-m]': 3848.785762563208, 'TwrBsMzt_[kN-m]': 694.3945646221737, 'YawBrMxn_[kN-m]': 124.92214541873305, 'YawBrMyn_[kN-m]': 752.8881187729012, 'YawBrMzn_[kN-m]': 694.5986698896131}"
-16.552392589481407,1,908.051508,-16.552392589481407,-16.552392589481407,-10.413341172773471,"[2791.451153354766, 1376.4744639017404, 1460.812151138413]",[2538.5592994  1807.49532931 2399.1810264 ],[2538.5592994  1807.49532931 2399.1810264 ],[2361.0293862  1574.19962984 2347.77990747],[105.37638426  88.27761354 108.25044871],[105.37638426  88.27761354 108.25044871],[94.   70.25 69.  ],[-11.37638426   5.72238646 -14.25044871],[-11.37638426   5.72238646 -14.25044871],[ 0.   23.75 25.  ],94.0,10.0,0.075,5811526698532,"{'RotTorq_[kN-m]': 190.73898331093991, 'RootMxc1_[kN-m]': 6057.713695039813, 'RootMyc1_[kN-m]': 2329.271995846393, 'RootMzc1_[kN-m]': 77.49971292385281, 'TwrBsMxt_[kN-m]': 2380.2219860766536, 'TwrBsMyt_[kN-m]': 5727.08400848773, 'TwrBsMzt_[kN-m]': 978.3508343787616, 'YawBrMxn_[kN-m]': 212.57565842305493, 'YawBrMyn_[kN-m]': 1024.0713651599826, 'YawBrMzn_[kN-m]': 978.1602032712207}"
-4.909059096842649,1,908.051812,-4.909059096842649,-4.909059096842649,0.4357389390418652,"[2967.029326686481, 1092.2879003821415, 1154.2276127481243]",[2206.9419018  1156.63640337 2119.11519885],[2206.9419018  1156.63640337 2119.11519885],[2093.983678   1009.29830928 2087.64396686],[ 82.45599758 102.96710196  98.67047996],[ 82.45599758 102.96710196  98.67047996],[90.   61.25 60.  ],[  7.54400242 -12.96710196  -8.67047996],[  7.54400242 -12.96710196  -8.67047996],[ 0.   28.75 30.  ],90.0,10.0,0.05,958988389676,"{'RotTorq_[kN-m]': 184.6114047862816, 'RootMxc1_[kN-m]': 6188.76470685373, 'RootMyc1_[kN-m]': 2152.208619559938, 'RootMzc1_[kN-m]': 67.83592675041992, 'TwrBsMxt_[kN-m]': 2239.9919127995217, 'TwrBsMyt_[kN-m]': 4826.119980107765, 'TwrBsMzt_[kN-m]': 700.6325998753782, 'YawBrMxn_[kN-m]': 215.13421231308504, 'YawBrMyn_[kN-m]': 748.5829106863202, 'YawBrMzn_[kN-m]': 700.9275675649693}"
-17.30561461183911,1,908.052109,-17.30561461183911,-17.30561461183911,-16.02253934252432,"[3002.9651153316727, 1176.8784054616901, 835.7891752489217]",[2520.61016356 1277.54782068 2267.10590581],[2520.61016356 1277.54782068 2267.10590581],[2509.81070398 1217.40395107 2245.37924905],[ 60.77805184 113.82739252  82.14502843],[ 60.77805184 113.82739252  82.14502843],[92.  62.  64.5],[ 31.22194816 -21.82739252   9.85497157],[ 31.22194816 -21.82739252   9.85497157],[ 0.  30.  27.5],92.0,10.0,0.025,2866527044351,"{'RotTorq_[kN-m]': 81.15949317181258, 'RootMxc1_[kN-m]': 5797.0296861323295, 'RootMyc1_[kN-m]': 1163.1041602395346, 'RootMzc1_[kN-m]': 65.5638167730426, 'TwrBsMxt_[kN-m]': 1490.9087275100258, 'TwrBsMyt_[kN-m]': 2681.061050373184, 'TwrBsMzt_[kN-m]': 395.11920964641087, 'YawBrMxn_[kN-m]': 94.22554744370233, 'YawBrMyn_[kN-m]': 472.8524335862424, 'YawBrMzn_[kN-m]': 395.0836063428457}"
-14.567417678328079,1,908.052396,-14.567417678328079,-14.567417678328079,-13.306291523470165,"[2494.895884225365, 1503.2900114793738, 1696.7518703023788]",[2548.34101017 1712.77370078 2404.88742926],[2548.34101017 1712.77370078 2404.88742926],[2540.28926003 1640.06406094 2388.67904145],[127.27877251  67.38846819  71.0321354 ],[127.27877251  67.38846819  71.0321354 ],[94. 69. 69.],[-33.27877251  26.61153181  22.9678646 ],[-33.27877251  26.61153181  22.9678646 ],[ 0. 25. 25.],94.0,10.0,0.025,4575562698104,"{'RotTorq_[kN-m]': 75.63038486031438, 'RootMxc1_[kN-m]': 5722.253064209587, 'RootMyc1_[kN-m]': 1966.5656630034628, 'RootMzc1_[kN-m]': 72.98242791452988, 'TwrBsMxt_[kN-m]': 1354.2651240641019, 'TwrBsMyt_[kN-m]': 2504.981677336135, 'TwrBsMzt_[kN-m]': 577.4137373039418, 'YawBrMxn_[kN-m]': 96.87800102421636, 'YawBrMyn_[kN-m]': 628.2819864013363, 'YawBrMzn_[kN-m]': 577.4076208057533}"
-30.057479710511366,1,908.052682,-30.057479710511366,-30.057479710511366,-28.271718103140696,"[1772.679319505183, 1370.8389959602941, 1518.8515839550332]",[2548.34101017 1712.77370078 2404.88742926],[2548.34101017 1712.77370078 2404.88742926],[2484.54915188 1629.91167476 2385.58319522],[114.85044456  63.88126154 129.31455722],[114.85044456  63.88126154 129.31455722],[94. 69. 69.],[-20.85044456  30.11873846 -35.31455722],[-20.85044456  30.11873846 -35.31455722],[ 0. 25. 25.],94.0,10.0,0.025,7820776352036,"{'RotTorq_[kN-m]': 68.6056213685431, 'RootMxc1_[kN-m]': 6008.967862880284, 'RootMyc1_[kN-m]': 1353.9989063636465, 'RootMzc1_[kN-m]': 64.07333874324654, 'TwrBsMxt_[kN-m]': 1229.0749906974863, 'TwrBsMyt_[kN-m]': 1870.2630705869244, 'TwrBsMzt_[kN-m]': 432.558225994094, 'YawBrMxn_[kN-m]': 78.71990809006589, 'YawBrMyn_[kN-m]': 533.9345353242664, 'YawBrMzn_[kN-m]': 432.35205809987156}"
