#{"t_start": 1764691433.3258984, "env_id": "None"}
r,l,t,r,r_stochastic,r_stochastic_1seed,power,power_floris_opt,power_floris_opt_stochastic,power_floris_opt_stochastic_1seed,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int,simseed,DEL
-13.156493279387865,1,870.18465,-13.156493279387865,-13.156493279387865,-10.836180319007822,"[1478.3645020286347, 1800.5141879729335, 910.6172638372751, 867.4026737439079, 2516.7652431945244, 2077.538412042179, 461.27133402449687, 1186.1245967051898]","[1738.42080478 1747.16602641 1763.04126725 1924.94882592  947.0381038
  762.76939657 2307.71292913 1819.19971983]","[1738.42080478 1747.16602641 1763.04126725 1924.94882592  947.0381038
  762.76939657 2307.71292913 1819.19971983]","[1676.01428599 1750.15278773 1681.30208723 1917.74836026  886.75568116
  756.93429893 2217.18163191 1785.64055936]","[ 78.27124955 130.         109.46541593 102.23884959  54.7638078
  50.          56.20365898  50.        ]","[ 79.04306501 108.4170629  104.22211809 107.42778916  50.
  50.          50.          50.        ]",[90.   90.   67.5  68.75 56.25 57.5  57.5  57.5 ],"[ 11.72875045 -40.         -19.46541593 -12.23884959  35.2361922
  40.          33.79634102  40.        ]","[ 10.95693499 -18.4170629  -14.22211809 -17.42778916  40.
  40.          40.          40.        ]",[ 0.    0.   22.5  21.25 33.75 32.5  32.5  32.5 ],90.0,10.0,0.025,2533783810385,"{'RotTorq_[kN-m]': 80.76082136907677, 'RootMxc1_[kN-m]': 5660.945270078904, 'RootMyc1_[kN-m]': 1659.0803074177165, 'RootMzc1_[kN-m]': 61.9935164713751, 'TwrBsMxt_[kN-m]': 2607.5933410857815, 'TwrBsMyt_[kN-m]': 3266.365724728962, 'TwrBsMzt_[kN-m]': 636.9300180313953, 'YawBrMxn_[kN-m]': 113.0828405468263, 'YawBrMyn_[kN-m]': 590.653205742208, 'YawBrMzn_[kN-m]': 637.0008290901469}"
-9.549688596829085,1,870.185387,-9.549688596829085,-9.549688596829085,-2.202497492413056,"[2815.0352543712643, 1707.2975777293577, 1139.164343906243, 846.3440800432094, 976.1782790702515, 1147.1158871779185, 1017.7302201348173, 2167.3629921961156]","[1651.08665001 1689.12957357 1671.72205904 1898.62594845 1076.44673187
  732.89019081 2380.38934905 1963.48832926]","[1651.08665001 1689.12957357 1671.72205904 1898.62594845 1076.44673187
  732.89019081 2380.38934905 1963.48832926]","[1647.03806997 1520.37215246 1602.99850136 1662.42672631  994.43704811
  602.89191321 2242.11515119 1810.06234966]","[ 85.73818522  76.8099916   55.24329785 107.09198042  54.7638078
  86.06521358  56.20365898  83.49213662]","[ 86.51000068  55.1942061   50.         112.28091999  50.
  97.31315398  50.          85.94755035]",[90.   90.   71.25 72.5  60.   60.   60.   60.  ],"[  4.26181478  13.1900084   34.75670215 -17.09198042  35.2361922
   3.93478642  33.79634102   6.50786338]","[  3.48999932  34.8057939   40.         -22.28091999  40.
  -7.31315398  40.           4.05244965]",[ 0.    0.   18.75 17.5  30.   30.   30.   30.  ],90.0,10.0,0.075,5921224480208,"{'RotTorq_[kN-m]': 294.5702974856167, 'RootMxc1_[kN-m]': 5846.227627893142, 'RootMyc1_[kN-m]': 2777.30157355378, 'RootMzc1_[kN-m]': 69.39476988629715, 'TwrBsMxt_[kN-m]': 3661.1352672864323, 'TwrBsMyt_[kN-m]': 8885.575788635042, 'TwrBsMzt_[kN-m]': 1071.816705890847, 'YawBrMxn_[kN-m]': 326.10906911308996, 'YawBrMyn_[kN-m]': 962.8259769738352, 'YawBrMzn_[kN-m]': 1071.8032063804828}"
-9.728937771269171,1,870.18584,-9.728937771269171,-9.728937771269171,-3.957135737275891,"[1546.4827807382412, 1786.1179003451173, 2024.3542842861411, 1852.048624690939, 1259.8558335779478, 1153.9387425103332, 1389.8398507519382, 700.0875548218072]","[1661.76606027 1697.98763999 1713.91044044 1941.51555121 1057.55670584
  736.12166295 2277.13850258 1889.06463856]","[1661.76606027 1697.98763999 1713.91044044 1941.51555121 1057.55670584
  736.12166295 2277.13850258 1889.06463856]","[1407.44914762 1588.58245688 1496.17465806 1846.42236475 1009.41933033
  714.72750932 2200.0658255  1932.46927188]","[ 60.17387075 108.29888789  91.2663466   72.24608273 101.24823411
  77.55939749  56.20365898  50.        ]","[60.94568621 86.68310238 86.02304876 77.4350223  96.48442631 88.80733788
 50.         50.        ]",[90.   90.   70.   71.25 58.75 58.75 57.5  58.75],"[ 29.82612925 -18.29888789  -1.2663466   17.75391727 -11.24823411
  12.44060251  33.79634102  40.        ]","[29.05431379  3.31689762  3.97695124 12.5649777  -6.48442631  1.19266212
 40.         40.        ]",[ 0.    0.   20.   18.75 31.25 31.25 32.5  31.25],90.0,10.0,0.05,9147324262926,"{'RotTorq_[kN-m]': 142.6835678830158, 'RootMxc1_[kN-m]': 5643.086703815433, 'RootMyc1_[kN-m]': 2196.272454231526, 'RootMzc1_[kN-m]': 68.3520309927588, 'TwrBsMxt_[kN-m]': 2248.3045260912454, 'TwrBsMyt_[kN-m]': 5360.45381487102, 'TwrBsMzt_[kN-m]': 741.7917736426291, 'YawBrMxn_[kN-m]': 163.89947540303007, 'YawBrMyn_[kN-m]': 730.8828020531123, 'YawBrMzn_[kN-m]': 741.7748166155145}"
-14.295432971245296,1,870.186273,-14.295432971245296,-14.295432971245296,-10.90605278881487,"[2557.4379378724307, 1769.8509349889766, 749.4357659935195, 1383.9776762356491, 1303.911658055522, 1616.9702064928656, 1906.5646872129817, 2537.6995423733974]","[2124.86835889 2004.342147   2082.62224649 2216.55299025 1575.13201173
 1235.2519869  2638.47106355 2254.74479239]","[2124.86835889 2004.342147   2082.62224649 2216.55299025 1575.13201173
 1235.2519869  2638.47106355 2254.74479239]","[2064.86596321 1918.7132672  2059.03710752 2143.00475407 1529.1792389
 1117.67230119 2548.08920966 2137.71840286]","[ 83.99737562 124.92158116  59.24329785  54.          58.7638078
  54.          60.20365898  75.43087235]","[ 84.76919108 103.30579566  54.          54.          54.
  56.9632579   54.          77.88628608]",[94.   94.   74.   75.25 67.75 69.   69.   69.  ],"[ 10.00262438 -30.92158116  34.75670215  40.          35.2361922
  40.          33.79634102  18.56912765]","[ 9.23080892 -9.30579566 40.         40.         40.         37.0367421
 40.         16.11371392]",[ 0.    0.   20.   18.75 26.25 25.   25.   25.  ],94.0,10.0,0.05,2577420352572,"{'RotTorq_[kN-m]': 172.64192685945886, 'RootMxc1_[kN-m]': 5736.943333976743, 'RootMyc1_[kN-m]': 2543.3140102814277, 'RootMzc1_[kN-m]': 69.6367910631112, 'TwrBsMxt_[kN-m]': 3389.3356086167414, 'TwrBsMyt_[kN-m]': 6030.4920917845, 'TwrBsMzt_[kN-m]': 926.4417137429414, 'YawBrMxn_[kN-m]': 210.730005446517, 'YawBrMyn_[kN-m]': 792.4696752938391, 'YawBrMzn_[kN-m]': 926.6025971632564}"
-7.614169836249395,1,870.186791,-7.614169836249395,-7.614169836249395,-2.0462948498240614,"[2533.296584680444, 1712.4922791549893, 693.3053543912782, 2056.01585558419, 2485.448690742999, 2042.2519630965605, 1780.3243005622767, 1523.4683304295593]","[2109.98402532 1961.96035377 2074.70385704 2192.70124975 1651.7908196
 1318.48412156 2557.18449892 2181.7597045 ]","[2109.98402532 1961.96035377 2074.70385704 2192.70124975 1651.7908196
 1318.48412156 2557.18449892 2181.7597045 ]","[2027.26577334 1856.0848662  2018.9295139  2077.61081473 1588.98798727
 1133.64186715 2421.18837772 2012.62825207]","[122.42046414  97.89671829  78.46495205  86.49171039  74.8969791
  54.          60.20365898  76.67097053]","[123.1922796   76.28093278  73.2216542   91.68064996  70.13317129
  54.          54.          79.12638426]",[94.   94.   75.25 76.5  69.   70.25 67.75 67.75],"[-28.42046414  -3.89671829  15.53504795   7.50828961  19.1030209
  40.          33.79634102  17.32902947]","[-29.1922796   17.71906722  20.7783458    2.31935004  23.86682871
  40.          40.          14.87361574]",[ 0.    0.   18.75 17.5  25.   23.75 26.25 26.25],94.0,10.0,0.075,8674457662202,"{'RotTorq_[kN-m]': 275.26669432707274, 'RootMxc1_[kN-m]': 5776.021643024107, 'RootMyc1_[kN-m]': 2959.144104218941, 'RootMzc1_[kN-m]': 77.10709496059076, 'TwrBsMxt_[kN-m]': 3727.845860283198, 'TwrBsMyt_[kN-m]': 8147.094518968958, 'TwrBsMzt_[kN-m]': 1111.5222481927353, 'YawBrMxn_[kN-m]': 302.8279312464666, 'YawBrMyn_[kN-m]': 1044.0837623634081, 'YawBrMzn_[kN-m]': 1111.6531533705702}"
-9.755173133514907,1,870.187201,-9.755173133514907,-9.755173133514907,-8.562487109825277,"[1737.9932442555132, 3192.8698564986544, 1174.6046451759007, 1300.3597589380365, 2636.4312184770683, 1357.0254096067806, 1067.822077870375, 2091.1762615013477]","[2124.86835889 2004.342147   2082.62224649 2216.55299025 1575.13201173
 1235.2519869  2638.47106355 2254.74479239]","[2124.86835889 2004.342147   2082.62224649 2216.55299025 1575.13201173
 1235.2519869  2638.47106355 2254.74479239]","[2034.20471922 1921.89047941 2082.73028057 2039.96782686 1590.10451903
 1090.04266631 2821.10697415 2341.51690357]","[ 87.50579808 129.86623422  71.69929543  83.02816239  81.18428776
  54.          97.0310515   56.68961469]","[ 88.27761354 108.25044871  66.45599758  88.21710196  76.42047996
  54.          90.82739252  59.14502843]",[94.   94.   74.   75.25 67.75 69.   69.   69.  ],"[  6.49420192 -35.86623422  22.30070457  10.97183761  12.81571224
  40.          -3.0310515   37.31038531]","[  5.72238646 -14.25044871  27.54400242   5.78289804  17.57952004
  40.           3.17260748  34.85497157]",[ 0.    0.   20.   18.75 26.25 25.   25.   25.  ],94.0,10.0,0.05,4033206618283,"{'RotTorq_[kN-m]': 170.27410251976062, 'RootMxc1_[kN-m]': 5715.236434283645, 'RootMyc1_[kN-m]': 2363.3186404526673, 'RootMzc1_[kN-m]': 73.91298355628368, 'TwrBsMxt_[kN-m]': 2271.493126343461, 'TwrBsMyt_[kN-m]': 5181.165624964955, 'TwrBsMzt_[kN-m]': 841.3250868046439, 'YawBrMxn_[kN-m]': 182.18134469714278, 'YawBrMyn_[kN-m]': 788.2923899632034, 'YawBrMzn_[kN-m]': 841.3102464555983}"
-10.857131110891352,1,870.187617,-10.857131110891352,-10.857131110891352,-9.414917595472858,"[3034.1231702434425, 3007.0725028862903, 1360.7007327638776, 780.5947983413708, 1499.028667024753, 1409.48840214016, 1551.987853036676, 1832.961082592701]","[2152.27219517 2025.47999245 2069.36418595 2284.88219439 1584.23316223
 1184.43274598 2673.97891247 2264.40903297]","[2152.27219517 2025.47999245 2069.36418595 2284.88219439 1584.23316223
 1184.43274598 2673.97891247 2264.40903297]","[2136.32670344 1989.57083357 2070.88687776 2253.99373233 1564.86219618
 1130.67236382 2628.85639216 2205.33985958]","[126.50695705  89.00425369  59.24329785  90.91150499  58.7638078
  91.81661682  88.31429414  94.52222891]","[127.27877251  67.38846819  54.          96.10044456  54.
 103.06455722  82.11063516  96.97764265]",[94.   94.   72.75 75.25 67.75 67.75 69.   69.  ],"[-32.50695705   4.99574631  34.75670215   3.08849501  35.2361922
   2.18338318   5.68570586  -0.52222891]","[-33.27877251  26.61153181  40.          -2.10044456  40.
  -9.06455722  11.88936484  -2.97764265]",[ 0.    0.   21.25 18.75 26.25 26.25 25.   25.  ],94.0,10.0,0.025,8810502808274,"{'RotTorq_[kN-m]': 111.1474261635253, 'RootMxc1_[kN-m]': 5757.0877715610095, 'RootMyc1_[kN-m]': 1765.0406944239905, 'RootMzc1_[kN-m]': 71.3174393657809, 'TwrBsMxt_[kN-m]': 1574.6651595767382, 'TwrBsMyt_[kN-m]': 3199.6902734146133, 'TwrBsMzt_[kN-m]': 507.02642832463727, 'YawBrMxn_[kN-m]': 121.28301341728061, 'YawBrMyn_[kN-m]': 510.6765081437585, 'YawBrMzn_[kN-m]': 506.9938878224612}"
2.3914750136254206,1,870.188027,2.3914750136254206,2.3914750136254206,-0.9359707558894549,"[1570.0308999336326, 2959.7066116546443, 1766.610389628251, 1179.5543623806434, 1679.1477331551612, 1381.01608884933, 1420.8842089463635, 1419.2455441265968]","[1651.08665001 1689.12957357 1671.72205904 1898.62594845 1076.44673187
  732.89019081 2380.38934905 1963.48832926]","[1651.08665001 1689.12957357 1671.72205904 1898.62594845 1076.44673187
  732.89019081 2380.38934905 1963.48832926]","[1825.88704766 1782.04135544 1818.1735975  1881.51136304 1089.03962977
  673.89100257 2490.93052263 1941.10148273]","[ 93.20103521  87.90984388  98.04192113 103.14935635  72.39966062
  72.87101604  98.94341533  51.11799539]","[ 93.97285067  66.29405838  92.79862328 108.33829591  67.63585281
  84.11895644  92.73975635  53.57340912]",[90.   90.   71.25 72.5  60.   60.   60.   60.  ],"[ -3.20103521   2.09015612  -8.04192113 -13.14935635  17.60033938
  17.12898396  -8.94341533  38.88200461]","[ -3.97285067  23.70594162  -2.79862328 -18.33829591  22.36414719
   5.88104356  -2.73975635  36.42659088]",[ 0.    0.   18.75 17.5  30.   30.   30.   30.  ],90.0,10.0,0.075,6085665294502,"{'RotTorq_[kN-m]': 245.61016905146977, 'RootMxc1_[kN-m]': 5858.34845232674, 'RootMyc1_[kN-m]': 2717.103011766835, 'RootMzc1_[kN-m]': 76.62212746129059, 'TwrBsMxt_[kN-m]': 2393.520436509865, 'TwrBsMyt_[kN-m]': 7567.279480852532, 'TwrBsMzt_[kN-m]': 1015.0036969244716, 'YawBrMxn_[kN-m]': 263.5017781662223, 'YawBrMyn_[kN-m]': 1019.1957384987484, 'YawBrMzn_[kN-m]': 1014.9828525275076}"
-5.351795337163304,1,870.188432,-5.351795337163304,-5.351795337163304,-1.5564994337076845,"[1529.190846664921, 1895.6057234384557, 2376.870289490361, 1867.1168639344594, 758.5667455069938, 1823.3241752358165, 2468.73699399344, 1139.5405049994642]","[1868.90744893 1900.4878133  2074.37652834 2166.23957493 1168.12807276
  915.80947323 2501.86453918 2046.78034456]","[1868.90744893 1900.4878133  2074.37652834 2166.23957493 1168.12807276
  915.80947323 2501.86453918 2046.78034456]","[1675.72060186 1841.54265242 1902.08552738 2110.69765428 1113.00977276
  906.65062427 2459.61794131 2068.75256302]","[107.33249391  99.85619527 101.28206233  52.          75.05499434
  81.06243724  59.12500686  52.        ]","[108.10430937  78.24040976  96.03876448  52.          70.29118654
  92.31037763  52.92134788  52.        ]",[92.   92.   72.   72.   59.5  60.75 63.25 63.25],"[-15.33249391  -7.85619527  -9.28206233  40.          16.94500566
  10.93756276  32.87499314  40.        ]","[-16.10430937  13.75959024  -4.03876448  40.          21.70881346
  -0.31037763  39.07865212  40.        ]",[ 0.    0.   20.   20.   32.5  31.25 28.75 28.75],92.0,10.0,0.025,5922053098117,"{'RotTorq_[kN-m]': 78.76601103854533, 'RootMxc1_[kN-m]': 5574.6395337738895, 'RootMyc1_[kN-m]': 1891.4556148942763, 'RootMzc1_[kN-m]': 71.37325793676733, 'TwrBsMxt_[kN-m]': 1777.319001760076, 'TwrBsMyt_[kN-m]': 3823.773236624052, 'TwrBsMzt_[kN-m]': 632.9361864110151, 'YawBrMxn_[kN-m]': 108.14407732370725, 'YawBrMyn_[kN-m]': 725.293161031949, 'YawBrMzn_[kN-m]': 632.8858691053472}"
-0.295671960549302,1,870.188832,-0.295671960549302,-0.295671960549302,-1.1552341490133289,"[2161.6506755255664, 1988.9758685774386, 544.2922243496889, 1020.3072715836954, 1896.31342639526, 2228.9921327867432, 1445.1978243527528, 1650.9681604237996]","[1661.76606027 1697.98763999 1713.91044044 1941.51555121 1057.55670584
  736.12166295 2277.13850258 1889.06463856]","[1661.76606027 1697.98763999 1713.91044044 1941.51555121 1057.55670584
  736.12166295 2277.13850258 1889.06463856]","[1696.84596602 1695.61205309 1829.8069182  1720.9476498  1134.76226964
  607.1400144  2437.93738617 1964.84114059]","[93.99801216 75.24854601 75.25163275 72.04277044 54.7638078  50.
 56.20365898 59.49097512]","[94.76982762 53.6327605  70.0083349  77.23171001 50.         50.
 50.         61.94638886]",[90.   90.   70.   71.25 58.75 58.75 57.5  58.75],"[-3.99801216 14.75145399 14.74836725 17.95722956 35.2361922  40.
 33.79634102 30.50902488]","[-4.76982762 36.3672395  19.9916651  12.76828999 40.         40.
 40.         28.05361114]",[ 0.    0.   20.   18.75 31.25 31.25 32.5  31.25],90.0,10.0,0.05,811786933898,"{'RotTorq_[kN-m]': 165.52879722402258, 'RootMxc1_[kN-m]': 5551.681364691314, 'RootMyc1_[kN-m]': 2561.820281278875, 'RootMzc1_[kN-m]': 72.45002523958286, 'TwrBsMxt_[kN-m]': 2650.1187508871353, 'TwrBsMyt_[kN-m]': 5375.122774280847, 'TwrBsMzt_[kN-m]': 862.5191829599956, 'YawBrMxn_[kN-m]': 190.9745523961931, 'YawBrMyn_[kN-m]': 837.7632350375947, 'YawBrMzn_[kN-m]': 862.4914017809223}"
