simseed,sum_turbine_powers,floris_opt,rew,rewbaseline,wdir,ws,TI,FFSeed
3382943117,6101.667482532021,5937.960639002816,2.7569540029267827,-6.732847314776001, 92.0,10.0,0.025,7
7649206801,6400.786650114071,6882.519406205336,-6.9993664770045,3.3151066829385076, 96.0,10.0,0.075,0
6868404817,6665.119705412476,6383.880209219254,4.405463244549474,0.3687317046790403, 94.0,10.0,0.025,3
2227467564,7131.673321593018,6409.957084447053,11.259299050490029,2.209417527659012, 94.0,10.0,0.075,3
1214950006,6811.543629507689,6882.519406205336,-1.031247026105802,5.635522887021396, 96.0,10.0,0.075,4
8126734607,6264.480273691001,5950.227342374239,5.281360076426415,-3.8671113961213526, 92.0,10.0,0.075,6
6390240744,6122.378060059004,5513.16397004394,11.050171794730947,8.301572751900153, 90.0,10.0,0.075,1
126456981,5305.833290454872,5427.254897733999,-2.2372563951220186,8.979499110039686, 90.0,10.0,0.05,2
5415908229,5780.089982382498,5937.960639002816,-2.658667953831858,4.601523232242873, 92.0,10.0,0.025,2
818989937,6880.857793900907,6385.227662497541,7.762137195426226,2.36569446549959, 94.0,10.0,0.05,9
3885394499,7117.760347953486,6409.957084447053,11.042246526483437,2.209417527659012, 94.0,10.0,0.075,3
7263948056,7161.988370413049,6892.541760697566,3.9092488528965132,0.24485979094965696, 96.0,10.0,0.025,3
8215185021,5599.761507867601,5418.879021016563,3.3380056308602613,2.66326910304454, 90.0,10.0,0.025,9
6187613432,5933.090589221381,5937.960639002816,-0.08201552818396862,1.3698875619389992, 92.0,10.0,0.025,4
2647419925,6884.284026345327,6908.836096196903,-0.35537201215543085,3.7389332901489247, 96.0,10.0,0.05,4
1849713423,6303.768667139172,6385.227662497541,-1.2757414404627023,-4.983845052356066, 94.0,10.0,0.05,8
5789864904,6985.33146018232,6385.227662497541,9.398314819836079,5.378730104486794, 94.0,10.0,0.05,1
9321976091,7035.48106908113,6409.957084447053,9.758629837816416,2.209417527659012, 94.0,10.0,0.075,3
232367180,6267.623549579303,5950.227342374239,5.334186224192523,-3.8671113961213526, 92.0,10.0,0.075,6
5061311081,5906.894442629383,5427.254897733999,8.837608587273905,6.211256135871313, 90.0,10.0,0.05,1
6624962507,4497.308982816393,6892.541760697566,-34.75108111116851,-2.2203755330169, 96.0,10.0,0.025,5
9035369358,5576.714460320958,5922.143814193854,-5.832843049927138,4.978441263904751, 92.0,10.0,0.05,0
3944605779,5294.083112514714,5513.16397004394,-3.9737772850510686,-9.070674569054823, 90.0,10.0,0.075,8
1067365144,6270.23725391838,6385.227662497541,-1.8008818895297394,-4.983845052356066, 94.0,10.0,0.05,8
6951381854,6219.623062793171,6383.880209219254,-2.57299856894043,2.5724678542049513, 94.0,10.0,0.025,0
7961657722,6542.338036841027,6385.227662497541,2.460528937225604,-2.178652041587301, 94.0,10.0,0.05,6
9715651712,6140.688315252121,5937.960639002816,3.4140959931211414,0.15369904051073954, 92.0,10.0,0.025,3
7752494826,5670.824924481523,5418.879021016563,4.649410006900221,3.1512011538968, 90.0,10.0,0.025,1
6335478319,7309.594233773336,6892.541760697566,6.050779053002961,3.5033566631246558, 96.0,10.0,0.025,1
3872961259,6563.869740579118,6383.880209219254,2.8194377942733535,-6.698336642295247, 94.0,10.0,0.025,7
4259253881,5615.765350835532,5418.879021016563,3.6333405683235704,0.5687319352533347, 90.0,10.0,0.025,3
5278471496,6670.765613948552,6383.880209219254,4.493903320977008,1.153037122775106, 94.0,10.0,0.025,9
2945609934,4909.973298091238,5513.16397004394,-10.94091659943673,3.467911070350372, 90.0,10.0,0.075,0
2131071136,5966.055504392571,5922.143814193854,0.74148300980924,3.1771736441131573, 92.0,10.0,0.05,4
9349960207,5418.711774274372,5418.879021016563,-0.0030863715824204795,-2.6445195368526657, 90.0,10.0,0.025,5
3182858136,5969.433858764173,6409.957084447053,-6.872483230063321,13.286126953790134, 94.0,10.0,0.075,2
2613917668,6846.981519645427,6882.519406205336,-0.5163499652157524,-8.985043073125908, 96.0,10.0,0.075,8
7431772971,7559.6224279577455,6908.836096196903,9.41962325780286,0.9732903998482679, 96.0,10.0,0.05,9
8081557100,7643.268749743332,6882.519406205336,11.05335559028134,0.4067438891796629, 96.0,10.0,0.075,3
7398430751,5929.7227025587545,5922.143814193854,0.12797541908279145,-5.552743494970161, 92.0,10.0,0.05,5
7501757701,5936.704740260946,5937.960639002816,-0.021150337939603154,-3.0853998613333746, 92.0,10.0,0.025,5
7916008436,7667.734983011776,6882.519406205336,11.408839270376536,1.369786537964895, 96.0,10.0,0.075,9
9401124886,6229.846252835336,6385.227662497541,-2.433451364229494,-4.983845052356066, 94.0,10.0,0.05,8
384847211,6835.0979890448525,5950.227342374239,14.871207363272534,9.641709152552751, 92.0,10.0,0.075,1
2437275926,5810.749382035042,5427.254897733999,7.066085738135501,5.340500395143328, 90.0,10.0,0.05,9
1112419906,6115.059004343703,5922.143814193854,3.257522887024137,-12.53280685539433, 92.0,10.0,0.05,7
5986393048,6216.610062831889,6409.957084447053,-3.016354385340514,-7.886378908024794, 94.0,10.0,0.075,8
5385194807,7237.166758717369,6882.519406205336,5.152871086600639,-6.192112410368695, 96.0,10.0,0.075,5
17950727,6241.772822424795,6409.957084447053,-2.6237970052925252,-7.886378908024794, 94.0,10.0,0.075,8
4343156075,5356.942313663521,5427.254897733999,-1.2955460061371906,-6.396954983506044, 90.0,10.0,0.05,8
9181446303,6926.78037368394,6385.227662497541,8.481337546773918,2.36569446549959, 94.0,10.0,0.05,9
3819449223,7137.509067461337,6409.957084447053,11.350340937220881,3.3664676305982493, 94.0,10.0,0.075,9
4979126391,5951.4715106284475,5937.960639002816,0.22753386974119014,1.3698875619389992, 92.0,10.0,0.025,4
8811619829,6847.822530536419,6882.519406205336,-0.5041304444072273,-8.985043073125908, 96.0,10.0,0.075,8
9597219508,7011.700443917942,6892.541760697566,1.728806111844524,1.7567223493379402, 96.0,10.0,0.025,4
9031435090,5966.157934089078,5922.143814193854,0.7432126148259485,-5.552743494970161, 92.0,10.0,0.05,5
8131422521,6337.225829700529,6383.880209219254,-0.7308153973714722,-2.434310658893391, 94.0,10.0,0.025,8
5120745460,6228.033420723025,5937.960639002816,4.885057334582175,0.15369904051073954, 92.0,10.0,0.025,3
6619560370,6500.762598562902,6385.227662497541,1.8094098154703868,-5.568377061756615, 94.0,10.0,0.05,5
1174250394,5732.037597213079,5922.143814193854,-3.210091192401304,9.188463382283771, 92.0,10.0,0.05,2
4672826946,6879.416715465186,6385.227662497541,7.739568251734753,1.1726411206082292, 94.0,10.0,0.05,3
983468975,5454.115895400482,5418.879021016563,0.6502613224480033,1.6596290381174197, 90.0,10.0,0.025,4
467155688,6961.846235386078,6385.227662497541,9.030509221702456,5.378730104486794, 94.0,10.0,0.05,1
1563555610,6960.999270681026,6892.541760697566,0.993211392259041,1.7567223493379402, 96.0,10.0,0.025,4
7402800581,6957.766667225913,6892.541760697566,0.9463113723919695,-2.910621439712398, 96.0,10.0,0.025,8
7295675992,6804.8314074850805,6892.541760697566,-1.272540033237446,4.193279705573472, 96.0,10.0,0.025,2
9410019233,6124.526646007321,5513.16397004394,11.089143716480251,8.301572751900153, 90.0,10.0,0.075,1
5417057741,7069.188639119443,6882.519406205336,2.712222398469439,-16.62206261016289, 96.0,10.0,0.075,7
4527473691,6723.223957036191,6409.957084447053,4.88719141894476,-3.7172939451378464, 94.0,10.0,0.075,6
