#{"t_start": 1764690399.3622048, "env_id": "None"}
r,l,t,r,r_stochastic,r_stochastic_1seed,power,power_floris_opt,power_floris_opt_stochastic,power_floris_opt_stochastic_1seed,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int,simseed,DEL
-10.986411562189593,1,893.499475,-10.986411562189593,-10.986411562189593,-12.129037097376225,"[2783.3143506874762, 3176.1003496775443, 637.6595813020006, 971.7729384379242, 2281.710751530556, 1501.3701048546302, 1297.8576487126302, 2275.8684003362196]","[2169.26129441 2213.80414156 2466.65283205 2323.69493981 1772.4435891
 1415.72968325 2060.16664163 2346.08467407]","[2169.26129441 2213.80414156 2466.65283205 2323.69493981 1772.4435891
 1415.72968325 2060.16664163 2346.08467407]","[2241.53688611 2097.59678817 2631.14072451 2365.11269897 1933.50605567
 1421.80831617 2095.7364758  2199.43956466]","[120.70174371 115.02369839  57.3343338  109.48585419  57.97223654
  54.          88.01503919 104.46885046]","[113.07102926 110.12070853  54.         109.14672463  60.99195792
  54.          92.71791413 103.33826981]",[94.   94.   75.25 76.5  69.   70.25 67.75 67.75],"[-26.70174371 -21.02369839  36.6656662  -15.48585419  36.02776346
  40.           5.98496081 -10.46885046]","[-19.07102926 -16.12070853  40.         -15.14672463  33.00804208
  40.           1.28208587  -9.33826981]",[ 0.    0.   18.75 17.5  25.   23.75 26.25 26.25],94.0,10.0,0.075,425585560937,"{'RotTorq_[kN-m]': 192.32666477239923, 'RootMxc1_[kN-m]': 5921.391454200257, 'RootMyc1_[kN-m]': 2553.682210361645, 'RootMzc1_[kN-m]': 74.0030873425845, 'TwrBsMxt_[kN-m]': 4095.813310499691, 'TwrBsMyt_[kN-m]': 6281.192236390021, 'TwrBsMzt_[kN-m]': 999.256310115956, 'YawBrMxn_[kN-m]': 238.33961150277696, 'YawBrMyn_[kN-m]': 979.4750775421928, 'YawBrMzn_[kN-m]': 999.0011289260618}"
-12.449988178201906,1,893.508038,-12.449988178201906,-12.449988178201906,-9.412585098056963,"[1873.344713022979, 2663.9675192567615, 1291.441050330515, 1812.2086671177537, 2865.7051241774097, 2190.809306810049, 1491.535706485527, 1885.1950789776868]","[2353.68125807 2216.44095222 2629.83893507 2572.53977794 1883.92932618
 1776.78285886 2417.44460264 2509.37083922]","[2353.68125807 2216.44095222 2629.83893507 2572.53977794 1883.92932618
 1776.78285886 2417.44460264 2509.37083922]","[2259.0173388  2221.54308452 2546.96852421 2449.85946277 1774.88508933
 1657.24355619 2371.10517768 2463.7931288 ]","[121.63316502  88.30834867  76.85308077 108.0841485   74.61981536
  56.          77.4743512   62.72582871]","[114.00245057  83.40535881  73.51874698 107.74501894  77.63953674
  61.20621611  82.17722614  61.59524806]",[96.   96.   78.5  79.75 72.25 74.75 76.   72.25],"[-25.63316502   7.69165133  19.14691923 -12.0841485   21.38018464
  40.          18.5256488   33.27417129]","[-18.00245057  12.59464119  22.48125302 -11.74501894  18.36046326
  34.79378389  13.82277386  34.40475194]",[ 0.    0.   17.5  16.25 23.75 21.25 20.   23.75],96.0,10.0,0.025,848855332141,"{'RotTorq_[kN-m]': 88.10557886034708, 'RootMxc1_[kN-m]': 5727.815320745315, 'RootMyc1_[kN-m]': 1927.291404720851, 'RootMzc1_[kN-m]': 75.42419584523397, 'TwrBsMxt_[kN-m]': 1345.17063554528, 'TwrBsMyt_[kN-m]': 3050.0157919432727, 'TwrBsMzt_[kN-m]': 675.8162475988464, 'YawBrMxn_[kN-m]': 109.8855601400602, 'YawBrMyn_[kN-m]': 647.4349020168416, 'YawBrMzn_[kN-m]': 675.8923765329531}"
-12.65968677803406,1,893.508503,-12.65968677803406,-12.65968677803406,-9.245290377398792,"[1434.8317596274514, 1411.3964324209883, 1161.6599951578305, 1962.1605681184094, 2576.281178324263, 2149.2086900144295, 1382.7273001557503, 1028.2737969288223]","[1914.43725938 2005.30887677 2401.82630594 2242.52333524 1345.29474289
  965.03700173 1907.92516093 2223.93620852]","[1914.43725938 2005.30887677 2401.82630594 2242.52333524 1345.29474289
  965.03700173 1907.92516093 2223.93620852]","[1898.44797741 2016.19450862 2350.79015115 2161.79442522 1245.59862051
  903.50017003 1791.62861788 2073.76406396]","[62.23583825 82.25780408 85.25434715 98.60892399 71.30342537 55.31546674
 52.         53.13058065]","[54.6051238  77.35481422 81.92001335 98.26979442 74.32314675 61.11472211
 52.         52.        ]",[92.   92.   73.25 73.25 62.   62.   63.25 63.25],"[29.76416175  9.74219592  6.74565285 -6.60892399 20.69657463 36.68453326
 40.         38.86941935]","[37.3948762  14.64518578 10.07998665 -6.26979442 17.67685325 30.88527789
 40.         40.        ]",[ 0.    0.   18.75 18.75 30.   30.   28.75 28.75],92.0,10.0,0.05,9976157256122,"{'RotTorq_[kN-m]': 155.81395679503657, 'RootMxc1_[kN-m]': 5585.610135981625, 'RootMyc1_[kN-m]': 2359.401873841573, 'RootMzc1_[kN-m]': 70.37862453918795, 'TwrBsMxt_[kN-m]': 2276.7413161559584, 'TwrBsMyt_[kN-m]': 5083.619622704899, 'TwrBsMzt_[kN-m]': 877.7063773132952, 'YawBrMxn_[kN-m]': 170.15998590940222, 'YawBrMyn_[kN-m]': 825.5371676766757, 'YawBrMzn_[kN-m]': 877.9518041608648}"
-11.42947495541244,1,893.508939,-11.42947495541244,-11.42947495541244,-10.906660491743128,"[1598.9003511866645, 3195.743816664157, 2793.4806209177573, 1516.9306493716974, 1104.7791964369274, 1501.371820134093, 1611.7136387187081, 1524.457610928422]","[2196.68619819 2221.95531279 2448.82827248 2329.63330754 1670.48470013
 1338.67665918 2132.05116848 2425.02376176]","[2196.68619819 2221.95531279 2448.82827248 2329.63330754 1670.48470013
 1338.67665918 2132.05116848 2425.02376176]","[2144.3698185  2087.35920748 2383.13363992 2316.46218315 1564.52776847
 1420.45102088 2252.43044439 2496.23524746]","[116.1789864   64.96563814  79.66154296  60.08842219  96.15369394
  94.83725995  88.14452926  55.13058065]","[108.54827195  60.06264828  76.32720917  59.74929262  99.17341532
 100.63651533  92.8474042   54.        ]",[94.   94.   74.   75.25 67.75 69.   69.   69.  ],"[-22.1789864   29.03436186  14.33845704  33.91157781  -2.15369394
  -0.83725995   5.85547074  38.86941935]","[-14.54827195  33.93735172  17.67279083  34.25070738  -5.17341532
  -6.63651533   1.1525958   40.        ]",[ 0.    0.   20.   18.75 26.25 25.   25.   25.  ],94.0,10.0,0.05,1797213381194,"{'RotTorq_[kN-m]': 151.66950008621808, 'RootMxc1_[kN-m]': 5644.735059234013, 'RootMyc1_[kN-m]': 2284.057982225159, 'RootMzc1_[kN-m]': 76.07780788706324, 'TwrBsMxt_[kN-m]': 1831.981672845958, 'TwrBsMyt_[kN-m]': 4634.1932578380965, 'TwrBsMzt_[kN-m]': 829.020455399182, 'YawBrMxn_[kN-m]': 167.54494906980665, 'YawBrMyn_[kN-m]': 788.956658820254, 'YawBrMzn_[kN-m]': 829.0033628397889}"
-18.028816586298586,1,893.509443,-18.028816586298586,-18.028816586298586,-5.2785319621693665,"[2334.930222094346, 1409.6691222457428, 486.8103090326394, 1358.2563039295633, 2071.032289181703, 1598.0834743496296, 1158.9553080818725, 1960.452527687646]","[1961.8319374  2007.84643608 2322.87005104 2149.59762323 1476.22715349
 1072.91780528 1910.19973266 2199.16907944]","[1961.8319374  2007.84643608 2322.87005104 2149.59762323 1476.22715349
 1072.91780528 1910.19973266 2199.16907944]","[1642.95842384 1771.47261151 1962.09239581 1772.21759377 1255.07947147
  785.02908784 1794.64602178 2084.491845  ]","[85.24579753 68.96408398 65.02943226 82.31573775 60.15402309 52.
 52.         69.32568736]","[77.61508308 64.06109411 61.69509846 81.97660819 63.17374447 57.02451858
 52.         68.19510671]",[92.   92.   73.25 74.5  64.5  64.5  63.25 63.25],"[ 6.75420247 23.03591602 26.97056774  9.68426225 31.84597691 40.
 40.         22.67431264]","[14.38491692 27.93890589 30.30490154 10.02339181 28.82625553 34.97548142
 40.         23.80489329]",[ 0.    0.   18.75 17.5  27.5  27.5  28.75 28.75],92.0,10.0,0.075,9576117609974,"{'RotTorq_[kN-m]': 252.34640826930672, 'RootMxc1_[kN-m]': 5590.868325469939, 'RootMyc1_[kN-m]': 3238.580548483556, 'RootMzc1_[kN-m]': 73.44672064918603, 'TwrBsMxt_[kN-m]': 3858.968840986236, 'TwrBsMyt_[kN-m]': 8791.838214217503, 'TwrBsMzt_[kN-m]': 1117.8313961632734, 'YawBrMxn_[kN-m]': 291.6804259670251, 'YawBrMyn_[kN-m]': 1039.613170595717, 'YawBrMzn_[kN-m]': 1117.884054176579}"
-0.9373229704915232,1,893.509848,-0.9373229704915232,-0.9373229704915232,-7.074543408907752,"[2995.3032708800247, 1777.3829329077632, 977.4928926313501, 986.4912657641154, 1286.1447341234166, 1540.3748991773896, 1624.646071278339, 2173.0071217933437]","[1768.34848006 1758.87233173 2116.08555033 1955.69617693 1136.3312155
  779.39386075 1833.36792055 2139.16686123]","[1768.34848006 1758.87233173 2116.08555033 1955.69617693 1136.3312155
  779.39386075 1833.36792055 2139.16686123]","[2037.84361296 1830.23507981 2336.5500404  2054.29824832 1285.51674051
  829.6708227  1891.29263409 2112.6154629 ]","[66.25150565 85.80563479 53.3343338  72.99464517 50.         67.07871465
 53.47084474 83.83270937]","[58.6207912  80.90264493 50.         72.65551561 50.         72.87797003
 58.17371969 82.70212872]",[90.   90.   71.25 72.5  60.   60.   60.   60.  ],"[23.74849435  4.19436521 36.6656662  17.00535483 40.         22.92128535
 36.52915526  6.16729063]","[31.3792088   9.09735507 40.         17.34448439 40.         17.12202997
 31.82628031  7.29787128]",[ 0.    0.   18.75 17.5  30.   30.   30.   30.  ],90.0,10.0,0.075,4047353493318,"{'RotTorq_[kN-m]': 293.8165249980022, 'RootMxc1_[kN-m]': 5711.750985128995, 'RootMyc1_[kN-m]': 3277.6517883518545, 'RootMzc1_[kN-m]': 76.61302140045797, 'TwrBsMxt_[kN-m]': 4094.378642470949, 'TwrBsMyt_[kN-m]': 8725.554555487197, 'TwrBsMzt_[kN-m]': 1152.9829038688674, 'YawBrMxn_[kN-m]': 296.0149684143463, 'YawBrMyn_[kN-m]': 1048.884041803674, 'YawBrMzn_[kN-m]': 1153.1577225673595}"
-15.485470209128424,1,893.510255,-15.485470209128424,-15.485470209128424,-16.22355938005167,"[1590.8618050059913, 2416.4530064443366, 1088.1610048154744, 741.8843066299987, 2556.9181434906704, 1813.729185018261, 1018.8092857768437, 1413.4326320852279]","[1924.37744143 2018.32388242 2422.15838002 2295.14505856 1216.13726353
  923.71861922 1912.49201634 2243.95059254]","[1924.37744143 2018.32388242 2422.15838002 2295.14505856 1216.13726353
  923.71861922 1912.49201634 2243.95059254]","[1947.37555569 2088.14315717 2466.78644194 2317.71176843 1218.34751835
  887.61927965 1899.34756453 2262.74034361]","[131.57442629 132.          59.17837569  75.82467989  52.
  52.          67.7395143   53.13058065]","[123.94371184 128.91166961  55.84404189  75.48555033  52.
  52.          72.44238924  52.        ]",[92.   92.   72.   72.   59.5  60.75 63.25 63.25],"[-39.57442629 -40.          32.82162431  16.17532011  40.
  40.          24.2604857   38.86941935]","[-31.94371184 -36.91166961  36.15595811  16.51444967  40.
  40.          19.55761076  40.        ]",[ 0.    0.   20.   20.   32.5  31.25 28.75 28.75],92.0,10.0,0.025,9987886286527,"{'RotTorq_[kN-m]': 76.46884355883206, 'RootMxc1_[kN-m]': 5643.2983728119625, 'RootMyc1_[kN-m]': 2006.8237728399317, 'RootMzc1_[kN-m]': 64.47701920066847, 'TwrBsMxt_[kN-m]': 2415.4871262541933, 'TwrBsMyt_[kN-m]': 3603.5990066850113, 'TwrBsMzt_[kN-m]': 625.1772299247768, 'YawBrMxn_[kN-m]': 103.76596384139444, 'YawBrMyn_[kN-m]': 589.7174222287973, 'YawBrMzn_[kN-m]': 625.1532323473323}"
-6.969509056002579,1,893.510656,-6.969509056002579,-6.969509056002579,-5.164395231249463,"[3006.7682529824547, 1460.5528800457107, 1076.7370153315346, 2383.1762271410043, 1383.2495939963653, 1747.9758482718062, 1243.3540115508104, 1612.108515006683]","[1924.37744143 2018.32388242 2422.15838002 2295.14505856 1216.13726353
  923.71861922 1912.49201634 2243.95059254]","[1924.37744143 2018.32388242 2422.15838002 2295.14505856 1216.13726353
  923.71861922 1912.49201634 2243.95059254]","[1919.08873877 2015.55833746 2391.72410466 2252.17372923 1171.51273293
  897.81758529 1854.18394875 2169.56376269]","[92.26575356 75.63232473 82.75878512 96.64553661 82.73811741 80.45424653
 52.         95.36995224]","[84.63503911 70.72933486 79.42445132 96.30640704 85.75783879 86.2535019
 54.94555862 94.23937159]",[92.   92.   72.   72.   59.5  60.75 63.25 63.25],"[-0.26575356 16.36767527  9.24121488 -4.64553661  9.26188259 11.54575347
 40.         -3.36995224]","[ 7.36496089 21.27066514 12.57554868 -4.30640704  6.24216121  5.7464981
 37.05444138 -2.23937159]",[ 0.    0.   20.   20.   32.5  31.25 28.75 28.75],92.0,10.0,0.025,607811763467,"{'RotTorq_[kN-m]': 87.16661803151776, 'RootMxc1_[kN-m]': 5663.9275881013555, 'RootMyc1_[kN-m]': 1668.8308862301815, 'RootMzc1_[kN-m]': 71.14406785428153, 'TwrBsMxt_[kN-m]': 903.3112868248071, 'TwrBsMyt_[kN-m]': 2692.772073576509, 'TwrBsMzt_[kN-m]': 490.80724831017574, 'YawBrMxn_[kN-m]': 94.88294958283562, 'YawBrMyn_[kN-m]': 559.658166493514, 'YawBrMzn_[kN-m]': 490.87649809049753}"
-20.145733540613968,1,893.511057,-20.145733540613968,-20.145733540613968,-14.646404295498922,"[1449.822016684224, 1657.5056384534266, 997.1933007574978, 1345.69597432704, 2397.454798889797, 2275.1381621489, 1296.212174410315, 564.1398513381831]","[1914.43725938 2005.30887677 2401.82630594 2242.52333524 1345.29474289
  965.03700173 1907.92516093 2223.93620852]","[1914.43725938 2005.30887677 2401.82630594 2242.52333524 1345.29474289
  965.03700173 1907.92516093 2223.93620852]","[1883.4201297  1897.62490916 2240.78862463 2104.15494074 1291.90030843
  873.11321308 1674.76062815 2073.67145869]","[132.          70.26323273 108.63144436  77.54236672  59.90039277
  52.          58.22596647  53.13058065]","[130.40714009  65.36024286 105.29711057  77.20323716  62.92011415
  52.37820733  62.92884141  52.        ]",[92.   92.   73.25 73.25 62.   62.   63.25 63.25],"[-40.          21.73676727 -16.63144436  14.45763328  32.09960723
  40.          33.77403353  38.86941935]","[-38.40714009  26.63975714 -13.29711057  14.79676284  29.07988585
  39.62179267  29.07115859  40.        ]",[ 0.    0.   18.75 18.75 30.   30.   28.75 28.75],92.0,10.0,0.05,5896344239265,"{'RotTorq_[kN-m]': 173.1295038373247, 'RootMxc1_[kN-m]': 5603.873480932127, 'RootMyc1_[kN-m]': 2533.9015829686505, 'RootMzc1_[kN-m]': 67.44285934791914, 'TwrBsMxt_[kN-m]': 3773.875363913794, 'TwrBsMyt_[kN-m]': 6275.695823720417, 'TwrBsMzt_[kN-m]': 892.7179265816469, 'YawBrMxn_[kN-m]': 209.37206358704614, 'YawBrMyn_[kN-m]': 852.3026533707925, 'YawBrMzn_[kN-m]': 892.7832377392099}"
-6.403350361006205,1,893.511445,-6.403350361006205,-6.403350361006205,-7.405991992842704,"[2042.2008828715245, 1624.0510044808343, 2135.420970148637, 1428.5274659872473, 1751.465417744164, 2411.8258219303393, 1931.0108533592042, 2369.631977317101]","[2169.26129441 2213.80414156 2466.65283205 2323.69493981 1772.4435891
 1415.72968325 2060.16664163 2346.08467407]","[2169.26129441 2213.80414156 2466.65283205 2323.69493981 1772.4435891
 1415.72968325 2060.16664163 2346.08467407]","[2266.48171884 2079.96265886 2620.23692452 2276.93149033 1931.69655869
 1262.70964011 2233.4203331  2277.96672419]","[81.5989869  92.94567003 69.20256286 76.31501023 54.         86.32065956
 54.         64.47284634]","[73.96827245 88.04268017 65.86822906 75.97588067 54.         92.11991493
 54.         63.34226569]",[94.   94.   75.25 76.5  69.   70.25 67.75 67.75],"[12.4010131   1.05432997 24.79743714 17.68498977 40.          7.67934044
 40.         29.52715366]","[20.03172755  5.95731983 28.13177094 18.02411933 40.          1.88008507
 40.         30.65773431]",[ 0.    0.   18.75 17.5  25.   23.75 26.25 26.25],94.0,10.0,0.075,1479858443168,"{'RotTorq_[kN-m]': 240.60446997736267, 'RootMxc1_[kN-m]': 5629.315009520848, 'RootMyc1_[kN-m]': 3276.5371601338816, 'RootMzc1_[kN-m]': 81.51709459141792, 'TwrBsMxt_[kN-m]': 2533.708007881153, 'TwrBsMyt_[kN-m]': 6608.129466449753, 'TwrBsMzt_[kN-m]': 1216.39420721248, 'YawBrMxn_[kN-m]': 251.48156869790182, 'YawBrMyn_[kN-m]': 1072.5750607097202, 'YawBrMzn_[kN-m]': 1216.4317746218505}"
