#{"t_start": 1762853295.4692905, "env_id": "None"}
,r,l,t,r.1,r_stochastic,r_stochastic_1seed,power,power_floris_opt,power_floris_opt_stochastic,power_floris_opt_stochastic_1seed,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int,simseed,DEL,RotTorq_[kN-m],RootMxc1_[kN-m],RootMyc1_[kN-m],RootMzc1_[kN-m],TwrBsMxt_[kN-m],TwrBsMyt_[kN-m],TwrBsMzt_[kN-m],YawBrMxn_[kN-m],YawBrMyn_[kN-m],YawBrMzn_[kN-m]
0,-8.922073837404985,1,908.675897,-8.922073837404985,-8.922073837404985,-0.1558441043312711,"[1742.7766986314914, 1439.7791409281938, 1011.4159269837168, 1346.2224850789985, 1034.7934924468002, 1722.5258110973436, 1868.9442402653497, 1631.5549051184914]","[1722.05851125 1630.32674677 1773.08713886 1564.91046351 1664.51976589
 1140.62132885 1504.29432579 1953.93813147]","[1722.05851125 1630.32674677 1773.08713886 1564.91046351 1664.51976589
 1140.62132885 1504.29432579 1953.93813147]","[1573.24927032 1482.71356689 1621.39755201 1331.50034814 1527.89480269
  962.70585864 1439.77914093 1877.18736716]","[99.50827511 77.84819962 71.52831543 58.60723469 60.91044623 60.70738839
 50.         55.43247867]","[91.51654243 93.11076403 67.93988705 62.96629906 54.65727806 58.22682381
 54.38989162 56.44890308]",[90.   90.   70.   71.25 58.75 58.75 57.5  58.75],"[-9.50827511 12.15180038 18.47168457 31.39276531 29.08955377 29.29261161
 40.         34.56752133]","[-1.51654243 -3.11076403 22.06011295 27.03370094 35.34272194 31.77317619
 35.61010838 33.55109692]",[ 0.    0.   20.   18.75 31.25 31.25 32.5  31.25],90.0,10.0,0.05,7606704837261,"{'RotTorq_[kN-m]': 170.9478491114956, 'RootMxc1_[kN-m]': 5521.4090327724125, 'RootMyc1_[kN-m]': 2588.8992751145543, 'RootMzc1_[kN-m]': 70.4772735890475, 'TwrBsMxt_[kN-m]': 2952.1620918718245, 'TwrBsMyt_[kN-m]': 6233.767592660581, 'TwrBsMzt_[kN-m]': 840.0159646227651, 'YawBrMxn_[kN-m]': 197.81658494979862, 'YawBrMyn_[kN-m]': 795.0038275395837, 'YawBrMzn_[kN-m]': 840.1343009108433}",0.8382653936415425,-0.3806850539492644,1.1965028869664742,-1.1731542909839319,0.9257637352034562,7.3745813311753725,1.645709381662153,7.857866597662734,1.7982674713063738,1.6481999910159792
1,-3.1567524260116864,1,908.689908,-3.1567524260116864,-3.1567524260116864,-1.84381466896204,"[1634.9998158435055, 1459.6490620119973, 1312.9262522925544, 1397.6154250445447, 1525.4312979253075, 1753.5881711010582, 1638.5048184210623, 1791.517085528119]","[1782.4430857  1720.58302466 1770.39182658 1575.87019251 1533.32085084
 1136.03530453 1507.42467032 1896.08332874]","[1782.4430857  1720.58302466 1770.39182658 1575.87019251 1533.32085084
 1136.03530453 1507.42467032 1896.08332874]","[1784.00790813 1742.98505922 1728.03136527 1586.7440009  1489.80611889
 1128.82973216 1459.64906201 1829.25224646]","[98.99150761 71.54832007 69.63308799 64.33819745 60.50769049 61.58119725
 50.         53.24196982]","[90.99977493 86.81088448 66.04465961 68.69726181 54.25452232 59.10063267
 56.30317211 54.25839424]",[90.   90.   67.5  68.75 56.25 57.5  57.5  57.5 ],"[-8.99150761 18.45167993 20.36691201 25.66180255 29.49230951 28.41880275
 40.         36.75803018]","[-0.99977493  3.18911552 23.95534039 21.30273819 35.74547768 30.89936733
 33.69682789 35.74160576]",[ 0.    0.   22.5  21.25 33.75 32.5  32.5  32.5 ],90.0,10.0,0.025,5286662148090,"{'RotTorq_[kN-m]': 86.92583530141306, 'RootMxc1_[kN-m]': 5388.979749456423, 'RootMyc1_[kN-m]': 2293.729662516682, 'RootMzc1_[kN-m]': 71.03609450804754, 'TwrBsMxt_[kN-m]': 1448.4862564499451, 'TwrBsMyt_[kN-m]': 2992.0938040849887, 'TwrBsMzt_[kN-m]': 613.1988329803864, 'YawBrMxn_[kN-m]': 97.0694695319312, 'YawBrMyn_[kN-m]': 614.1464972067906, 'YawBrMzn_[kN-m]': 613.2418684751223}",0.19702426296223738,-0.521725032687983,1.3350731692255373,-0.7137714878299778,-4.516658707555007,3.911930864918837,3.608697202253758,-0.5967469907442392,3.6603728379512583,3.6092885322521924
2,-0.6587466002970845,1,908.690485,-0.6587466002970845,-0.6587466002970845,-1.395143443380928,"[1995.8448266922753, 1489.073105440882, 968.5311960896532, 1725.2661030447148, 1588.131534919574, 1869.7698186989812, 1703.3065819486048, 1651.1876468196292]","[1721.83634202 1599.00884875 1794.8685888  1531.45831455 1740.16391326
 1166.81880138 1506.27681589 2016.82517356]","[1721.83634202 1599.00884875 1794.8685888  1531.45831455 1740.16391326
 1166.81880138 1506.27681589 2016.82517356]","[1774.75024087 1651.76282423 1842.82360055 1534.33845735 1734.65756161
 1073.21175545 1489.07310544 2074.30229853]","[103.60200794  73.69727732  75.74974764  66.10968564  66.0520764
  58.69381475  50.          57.59933639]","[95.61027527 88.95984173 72.16131926 70.46875    59.79890823 56.21325016
 63.45982313 58.6157608 ]",[90.   90.   71.25 72.5  60.   60.   60.   60.  ],"[-13.60200794  16.30272268  14.25025236  23.89031436  23.9479236
  31.30618525  40.          32.40066361]","[-5.61027527  1.04015827 17.83868074 19.53125    30.20109177 33.78674984
 26.54017687 31.3842392 ]",[ 0.    0.   18.75 17.5  30.   30.   30.   30.  ],90.0,10.0,0.075,8348885129326,"{'RotTorq_[kN-m]': 243.96684048254951, 'RootMxc1_[kN-m]': 5595.868698201025, 'RootMyc1_[kN-m]': 3032.56654159129, 'RootMzc1_[kN-m]': 75.77883539220925, 'TwrBsMxt_[kN-m]': 3360.4237435027853, 'TwrBsMyt_[kN-m]': 7981.468930002279, 'TwrBsMzt_[kN-m]': 1012.6245889119382, 'YawBrMxn_[kN-m]': 276.93493095198346, 'YawBrMyn_[kN-m]': 1001.0035744382903, 'YawBrMzn_[kN-m]': 1012.6033942358902}",2.025110291364252,-0.03146084877554455,-4.599532692938548,-1.6649202511169943,3.4320846392699873,-1.6199070480472169,0.47435943002566733,-2.9412431687917513,-0.23159622791033,0.468971158692303
3,12.947533708311797,1,908.690941,12.947533708311797,12.947533708311797,-0.9266054854584016,"[2460.8281728207007, 1640.8599007229718, 1428.947225954416, 2244.3769553868897, 1729.9123174319097, 1668.6345171910248, 1834.7112444901309, 1762.1686962993413]","[1721.83634202 1599.00884875 1794.8685888  1531.45831455 1740.16391326
 1166.81880138 1506.27681589 2016.82517356]","[1721.83634202 1599.00884875 1794.8685888  1531.45831455 1740.16391326
 1166.81880138 1506.27681589 2016.82517356]","[1706.15050838 1891.98735612 2052.74738796 1800.73366114 1994.73079926
 1479.65117257 1640.85990072 2341.72198994]","[103.25231941  71.46708132  69.03055656  66.60956357  71.83627325
  62.66036557  50.          60.75310159]","[95.26058674 86.72964573 65.44212818 70.96862793 65.58310509 60.17980099
 57.67864704 61.769526  ]",[90.   90.   71.25 72.5  60.   60.   60.   60.  ],"[-13.25231941  18.53291868  20.96944344  23.39043643  18.16372675
  27.33963443  40.          29.24689841]","[-5.26058674  3.27035427 24.55787182 19.03137207 24.41689491 29.82019901
 32.32135296 28.230474  ]",[ 0.    0.   18.75 17.5  30.   30.   30.   30.  ],90.0,10.0,0.075,2033762133614,"{'RotTorq_[kN-m]': 272.27945250823007, 'RootMxc1_[kN-m]': 5605.093162984024, 'RootMyc1_[kN-m]': 3287.3572848227923, 'RootMzc1_[kN-m]': 81.96297368646634, 'TwrBsMxt_[kN-m]': 3290.7661945630707, 'TwrBsMyt_[kN-m]': 7297.89946195546, 'TwrBsMzt_[kN-m]': 1110.0499886482876, 'YawBrMxn_[kN-m]': 275.7739951699854, 'YawBrMyn_[kN-m]': 1109.5262069888338, 'YawBrMzn_[kN-m]': 1110.1107992197428}",8.21344153391276,0.3903069469163642,1.3153457252456933,-0.5472025353520908,2.9347431857307806,-6.692271877146183,-1.7317254827796063,0.12997803596895646,-1.858264833640782,-1.7296846229600784
4,0.0992376354227509,1,908.691359,0.0992376354227509,0.0992376354227509,0.492557754774184,"[2062.5564275420647, 1594.6727447591572, 1307.5493936806186, 1341.3059473509988, 1772.340745865822, 1871.7314714223714, 1402.1896829023015, 1614.2650004192978]","[1722.05851125 1630.32674677 1773.08713886 1564.91046351 1664.51976589
 1140.62132885 1504.29432579 1953.93813147]","[1722.05851125 1630.32674677 1773.08713886 1564.91046351 1664.51976589
 1140.62132885 1504.29432579 1953.93813147]","[1634.62380564 1607.21403435 1670.02136813 1610.4263104  1545.5031575
 1223.91862762 1599.19564658 2012.15345878]","[95.3115979  76.15491988 74.51135385 74.98881314 60.52417952 64.11802577
 50.         58.56442142]","[87.31986523 91.41748428 70.92292547 79.3478775  54.27101135 61.63746119
 52.62548923 59.58084583]",[90.   90.   70.   71.25 58.75 58.75 57.5  58.75],"[-5.3115979  13.84508012 15.48864615 15.01118686 29.47582048 25.88197423
 40.         31.43557858]","[ 2.68013477 -1.41748428 19.07707453 10.6521225  35.72898865 28.36253881
 37.37451077 30.41915417]",[ 0.    0.   20.   18.75 31.25 31.25 32.5  31.25],90.0,10.0,0.05,7162104057196,"{'RotTorq_[kN-m]': 161.23783549244249, 'RootMxc1_[kN-m]': 5476.405086208118, 'RootMyc1_[kN-m]': 2672.405138924372, 'RootMzc1_[kN-m]': 74.5981311627579, 'TwrBsMxt_[kN-m]': 1832.9601342304595, 'TwrBsMyt_[kN-m]': 4782.103265095044, 'TwrBsMzt_[kN-m]': 847.3533860098013, 'YawBrMxn_[kN-m]': 166.17052480009949, 'YawBrMyn_[kN-m]': 794.5108973703914, 'YawBrMzn_[kN-m]': 847.4827306048572}",2.0496877153620123,0.10276648134702013,-1.2019880079939809,-0.29970565970304747,-8.787677991763418,-1.5998708914234308,-2.4027050571040056,-0.16979592591661988,-0.7149092709347801,-2.393508134205527
5,-4.667561863003416,1,908.691756,-4.667561863003416,-4.667561863003416,-0.596597680820308,"[2017.2702097687395, 1413.681422966082, 1619.93202459057, 2478.4820699185702, 2033.594553720827, 2089.1007655453463, 1987.9877039686676, 1927.7359508490074]","[2130.32263528 2095.0849894  2217.47963332 1927.88555872 2384.12804956
 1758.52900813 1504.46087413 2312.10668524]","[2130.32263528 2095.0849894  2217.47963332 1927.88555872 2384.12804956
 1758.52900813 1504.46087413 2312.10668524]","[2064.16705729 2095.09267594 2216.48853379 1869.73944757 2243.82721039
 1600.06610008 1413.68142297 2158.15672367]","[101.10769565  74.5597365   79.86289394  73.44433663  80.77131611
  69.81372785  54.          65.33486915]","[93.11596298 89.82230091 76.27446556 77.80340099 74.51814795 67.33316326
 69.88434458 66.35129356]",[94.   94.   74.   75.25 67.75 69.   69.   69.  ],"[-7.10769565 19.4402635  14.13710606 20.55566337 13.22868389 24.18627215
 40.         28.66513085]","[ 0.88403702  4.17769909 17.72553444 16.19659901 19.48185205 26.66683674
 24.11565542 27.64870644]",[ 0.    0.   20.   18.75 26.25 25.   25.   25.  ],94.0,10.0,0.05,2784471795123,"{'RotTorq_[kN-m]': 170.62930200743742, 'RootMxc1_[kN-m]': 5590.1349086388, 'RootMyc1_[kN-m]': 2674.0783312597205, 'RootMzc1_[kN-m]': 77.72231049415544, 'TwrBsMxt_[kN-m]': 2046.6510346188945, 'TwrBsMyt_[kN-m]': 4913.803868118982, 'TwrBsMzt_[kN-m]': 920.888660974343, 'YawBrMxn_[kN-m]': 194.85406167188538, 'YawBrMyn_[kN-m]': 922.1430176535855, 'YawBrMzn_[kN-m]': 920.8039147479802}",-5.127208212994113,0.12555433495286236,-1.0653021411206722,0.4780799162634331,2.78948408645446,-3.236921171569318,-2.177457593229904,-4.724993792155241,-0.25618446500295317,-2.178533411228031
6,-9.63226367129737,1,908.692169,-9.63226367129737,-9.63226367129737,-0.6547729241743894,"[1868.144598557053, 1438.3827063580643, 1902.9807398114647, 2015.1499889452691, 1679.7216195533274, 2043.693836373455, 1830.8710272239334, 1978.1045066162003]","[2130.32263528 2095.0849894  2217.47963332 1927.88555872 2384.12804956
 1758.52900813 1504.46087413 2312.10668524]","[2130.32263528 2095.0849894  2217.47963332 1927.88555872 2384.12804956
 1758.52900813 1504.46087413 2312.10668524]","[1934.94882279 1950.27817486 1994.82684951 1681.14348124 2111.37203865
 1517.9337057  1438.38254195 2225.42541544]","[101.39785583  77.10213687  76.8791045   72.83972619  71.53354746
  76.35087203  54.          61.57059264]","[93.40612316 92.36470127 73.29067612 77.19879055 65.2803793  73.87030745
 62.90706062 62.58701706]",[94.   94.   74.   75.25 67.75 69.   69.   69.  ],"[-7.39785583 16.89786313 17.1208955  21.16027381 22.46645254 17.64912797
 40.         32.42940736]","[ 0.59387684  1.63529873 20.70932388 16.80120945 28.7196207  20.12969255
 31.09293938 31.41298294]",[ 0.    0.   20.   18.75 26.25 25.   25.   25.  ],94.0,10.0,0.05,9560253256919,"{'RotTorq_[kN-m]': 181.61394067610448, 'RootMxc1_[kN-m]': 5578.123055715694, 'RootMyc1_[kN-m]': 2761.155333793088, 'RootMzc1_[kN-m]': 77.65608213288085, 'TwrBsMxt_[kN-m]': 1924.2293552788399, 'TwrBsMyt_[kN-m]': 5107.5779902209915, 'TwrBsMzt_[kN-m]': 949.4000378782112, 'YawBrMxn_[kN-m]': 205.19813093702362, 'YawBrMyn_[kN-m]': 928.9128937364906, 'YawBrMzn_[kN-m]': 949.2700674924162}",-7.080958607790954,0.2550711286224092,0.5558933568890695,-0.1623503455040755,-0.6037723038543406,-2.9736792994152523,-0.23655330434952962,-4.6667470211515205,-0.3795941363554819,-0.251722805806227
7,1.3976452145629708,1,908.692577,1.3976452145629708,1.3976452145629708,0.4040529104411969,"[1776.460275147128, 1528.4247915437304, 1309.7066256217831, 1513.237825608304, 1882.931329609912, 1614.1961486307005, 1721.8166927755549, 1755.9844379596461]","[1782.4430857  1720.58302466 1770.39182658 1575.87019251 1533.32085084
 1136.03530453 1507.42467032 1896.08332874]","[1782.4430857  1720.58302466 1770.39182658 1575.87019251 1533.32085084
 1136.03530453 1507.42467032 1896.08332874]","[1716.6129154  1759.29352946 1691.1758823  1672.46349189 1467.41572499
 1239.58042535 1528.42479154 1975.06234356]","[95.53153427 78.1646073  70.24894226 68.00722573 63.48943907 58.88623761
 50.         53.38521648]","[87.5398016  93.42717171 66.66051388 72.36629009 57.2362709  56.40567303
 51.55891895 54.40164089]",[90.   90.   67.5  68.75 56.25 57.5  57.5  57.5 ],"[-5.53153427 11.8353927  19.75105774 21.99277427 26.51056093 31.11376239
 40.         36.61478352]","[ 2.4601984  -3.42717171 23.33948612 17.63370991 32.7637291  33.59432697
 38.44108105 35.59835911]",[ 0.    0.   22.5  21.25 33.75 32.5  32.5  32.5 ],90.0,10.0,0.025,6164558455629,"{'RotTorq_[kN-m]': 90.94681252778555, 'RootMxc1_[kN-m]': 5402.822644101944, 'RootMyc1_[kN-m]': 2383.5941836745387, 'RootMzc1_[kN-m]': 73.32362250146132, 'TwrBsMxt_[kN-m]': 1364.9909494825233, 'TwrBsMyt_[kN-m]': 3008.3839812300466, 'TwrBsMzt_[kN-m]': 628.1547466319548, 'YawBrMxn_[kN-m]': 106.25809434348292, 'YawBrMyn_[kN-m]': 613.1198796747939, 'YawBrMzn_[kN-m]': 628.2132147902885}",-2.0125293316131305,0.06813189256418677,0.5067696895541841,0.34082970147583547,-4.5262210469984705,1.2471264665551354,-0.43595588253999934,0.7798617103028107,2.0099727787227586,-0.45169857198381935
8,1.5638786549788266,1,908.692986,1.5638786549788266,1.5638786549788266,-0.1507340653022744,"[2087.9074087939025, 1513.099502588761, 1905.683764515215, 2631.5166066579354, 2083.779106985062, 2166.896017095805, 1922.8198484223506, 2273.6765229425705]","[2130.32263528 2095.0849894  2217.47963332 1927.88555872 2384.12804956
 1758.52900813 1504.46087413 2312.10668524]","[2130.32263528 2095.0849894  2217.47963332 1927.88555872 2384.12804956
 1758.52900813 1504.46087413 2312.10668524]","[2240.57746565 2070.36900465 2346.58856647 1963.8978699  2498.82351836
 1761.2699214  1513.09950259 2215.79048479]","[102.85227354  77.71229292  75.1853503   74.59524033  77.27089268
  73.19050025  54.          65.61328483]","[94.86054087 92.97485733 71.59692192 78.9543047  71.01772451 70.70993567
 65.91875458 66.62970924]",[94.   94.   74.   75.25 67.75 69.   69.   69.  ],"[-8.85227354 16.28770708 18.8146497  19.40475967 16.72910732 20.80949975
 40.         28.38671517]","[-0.86054087  1.02514267 22.40307808 15.0456953  22.98227549 23.29006433
 28.08124542 27.37029076]",[ 0.    0.   20.   18.75 26.25 25.   25.   25.  ],94.0,10.0,0.05,7758487410059,"{'RotTorq_[kN-m]': 174.5518266310388, 'RootMxc1_[kN-m]': 5612.314940396153, 'RootMyc1_[kN-m]': 2684.2630341463378, 'RootMzc1_[kN-m]': 79.72912377436572, 'TwrBsMxt_[kN-m]': 1840.9522051018525, 'TwrBsMyt_[kN-m]': 4971.271573894675, 'TwrBsMzt_[kN-m]': 1013.5173852518556, 'YawBrMxn_[kN-m]': 202.42424806045875, 'YawBrMyn_[kN-m]': 973.773040010846, 'YawBrMzn_[kN-m]': 1013.3989553322936}",3.8777628420674275,0.1887367458832218,-0.9662593116036714,0.2729777880478771,-0.017078157080610338,1.4216934453444623,-0.3408558036285778,-0.35725761259061267,-0.31400959506128606,-0.33446489458991274
9,1.057059844658953,1,908.69337,1.057059844658953,1.057059844658953,0.5258241566203515,"[2291.1614142914405, 1624.0495233262652, 1539.1888954865256, 2656.228054559632, 1855.414189678615, 2554.6565153989036, 2142.112718102313, 1869.8319090260436]","[2104.13879069 2092.13832947 2224.28325348 1942.78134879 2431.56497908
 1827.55482275 1506.54566844 2230.70408852]","[2104.13879069 2092.13832947 2224.28325348 1942.78134879 2431.56497908
 1827.55482275 1506.54566844 2230.70408852]","[2174.30066251 1937.00157567 2371.84743583 1885.5532656  2635.4303535
 1652.53777919 1624.04952333 2165.44471421]","[107.9826289   86.6232803   86.80089367  71.41724465  75.74178797
  71.6849656   54.          69.13175893]","[ 99.99089622 101.88584471  83.21246529  75.77630901  69.4886198
  69.20440102  63.0229702   70.14818335]",[94.   94.   75.25 76.5  69.   70.25 67.75 67.75],"[-13.9826289    7.3767197    7.19910633  22.58275535  18.25821203
  22.3150344   40.          24.86824107]","[-5.99089622 -7.88584471 10.78753471 18.22369099 24.5113802  24.79559898
 30.9770298  23.85181665]",[ 0.    0.   18.75 17.5  25.   23.75 26.25 26.25],94.0,10.0,0.075,5135099485352,"{'RotTorq_[kN-m]': 247.2077599311586, 'RootMxc1_[kN-m]': 5635.72691696736, 'RootMyc1_[kN-m]': 3152.9891591820897, 'RootMzc1_[kN-m]': 84.21596111809723, 'TwrBsMxt_[kN-m]': 2539.3125138424975, 'TwrBsMyt_[kN-m]': 6698.017020792243, 'TwrBsMzt_[kN-m]': 1208.437481223006, 'YawBrMxn_[kN-m]': 274.9210957808649, 'YawBrMyn_[kN-m]': 1137.1376486744643, 'YawBrMzn_[kN-m]': 1208.275417683062}",1.1538687923565665,0.5165176927653254,-4.145760646419131,0.4156980789269688,-5.266404316724298,-1.9446386773923927,-0.8651301541444582,-2.984278739279072,0.5645950633809029,-0.8665480492697207
