--------------TurbSim v2.00.* User Time Series Input File-----------------------
     Time series input from low-res turbsim run
--------------------------------------------------------------------------------
          3 nComp - Number of velocity components in the file
          1 nPoints - Number of time series points contained in this file (-)
          1 RefPtID - Index of the reference point (1-nPoints)
     Pointyi Pointzi ! nPoints listed in order of increasing height
       (m)     (m)
       -2.85422   94.00000
--------Time Series-------------------------------------------------------------
Elapsed Time         Point01u             Point01v           Point01w
         (s)            (m/s)                (m/s)              (m/s)
	0.00			  9.92701			  -0.27530			 0.11555
	0.25			  9.95259			  -0.16527			 0.11318
	0.50			  9.90790			  -0.19147			 0.13525
	0.75			  9.93347			  -0.12809			 0.05105
	1.00			  9.95426			  -0.13147			 0.04982
	1.25			  9.98565			  -0.21023			 0.10721
	1.50			  9.96755			  -0.16950			 0.10337
	1.75			  9.99553			  -0.06792			 0.02860
	2.00			  9.93079			  -0.06792			 -0.06579
	2.25			  9.91226			  0.04278			 -0.07688
	2.50			  9.83531			  0.08825			 -0.09335
	2.75			  9.90143			  0.01963			 0.05408
	3.00			  9.87658			  0.05782			 0.03923
	3.25			  9.85492			  0.09112			 0.00826
	3.50			  9.92635			  0.12526			 -0.02560
	3.75			  10.04211			  0.15044			 -0.04744
	4.00			  10.09849			  0.05765			 0.00141
	4.25			  10.08222			  0.00678			 -0.00334
	4.50			  10.12415			  -0.06336			 -0.01858
	4.75			  10.10402			  -0.13992			 0.00607
	5.00			  10.07735			  -0.13755			 -0.06917
	5.25			  10.02394			  -0.12471			 -0.00119
	5.50			  9.97751			  -0.23693			 -0.01524
	5.75			  9.99575			  -0.25755			 -0.00707
	6.00			  9.83065			  -0.13214			 0.05334
	6.25			  9.91197			  -0.14905			 -0.00531
	6.50			  9.84519			  -0.14938			 0.05635
	6.75			  9.83138			  -0.15598			 0.10162
	7.00			  9.77114			  -0.06944			 0.04675
	7.25			  9.81256			  -0.05592			 0.00676
	7.50			  9.86088			  -0.06471			 0.03428
	7.75			  9.79018			  -0.04257			 0.02430
	8.00			  9.85020			  -0.01113			 0.04058
	8.25			  9.93289			  0.10582			 0.12638
	8.50			  9.91538			  -0.03463			 0.13919
	8.75			  9.90484			  -0.13975			 0.21900
	9.00			  9.95164			  -0.06116			 0.12578
	9.25			  9.99785			  0.01777			 0.09976
	9.50			  9.96414			  0.05901			 0.04242
	9.75			  10.08672			  -0.00522			 0.07180
	10.00			  10.09675			  -0.17085			 0.04003
	10.25			  10.18111			  -0.07096			 0.12739
	10.50			  10.15488			  0.02318			 0.13922
	10.75			  10.23736			  -0.01468			 0.09892
	11.00			  10.18329			  0.20503			 -0.02719
	11.25			  10.12226			  0.24526			 -0.04129
	11.50			  10.21171			  0.23816			 -0.00388
	11.75			  10.28161			  0.10363			 -0.05212
	12.00			  10.33756			  0.11089			 -0.07356
	12.25			  10.28924			  0.13979			 0.01819
	12.50			  10.35754			  0.07878			 0.00225
	12.75			  10.38922			  0.08774			 0.03354
	13.00			  10.30363			  0.08503			 0.02461
	13.25			  10.30733			  0.01675			 0.06426
	13.50			  10.25429			  0.01033			 0.00473
	13.75			  10.24295			  -0.05254			 -0.00405
	14.00			  10.33589			  -0.02398			 -0.07109
	14.25			  10.40921			  0.02199			 -0.10273
	14.50			  10.35471			  0.01067			 -0.08872
	14.75			  10.33901			  -0.11913			 -0.04777
	15.00			  10.32194			  -0.08938			 -0.02198
	15.25			  10.33131			  -0.15090			 0.06804
	15.50			  10.38545			  -0.13840			 0.02913
	15.75			  10.38922			  0.01929			 0.04692
	16.00			  10.51726			  -0.01772			 0.04265
	16.25			  10.52285			  -0.07029			 0.07138
	16.50			  10.49132			  0.02199			 -0.00172
	16.75			  10.44772			  0.06205			 0.08424
	17.00			  10.39395			  -0.01975			 0.16967
	17.25			  10.38646			  -0.06251			 0.14570
	17.50			  10.42381			  -0.03260			 0.02537
	17.75			  10.43791			  0.03163			 0.04127
	18.00			  10.43166			  0.04143			 0.02178
	18.25			  10.41320			  0.01050			 0.07798
	18.50			  10.32245			  -0.13333			 0.02732
	18.75			  10.36183			  -0.12420			 -0.03555
	19.00			  10.38014			  -0.08634			 0.01825
	19.25			  10.34083			  -0.10713			 0.00080
	19.50			  10.30908			  -0.11271			 -0.00355
	19.75			  10.20299			  -0.08381			 -0.02119
	20.00			  10.27529			  -0.00201			 -0.02932
	20.25			  10.30443			  0.01118			 0.00361
	20.50			  10.23183			  0.01523			 -0.08028
	20.75			  10.23561			  -0.04274			 -0.05481
	21.00			  10.24179			  -0.09124			 -0.15217
	21.25			  10.19768			  0.00763			 -0.16166
	21.50			  10.18315			  0.02520			 -0.11886
	21.75			  10.24331			  -0.05491			 -0.05038
	22.00			  10.27303			  -0.06403			 0.05213
	22.25			  10.23176			  -0.17947			 -0.04326
	22.50			  10.21912			  -0.09260			 -0.04385
	22.75			  10.22370			  -0.11693			 -0.10838
	23.00			  10.23975			  -0.14330			 -0.06609
	23.25			  10.24753			  -0.22747			 0.02245
	23.50			  10.29084			  -0.32042			 0.01132
	23.75			  10.29767			  -0.33715			 -0.02329
	24.00			  10.24738			  -0.31856			 -0.06071
	24.25			  10.24949			  -0.34070			 -0.03562
	24.50			  10.13134			  -0.28983			 -0.10994
	24.75			  10.18322			  -0.36453			 -0.01470
