number,value,datetime_start,datetime_complete,duration,params_ent_coef,params_learning_rate,params_learning_starts,params_target_entropy_multiplier,state
38,-3.9109918233084655,2025-12-06 07:44:07.444067,2025-12-06 08:10:28.854807,0 days 00:26:21.410740,0.0682545688196201,0.0010613334218098761,148,1,COMPLETE
39,-4.396136846061498,2025-12-06 07:44:09.057239,2025-12-06 08:10:31.742193,0 days 00:26:22.684954,0.0024132368001452136,0.0006672021607622333,143,1,COMPLETE
40,-4.18025364284294,2025-12-06 07:44:10.267919,2025-12-06 08:10:56.641193,0 days 00:26:46.373274,0.06918455991208876,0.0006791518460922067,149,1,COMPLETE
41,-2.8652205321762754,2025-12-06 07:44:21.504642,2025-12-06 08:10:34.909458,0 days 00:26:13.404816,0.07101929627749128,0.000894440741005604,149,1,COMPLETE
42,-3.822329862043715,2025-12-06 07:44:22.627069,2025-12-06 08:10:07.763523,0 days 00:25:45.136454,0.0024252453871251487,0.0007975317100997957,145,1,COMPLETE
43,-2.752998388245635,2025-12-06 07:44:22.738104,2025-12-06 08:10:46.328138,0 days 00:26:23.590034,0.07092784311468765,0.000778262811989715,147,1,COMPLETE
44,-4.46140477939672,2025-12-06 07:44:25.670826,2025-12-06 08:10:41.100966,0 days 00:26:15.430140,0.07164745990686035,0.0008818435542817189,149,1,COMPLETE
45,-4.249307701640006,2025-12-06 07:44:31.506586,2025-12-06 08:10:46.205616,0 days 00:26:14.699030,0.058959396224168376,0.0008663385390894619,145,1,COMPLETE
46,-3.804140396357705,2025-12-06 07:45:01.539534,2025-12-06 08:11:44.130079,0 days 00:26:42.590545,0.002876922882202261,0.0009140626579156869,143,1,COMPLETE
47,-5.052130872283429,2025-12-06 07:45:09.598304,2025-12-06 08:11:29.411993,0 days 00:26:19.813689,0.05991116279650342,0.0007043388689800829,146,1,COMPLETE
48,-4.136679363515217,2025-12-06 07:45:11.036835,2025-12-06 08:11:25.445292,0 days 00:26:14.408457,0.00386561910843376,0.0009481270303576842,153,1,COMPLETE
49,-4.776671745128105,2025-12-06 07:45:12.710684,2025-12-06 08:11:34.447626,0 days 00:26:21.736942,0.0033414493702239646,0.0009774922280212982,148,1,COMPLETE
50,-5.996048787205681,2025-12-06 07:58:59.077797,2025-12-06 08:17:56.417911,0 days 00:18:57.340114,0.037007699073515414,0.0002585764448104386,98,1,COMPLETE
51,-2.3188289432569364,2025-12-06 07:59:00.506944,2025-12-06 08:17:33.706291,0 days 00:18:33.199347,0.10411216222650417,0.005463230901832414,101,1,COMPLETE
52,-2.482907974353321,2025-12-06 07:59:04.651153,2025-12-06 08:16:05.911356,0 days 00:17:01.260203,0.09824232487624118,0.01880760291954208,198,1,COMPLETE
53,-6.061979121795252,2025-12-06 08:03:53.750246,2025-12-06 08:19:05.783305,0 days 00:15:12.033059,0.10837777324634072,0.005483875846524217,102,1,COMPLETE
54,-2.553708966497988,2025-12-06 08:03:55.804394,2025-12-06 08:19:25.246426,0 days 00:15:29.442032,0.09982985035430085,0.004985456661533068,102,1,COMPLETE
55,-3.4495161785816273,2025-12-06 08:03:59.754758,2025-12-06 08:19:29.566349,0 days 00:15:29.811591,0.12386223153697692,0.005752228900281019,102,1,COMPLETE
56,-6.518396304779999,2025-12-06 08:04:00.966613,2025-12-06 08:19:20.494403,0 days 00:15:19.527790,0.034536999195818964,0.005749167490384134,100,1,COMPLETE
57,-2.588980131528614,2025-12-06 08:04:01.036508,2025-12-06 08:19:27.986588,0 days 00:15:26.950080,0.28237482519130797,0.005061143304917302,101,1,COMPLETE
58,-6.511205457096781,2025-12-06 08:07:23.230945,2025-12-06 08:21:10.443805,0 days 00:13:47.212860,0.13290462487431662,0.0054816729310690785,103,1,COMPLETE
59,-3.4038807861456615,2025-12-06 08:07:24.728921,2025-12-06 08:21:15.605920,0 days 00:13:50.876999,0.11071734499236544,0.005268480828280185,100,1,COMPLETE
60,-6.371672143398634,2025-12-06 08:07:33.412816,2025-12-06 08:20:50.093512,0 days 00:13:16.680696,0.09774642689108302,0.005343066225940214,102,1,COMPLETE
61,-4.025146659489983,2025-12-06 08:07:37.056817,2025-12-06 08:19:27.254430,0 days 00:11:50.197613,0.027413752226760346,0.006287574651198152,199,1,COMPLETE
62,-2.406520938324249,2025-12-06 08:08:58.247655,2025-12-06 08:20:55.432439,0 days 00:11:57.184784,0.11689168288542742,0.006038870238509149,200,1,COMPLETE
63,-2.1042651279977025,2025-12-06 08:10:07.765589,2025-12-06 08:22:31.155503,0 days 00:12:23.389914,0.10898308097900951,0.00615545223924717,94,1,COMPLETE
64,-5.396227288837005,2025-12-06 08:10:28.856970,2025-12-06 08:21:09.113710,0 days 00:10:40.256740,0.10907293304301267,0.00511968600475605,199,1,COMPLETE
65,-4.873699110753963,2025-12-06 08:10:31.744955,2025-12-06 08:22:37.403830,0 days 00:12:05.658875,0.11357274344757792,0.02123918783636066,103,1,COMPLETE
66,-2.1899120312419256,2025-12-06 08:10:34.910806,2025-12-06 08:22:44.674002,0 days 00:12:09.763196,0.09955082739944555,0.004949020217272639,103,1,COMPLETE
67,-4.557534387778744,2025-12-06 08:10:41.102770,2025-12-06 08:22:40.878300,0 days 00:11:59.775530,0.1125504434753328,0.006070638299869405,102,1,COMPLETE
68,-3.4001275313333177,2025-12-06 08:10:46.207376,2025-12-06 08:23:31.781998,0 days 00:12:45.574622,0.25937963170913014,0.005358657547953101,102,1,COMPLETE
69,-4.204844672968564,2025-12-06 08:10:46.329206,2025-12-06 08:23:55.013691,0 days 00:13:08.684485,0.11014167711824036,0.0018168774543857239,96,1,COMPLETE
70,-4.016046921258258,2025-12-06 08:10:56.645442,2025-12-06 08:23:24.513512,0 days 00:12:27.868070,0.1117009558309173,0.00491149167095911,101,1,COMPLETE
71,-6.294556209664013,2025-12-06 08:11:25.447177,2025-12-06 08:24:27.730629,0 days 00:13:02.283452,0.09966564243369598,0.019230307700400524,100,1,COMPLETE
72,-3.734185848522293,2025-12-06 08:11:29.413408,2025-12-06 08:22:51.811644,0 days 00:11:22.398236,0.11855135435293557,0.018990209889058137,198,1,COMPLETE
73,-4.088014962617211,2025-12-06 08:11:34.449839,2025-12-06 08:22:53.844783,0 days 00:11:19.394944,0.12396099785252482,0.00687039091260706,199,1,COMPLETE
74,-4.123616161708165,2025-12-06 08:11:44.131567,2025-12-06 08:24:17.764456,0 days 00:12:33.632889,0.119159147843537,0.021651442254380242,103,1,COMPLETE
75,-7.438961305993077,2025-12-06 08:16:05.913579,2025-12-06 08:23:03.243360,0 days 00:06:57.329781,0.12833158075726286,0.02531233569410067,194,1,COMPLETE
76,-6.5232677842175155,2025-12-06 08:17:33.709285,2025-12-06 08:23:55.428837,0 days 00:06:21.719552,0.10936813785708394,0.020373854712091476,197,1,COMPLETE
77,-6.492883667310976,2025-12-06 08:17:56.421802,2025-12-06 08:24:15.769616,0 days 00:06:19.347814,0.10302539257513499,0.02405900742767789,195,1,COMPLETE
78,-4.250859058919381,2025-12-06 08:19:05.785133,2025-12-06 08:29:13.174854,0 days 00:10:07.389721,0.24404306104035123,0.0017038951239568808,88,1,COMPLETE
79,-4.324582387618561,2025-12-06 08:19:20.500816,2025-12-06 08:36:18.114324,0 days 00:16:57.613508,0.15122453856722565,0.014168170608740236,132,1,COMPLETE
80,-1.6448071138398992,2025-12-06 08:19:25.247763,2025-12-06 08:36:32.827168,0 days 00:17:07.579405,0.1823786324642618,0.012572320299108129,130,1,COMPLETE
81,-3.1279072474206546,2025-12-06 08:19:27.256607,2025-12-06 08:36:31.564229,0 days 00:17:04.307622,0.19700906798993972,0.01227361596614709,132,1,COMPLETE
82,-3.1221368330223784,2025-12-06 08:19:27.987992,2025-12-06 08:36:39.112033,0 days 00:17:11.124041,0.045909160863162685,0.013850654267693038,127,1,COMPLETE
83,-2.437858438737387,2025-12-06 08:19:29.567562,2025-12-06 08:36:32.531828,0 days 00:17:02.964266,0.04750641893115454,0.012804341850913139,131,1,COMPLETE
84,-4.915150287159739,2025-12-06 08:20:50.095641,2025-12-06 08:43:18.839802,0 days 00:22:28.744161,0.0460850941924447,0.011507127197829875,112,1,COMPLETE
85,-4.084506783035127,2025-12-06 08:20:55.433812,2025-12-06 08:42:04.276962,0 days 00:21:08.843150,0.05247629450903343,0.00931028433866742,188,1,COMPLETE
86,-4.297825933108315,2025-12-06 08:21:09.116012,2025-12-06 08:42:18.637350,0 days 00:21:09.521338,0.04601651057688804,0.011567595704733698,164,1,COMPLETE
87,-2.8299962645296666,2025-12-06 08:21:10.445156,2025-12-06 08:42:07.713172,0 days 00:20:57.268016,0.04450454053896791,0.008879591418899217,185,1,COMPLETE
88,-3.7838088629792956,2025-12-06 08:21:15.608853,2025-12-06 08:43:17.027532,0 days 00:22:01.418679,0.04715240594574478,0.00975867663059975,113,1,COMPLETE
89,-4.655094539782206,2025-12-06 08:22:31.157308,2025-12-06 08:45:55.985332,0 days 00:23:24.828024,0.05266792437232754,0.010431252292565365,109,1,COMPLETE
90,-3.7844060892912816,2025-12-06 08:22:37.406533,2025-12-06 08:45:51.246291,0 days 00:23:13.839758,0.051658746815801876,0.010293990403594624,111,1,COMPLETE
91,-5.419190479895362,2025-12-06 08:22:40.879727,2025-12-06 08:46:02.066879,0 days 00:23:21.187152,0.052582487050674066,0.010284465649686938,90,1,COMPLETE
92,-2.4924741538338377,2025-12-06 08:22:44.675951,2025-12-06 08:45:39.880249,0 days 00:22:55.204298,0.05181969862143579,0.010691404620891997,110,1,COMPLETE
93,-3.311751018136829,2025-12-06 08:22:51.813982,2025-12-06 08:45:37.102076,0 days 00:22:45.288094,0.16881651958918178,0.010165307163294975,111,1,COMPLETE
94,-3.664650516971522,2025-12-06 08:22:53.845842,2025-12-06 08:45:54.012596,0 days 00:23:00.166754,0.049751289095087914,0.00823477355591066,109,1,COMPLETE
95,-4.886430633812761,2025-12-06 08:23:03.246930,2025-12-06 08:46:17.740657,0 days 00:23:14.493727,0.08148038004949126,0.010590372431939325,79,1,COMPLETE
96,-4.888842068664187,2025-12-06 08:23:24.516374,2025-12-06 08:45:43.217003,0 days 00:22:18.700629,0.08258965497956944,0.010258087981081306,111,1,COMPLETE
97,-4.036086104472169,2025-12-06 08:23:31.783579,2025-12-06 08:46:06.351857,0 days 00:22:34.568278,0.1697628701562765,0.010369418853532477,113,1,COMPLETE
98,-4.772301653884818,2025-12-06 08:23:55.015387,2025-12-06 08:45:50.711406,0 days 00:21:55.696019,0.020308355475024065,0.009811489618912348,114,1,COMPLETE
99,-5.025161433189939,2025-12-06 08:23:55.429999,2025-12-06 08:45:07.708383,0 days 00:21:12.278384,0.05280874178465259,0.010367389939679755,160,1,COMPLETE
