#{"t_start": 1762853295.4692905, "env_id": "None"}
,r,l,t,r.1,r_stochastic,r_stochastic_1seed,power,power_floris_opt,power_floris_opt_stochastic,power_floris_opt_stochastic_1seed,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int,simseed,DEL,RotTorq_[kN-m],RootMxc1_[kN-m],RootMyc1_[kN-m],RootMzc1_[kN-m],TwrBsMxt_[kN-m],TwrBsMyt_[kN-m],TwrBsMzt_[kN-m],YawBrMxn_[kN-m],YawBrMyn_[kN-m],YawBrMzn_[kN-m]
0,-7.273648622600468,1,864.70915,-7.273648622600468,-7.273648622600468,-3.1785431598009355,"[1804.8689147188015, 3044.303819834111, 2011.1816029387176, 1118.3046755395762, 774.1822248789438, 856.8855960817112, 1295.3055519356637, 1077.2079463480543]","[1782.4430857  1720.58302466 1770.39182658 1575.87019251 1533.32085084
 1136.03530453 1507.42467032 1896.08332874]","[1782.4430857  1720.58302466 1770.39182658 1575.87019251 1533.32085084
 1136.03530453 1507.42467032 1896.08332874]","[1706.89547953 1672.51391471 1695.05394025 1456.56547224 1467.27112589
 1043.2477176  1475.20539292 1858.85121166]","[117.06276193  90.85814412  68.45036913 118.28766027  88.24512609
  74.19572244  94.75519498 124.5718454 ]","[109.07102926 106.12070853  64.86194075 122.64672463  81.99195792
  71.71515786 114.96791413 125.58826981]",[90.   90.   67.5  68.75 56.25 57.5  57.5  57.5 ],"[-27.06276193  -0.85814412  21.54963087 -28.28766027   1.75487391
  15.80427756  -4.75519498 -34.5718454 ]","[-19.07102926 -16.12070853  25.13805925 -32.64672463   8.00804208
  18.28484214 -24.96791413 -35.58826981]",[ 0.    0.   22.5  21.25 33.75 32.5  32.5  32.5 ],90.0,10.0,0.025,3439957117863,"{'RotTorq_[kN-m]': 75.79106271686948, 'RootMxc1_[kN-m]': 6055.7051253283325, 'RootMyc1_[kN-m]': 1345.1195423390172, 'RootMzc1_[kN-m]': 58.962072942626456, 'TwrBsMxt_[kN-m]': 1456.410575890856, 'TwrBsMyt_[kN-m]': 2870.9643562307365, 'TwrBsMzt_[kN-m]': 436.70569440337283, 'YawBrMxn_[kN-m]': 88.87285788004748, 'YawBrMyn_[kN-m]': 478.48276212919745, 'YawBrMzn_[kN-m]': 436.7101603253372}",-16.63287961733676,11.714686437609718,-39.72706805712616,-16.47146322917846,-4.661407861437106,-0.9719049492161649,-29.54537491486258,-13.499460748662203,-16.80450812953613,-29.561608761307962
1,-13.675552964802232,1,864.709889,-13.675552964802232,-13.675552964802232,-7.396787539066507,"[2714.8329814470053, 2519.9810080913526, 1200.9275674130893, 1479.8758076086954, 1264.0136189173745, 1384.9019825657192, 1013.4335751352081, 1075.1046716113299]","[1877.37763054 1895.84634041 2101.75722    1802.01631511 1983.46894223
 1391.06713614 1504.56503627 2101.47712679]","[1877.37763054 1895.84634041 2101.75722    1802.01631511 1983.46894223
 1391.06713614 1504.56503627 2101.47712679]","[1854.43400474 1750.47619411 1964.78500101 1672.88500759 1868.71478636
 1269.6310142  1322.96137527 1959.86236851]","[117.99418324  64.1427944   90.60717536 115.63595457 103.6427049
  80.9367807   77.96450698  80.32882364]","[110.00245057  79.40535881  87.01874698 119.99501894  97.38953674
  78.45621611  98.17722614  81.34524806]",[92.   92.   73.25 73.25 62.   62.   63.25 63.25],"[-25.99418324  27.8572056    1.39282464 -23.63595457 -11.6427049
  11.0632193   14.03549302  11.67117636]","[-18.00245057  12.59464119   4.98125302 -27.99501894  -5.38953674
  13.54378389  -6.17722614  10.65475194]",[ 0.    0.   18.75 18.75 30.   30.   28.75 28.75],92.0,10.0,0.05,4099067680273,"{'RotTorq_[kN-m]': 165.75038247522758, 'RootMxc1_[kN-m]': 5758.029846156196, 'RootMyc1_[kN-m]': 2039.4037390480994, 'RootMzc1_[kN-m]': 69.77239310779161, 'TwrBsMxt_[kN-m]': 2282.297239491726, 'TwrBsMyt_[kN-m]': 5554.9173504179935, 'TwrBsMzt_[kN-m]': 747.3429085836085, 'YawBrMxn_[kN-m]': 187.06460196642018, 'YawBrMyn_[kN-m]': 748.745074383404, 'YawBrMzn_[kN-m]': 747.341312455466}",-4.982579784192778,4.479128496572122,-28.41839623486422,-8.379299483670913,-0.4904006102504907,0.5429429085481433,-18.425736510662485,-10.27901062972369,-18.713880444906692,-18.41932693974786
2,-15.676980523304817,1,864.710331,-15.676980523304817,-15.676980523304817,-12.750236870642512,"[2403.824120341285, 1414.0465158038066, 1787.91707518243, 2245.19254950745, 1270.2864345881032, 1285.4833806890663, 971.6231449284618, 944.1008222119067]","[1898.16739693 1924.71075255 2116.82672882 1828.96852045 1860.67876612
 1355.9784309  1507.50448237 2120.58142394]","[1898.16739693 1924.71075255 2116.82672882 1828.96852045 1860.67876612
 1355.9784309  1507.50448237 2120.58142394]","[1882.95527838 1847.51592811 2056.88236946 1757.1631185  1818.1756468
 1296.37338392 1414.04678747 2050.10524898]","[ 62.59685647  62.09224981 104.25844173 112.66073006 110.57631492
  93.5952867   52.          68.93846019]","[ 54.6051238   77.35481422 100.67001335 117.01979442 104.32314675
  91.11472211  60.70324724  69.9548846 ]",[92.   92.   72.   72.   59.5  60.75 63.25 63.25],"[ 29.40314353  29.90775019 -12.25844173 -20.66073006 -18.57631492
  -1.5952867   40.          23.06153981]","[ 37.3948762   14.64518578  -8.67001335 -25.01979442 -12.32314675
   0.88527789  31.29675276  22.0451154 ]",[ 0.    0.   20.   20.   32.5  31.25 28.75 28.75],92.0,10.0,0.025,9159254522720,"{'RotTorq_[kN-m]': 80.8706139633677, 'RootMxc1_[kN-m]': 5682.830858648402, 'RootMyc1_[kN-m]': 1529.80648887644, 'RootMzc1_[kN-m]': 65.7140642768271, 'TwrBsMxt_[kN-m]': 1422.521975266141, 'TwrBsMyt_[kN-m]': 3151.4859451161756, 'TwrBsMzt_[kN-m]': 519.5536773308897, 'YawBrMxn_[kN-m]': 96.76600581943282, 'YawBrMyn_[kN-m]': 536.5046805200008, 'YawBrMzn_[kN-m]': 519.5934014690093}",-15.628949178394475,4.249897162924107,-37.13304013445502,-11.76740676268263,3.7893939116415085,-4.67341709339879,-22.66976484954147,-18.52933492887191,-31.078887188842796,-22.67520755626521
3,-0.034947494313596,1,864.710766,-0.034947494313596,-0.034947494313596,-2.7687763657546327,"[2238.657426569471, 3256.561509692017, 1641.403853290079, 633.9474230362391, 1479.6470672595367, 2019.0739049690596, 592.0762118880206, 1211.3192279443842]","[1721.83634202 1599.00884875 1794.8685888  1531.45831455 1740.16391326
 1166.81880138 1506.27681589 2016.82517356]","[1721.83634202 1599.00884875 1794.8685888  1531.45831455 1740.16391326
 1166.81880138 1506.27681589 2016.82517356]","[1494.59950039 1741.64553309 1496.86127369 1817.44672759 1562.37358574
 1474.51906301 1568.39414852 2289.10731152]","[112.54000462  50.          95.91563755  70.14022826 127.67658349
 124.11707991  93.63468504  58.22760169]","[104.54827195  56.06264828  92.32720917  74.49929262 121.42341532
 121.63651533 113.8474042   59.2440261 ]",[90.   90.   71.25 72.5  60.   60.   60.   60.  ],"[-22.54000462  40.          -5.91563755  19.85977174 -37.67658349
 -34.11707991  -3.63468504  31.77239831]","[-14.54827195  33.93735172  -2.32720917  15.50070738 -31.42341532
 -31.63651533 -23.8474042   30.7559739 ]",[ 0.    0.   18.75 17.5  30.   30.   30.   30.  ],90.0,10.0,0.075,5006370986998,"{'RotTorq_[kN-m]': 253.35552717695455, 'RootMxc1_[kN-m]': 6087.910619060951, 'RootMyc1_[kN-m]': 2934.476974592797, 'RootMzc1_[kN-m]': 69.53651341045851, 'TwrBsMxt_[kN-m]': 4761.663681986737, 'TwrBsMyt_[kN-m]': 8158.992089082511, 'TwrBsMzt_[kN-m]': 996.2799092767434, 'YawBrMxn_[kN-m]': 294.5569383098991, 'YawBrMyn_[kN-m]': 994.0332600697228, 'YawBrMzn_[kN-m]': 996.0422370492292}",-7.017821250676856,9.742704795580522,-16.14862332213797,-15.222301931393211,52.73058180839424,10.993816157619149,-10.31290924790772,9.62679060114692,-9.060707144594774,-10.340687075367708
4,-1.1626217561117744,1,864.711262,-1.1626217561117744,-1.1626217561117744,-3.785602085494338,"[3000.142929927047, 1587.5308102081042, 1095.5249478764188, 2585.866915260456, 1108.436896690981, 1396.7512838094408, 529.9331142718881, 1498.966324052166]","[1722.05851125 1630.32674677 1773.08713886 1564.91046351 1664.51976589
 1140.62132885 1504.29432579 1953.93813147]","[1722.05851125 1630.32674677 1773.08713886 1564.91046351 1664.51976589
 1140.62132885 1504.29432579 1953.93813147]","[1916.10855651 1587.79951243 1992.2134703  1458.64045064 1849.84560968
  996.2975891  1587.53081021 1918.4634877 ]","[83.60681575 50.         82.03352684 93.11754382 94.92691263 85.00508317
 50.         93.92868229]","[75.61508308 62.06109411 78.44509846 97.47660819 88.67374447 82.52451858
 61.03056121 94.94510671]",[90.   90.   70.   71.25 58.75 58.75 57.5  58.75],"[ 6.39318425 40.          7.96647316 -3.11754382 -4.92691263  4.99491683
 40.         -3.92868229]","[14.38491692 27.93890589 11.55490154 -7.47660819  1.32625553  7.47548142
 28.96943879 -4.94510671]",[ 0.    0.   20.   18.75 31.25 31.25 32.5  31.25],90.0,10.0,0.05,2402006852917,"{'RotTorq_[kN-m]': 168.20762285556762, 'RootMxc1_[kN-m]': 5766.46576592754, 'RootMyc1_[kN-m]': 2169.8635375059125, 'RootMzc1_[kN-m]': 67.7726318652357, 'TwrBsMxt_[kN-m]': 2038.0241322285187, 'TwrBsMyt_[kN-m]': 5339.78692941931, 'TwrBsMzt_[kN-m]': 767.8613511977233, 'YawBrMxn_[kN-m]': 192.37002883161438, 'YawBrMyn_[kN-m]': 737.4652571147151, 'YawBrMzn_[kN-m]': 767.6559278415199}",-12.140349830739899,5.277493562736746,-24.154797359980684,-10.728797012602216,-4.084687191693728,2.340063701739268,-16.293361724449156,-4.145042878258167,-8.716602219723434,-16.319483194211944
5,-14.034221695615605,1,864.711669,-14.034221695615605,-14.034221695615605,-14.569920214287354,"[2591.4525850730083, 2620.117037364045, 1173.8482363229564, 2361.467474543204, 1451.6015974142183, 1894.4791539000273, 1222.3352489375386, 2016.1158782388081]","[2285.80765588 2143.68424734 2433.88511111 2221.12916482 2660.00307512
 2182.57348021 1507.55511179 2399.68822417]","[2285.80765588 2143.68424734 2433.88511111 2221.12916482 2660.00307512
 2182.57348021 1507.55511179 2399.68822417]","[2329.01440239 2080.43259959 2429.19947021 2204.91289514 2674.96414433
 2233.99452405 1557.20369311 2436.43640454]","[ 72.61252387  71.64008052  73.23993832  91.79645124  86.85171762
 111.35853461  73.96100053 117.6857043 ]","[ 64.6207912   86.90264493  69.65150994  96.15551561  80.59854945
 108.87797003  94.17371969 118.70212872]",[96.   96.   78.5  79.75 72.25 74.75 76.   72.25],"[ 23.38747613  24.35991948  22.76006168   4.20354876   9.14828238
 -15.35853461  22.03899947 -21.6857043 ]","[ 31.3792088    9.09735507  26.34849006  -0.15551561  15.40145055
 -12.87797003   1.82628031 -22.70212872]",[ 0.    0.   17.5  16.25 23.75 21.25 20.   23.75],96.0,10.0,0.025,9397400641504,"{'RotTorq_[kN-m]': 83.86388462830826, 'RootMxc1_[kN-m]': 5684.088058495947, 'RootMyc1_[kN-m]': 2023.5592553412507, 'RootMzc1_[kN-m]': 75.47858718208738, 'TwrBsMxt_[kN-m]': 1080.4709727312488, 'TwrBsMyt_[kN-m]': 2832.1381176293607, 'TwrBsMzt_[kN-m]': 668.5370127249878, 'YawBrMxn_[kN-m]': 106.54720973642344, 'YawBrMyn_[kN-m]': 659.0539423904002, 'YawBrMzn_[kN-m]': 668.4627887818749}",-4.163074235884493,1.544701422668732,-8.423690109537462,-5.748247332572173,4.911736960586898,-11.277867601239127,-26.68571666417226,-15.966456724216279,-21.87276986400718,-26.688135074549095
6,-5.028920186131549,1,864.712075,-5.028920186131549,-5.028920186131549,-6.556940415243422,"[1596.9392136098295, 2888.117540553823, 1776.9537996715912, 971.760563025458, 2315.8200461287424, 1969.258209965155, 1380.5947450604042, 1021.0138439161061]","[1877.37763054 1895.84634041 2101.75722    1802.01631511 1983.46894223
 1391.06713614 1504.56503627 2101.47712679]","[1877.37763054 1895.84634041 2101.75722    1802.01631511 1983.46894223
 1391.06713614 1504.56503627 2101.47712679]","[1904.00604676 2045.8690484  2179.02528733 1831.62335816 2000.08177701
 1304.47825504 1491.75425875 2140.42456225]","[131.93544451 113.6491052   79.43247027  91.12648597  66.4344364
  67.66590821  80.97967009  53.08927401]","[123.94371184 128.91166961  75.84404189  95.48555033  60.18126823
  65.18534362 101.19238924  54.10569842]",[92.   92.   73.25 73.25 62.   62.   63.25 63.25],"[-39.93544451 -21.6491052   12.56752973   0.87351403  25.5655636
  24.33409179  11.02032991  38.91072599]","[-31.94371184 -36.91166961  16.15595811  -3.48555033  31.81873177
  26.81465638  -9.19238924  37.89430158]",[ 0.    0.   18.75 18.75 30.   30.   28.75 28.75],92.0,10.0,0.05,8166234490234,"{'RotTorq_[kN-m]': 168.39263527631854, 'RootMxc1_[kN-m]': 5669.8735085646185, 'RootMyc1_[kN-m]': 2238.1217450191466, 'RootMzc1_[kN-m]': 73.12734948732032, 'TwrBsMxt_[kN-m]': 2349.8127002956244, 'TwrBsMyt_[kN-m]': 5076.397744977093, 'TwrBsMzt_[kN-m]': 732.244193418225, 'YawBrMxn_[kN-m]': 198.36753138175925, 'YawBrMyn_[kN-m]': 774.5558586722204, 'YawBrMzn_[kN-m]': 732.2941913944845}",-6.557806894944323,2.565499522590604,-19.47885975711833,-5.841268134045478,9.782336552778125,-6.396724080702019,-16.230382591249885,-2.891180926619107,-13.862218997899534,-16.22072384282229
7,-36.229811429256976,1,864.712479,-36.229811429256976,-36.229811429256976,-34.85765519969618,"[2058.346977922086, 2142.937266177519, 710.9249851198414, 1787.3652518311537, 973.9743836595744, 1416.6559120951024, 973.7321873501887, 1309.0464012840632]","[2285.80765588 2143.68424734 2433.88511111 2221.12916482 2660.00307512
 2182.57348021 1507.55511179 2399.68822417]","[2285.80765588 2143.68424734 2433.88511111 2221.12916482 2660.00307512
 2182.57348021 1507.55511179 2399.68822417]","[2199.64423696 2170.11416551 2421.15772276 2211.78834519 2594.88386338
 2075.84471741 1463.04573122 2322.18562442]","[ 96.62677179  59.46677046 107.0128797  115.94734268 128.51100696
 123.98406649  67.48283947 125.97294717]","[ 88.63503911  74.72933486 103.42445132 120.30640704 122.25783879
 121.5035019   87.69555862 126.98937159]",[96.   96.   78.5  79.75 72.25 74.75 76.   72.25],"[ -0.62677179  36.53322954 -11.0128797  -19.94734268 -32.51100696
 -27.98406649  28.51716053 -29.97294717]","[  7.36496089  21.27066514  -7.42445132 -24.30640704 -26.25783879
 -25.5035019    8.30444138 -30.98937159]",[ 0.    0.   17.5  16.25 23.75 21.25 20.   23.75],96.0,10.0,0.025,3437445447360,"{'RotTorq_[kN-m]': 76.12660436944478, 'RootMxc1_[kN-m]': 5893.703920638505, 'RootMyc1_[kN-m]': 1360.3715363987549, 'RootMzc1_[kN-m]': 61.268164379460316, 'TwrBsMxt_[kN-m]': 1909.1159827623972, 'TwrBsMyt_[kN-m]': 2943.8783245545474, 'TwrBsMzt_[kN-m]': 484.78761977906095, 'YawBrMxn_[kN-m]': 92.24799862693325, 'YawBrMyn_[kN-m]': 471.8237023939699, 'YawBrMzn_[kN-m]': 484.80663649515856}",-15.409052163074385,4.638978625721926,-36.681724441158934,-21.40808315779765,75.87847460783321,-5.527599516674667,-43.934860261845735,-25.91652207756549,-42.778860640442836,-43.92786667704874
8,-4.9065383799276345,1,864.712873,-4.9065383799276345,-4.9065383799276345,-16.204507633784935,"[1992.3567074513087, 2859.4682053149536, 3087.0451647647305, 2562.672583780913, 2345.0587921594315, 1212.299004386438, 918.0264980559263, 580.0888124420756]","[2104.13879069 2092.13832947 2224.28325348 1942.78134879 2431.56497908
 1827.55482275 1506.54566844 2230.70408852]","[2104.13879069 2092.13832947 2224.28325348 1942.78134879 2431.56497908
 1827.55482275 1506.54566844 2230.70408852]","[2161.91615801 2364.10620498 2553.20153421 2158.2103722  2818.59998573
 2277.27180671 1641.57675358 2590.57378499]","[134.          54.         129.63553895  93.59417279 101.17328232
  86.85877192  73.46612225  57.99612409]","[132.40714009  67.36024286 126.04711057  97.95323716  94.92011415
  84.37820733  93.67884141  59.0125485 ]",[94.   94.   75.25 76.5  69.   70.25 67.75 67.75],"[-40.          40.         -35.63553895   0.40582721  -7.17328232
   7.14122808  20.53387775  36.00387591]","[-38.40714009  26.63975714 -32.04711057  -3.95323716  -0.92011415
   9.62179267   0.32115859  34.9874515 ]",[ 0.    0.   18.75 17.5  25.   23.75 26.25 26.25],94.0,10.0,0.075,7965817688641,"{'RotTorq_[kN-m]': 264.1319318432506, 'RootMxc1_[kN-m]': 5747.165924104913, 'RootMyc1_[kN-m]': 2900.334096372189, 'RootMzc1_[kN-m]': 78.3756183768915, 'TwrBsMxt_[kN-m]': 4504.758298790626, 'TwrBsMyt_[kN-m]': 8047.105337822308, 'TwrBsMzt_[kN-m]': 1119.1075940696203, 'YawBrMxn_[kN-m]': 300.91020685770616, 'YawBrMyn_[kN-m]': 1113.1391546844486, 'YawBrMzn_[kN-m]': 1118.8969234472677}",6.039161050992361,1.413178532782999,-10.861045133671459,-10.34637064712024,60.85839322792591,17.904082936104956,-8.422923564039154,-5.500781233946861,-7.999853262059241,-8.422267139308701
9,-5.208066245838116,1,864.713263,-5.208066245838116,-5.208066245838116,-8.900527186545522,"[3004.949883154397, 1762.9204142553276, 1332.0001974091317, 1925.4221360073657, 1829.0086407002987, 3193.0418270017344, 1548.5956808300302, 2241.227053799321]","[2203.8832709  2182.82754175 2326.18152065 2219.26537892 2746.66548999
 2087.81624212 1506.56196139 2489.0333819 ]","[2203.8832709  2182.82754175 2326.18152065 2219.26537892 2746.66548999
 2087.81624212 1506.56196139 2489.0333819 ]","[2491.94396819 2354.29897707 2575.67460926 2284.48389376 2744.22622476
 2017.62450999 1488.40462896 2525.52021184]","[ 83.96000512  74.78011576  90.20665744  91.11681631  65.07222345
 120.35047952  60.66510987  90.57584127]","[ 75.96827245  90.04268017  86.61822906  95.47588067  58.81905529
 117.86991493  80.87782903  91.59226569]",[96.   96.   79.75 81.   76.   76.   74.75 74.75],"[ 12.03999488  21.21988424   5.79334256   4.88318369  30.92777655
 -24.35047952  35.33489013   5.42415873]","[ 20.03172755   5.95731983   9.38177094   0.52411933  37.18094471
 -21.86991493  15.12217097   4.40773431]",[ 0.    0.   16.25 15.   20.   20.   21.25 21.25],96.0,10.0,0.075,3715562629258,"{'RotTorq_[kN-m]': 281.65097807483335, 'RootMxc1_[kN-m]': 5817.596292563199, 'RootMyc1_[kN-m]': 3073.884177588087, 'RootMzc1_[kN-m]': 81.82868608890327, 'TwrBsMxt_[kN-m]': 2669.8867240786713, 'TwrBsMyt_[kN-m]': 7636.554942522787, 'TwrBsMzt_[kN-m]': 1061.9014225730082, 'YawBrMxn_[kN-m]': 317.31129497769865, 'YawBrMyn_[kN-m]': 1046.2438485854645, 'YawBrMzn_[kN-m]': 1061.8176677638185}",1.9070572397135572,1.3100743503422494,-7.88124618752704,-4.392694059761042,-0.1080849898003398,0.4648602439778723,-13.387796306640714,-0.4065768138908868,-10.439846452004172,-13.39035277973666
