#{"t_start": 1756531070.6637268, "env_id": "None"}
r,l,t,r_cumulative,power,power_floris_opt_stochastic,power_floris_opt,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int
-34.75108,1,1317.905164,-18.151335328468377,"[2604.9732796935214, 1456.5890335022023, 435.7466696206692]",6892.541760697566,6892.541760697566,[100.5855418   62.64940716  76.09822357],[92.59380913 77.91197157 72.50979519],[96.   74.75 73.5 ],[-4.5855418  33.35059284 19.90177643],[ 3.40619087 18.08802843 23.49020481],[ 0.   21.25 22.5 ],96.0,10.0,0.025
-2.5729985,1,1317.905406,11.815178856650778,"[2605.086936676192, 862.806301616799, 2751.7298245001793]",6383.880209219254,6383.880209219254,[99.17509373 54.81811787 74.43433416],[91.18336105 70.08068228 70.84590578],[94. 69. 69.],[-5.17509373 39.18188213 19.56566584],[ 2.81663895 23.91931772 23.15409422],[ 0. 25. 25.],94.0,10.0,0.025
-3.9737773,1,1317.905648,4.40980128760051,"[2504.147262193855, 492.22936892990896, 2297.70648139095]",5513.16397004394,5513.16397004394,[96.11414821 50.         68.17785251],[88.12241554 64.6152091  64.58942413],[90.   62.5  61.25],[-6.11414821 40.         21.82214749],[ 1.87758446 25.3847909  25.41057587],[ 0.   27.5  28.75],90.0,10.0,0.075
-5.832843,1,1317.905893,-1.509395333561633,"[2462.1703455226484, 604.6390067501345, 2509.905108048175]",5922.143814193854,5922.143814193854,[96.15564449 52.         70.86884439],[88.16391182 65.65404367 67.28041601],[92.  64.5 64.5],[-4.15564449 40.         21.13115561],[ 3.83608818 26.34595633 24.71958399],[ 0.  27.5 27.5],92.0,10.0,0.05
2.8194377,1,1317.906129,6.8250564302370655,"[2583.635474493914, 1092.8508664397398, 2887.383399645464]",6383.880209219254,6383.880209219254,[100.10567959  55.7789209   73.58579767],[92.11394691 71.04148531 69.99736929],[94. 69. 69.],[-6.10567959 38.2210791  20.41420233],[ 1.88605309 22.95851469 24.00263071],[ 0. 25. 25.],94.0,10.0,0.025
3.4140959,1,1317.906368,7.717035191207862,"[2548.480102631497, 727.8516653013107, 2864.3565473193134]",5937.960639002816,5937.960639002816,[96.15705593 52.         68.94501388],[88.16532326 58.78203106 65.3565855 ],[92.  62.  64.5],[-4.15705593 40.         23.05498612],[ 3.83467674 33.21796894 26.6434145 ],[ 0.  30.  27.5],92.0,10.0,0.025
3.6333406,1,1756.288334,17.205493064020928,"[2476.399547148376, 530.5361474473879, 2608.8296562397686]",5418.879021016563,5418.879021016563,[91.78985508 50.         65.53029287],[83.79812241 54.3932724  61.94186449],[90.  57.5 60. ],[-1.78985508 40.         24.46970713],[ 6.20187759 35.6067276  28.05813551],[ 0.  32.5 30. ],90.0,10.0,0.025
4.493903,1,1756.288845,14.84829025421013,"[2764.749196212796, 940.7911979925702, 2965.225219743185]",6383.880209219254,6383.880209219254,[96.69778641 54.         75.22973669],[88.70605373 68.49110508 71.64130831],[94. 69. 69.],[-2.69778641 40.         18.77026331],[ 5.29394627 25.50889492 22.35869169],[ 0. 25. 25.],94.0,10.0,0.025
-0.51635,1,1756.289114,17.112726875396394,"[2802.622460357501, 1376.115513415433, 2668.2435458724926]",6882.519406205336,6882.519406205336,[98.51279743 68.02022673 81.68121421],[90.52106476 83.28279114 78.09278584],[96.   76.   74.75],[-2.51279743 27.97977327 14.31878579],[ 5.47893524 12.71720886 17.90721416],[ 0.   20.   21.25],96.0,10.0,0.075
0.12797542,1,1756.28936,-2.577353063176918,"[2505.0943844515737, 659.3293742932948, 2765.2989438138866]",5922.143814193854,5922.143814193854,[99.58623989 52.         71.16206348],[91.59450722 63.70870781 67.5736351 ],[92.  64.5 64.5],[-7.58623989 40.         20.83793652],[ 0.40549278 28.29129219 24.4263649 ],[ 0.  27.5 27.5],92.0,10.0,0.05
11.053355,1,1756.289594,-7.097979738187037,"[3106.683330064815, 1517.1795513582724, 3019.4058683202447]",6882.519406205336,6882.519406205336,[98.38051327 66.49209954 84.03226936],[90.38878059 81.75466394 80.44384098],[96.   76.   74.75],[-2.38051327 29.50790046 11.96773064],[ 5.61121941 14.24533606 15.55615902],[ 0.   20.   21.25],96.0,10.0,0.075
0.74148303,1,1756.289838,12.556661866460018,"[2576.116339420977, 631.925905563463, 2758.01325940813]",5922.143814193854,5922.143814193854,[96.679617   52.         71.07791603],[88.68788433 64.19615459 67.48948765],[92.  64.5 64.5],[-4.679617   40.         20.92208397],[ 3.31211567 27.80384541 24.51051235],[ 0.  27.5 27.5],92.0,10.0,0.05
-0.0030863716,1,1756.290095,4.40671491601809,"[2380.5987058846836, 508.7398814958926, 2529.373186893796]",5418.879021016563,5418.879021016563,[92.34211834 50.         65.47128904],[84.35038567 51.92753315 61.88286066],[90.  57.5 60. ],[-2.34211834 40.         24.52871096],[ 5.64961433 38.07246685 28.11713934],[ 0.  32.5 30. ],90.0,10.0,0.025
9.419623,1,1756.290332,7.910227924241227,"[3002.678291073904, 1697.4671517945765, 2859.476985089265]",6908.836096196903,6908.836096196903,[100.99917419  66.4389918   82.1068033 ],[93.00744152 81.70155621 78.51837492],[96.  76.  73.5],[-4.99917419 29.5610082  13.8931967 ],[ 2.99255848 14.29844379 17.48162508],[ 0.  20.  22.5],96.0,10.0,0.05
-10.940917,1,1756.290569,-4.115860169199664,"[2517.1582815627735, 458.1341373816519, 1934.680879146812]",5513.16397004394,5513.16397004394,[94.39921291 50.         71.74349773],[86.40748024 65.22399426 68.15506935],[90.   62.5  61.25],[-4.39921291 40.         18.25650227],[ 3.59251976 24.77600574 21.84493065],[ 0.   27.5  28.75],90.0,10.0,0.075
-6.8724833,1,1756.290809,0.8445519611445409,"[2820.5547260275516, 997.3247422848051, 2151.5543904518163]",6409.957084447053,6409.957084447053,[100.34418877  60.64323927  76.27957714],[92.35245609 75.90580368 72.69114876],[94.   70.25 69.  ],[-6.34418877 33.35676073 17.72042286],[ 1.64754391 18.09419632 21.30885124],[ 0.   23.75 25.  ],94.0,10.0,0.075
-1.295546,1,2194.767396,15.909947057883738,"[2411.975129762248, 486.66837489137924, 2458.298809009894]",5427.254897733999,5427.254897733999,[94.60900219 50.         65.94652164],[86.61726952 60.57817459 62.35809326],[90.   61.25 60.  ],[-4.60900219 40.         24.05347836],[ 3.38273048 29.42182541 27.64190674],[ 0.   28.75 30.  ],90.0,10.0,0.05
11.408839,1,2194.767887,26.257129524586666,"[3093.2796398811415, 1717.5568236031168, 2856.8985195275177]",6882.519406205336,6882.519406205336,[101.70891292  65.0634525   83.36880291],[93.71718025 80.3260169  79.78037453],[96.   76.   74.75],[-5.70891292 30.9365475  12.63119709],[ 2.28281975 15.6739831  16.21962547],[ 0.   20.   21.25],96.0,10.0,0.075
3.2575228,1,2194.768144,20.37024976242053,"[2518.505513435754, 861.5251518662001, 2735.028339041749]",5922.143814193854,5922.143814193854,[96.79868324 52.         71.72126234],[88.80695057 63.26364231 68.13283396],[92.  64.5 64.5],[-4.79868324 40.         20.27873766],[ 3.19304943 28.73635769 23.86716604],[ 0.  27.5 27.5],92.0,10.0,0.05
-2.4334514,1,2194.768389,-5.010804427406412,"[2602.8405054560185, 848.3135245062631, 2778.692222873054]",6385.227662497541,6385.227662497541,[99.01829059 55.11992003 73.96315468],[91.02655792 70.38248444 70.3747263 ],[94. 69. 69.],[-5.01829059 38.88007997 20.03684532],[ 2.97344208 23.61751556 23.6252737 ],[ 0. 25. 25.],94.0,10.0,0.05
7.066086,1,2194.768627,-0.031894000051535976,"[2629.26850043206, 634.3384182399786, 2547.142463363003]",5427.254897733999,5427.254897733999,[94.75390346 50.         67.23935115],[86.76217079 60.74277401 63.65092278],[90.   61.25 60.  ],[-4.75390346 40.         22.76064885],[ 3.23782921 29.25722599 26.34907722],[ 0.   28.75 30.  ],90.0,10.0,0.05
-2.623797,1,2194.768864,9.932864861167493,"[2763.0418775522185, 871.720626384716, 2607.0103184878603]",6409.957084447053,6409.957084447053,[99.09552391 58.05223729 78.5116328 ],[91.10379124 73.31480169 74.92320442],[94.   70.25 69.  ],[-5.09552391 35.94776271 15.4883672 ],[ 2.89620876 20.68519831 19.07679558],[ 0.   23.75 25.  ],94.0,10.0,0.075
-3.0163543,1,2194.769095,1.390360530677576,"[2628.451192870668, 1005.3793187064981, 2582.779551254723]",6409.957084447053,6409.957084447053,[99.8828965  59.97006203 74.99318731],[91.89116383 75.23262644 71.40475893],[94.   70.25 69.  ],[-5.8828965  34.02993797 19.00681269],[ 2.10883617 18.76737356 22.59524107],[ 0.   23.75 25.  ],94.0,10.0,0.075
14.871207,1,2194.769351,22.78143528751376,"[2903.06482102128, 1137.873309134668, 2794.159858888905]",5950.227342374239,5950.227342374239,[97.95042141 57.11577727 72.50057161],[89.95868874 72.37834167 68.91214323],[92.   65.75 64.5 ],[-5.95042141 34.88422273 19.49942839],[ 2.04131126 19.62165833 23.08785677],[ 0.   26.25 27.5 ],92.0,10.0,0.075
-0.021150338,1,2194.769592,-4.137010507139267,"[2537.3825849854984, 655.6480726748422, 2743.6740826006057]",5937.960639002816,5937.960639002816,[95.81480606 52.         70.62840879],[87.82307339 59.5002718  67.03998041],[92.  62.  64.5],[-3.81480606 40.         21.37159121],[ 4.17692661 32.4997282  24.96001959],[ 0.  30.  27.5],92.0,10.0,0.025
5.152871,1,2194.769833,5.99742304774518,"[2694.879255199753, 1654.7239470073612, 2887.5635565102543]",6882.519406205336,6882.519406205336,[101.65728577  68.55868079  81.14240015],[93.66555309 83.82124519 77.55397177],[96.   76.   74.75],[-5.65728577 27.44131921 14.85759985],[ 2.33444691 12.17875481 18.44602823],[ 0.   20.   21.25],96.0,10.0,0.075
-3.210091,1,2633.433282,12.699855865482434,"[2647.1784474254255, 595.3991682337759, 2489.4599815538772]",5922.143814193854,5922.143814193854,[96.46622761 52.         70.8846277 ],[88.47449493 66.64488506 67.29619932],[92.  64.5 64.5],[-4.46622761 40.         21.1153723 ],[ 3.52550507 25.35511494 24.70380068],[ 0.  27.5 27.5],92.0,10.0,0.05
0.74321264,1,2633.43379,27.000342139412616,"[2541.133143307963, 643.9749624987405, 2781.0498282823737]",5922.143814193854,5922.143814193854,[95.63700779 52.         71.95730388],[87.64527512 66.672966   68.3688755 ],[92.  64.5 64.5],[-3.63700779 40.         20.04269612],[ 4.35472488 25.327034   23.6311245 ],[ 0.  27.5 27.5],92.0,10.0,0.05
-0.7308154,1,2633.434054,19.63943436504906,"[2578.850106118795, 932.1153050754107, 2826.2604185063237]",6383.880209219254,6383.880209219254,[100.22807415  55.64067627  72.87894142],[92.23634148 70.90324068 69.29051304],[94. 69. 69.],[-6.22807415 38.35932373 21.12105858],[ 1.76365852 23.09675932 24.70948696],[ 0. 25. 25.],94.0,10.0,0.025
-0.5041304,1,2633.434298,-5.514934871813639,"[2769.296443666982, 1362.9164804856323, 2715.609606383805]",6882.519406205336,6882.519406205336,[100.06365307  67.07538582  80.87086284],[92.07192039 82.33795023 77.28243446],[96.   76.   74.75],[-4.06365307 28.92461418 15.12913716],[ 3.92807961 13.66204977 18.71756554],[ 0.   20.   21.25],96.0,10.0,0.075
4.8850574,1,2633.434541,4.853163334530639,"[2602.0014471424793, 707.5024319685036, 2918.5295416120425]",5937.960639002816,5937.960639002816,[92.66548736 52.         69.96590078],[84.67375469 60.41190338 66.3774724 ],[92.  62.  64.5],[-0.66548736 40.         22.03409922],[ 7.32624531 31.58809662 25.6225276 ],[ 0.  30.  27.5],92.0,10.0,0.025
0.22753388,1,2633.434778,10.160398730908684,"[2522.901549310771, 663.3429758912581, 2765.226985426419]",5937.960639002816,5937.960639002816,[95.8900605  52.         69.58574474],[87.89832783 60.78096104 65.99731636],[92.  62.  64.5],[-3.8900605  40.         22.41425526],[ 4.10167217 31.21903896 26.00268364],[ 0.  30.  27.5],92.0,10.0,0.025
1.8094099,1,2633.435015,3.1997703461479627,"[2652.903174640702, 870.3975214634064, 2977.461902458793]",6385.227662497541,6385.227662497541,[99.39706619 54.67288519 76.61471975],[91.40533352 69.9354496  73.02629137],[94. 69. 69.],[-5.39706619 39.32711481 17.38528025],[ 2.59466648 24.0645504  20.97370863],[ 0. 25. 25.],94.0,10.0,0.05
11.350341,1,2633.435251,34.13177622473464,"[2950.4102742872124, 1297.3273763678676, 2889.7714168062566]",6409.957084447053,6409.957084447053,[98.31752117 58.17509438 77.12572706],[90.3257885  73.43765879 73.53729868],[94.   70.25 69.  ],[-4.31752117 35.82490562 16.87427294],[ 3.6742115  20.56234121 20.46270132],[ 0.   23.75 25.  ],94.0,10.0,0.075
1.7288061,1,2633.43549,-2.4082043952947427,"[2818.656882984646, 1386.3856128556, 2806.657948077697]",6892.541760697566,6892.541760697566,[102.1447707   65.56722857  80.27047956],[94.15303802 80.82979298 76.68205118],[96.   74.75 73.5 ],[-6.1447707  30.43277143 15.72952044],[ 1.84696198 15.17020702 19.31794882],[ 0.   21.25 22.5 ],96.0,10.0,0.025
8.481338,1,2633.435743,14.478760594519098,"[2865.4284539766904, 1213.936488361435, 2847.4154313458134]",6385.227662497541,6385.227662497541,[99.98046215 58.4092858  76.3810457 ],[91.98872948 73.6718502  72.79261732],[94. 69. 69.],[-5.98046215 35.5907142  17.6189543 ],[ 2.01127052 20.3281498  21.20738268],[ 0. 25. 25.],94.0,10.0,0.05
4.8871913,1,3072.281286,17.587047284427193,"[2787.296843449852, 1185.692340954345, 2750.2347726319945]",6409.957084447053,6409.957084447053,[101.64925869  59.73073746  77.78460872],[93.65752602 74.99330187 74.19618034],[94.   70.25 69.  ],[-7.64925869 34.26926254 16.21539128],[ 0.34247398 19.00669813 19.80381966],[ 0.   23.75 25.  ],94.0,10.0,0.075
0.9932114,1,3072.281818,27.993553531671658,"[2775.3351389694058, 1401.457990177782, 2784.2061415338385]",6892.541760697566,6892.541760697566,[100.36365993  65.23679234  79.16341388],[92.37192726 80.49935675 75.5749855 ],[96.   74.75 73.5 ],[-4.36365993 30.76320766 16.83658612],[ 3.62807274 15.50064325 20.4250145 ],[ 0.   21.25 22.5 ],96.0,10.0,0.025
0.94631135,1,3072.282082,20.58574573744103,"[2760.986083123697, 1328.1660606169698, 2868.6145234852456]",6892.541760697566,6892.541760697566,[100.2146817   63.18788983  79.16910494],[92.22294903 78.45045424 75.58067656],[96.   74.75 73.5 ],[-4.2146817  32.81211017 16.83089506],[ 3.77705097 17.54954576 20.41932344],[ 0.   21.25 22.5 ],96.0,10.0,0.025
11.089144,1,3072.282323,5.574208844666612,"[2877.9064315393025, 687.604008872153, 2559.0162055958654]",5513.16397004394,5513.16397004394,[95.37820728 50.         69.96800649],[87.38647461 64.66693878 66.37957811],[90.   62.5  61.25],[-5.37820728 40.         20.03199351],[ 2.61352539 25.33306122 23.62042189],[ 0.   27.5  28.75],90.0,10.0,0.075
9.030509,1,3072.282566,13.883672556233094,"[2837.6316620440075, 1074.834600519358, 3049.379972822712]",6385.227662497541,6385.227662497541,[101.43118675  55.10470416  74.76049316],[93.43945408 70.36726856 71.17206478],[94. 69. 69.],[-7.43118675 38.89529584 19.23950684],[ 0.56054592 23.63273144 22.82793522],[ 0. 25. 25.],94.0,10.0,0.05
2.8756104,1,3072.282808,13.036009077188343,"[2631.5093087941987, 767.3312330867738, 2693.6010525554007]",5922.143814193854,5922.143814193854,[96.1110936  52.         71.90829694],[88.11936092 64.64143229 68.31986856],[92.  64.5 64.5],[-4.1110936  40.         20.09170306],[ 3.88063908 27.35856771 23.68013144],[ 0.  27.5 27.5],92.0,10.0,0.05
-1.2725401,1,3072.283042,1.9272303129105168,"[2793.395285466608, 1296.1732612808273, 2715.2628607376455]",6892.541760697566,6892.541760697566,[101.89554699  62.70901658  78.71688926],[93.90381432 77.97158098 75.12846088],[96.   74.75 73.5 ],[-5.89554699 33.29098342 17.28311074],[ 2.09618568 18.02841902 20.87153912],[ 0.   21.25 22.5 ],96.0,10.0,0.025
7.739568,1,3072.283274,41.87134447646939,"[2845.5226717321593, 1166.999470122459, 2866.894573610568]",6385.227662497541,6385.227662497541,[101.25835235  59.80449463  76.28816259],[93.26661968 75.06705904 72.69973421],[94. 69. 69.],[-7.25835235 34.19550537 17.71183741],[ 0.73338032 18.93294096 21.30026579],[ 0. 25. 25.],94.0,10.0,0.05
2.7122223,1,3072.283507,0.3040180031746962,"[2818.8165332448225, 1778.614480667261, 2471.7576252073595]",6882.519406205336,6882.519406205336,[104.46079023  68.48994471  84.69460333],[96.46905756 83.75250912 81.10617495],[96.   76.   74.75],[-8.46079023 27.51005529 11.30539667],[-0.46905756 12.24749088 14.89382505],[ 0.   20.   21.25],96.0,10.0,0.075
0.65026134,1,3072.283745,15.129021916967101,"[2416.801349062809, 495.99267120030163, 2541.321875137371]",5418.879021016563,5418.879021016563,[92.92784603 50.         65.5260061 ],[84.93611336 53.8156271  61.93757772],[90.  57.5 60. ],[-2.92784603 40.         24.4739939 ],[ 5.06388664 36.1843729  28.06242228],[ 0.  32.5 30. ],90.0,10.0,0.025
12.141721,1,3511.856668,29.728767909722016,"[2873.1773027312734, 751.6901004163902, 3047.8199197075605]",5950.227342374239,5950.227342374239,[96.66833027 52.27234913 73.75899732],[88.6765976  67.53491354 70.17056894],[92.   65.75 64.5 ],[-4.66833027 39.72765087 18.24100268],[ 3.3234024  24.46508646 21.82943106],[ 0.   26.25 27.5 ],92.0,10.0,0.075
0.3797676,1,3511.857188,28.3733211326289,"[2724.249133807818, 575.4440032183421, 2644.941060656096]",5922.143814193854,5922.143814193854,[95.93134506 52.         74.34244812],[87.93961239 63.95642471 70.75401974],[92.  64.5 64.5],[-3.93134506 40.         17.65755188],[ 4.06038761 28.04357529 21.24598026],[ 0.  27.5 27.5],92.0,10.0,0.05
12.439465,1,3511.85745,33.02521037524548,"[2800.6324775989738, 851.7224268245343, 3038.048864074346]",5950.227342374239,5950.227342374239,[95.38448437 54.04621674 72.183339  ],[87.39275169 69.30878115 68.59491062],[92.   65.75 64.5 ],[-3.38448437 37.95378326 19.816661  ],[ 4.60724831 22.69121885 23.40508938],[ 0.   26.25 27.5 ],92.0,10.0,0.075
4.0291905,1,3511.857688,9.603399493586469,"[2502.6015516470893, 594.8533492513473, 2548.474443668106]",5427.254897733999,5427.254897733999,[94.30436046 50.         67.83833969],[86.31262779 61.37378454 64.24991131],[90.   61.25 60.  ],[-4.30436046 40.         22.16166031],[ 3.68737221 28.62621546 25.75008869],[ 0.   28.75 30.  ],90.0,10.0,0.05
