#{"t_start": 1757885500.7222826, "env_id": "None"}
r,l,t,r_cumulative,power,power_floris_opt_stochastic,power_floris_opt,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int
-0.568074,1,914.302281,2.2177904418065637,"[2794.107052419441, 1272.4282148381546, 2786.8517576037348]",6892.541760697566,6892.541760697566,[97.64980324 62.12824561 78.73555744],[89.65807056 77.39081001 75.14712906],[96.   74.75 73.5 ],[-1.64980324 33.87175439 17.26444256],[ 6.34192944 18.60918999 20.85287094],[ 0.   21.25 22.5 ],96.0,10.0,0.025
3.3948433,1,914.302492,10.844726499804326,"[2770.616469895716, 1734.2885998984957, 2611.265081559968]",6882.519406205336,6882.519406205336,[102.99667366  66.79926135  82.91860426],[95.00494099 82.06182575 79.33017588],[96.   76.   74.75],[-6.99667366 29.20073865 13.08139574],[ 0.99505901 13.93817425 16.66982412],[ 0.   20.   21.25],96.0,10.0,0.075
3.1517441,1,914.302693,9.388441869093239,"[2334.2602861736336, 631.2586300324047, 2624.149309067391]",5418.879021016563,5418.879021016563,[94.80073364 50.         64.55252397],[86.80900097 53.02562714 60.96409559],[90.  57.5 60. ],[-4.80073364 40.         25.44747603],[ 3.19099903 36.97437286 29.03590441],[ 0.  32.5 30. ],90.0,10.0,0.025
5.1683636,1,914.302892,8.186591430156051,"[2795.934656561012, 1170.5103641794574, 2774.801957166109]",6409.957084447053,6409.957084447053,[99.48055561 59.51566245 78.02626741],[91.48882294 74.77822685 74.43783903],[94.   70.25 69.  ],[-5.48055561 34.48433755 15.97373259],[ 2.51117706 19.22177315 19.56216097],[ 0.   23.75 25.  ],94.0,10.0,0.075
-0.33527115,1,914.303092,2.266854023602967,"[2661.1388222729734, 911.7322594381895, 2789.6058194318916]",6383.880209219254,6383.880209219254,[100.68038757  56.18105675  74.70273626],[92.6886549  71.44362116 71.11430788],[94. 69. 69.],[-6.68038757 37.81894325 19.29726374],[ 1.3113451  22.55637884 22.88569212],[ 0. 25. 25.],94.0,10.0,0.025
1.4167401,1,914.303295,6.939143739027694,"[2548.7800130245737, 655.2898796671898, 2830.456705125835]",5950.227342374239,5950.227342374239,[95.21063907 52.13094307 73.36305082],[87.2189064  67.39350748 69.77462244],[92.   65.75 64.5 ],[-3.21063907 39.86905693 18.63694918],[ 4.7810936  24.60649252 22.22537756],[ 0.   26.25 27.5 ],92.0,10.0,0.075
-0.10847814,1,914.303496,13.930486951346156,"[2841.6736295400005, 1404.2096047956845, 2655.4582852459184]",6908.836096196903,6908.836096196903,[99.89531525 68.25757243 81.32320488],[91.90358257 83.52013683 77.7347765 ],[96.  76.  73.5],[-3.89531525 27.74242757 14.67679512],[ 4.09641743 12.47986317 18.2652235 ],[ 0.  20.  22.5],96.0,10.0,0.05
-2.743803,1,914.303693,8.578145494907393,"[2430.2792816548344, 485.20870978342174, 2362.853728289601]",5427.254897733999,5427.254897733999,[96.31517322 50.         66.37902725],[88.32344055 61.65090084 62.79059887],[90.   61.25 60.  ],[-6.31517322 40.         23.62097275],[ 1.67655945 28.34909916 27.20940113],[ 0.   28.75 30.  ],90.0,10.0,0.05
3.133077,1,1359.532612,21.202204568941127,"[2646.5455313378175, 1512.546348095148, 2966.203356898667]",6908.836096196903,6908.836096196903,[100.84169872  64.69311215  78.45052087],[92.84996605 79.95567656 74.86209249],[96.  76.  73.5],[-4.84169872 31.30688785 17.54947913],[ 3.15003395 16.04432344 21.13790751],[ 0.  20.  22.5],96.0,10.0,0.05
3.2311347,1,1359.554139,1.0181783056990201,"[2720.115799418901, 1060.3215712114566, 2811.105595159617]",6385.227662497541,6385.227662497541,[99.7383147  57.08348776 75.9366597 ],[91.74658203 72.34605217 72.34823132],[94. 69. 69.],[-5.7383147  36.91651224 18.0633403 ],[ 2.25341797 21.65394783 21.65176868],[ 0. 25. 25.],94.0,10.0,0.05
4.1303177,1,1359.554601,6.348108179566829,"[2623.473516793426, 769.813906777382, 2789.9298569659645]",5937.960639002816,5937.960639002816,[97.65397175 52.         69.78189886],[89.66223907 62.25138855 66.19347048],[92.  62.  64.5],[-5.65397175 40.         22.21810114],[ 2.33776093 29.74861145 25.80652952],[ 0.  30.  27.5],92.0,10.0,0.025
10.228817,1,1359.554877,21.07354321927336,"[2770.218107704811, 723.9620729580358, 2582.9152273206914]",5513.16397004394,5513.16397004394,[96.09225185 50.         67.80561435],[88.10051918 64.22343969 64.21718597],[90.   62.5  61.25],[-6.09225185 40.         22.19438565],[ 1.89948082 25.77656031 25.78281403],[ 0.   27.5  28.75],90.0,10.0,0.075
-3.41688,1,1359.555106,5.971561992055139,"[2321.6989888377952, 508.48189987840146, 2403.5415454702115]",5418.879021016563,5418.879021016563,[94.16039379 50.         64.59403026],[86.16866112 53.86147976 61.00560188],[90.  57.5 60. ],[-4.16039379 40.         25.40596974],[ 3.83133888 36.13852024 28.99439812],[ 0.  32.5 30. ],90.0,10.0,0.025
3.0332634,1,1359.55533,11.219854782620335,"[2469.21810236279, 578.962446575483, 2535.06734353716]",5418.879021016563,5418.879021016563,[94.82031734 50.         65.15505541],[86.82858467 55.78510284 61.56662703],[90.  57.5 60. ],[-4.82031734 40.         24.84494459],[ 3.17141533 34.21489716 28.43337297],[ 0.  32.5 30. ],90.0,10.0,0.025
-8.306648,1,1359.555547,-6.039794627100401,"[2601.1982553897537, 880.5987384056671, 2395.7074769857463]",6409.957084447053,6409.957084447053,[96.9475394  58.80616452 77.9486264 ],[88.95580673 74.06872892 74.36019802],[94.   70.25 69.  ],[-2.9475394  35.19383548 16.0513736 ],[ 5.04419327 19.93127108 19.63980198],[ 0.   23.75 25.  ],94.0,10.0,0.075
2.9716165,1,1359.555764,9.910760159167069,"[2824.4983997275, 1297.7602097592685, 2975.10305393665]",6892.541760697566,6892.541760697566,[100.81439503  60.44428088  78.85318601],[92.82266235 75.70684528 75.26475763],[96.   74.75 73.5 ],[-4.81439503 35.55571912 17.14681399],[ 3.17733765 20.29315472 20.73524237],[ 0.   21.25 22.5 ],96.0,10.0,0.025
3.990195,1,1359.555982,17.92068201030484,"[2641.122591447174, 762.5879276690804, 2754.738384935991]",5922.143814193854,5922.143814193854,[94.58182438 52.         72.1148485 ],[86.59009171 66.44855213 68.52642012],[92.  64.5 64.5],[-2.58182438 40.         19.8851515 ],[ 5.40990829 25.55144787 23.47357988],[ 0.  27.5 27.5],92.0,10.0,0.05
5.312587,1,1359.556194,13.890732250946527,"[2905.2095880075026, 1520.5781353140437, 2822.371497339678]",6882.519406205336,6882.519406205336,[97.50919826 65.01544453 83.23256576],[89.51746559 80.27800894 79.64413738],[96.   76.   74.75],[-1.50919826 30.98455547 12.76743424],[ 6.48253441 15.72199106 16.35586262],[ 0.   20.   21.25],96.0,10.0,0.075
0.030346239,1,1803.220514,21.232550808624968,"[2375.05089217358, 512.610034610972, 2532.862520247905]",5418.879021016563,5418.879021016563,[92.73446472 50.         65.37201631],[84.74273205 52.67101288 61.78358793],[90.  57.5 60. ],[-2.73446472 40.         24.62798369],[ 5.25726795 37.32898712 28.21641207],[ 0.  32.5 30. ],90.0,10.0,0.025
2.5748084,1,1803.230161,3.5929867333186496,"[2641.911705246545, 960.3344769643091, 2947.3888602633738]",6385.227662497541,6385.227662497541,[97.34196956 56.71606566 76.33813512],[89.35023689 71.97863007 72.74970675],[94. 69. 69.],[-3.34196956 37.28393434 17.66186488],[ 4.64976311 22.02136993 21.25029325],[ 0. 25. 25.],94.0,10.0,0.05
-0.69755584,1,1803.230434,5.6505523310618875,"[2365.80900811579, 511.8746208326269, 2503.3956845336374]",5418.879021016563,5418.879021016563,[95.0851384  50.         64.57718837],[87.09340572 55.95895767 60.98875999],[90.  57.5 60. ],[-5.0851384  40.         25.42281163],[ 2.90659428 34.04104233 29.01124001],[ 0.  32.5 30. ],90.0,10.0,0.025
10.942208,1,1803.230644,32.015751162104266,"[3093.6694522887797, 1546.7233774390247, 2995.226161610211]",6882.519406205336,6882.519406205336,[100.40325172  67.06894614  83.60866153],[92.41151905 82.33151054 80.02023315],[96.   76.   74.75],[-4.40325172 28.93105386 12.39133847],[ 3.58848095 13.66848946 15.97976685],[ 0.   20.   21.25],96.0,10.0,0.075
4.3566394,1,1803.230854,10.328201467915255,"[2589.1731021735454, 1224.7672475239765, 2875.275455476243]",6409.957084447053,6409.957084447053,[97.90259178 62.04126145 76.34083164],[89.91085911 77.30382586 72.75240326],[94.   70.25 69.  ],[-3.90259178 31.95873855 17.65916836],[ 4.08914089 16.69617414 21.24759674],[ 0.   23.75 25.  ],94.0,10.0,0.075
2.2747679,1,1803.231078,13.494622747960712,"[2748.3962093737355, 1535.6693669318702, 2781.930510185457]",6908.836096196903,6908.836096196903,[101.40823372  66.65497519  81.35833347],[93.41650105 81.9175396  77.76990509],[96.  76.  73.5],[-5.40823372 29.34502481 14.64166653],[ 2.58349895 14.0824604  18.23009491],[ 0.  20.  22.5],96.0,10.0,0.05
-4.8269124,1,1803.23129,-10.866706961944185,"[2677.6771204965817, 518.8899118184502, 2050.4813460186942]",5513.16397004394,5513.16397004394,[93.37548168 50.         70.06622064],[85.38374901 61.75457001 66.47779226],[90.   62.5  61.25],[-3.37548168 40.         19.93377936],[ 4.61625099 28.24542999 23.52220774],[ 0.   27.5  28.75],90.0,10.0,0.075
0.13277873,1,1803.231499,10.043538898536443,"[2338.996520599131, 523.1236103799016, 2563.9540092895872]",5418.879021016563,5418.879021016563,[93.04651649 50.         64.08511865],[85.05478382 53.14883232 60.49669027],[90.  57.5 60. ],[-3.04651649 40.         25.91488135],[ 4.94521618 36.85116768 29.50330973],[ 0.  32.5 30. ],90.0,10.0,0.025
-0.73351383,1,1803.231709,17.187168199878545,"[2631.0679600419485, 1383.9309970242005, 2826.985057927301]",6892.541760697566,6892.541760697566,[100.3870631   63.1747935   77.03466976],[92.39533043 78.4373579  73.44624138],[96.   74.75 73.5 ],[-4.3870631  32.8252065  18.96533024],[ 3.60466957 17.5626421  22.55375862],[ 0.   21.25 22.5 ],96.0,10.0,0.025
2.0818489,1,1803.231921,15.97258110407115,"[2795.8461270984485, 1610.3435191660824, 2646.477974965307]",6908.836096196903,6908.836096196903,[99.04319771 66.10771157 79.85202634],[91.05146503 81.37027597 76.26359797],[96.  76.  73.5],[-3.04319771 29.89228843 16.14797366],[ 4.94853497 14.62972403 19.73640203],[ 0.  20.  22.5],96.0,10.0,0.05
3.5539303,1,2254.868202,24.78648105265487,"[2620.1167373555636, 772.0561802704472, 2740.439756675425]",5922.143814193854,5922.143814193854,[97.34654053 52.         71.64623678],[89.35480785 65.14792156 68.0578084 ],[92.  64.5 64.5],[-5.34654053 40.         20.35376322],[ 2.64519215 26.85207844 23.9421916 ],[ 0.  27.5 27.5],92.0,10.0,0.05
6.6197414,1,2255.436386,10.212728163027442,"[2825.1659201511147, 1596.221364778486, 2927.4229182608424]",6892.541760697566,6892.541760697566,[99.10158165 64.94988419 78.67193306],[91.10984898 80.2124486  75.08350468],[96.   74.75 73.5 ],[-3.10158165 31.05011581 17.32806694],[ 4.89015102 15.7875514  20.91649532],[ 0.   21.25 22.5 ],96.0,10.0,0.025
4.559372,1,2255.436769,10.209924323283182,"[2641.2830761974915, 879.113488284388, 2701.1237768140645]",5950.227342374239,5950.227342374239,[96.05468376 52.82600476 72.25326717],[88.06295109 68.08856916 68.66483879],[92.   65.75 64.5 ],[-4.05468376 39.17399524 19.74673283],[ 3.93704891 23.91143084 23.33516121],[ 0.   26.25 27.5 ],92.0,10.0,0.075
4.4905376,1,2255.436987,36.50628889995051,"[2703.728398008211, 1145.0126420563415, 2849.057586239344]",6409.957084447053,6409.957084447053,[95.41945274 57.89271857 75.69585693],[87.42772007 73.15528297 72.10742855],[94.   70.25 69.  ],[-1.41945274 36.10728143 18.30414307],[ 6.57227993 20.84471703 21.89257145],[ 0.   23.75 25.  ],94.0,10.0,0.075
-0.6513423,1,2255.437191,9.676859180295834,"[2679.2057141830937, 974.4864519100184, 2714.5141572446796]",6409.957084447053,6409.957084447053,[97.65507515 59.07440449 75.6218518 ],[89.66334248 74.3369689  72.03342342],[94.   70.25 69.  ],[-3.65507515 34.92559551 18.3781482 ],[ 4.33665752 19.6630311  21.96657658],[ 0.   23.75 25.  ],94.0,10.0,0.075
3.325476,1,2255.437402,16.82009861110743,"[2539.4364731659894, 665.9081705550641, 2491.158263442399]",5513.16397004394,5513.16397004394,[94.98182209 50.02664687 68.06962478],[86.99008942 65.28921127 64.4811964 ],[90.   62.5  61.25],[-4.98182209 39.97335313 21.93037522],[ 3.00991058 24.71078873 25.5188036 ],[ 0.   27.5  28.75],90.0,10.0,0.075
1.7657576,1,2255.437603,-9.10094938649418,"[2622.7519036269564, 942.0782959166818, 2931.7738580775576]",6383.880209219254,6383.880209219254,[99.63751133 54.09390713 73.46429241],[91.64577866 69.35647154 69.87586403],[94. 69. 69.],[-5.63751133 39.90609287 20.53570759],[ 2.35422134 24.64352846 24.12413597],[ 0. 25. 25.],94.0,10.0,0.025
-0.25071406,1,2255.437843,9.792824823615248,"[2795.6496636458583, 1392.0662379440787, 2687.5452867937397]",6892.541760697566,6892.541760697566,[102.59623535  64.88702275  78.77534712],[94.60450268 80.14958715 75.18691874],[96.   74.75 73.5 ],[-6.59623535 31.11297725 17.22465288],[ 1.39549732 15.85041285 20.81308126],[ 0.   21.25 22.5 ],96.0,10.0,0.025
5.2074714,1,2255.438048,22.394639602031425,"[2611.3116771539007, 782.7619757043548, 2853.104588291726]",5937.960639002816,5937.960639002816,[97.4201165 52.        69.5592016],[89.42838383 61.31482792 65.97077322],[92.  62.  64.5],[-5.4201165 40.        22.4407984],[ 2.57161617 30.68517208 26.02922678],[ 0.  30.  27.5],92.0,10.0,0.025
9.42827,1,2255.438264,25.40085170951174,"[2888.5417494337435, 907.6479660798778, 2715.0411623385776]",5950.227342374239,5950.227342374239,[95.72589977 52.40971161 73.59954775],[87.7341671  67.67227602 70.01111937],[92.   65.75 64.5 ],[-3.72589977 39.59028839 18.40045225],[ 4.2658329  24.32772398 21.98888063],[ 0.   26.25 27.5 ],92.0,10.0,0.075
2.2299826,1,2702.062405,27.016463571887574,"[2442.8115474799647, 545.8019730586518, 2551.105555384984]",5418.879021016563,5418.879021016563,[93.99799259 50.         65.80767858],[86.00625992 54.39532757 62.2192502 ],[90.  57.5 60. ],[-3.99799259 40.         24.19232142],[ 3.99374008 35.60467243 27.7807498 ],[ 0.  32.5 30. ],90.0,10.0,0.025
4.6009264,1,2702.081582,14.81365452828188,"[2717.376371891956, 1118.8312720324661, 2842.7996415784887]",6385.227662497541,6385.227662497541,[97.86790665 58.37761189 75.87043655],[89.87617397 73.6401763  72.28200817],[94. 69. 69.],[-3.86790665 35.62238811 18.12956345],[ 4.12382603 20.3598237  21.71799183],[ 0. 25. 25.],94.0,10.0,0.05
-4.809599,1,2702.081918,5.400325605347213,"[2567.068087407773, 907.2737008153092, 2603.782046481684]",6385.227662497541,6385.227662497541,[99.23030193 57.36015584 75.26593578],[91.23856926 72.62272024 71.6775074 ],[94. 69. 69.],[-5.23030193 36.63984416 18.73406422],[ 2.76143074 21.37727976 22.3224926 ],[ 0. 25. 25.],94.0,10.0,0.05
-1.2320114,1,2702.082137,35.27427747846962,"[2395.940908886799, 508.63121825902675, 2455.8183703752093]",5427.254897733999,5427.254897733999,[97.24024685 50.         66.86281192],[89.24851418 61.39488697 63.27438354],[90.   61.25 60.  ],[-7.24024685 40.         23.13718808],[ 0.75148582 28.60511303 26.72561646],[ 0.   28.75 30.  ],90.0,10.0,0.05
0.002622616,1,2702.08235,9.679481796223795,"[2820.5770212154684, 1314.696861683451, 2773.743405533879]",6908.836096196903,6908.836096196903,[98.34889419 65.38621403 81.52849758],[90.35716152 80.64877844 77.9400692 ],[96.  76.  73.5],[-2.34889419 30.61378597 14.47150242],[ 5.64283848 15.35122156 18.0599308 ],[ 0.  20.  22.5],96.0,10.0,0.05
-5.032083,1,2702.082559,11.78801536307266,"[2721.059629981431, 895.2352367983848, 2471.1078410145587]",6409.957084447053,6409.957084447053,[98.35092361 58.24220921 77.33562839],[90.35919094 73.50477362 73.74720001],[94.   70.25 69.  ],[-4.35092361 35.75779079 16.66437161],[ 3.64080906 20.49522638 20.25279999],[ 0.   23.75 25.  ],94.0,10.0,0.075
2.265327,1,2702.08276,-6.8356223041578925,"[2707.5165051102745, 1515.9613417736039, 2841.865984474398]",6908.836096196903,6908.836096196903,[99.96271141 65.6565664  80.03741825],[91.97097874 80.9191308  76.44898987],[96.  76.  73.5],[-3.96271141 30.3434336  15.96258175],[ 4.02902126 15.0808692  19.55101013],[ 0.  20.  22.5],96.0,10.0,0.05
4.1734505,1,2702.082962,13.966275259697085,"[2728.6395431574215, 1622.1643130903328, 2846.369090134058]",6908.836096196903,6908.836096196903,[102.54098423  68.33922364  80.60889328],[94.54925156 83.60178804 77.0204649 ],[96.  76.  73.5],[-6.54098423 27.66077636 15.39110672],[ 1.45074844 12.39821196 18.9795351 ],[ 0.  20.  22.5],96.0,10.0,0.05
6.1927986,1,2702.083164,28.587438231885166,"[2591.6414623814508, 548.0880837519978, 2623.624318546092]",5427.254897733999,5427.254897733999,[92.71403225 50.         66.97468269],[84.72229958 60.93293667 63.38625431],[90.   61.25 60.  ],[-2.71403225 40.         23.02531731],[ 5.27770042 29.06706333 26.61374569],[ 0.   28.75 30.  ],90.0,10.0,0.05
2.5907545,1,2702.083393,27.991606162119876,"[2712.110854058156, 1525.8923304983498, 2833.107408704208]",6892.541760697566,6892.541760697566,[100.89463241  65.57046391  78.62135494],[92.90289974 80.83302832 75.03292656],[96.   74.75 73.5 ],[-4.89463241 30.42953609 17.37864506],[ 3.09710026 15.16697168 20.96707344],[ 0.   21.25 22.5 ],96.0,10.0,0.025
5.064295,1,3149.693948,32.080758440440285,"[2828.5387402861966, 1543.9081660799072, 2858.623576954834]",6882.519406205336,6882.519406205336,[99.47468765 68.43072869 85.5327853 ],[91.48295498 83.69329309 81.94435692],[96.   76.   74.75],[-3.47468765 27.56927131 10.4672147 ],[ 4.51704502 12.30670691 14.05564308],[ 0.   20.   21.25],96.0,10.0,0.075
10.948895,1,3149.694477,25.762550074420556,"[2914.550264828571, 730.5153457478517, 2471.72892383498]",5513.16397004394,5513.16397004394,[98.27166231 51.44229533 70.75270641],[90.27992964 66.70485973 67.16427803],[90.   62.5  61.25],[-8.27166231 38.55770467 19.24729359],[-0.27992964 23.29514027 22.83572197],[ 0.   27.5  28.75],90.0,10.0,0.075
4.8821573,1,3149.694733,10.28248306774668,"[2925.420439593166, 1384.7849027683276, 2918.841160254969]",6892.541760697566,6892.541760697566,[101.87310226  63.84651877  81.50454128],[93.88136959 79.10908318 77.9161129 ],[96.   74.75 73.5 ],[-5.87310226 32.15348123 14.49545872],[ 2.11863041 16.89091682 18.0838871 ],[ 0.   21.25 22.5 ],96.0,10.0,0.025
-3.7587712,1,3149.694976,31.51550629840668,"[2365.451388689322, 491.8569498151277, 2357.887419587666]",5418.879021016563,5418.879021016563,[95.0274411  50.         65.43235767],[87.03570843 55.64139843 61.84392929],[90.  57.5 60. ],[-5.0274411  40.         24.56764233],[ 2.96429157 34.35860157 28.15607071],[ 0.  32.5 30. ],90.0,10.0,0.025
4.6120105,1,3149.695217,14.291492448243233,"[2611.657671503163, 775.5422469128386, 2824.6200977703456]",5937.960639002816,5937.960639002816,[96.64765938 52.         69.54974115],[88.6559267  61.09367561 65.96131277],[92.  62.  64.5],[-4.64765938 40.         22.45025885],[ 3.3440733  30.90632439 26.03868723],[ 0.  30.  27.5],92.0,10.0,0.025
5.157078,1,3149.695457,16.945093371422825,"[2683.998455720422, 678.5254624705793, 2434.9582185163595]",5513.16397004394,5513.16397004394,[95.55853756 51.54865862 71.24031532],[87.56680489 66.81122303 67.65188694],[90.   62.5  61.25],[-5.55853756 38.45134138 18.75968468],[ 2.43319511 23.18877697 22.34811306],[ 0.   27.5  28.75],90.0,10.0,0.075
0.05289193,1,3149.69569,-6.7827303768230784,"[2769.7935515612517, 857.6510972164695, 2759.812117722934]",6383.880209219254,6383.880209219254,[97.35927875 56.32730748 77.3499192 ],[89.36754608 71.58987188 73.76149082],[94. 69. 69.],[-3.35927875 37.67269252 16.6500808 ],[ 4.63245392 22.41012812 20.23850918],[ 0. 25. 25.],94.0,10.0,0.025
-9.300197,1,3149.695924,4.666078482553708,"[2442.17786112765, 638.0492955905324, 2316.6173341278636]",5950.227342374239,5950.227342374239,[97.10775001 53.77896143 71.92930877],[89.11601734 69.04152584 68.34088039],[92.   65.75 64.5 ],[-5.10775001 38.22103857 20.07069123],[ 2.88398266 22.95847416 23.65911961],[ 0.   26.25 27.5 ],92.0,10.0,0.075
-0.2847176,1,3149.696161,28.302720644683557,"[2594.8950493988996, 503.3944225436044, 2399.177550667459]",5513.16397004394,5513.16397004394,[96.0863343  50.85314395 69.76561535],[88.09460163 66.11570835 66.17718697],[90.   62.5  61.25],[-6.0863343  39.14685605 20.23438465],[ 1.90539837 23.88429165 23.82281303],[ 0.   27.5  28.75],90.0,10.0,0.075
-10.353622,1,3149.696405,17.63798380449594,"[2426.3825220198637, 468.9395688070306, 2047.0297018021092]",5513.16397004394,5513.16397004394,[95.82203777 50.         69.56829059],[87.8303051  62.40366936 65.97986221],[90.   62.5  61.25],[-5.82203777 40.         20.43170941],[ 2.1696949  27.59633064 24.02013779],[ 0.   27.5  28.75],90.0,10.0,0.075
2.4865017,1,3600.135503,34.56726003907997,"[2584.316440806862, 717.8957540097151, 2783.395930401639]",5937.960639002816,5937.960639002816,[94.89995582 52.         70.64506233],[86.90822315 60.77867222 67.05663395],[92.  62.  64.5],[-2.89995582 40.         21.35493767],[ 5.09177685 31.22132778 24.94336605],[ 0.  30.  27.5],92.0,10.0,0.025
-6.228436,1,3600.161449,19.534113861130564,"[2525.3461949428797, 584.6366060240847, 2443.304063300526]",5922.143814193854,5922.143814193854,[96.06021984 52.         72.28966892],[88.06848717 65.17052841 68.70124054],[92.  64.5 64.5],[-4.06021984 40.         19.71033108],[ 3.93151283 26.82947159 23.29875946],[ 0.  27.5 27.5],92.0,10.0,0.05
-0.14594911,1,3600.161798,10.136533955180486,"[2342.701094690955, 524.2572764151865, 2544.0118440682118]",5418.879021016563,5418.879021016563,[94.20514973 50.         64.75124824],[86.21341705 56.59172535 61.16281986],[90.  57.5 60. ],[-4.20514973 40.         25.24875176],[ 3.78658295 33.40827465 28.83718014],[ 0.  32.5 30. ],90.0,10.0,0.025
-6.3349457,1,3600.162021,25.180560765859976,"[2730.3200438184344, 1308.6064735730404, 2407.5890331637966]",6882.519406205336,6882.519406205336,[99.1736985  68.18972804 83.97978151],[91.18196583 83.45229244 80.39135313],[96.   76.   74.75],[-3.1736985  27.81027196 12.02021849],[ 4.81803417 12.54770756 15.60864687],[ 0.   20.   21.25],96.0,10.0,0.075
