simseed,sum_turbine_powers,floris_opt,rew,rewbaseline,wdir,ws,TI,FFSeed
3411937916,2964.0798555685274,5418.879021016563,-45.30086676464542,-2.3305716761413677, 90.0,10.0,0.025,6
805628206,3988.3314508676085,6409.957084447053,-37.77912397346952,-3.7172939451378464, 94.0,10.0,0.075,6
4515032394,3060.3482072898255,5427.254897733999,-43.61148932644402,5.340500395143328, 90.0,10.0,0.05,9
5695666029,4072.8388118363046,6882.519406205336,-40.82343148696101,-8.985043073125908, 96.0,10.0,0.075,8
4884916903,4515.161619613199,6882.519406205336,-34.39667434076114,-2.449871694001516, 96.0,10.0,0.075,6
3640437140,3136.762703452787,5513.16397004394,-43.10412821935737,3.467911070350372, 90.0,10.0,0.075,0
9120418856,4076.461856098119,6892.541760697566,-40.856914653128534,-5.944928236235305, 96.0,10.0,0.025,7
9666585676,3581.773028279401,6385.227662497541,-43.905319941585084,-5.568377061756615, 94.0,10.0,0.05,5
1744242577,3871.5317548048088,6385.227662497541,-39.36736543406999,1.1726411206082292, 94.0,10.0,0.05,3
8945801926,4523.674214946734,6908.836096196903,-34.52335310955091,6.858238943570409, 96.0,10.0,0.05,1
3299668509,4174.616893969316,6409.957084447053,-34.87293535711036,7.823067262241031, 94.0,10.0,0.075,1
6410744721,3663.236834840225,6383.880209219254,-42.617393892354414,4.393253471347312, 94.0,10.0,0.025,2
3823344673,3538.505740585656,6383.880209219254,-44.57123842211923,-2.807382530485608, 94.0,10.0,0.025,5
8690231687,3716.402549499957,6385.227662497541,-41.79686698835246,-2.178652041587301, 94.0,10.0,0.05,6
2623628822,2967.2161796741498,5418.879021016563,-45.2429890358115,4.801737795184067, 90.0,10.0,0.025,2
7238591957,4334.732586706126,6882.519406205336,-37.01822935947124,3.3151066829385076, 96.0,10.0,0.075,0
5023457385,4202.420819289895,6908.836096196903,-39.173244801636045,-4.777149208729726, 96.0,10.0,0.05,5
4865886987,4331.5074932605585,6908.836096196903,-37.3048161376282,0.9732903998482679, 96.0,10.0,0.05,9
4566298214,3395.9494330084203,5922.143814193854,-42.656755061077654,9.188463382283771, 92.0,10.0,0.05,2
9849514790,3417.893654089794,5513.16397004394,-38.00486122558489,8.301572751900153, 90.0,10.0,0.075,1
2717960687,3178.655424336624,5922.143814193854,-46.32593324197556,-5.552743494970161, 92.0,10.0,0.05,5
9266392898,3664.6085376753076,6383.880209219254,-42.59590691593682,4.393253471347312, 94.0,10.0,0.025,2
9666197592,3042.4909031570237,5427.254897733999,-43.94051946173872,3.4133719328411227, 90.0,10.0,0.05,0
8893491586,4522.953521671276,6882.519406205336,-34.28346140813866,-2.449871694001516, 96.0,10.0,0.075,6
2552856343,3010.4546986914747,5418.879021016563,-44.445065353632415,3.1512011538968, 90.0,10.0,0.025,1
3055059792,4187.861557851118,6892.541760697566,-39.24067922618895,4.193279705573472, 96.0,10.0,0.025,2
4632591645,2991.090252039355,5418.879021016563,-44.802416875543436,0.5687319352533347, 90.0,10.0,0.025,3
8504430721,4511.598756293368,6882.519406205336,-34.4484411881836,-2.449871694001516, 96.0,10.0,0.075,6
8123906465,3676.4346424664036,6383.880209219254,-42.41065743750806,4.393253471347312, 94.0,10.0,0.025,2
823915132,3203.7166008368067,5922.143814193854,-45.90275580342506,-5.552743494970161, 92.0,10.0,0.05,5
6366074937,3212.9159385392954,5513.16397004394,-41.72283001200691,6.988917065322227, 90.0,10.0,0.075,9
3102833048,4422.090631652133,6882.519406205336,-35.748955133128426,5.635522887021396, 96.0,10.0,0.075,4
4335429922,3899.7540445691584,6409.957084447053,-39.16099603800131,4.29486218427121, 94.0,10.0,0.075,4
