767073016,29609.78973650997,30957.339937888657,-4.352926330499802,-4.6771932442259185, 92.0,10.0,0.075,0
8225745795,25645.920272233132,27331.696232620703,-6.167842442122481,-5.817860689686873, 90.0,10.0,0.05,5
1370507361,27163.58537903659,27576.76347774252,-1.4982835061098032,-1.3858549170296135, 90.0,10.0,0.025,7
8408972171,30033.30849149426,31126.166247521418,-3.511058018955943,-3.42709777117391, 92.0,10.0,0.05,0
3709736348,32518.387659482432,33861.571201677034,-3.966689951256836,-4.396144971961596, 94.0,10.0,0.075,0
9344127162,31801.080408348425,33861.571201677034,-6.085041893231937,-5.364679620267974, 94.0,10.0,0.075,5
5609891516,35113.53489507,37102.92839740173,-5.361823414647363,-5.957585592403039, 96.0,10.0,0.075,7
1162048610,31331.62537235002,30957.339937888657,1.20903616141539,1.1383486238075426, 92.0,10.0,0.075,3
9223975998,33819.40125453804,34365.11661928426,-1.5879921805357289,0.4216910896448275, 94.0,10.0,0.025,4
1770152795,37615.10219882514,37841.022649865874,-0.5970252261180288,-1.062271451978482, 96.0,10.0,0.025,0
8532973628,33154.646830939666,34365.11661928426,-3.5223793993043713,-1.8318490973894068, 94.0,10.0,0.025,7
3636367690,28413.282862262855,27576.76347774252,3.0334211815519936,4.572605401705525, 90.0,10.0,0.025,8
8368529709,26729.35351109656,27563.63176115768,-3.026735581472886,-2.9162535952218116, 90.0,10.0,0.075,6
1229067930,31652.710044838226,31390.86512342044,0.8341436924031291,0.7761350639787533, 92.0,10.0,0.025,4
9292108620,37593.92391931919,37102.92839740173,1.323333610378427,1.3143805714372288, 96.0,10.0,0.075,1
7381837789,27286.692444314936,27576.76347774252,-1.0518675756192417,0.6894579437314571, 90.0,10.0,0.025,1
9156417995,34564.29421304262,37102.92839740173,-6.842139674713342,-5.957585592403039, 96.0,10.0,0.075,7
4659381590,27711.932275698917,27576.76347774252,0.4901546842706676,1.2068603012156354, 90.0,10.0,0.025,9
7223085673,32885.22109850343,34132.30359100981,-3.653672214596295,-3.5396568587101425, 94.0,10.0,0.05,5
5505642665,31815.278249825926,30957.339937888657,2.771356691687967,2.9901281640025017, 92.0,10.0,0.075,9
179468966,37180.09911931954,37491.43991610735,-0.8304316864982694,1.0394177894851233, 96.0,10.0,0.05,1
1598574550,31385.1580883021,31126.166247521418,0.832071122158538,1.3133214676556222, 92.0,10.0,0.05,1
3810633749,38054.48959014072,37841.022649865874,0.5641151462792308,0.6554773628512387, 96.0,10.0,0.025,1
3575836958,34157.4560492011,33861.571201677034,0.8738072009765823,2.395104451538279, 94.0,10.0,0.075,1
3406091193,36595.15209067954,37491.43991610735,-2.390646578081258,-2.246061759598269, 96.0,10.0,0.05,0
9160740428,31331.964254571478,30957.339937888657,1.2101308362877732,1.1663835627205954, 92.0,10.0,0.075,4
4838477604,31172.88332676665,31390.86512342044,-0.6944115614423059,-0.44791688746339375, 92.0,10.0,0.025,6
6472278942,34293.25841277769,30957.339937888657,10.77585632868349,10.875180216680128, 92.0,10.0,0.075,8
3379615042,31460.930805634696,30957.339937888657,1.6267252572618327,2.1926405227889783, 92.0,10.0,0.075,1
6925848207,37818.6293942345,37841.022649865874,-0.059177194650825,0.21678937442368312, 96.0,10.0,0.025,3
2372720537,34162.00456653311,34132.30359100981,0.0870172018835675,1.1393063496980675, 94.0,10.0,0.05,3
4781849845,33722.9001476375,34365.11661928426,-1.868803411207907,-1.5327735316836022, 94.0,10.0,0.025,0
2156684466,27716.361676583834,27331.696232620703,1.4073968943940929,2.8152276649821952, 90.0,10.0,0.05,9
3695330823,25732.504817866753,27331.696232620703,-5.851050740295058,-5.817860689686873, 90.0,10.0,0.05,5
9016853677,31330.515665461116,31390.86512342044,-0.19225165576688158,0.4668119161273946, 92.0,10.0,0.025,3
2780753538,34197.10433193385,34132.30359100981,0.18985164816448583,0.48313965545925414, 94.0,10.0,0.05,4
638478268,27368.04070312679,27576.76347774252,-0.7568791558305665,-0.9027796396675173, 90.0,10.0,0.025,6
1527366773,31713.08096291581,31126.166247521418,1.8855991153138827,1.8012855169275823, 92.0,10.0,0.05,9
766140321,26941.497012586395,27331.696232620703,-1.427643629262208,-0.3800630208117627, 90.0,10.0,0.05,2
6140678545,37100.15362729489,37102.92839740173,-0.007478574405566604,0.2964679795829712, 96.0,10.0,0.075,6
9211542972,27789.437359368207,27331.696232620703,1.6747629669657462,2.8152276649821952, 90.0,10.0,0.05,9
2315218361,27402.939043613616,27331.696232620703,0.26066004241582397,-0.1553626108770476, 90.0,10.0,0.05,4
2400094452,38315.97423511634,37841.022649865874,1.2551235458012822,0.5598497844376453, 96.0,10.0,0.025,9
3541392246,27637.149334813243,27563.63176115768,0.26671947402504903,1.5282007242745257, 90.0,10.0,0.075,1
