#{"t_start": 1755726297.8587997, "env_id": "None"}
r,l,t,r_cumulative,power,power_floris_opt_stochastic,power_floris_opt,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int
6.903894,1,28413.722263,2.216916378134014,"[2776.795795385321, 587.2008648656521, 2529.7902955549234]",5513.16397004394,5513.16397004394,[93.99845989 50.67430855 69.49505794],[86.00672722 65.93687296 65.90662956],[90.   62.5  61.25],[-3.99845989 39.32569145 20.50494206],[ 3.99327278 24.06312704 24.09337044],[ 0.   27.5  28.75],90.0,10.0,0.075
4.837855,1,28413.722514,50.44946492194504,"[2594.4784138218592, 540.056788996903, 2555.2824052927926]",5427.254897733999,5427.254897733999,[94.81079491 50.         66.89791429],[86.81906223 62.37585545 63.30948591],[90.   61.25 60.  ],[-4.81079491 40.         23.10208571],[ 3.18093777 27.62414455 26.69051409],[ 0.   28.75 30.  ],90.0,10.0,0.05
-0.47072944,1,28413.722751,13.871845018533772,"[2690.2614600695792, 872.0628404474562, 2791.5051048522323]",6383.880209219254,6383.880209219254,[98.69906719 56.06481339 75.2261318 ],[90.70733452 71.3273778  71.63770342],[94. 69. 69.],[-4.69906719 37.93518661 18.7738682 ],[ 3.29266548 22.6726222  22.36229658],[ 0. 25. 25.],94.0,10.0,0.025
3.268279,1,28413.722991,25.085228760102304,"[2616.5431776030614, 753.1697894900668, 2762.316790764646]",5937.960639002816,5937.960639002816,[95.44119938 52.         70.17155349],[87.44946671 59.92093754 66.58312511],[92.  62.  64.5],[-3.44119938 40.         21.82844651],[ 4.55053329 32.07906246 25.41687489],[ 0.  30.  27.5],92.0,10.0,0.025
18.202114,1,28413.72322,10.750626969568621,"[3340.921318920315, 1853.4418531412848, 2940.92025817903]",6882.519406205336,6882.519406205336,[98.68111141 69.6741984  83.81749714],[90.68937874 84.93676281 80.22906876],[96.   76.   74.75],[-2.68111141 26.3258016  12.18250286],[ 5.31062126 11.06323719 15.77093124],[ 0.   20.   21.25],96.0,10.0,0.075
9.216292,1,28985.074964,21.0540858290277,"[2765.948193654122, 596.8470605424601, 2658.4780381612422]",5513.16397004394,5513.16397004394,[94.8338166  50.         69.73474968],[86.84208393 63.61972094 66.1463213 ],[90.   62.5  61.25],[-4.8338166  40.         20.26525032],[ 3.15791607 26.38027906 23.8536787 ],[ 0.   27.5  28.75],90.0,10.0,0.075
12.156031,1,28985.075503,-5.853092157136144,"[3060.4363400603233, 1189.0113266048816, 2911.9702017618447]",6385.227662497541,6385.227662497541,[100.43759163  59.00045182  77.53694904],[92.44585896 74.26301622 73.94852066],[94. 69. 69.],[-6.43759163 34.99954818 16.46305096],[ 1.55414104 19.73698378 20.05147934],[ 0. 25. 25.],94.0,10.0,0.05
-15.723755,1,28985.075758,-10.587786932695941,"[2433.5521971681483, 848.11547790766, 2120.403455742021]",6409.957084447053,6409.957084447053,[100.21956261  58.80889679  77.08479536],[92.22782993 74.0714612  73.49636698],[94.   70.25 69.  ],[-6.21956261 35.19110321 16.91520464],[ 1.77217007 19.9285388  20.50363302],[ 0.   23.75 25.  ],94.0,10.0,0.075
9.345906,1,28985.076005,77.68587582547455,"[3044.7870942113327, 1705.6845270705478, 2775.281610167318]",6882.519406205336,6882.519406205336,[101.89609058  68.47401358  83.18363273],[93.90435791 83.73657799 79.59520435],[96.   76.   74.75],[-5.89609058 27.52598642 12.81636727],[ 2.09564209 12.26342201 16.40479565],[ 0.   20.   21.25],96.0,10.0,0.075
-6.104983,1,28985.076244,41.3296007229811,"[2587.798323946136, 457.02723707251783, 2131.7606861062463]",5513.16397004394,5513.16397004394,[92.50396164 50.         69.82611644],[84.51222897 63.7117362  66.23768806],[90.   62.5  61.25],[-2.50396164 40.         20.17388356],[ 5.48777103 26.2882638  23.76231194],[ 0.   27.5  28.75],90.0,10.0,0.075
