#{"t_start": 1755768998.3144464, "env_id": "None"}
r,l,t,r_cumulative,power,power_floris_opt_stochastic,power_floris_opt,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int
3.9346251,1,2231.485976,-1.4523221665330572,"[2549.3913141800963, 1377.184965681398, 2379.110195007202]",6066.973800805253,6066.973800805253,[97.57449726 67.76346874 68.96174373],[89.94378281 62.86047888 65.62740993],[92.  62.  64.5],[-5.57449726 24.23653126 23.03825627],[ 2.05621719 29.13952112 26.37259007],[ 0.  30.  27.5],92.0,10.0,0.025
6.2525043,1,2795.533772,-8.883978424732044,"[2294.3261800278997, 1186.7026787263278, 2369.066142747009]",5505.842001501657,5505.842001501657,[93.80563167 61.98005438 61.7637228 ],[86.17491722 57.07706451 58.429389  ],[90.   61.25 60.  ],[-3.80563167 28.01994562 28.2362772 ],[ 3.82508278 32.92293549 31.570611  ],[ 0.   28.75 30.  ],90.0,10.0,0.05
-1.8678942,1,2795.534295,17.08663938477786,"[2593.7672923410546, 2127.0498995437115, 2408.934561782971]",7265.4629093692565,7265.4629093692565,[99.46068767 81.81257343 75.06870117],[91.82997322 76.90958357 71.73436737],[96.   74.75 73.5 ],[-3.46068767 14.18742657 20.93129883],[ 4.17002678 19.09041643 24.26563263],[ 0.   21.25 22.5 ],96.0,10.0,0.025
12.93492,1,2795.534563,15.253529599348765,"[3308.1360354577614, 2175.2358984197062, 2738.5766518467763]",7280.253599960612,7280.253599960612,[102.52834323  76.51573515  82.73990955],[94.89762878 71.61274529 79.40557575],[96.   76.   74.75],[-6.52834323 19.48426485 13.26009045],[ 1.10237122 24.38725471 16.59442425],[ 0.   20.   21.25],96.0,10.0,0.075
-11.929536,1,2795.534804,-27.4821888201579,"[2461.934606947226, 1460.9578459059871, 1985.4310625521134]",6708.632226432118,6708.632226432118,[101.47098354  73.66563463  75.01101627],[93.84026909 68.76264477 71.67668247],[94. 69. 69.],[-7.47098354 20.33436537 18.98898373],[ 0.15973091 25.23735523 22.32331753],[ 0. 25. 25.],94.0,10.0,0.05
8.789302,1,2795.535048,14.767515852841477,"[2410.363662971908, 1356.2930950082439, 2223.1103381944117]",5505.842001501657,5505.842001501657,[94.50465587 64.50457335 61.23827209],[86.87394142 59.60158348 57.90393829],[90.   61.25 60.  ],[-4.50465587 25.49542665 28.76172791],[ 3.12605858 30.39841652 32.09606171],[ 0.   28.75 30.  ],90.0,10.0,0.05
4.834593,1,2795.535281,8.418477656445717,"[2350.8176302297375, 1197.4894230348268, 2183.177129845161]",5467.168837650526,5467.168837650526,[91.97560695 63.79838705 62.01340904],[84.3448925  58.89539719 58.67907524],[90.  57.5 60. ],[-1.97560695 26.20161295 27.98659096],[ 5.6551075  31.10460281 31.32092476],[ 0.  32.5 30. ],90.0,10.0,0.025
3.9007485,1,2795.535519,25.12598830615178,"[2561.128770010852, 1367.5739753535765, 1925.9332820544591]",5634.8352801952,5634.8352801952,[97.51401332 69.43993568 65.37097682],[89.88329887 64.53694582 62.03664303],[90.   62.5  61.25],[-7.51401332 20.56006432 24.62902318],[ 0.11670113 25.46305418 27.96335697],[ 0.   27.5  28.75],90.0,10.0,0.075
8.493214,1,2795.53577,13.876251886901592,"[2641.823339347233, 1977.0667109701872, 2698.7707662357407]",6744.809698019875,6744.809698019875,[102.98532537  71.70816088  71.3245882 ],[95.35461092 66.80517101 67.9902544 ],[94.   70.25 69.  ],[-8.98532537 22.29183912 22.6754118 ],[-1.35461092 27.19482899 26.0097456 ],[ 0.   23.75 25.  ],94.0,10.0,0.075
8.345061,1,2795.536006,3.569558583297349,"[2712.3356205392665, 2061.3217691660398, 2534.0108262580666]",6744.809698019875,6744.809698019875,[106.14333204  75.63666725  72.67736806],[98.51261759 70.73367739 69.34303427],[94.   70.25 69.  ],[-12.14333204  18.36333275  21.32263194],[-4.51261759 23.26632261 24.65696573],[ 0.   23.75 25.  ],94.0,10.0,0.075
-6.9003787,1,2795.536237,-8.352700965450577,"[2226.907288259144, 845.7090855175824, 2017.2971044995372]",5467.168837650526,5467.168837650526,[96.65322688 59.91660357 63.59376182],[89.02251244 55.0136137  60.25942802],[90.  57.5 60. ],[-6.65322688 30.08339643 26.40623818],[ 0.97748756 34.9863863  29.74057198],[ 0.  32.5 30. ],90.0,10.0,0.025
6.3965383,1,3358.088407,-2.4874402866825926,"[2576.338410351453, 2010.691093924034, 2550.7229410618374]",6708.632226432118,6708.632226432118,[101.61000064  74.88515997  70.79047813],[93.97928619 69.9821701  67.45614433],[94. 69. 69.],[-7.61000064 19.11484003 23.20952187],[2.07138062e-02 2.40178299e+01 2.65438557e+01],[ 0. 25. 25.],94.0,10.0,0.05
4.2714086,1,3358.100768,21.358048135776787,"[2430.558929646153, 1495.157047684336, 2416.6044696006543]",6082.511517684261,6082.511517684261,[98.00581554 67.47902823 67.65575351],[90.37510109 62.57603836 64.32141972],[92.  64.5 64.5],[-6.00581554 24.52097177 24.34424649],[ 1.62489891 29.42396164 27.67858028],[ 0.  27.5 27.5],92.0,10.0,0.05
-7.185443,1,3358.101107,8.068086788736144,"[2693.411562842874, 1782.4859932542574, 2281.237584970744]",7280.253599960612,7280.253599960612,[101.97523597  79.55540991  78.30788221],[94.34452152 74.65242004 74.97354841],[96.   76.   74.75],[-5.97523597 16.44459009 17.69211779],[ 1.65547848 21.34757996 21.02645159],[ 0.   20.   21.25],96.0,10.0,0.075
-3.0197494,1,3358.101315,-30.501938153208798,"[2729.7009933552044, 1978.3730055944907, 2337.9901426708225]",7265.4629093692565,7265.4629093692565,[105.66149715  80.22056675  78.1579956 ],[98.0307827  75.31757689 74.8236618 ],[96.   74.75 73.5 ],[-9.66149715 15.77943325 17.8420044 ],[-2.0307827  20.68242311 21.1763382 ],[ 0.   21.25 22.5 ],96.0,10.0,0.025
1.9340404,1,3358.101516,16.701556226161856,"[2226.6188340301655, 960.1757836816506, 2386.111472536462]",5467.168837650526,5467.168837650526,[98.14737943 57.96062231 61.77052249],[90.51666498 53.05763245 58.4361887 ],[90.  57.5 60. ],[-8.14737943 32.03937769 28.22947751],[-0.51666498 36.94236755 31.5638113 ],[ 0.  32.5 30. ],90.0,10.0,0.025
3.083684,1,3358.101709,11.502161565413369,"[2429.5147463512417, 1096.944269311798, 2109.300027710209]",5467.168837650526,5467.168837650526,[97.19194797 62.83527613 64.52881088],[89.56123352 57.93228626 61.19447708],[90.  57.5 60. ],[-7.19194797 27.16472387 25.47118912],[ 0.43876648 32.06771374 28.80552292],[ 0.  32.5 30. ],90.0,10.0,0.025
-6.4018397,1,3358.101911,18.72414879411872,"[2590.8434852610826, 1172.757611545621, 1510.5010719829806]",5634.8352801952,5634.8352801952,[97.33629135 68.39676142 63.52945079],[89.7055769  63.49377155 60.195117  ],[90.   62.5  61.25],[-7.33629135 21.60323858 26.47054921],[ 0.2944231  26.50622845 29.804883  ],[ 0.   27.5  28.75],90.0,10.0,0.075
-3.0652041,1,3358.102105,10.811047645289717,"[2330.1909246023993, 1345.1520986722378, 2205.665639250852]",6066.973800805253,6066.973800805253,[97.49894241 67.30931473 65.93289318],[89.86822796 62.40632486 62.59855938],[92.  62.  64.5],[-5.49894241 24.69068527 26.06710682],[ 2.13177204 29.59367514 29.40144062],[ 0.  30.  27.5],92.0,10.0,0.025
-5.0646043,1,3358.102298,-1.4950455422153643,"[2850.8515500392264, 1571.355786985217, 1981.0044507715359]",6744.809698019875,6744.809698019875,[95.97583583 73.3386817  72.89795055],[88.34512138 68.43569183 69.56361675],[94.   70.25 69.  ],[-1.97583583 20.6613183  21.10204945],[ 5.65487862 25.56430817 24.43638325],[ 0.   23.75 25.  ],94.0,10.0,0.075
0.93527246,1,3358.102518,-7.417428522736102,"[2289.252631505979, 874.1975647487136, 2354.8515649310516]",5467.168837650526,5467.168837650526,[98.93586782 57.47599363 62.12945213],[91.30515337 52.57300377 58.79511833],[90.  57.5 60. ],[-8.93586782 32.52400637 27.87054787],[-1.30515337 37.42699623 31.20488167],[ 0.  32.5 30. ],90.0,10.0,0.025
-4.2100115,1,3922.910602,-6.697451775479296,"[2716.330100016891, 1569.7272750053505, 2140.1406639359666]",6708.632226432118,6708.632226432118,[103.6409097   70.92914724  71.69569149],[96.01019526 66.02615738 68.36135769],[94. 69. 69.],[-9.6409097  23.07085276 22.30430851],[-2.01019526 27.97384262 25.63864231],[ 0. 25. 25.],94.0,10.0,0.05
-6.4583282,1,3922.911725,14.89971967921074,"[2293.294297562271, 1376.6423797724788, 2019.746268129001]",6082.511517684261,6082.511517684261,[103.21813682  68.21598959  65.5993885 ],[95.58742237 63.31299973 62.2650547 ],[92.  64.5 64.5],[-11.21813682  23.78401041  26.4006115 ],[-3.58742237 28.68700027 29.7349453 ],[ 0.  27.5 27.5],92.0,10.0,0.05
1.6956002,1,3922.911994,9.763686906365258,"[2505.664460658105, 1590.806431614678, 2170.752189056413]",6162.727860477773,6162.727860477773,[97.55176166 70.60184908 66.4178461 ],[89.92104721 65.69885921 63.08351231],[92.   65.75 64.5 ],[-5.55176166 21.39815092 25.5821539 ],[ 2.07895279 26.30114079 28.91648769],[ 0.   26.25 27.5 ],92.0,10.0,0.075
1.9127125,1,3922.912241,-28.589225706637915,"[2665.894450792859, 2281.8533526547503, 2456.682519290144]",7265.4629093692565,7265.4629093692565,[104.51514009  80.20000076  75.20024147],[96.88442564 75.2970109  71.86590767],[96.   74.75 73.5 ],[-8.51514009 15.79999924 20.79975853],[-0.88442564 20.7029891  24.13409233],[ 0.   21.25 22.5 ],96.0,10.0,0.025
-10.69902,1,3922.912477,6.002535769965387,"[2948.293439459413, 1565.556625024686, 1987.4877135537474]",7280.253599960612,7280.253599960612,[105.11758092  80.61548567  86.85737934],[97.48686647 75.7124958  83.52304554],[96.   76.   74.75],[-9.11758092 15.38451433  9.14262066],[-1.48686647 20.2875042  12.47695446],[ 0.   20.   21.25],96.0,10.0,0.075
5.3277807,1,3922.91271,16.82994225975529,"[2437.9778123556084, 1426.835337638081, 1934.3680387249422]",5505.842001501657,5505.842001501657,[98.77300647 67.64667034 63.91196718],[91.14229202 62.74368048 60.57763338],[90.   61.25 60.  ],[-8.77300647 22.35332966 26.08803282],[-1.14229202 27.25631952 29.42236662],[ 0.   28.75 30.  ],90.0,10.0,0.05
-3.5429838,1,3922.912946,15.181165047181437,"[2221.0903587859766, 984.4724321490942, 2067.9051433798777]",5467.168837650526,5467.168837650526,[97.04537776 61.8154788  61.92765941],[89.41466331 56.91248894 58.59332561],[90.  57.5 60. ],[-7.04537776 28.1845212  28.07234059],[ 0.58533669 33.08751106 31.40667439],[ 0.  32.5 30. ],90.0,10.0,0.025
8.615682,1,3922.913177,19.426728885438003,"[2871.3223802255193, 2384.446872024499, 2651.7277913576195]",7280.253599960612,7280.253599960612,[111.16714481  84.094697    78.05691089],[103.53643036  79.19170713  74.7225771 ],[96.   76.   74.75],[-15.16714481  11.905303    17.94308911],[-7.53643036 16.80829287 21.2774229 ],[ 0.   20.   21.25],96.0,10.0,0.075
4.459609,1,3922.913413,2.964563587637935,"[2358.9015983002364, 1279.1422190813714, 2113.337216694315]",5505.842001501657,5505.842001501657,[97.0838013  62.78575659 62.46371021],[89.45308685 57.88276672 59.12937641],[90.   61.25 60.  ],[-7.0838013  27.21424341 27.53628979],[ 0.54691315 32.11723328 30.87062359],[ 0.   28.75 30.  ],90.0,10.0,0.05
5.2358274,1,3922.913643,-2.1816012585379436,"[2565.4045453377744, 1355.078543135005, 2009.3824336155374]",5634.8352801952,5634.8352801952,[96.61002067 64.3714118  65.2808856 ],[88.97930622 59.46842194 61.9465518 ],[90.   62.5  61.25],[-6.61002067 25.6285882  24.7191144 ],[ 1.02069378 30.53157806 28.0534482 ],[ 0.   27.5  28.75],90.0,10.0,0.075
9.140759,1,4490.494322,2.4433075288718733,"[2720.8708197445762, 1689.1981927569332, 2228.4302426737067]",6082.511517684261,6082.511517684261,[101.34836772  72.36242485  68.50796642],[93.71765327 67.45943499 65.17363262],[92.  64.5 64.5],[-9.34836772 19.63757515 23.49203358],[-1.71765327 24.54056501 26.82636738],[ 0.  27.5 27.5],92.0,10.0,0.05
