#{"t_start": 1756957486.3488095, "env_id": "None"}
r,l,t,r_cumulative,power,power_floris_opt_stochastic,power_floris_opt,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int
3.9883964,1,448.612058,3.988396416764924,"[2346.3088514906817, 620.8554091557095, 2707.9553120211413]",5457.454647076945,5457.454647076945,[96.44390495 50.         62.70936954],[88.45217228 56.31049156 59.12094116],[90.  57.5 60. ],[-6.44390495 40.         27.29063046],[ 1.54782772 33.68950844 30.87905884],[ 0.  32.5 30. ],90.0,10.0,0.025
3.4146335,1,448.618745,3.414633522324168,"[2610.7262043036303, 1067.464787454932, 3012.7429222316673]",6470.006889833298,6470.006889833298,[100.05708988  55.00219609  71.48573768],[92.06535721 70.26476049 67.8973093 ],[94. 69. 69.],[-6.05708988 38.99780391 22.51426232],[ 1.93464279 23.73523951 26.1026907 ],[ 0. 25. 25.],94.0,10.0,0.05
4.048193,1,448.619011,4.048192823196955,"[3054.30358674009, 1275.980201384424, 3093.2450041146894]",7134.70228632762,7134.70228632762,[103.73015411  60.69340922  78.83627021],[95.73842144 75.95597363 75.24784184],[96.   76.   74.75],[-7.73015411 35.30659078 17.16372979],[ 0.26157856 20.04402637 20.75215816],[ 0.   20.   21.25],96.0,10.0,0.075
0.8946577,1,448.619229,0.8946576841208587,"[2846.1371185981156, 1139.1414746114078, 3046.314255301827]",6969.24198952707,6969.24198952707,[102.29160793  56.          78.91716564],[94.29987526 70.66972828 75.32873726],[96.   74.75 73.5 ],[-6.29160793 40.         17.08283436],[ 1.70012474 25.33027172 20.67126274],[ 0.   21.25 22.5 ],96.0,10.0,0.025
-6.1813335,1,448.619436,-6.1813333842283615,"[2674.4175047167223, 1212.8200273960565, 2735.49748989862]",7059.080309821911,7059.080309821911,[103.96555431  59.74287726  76.30313003],[95.97382164 75.00544167 72.71470165],[96.  76.  73.5],[-7.96555431 36.25712274 19.69686997],[ 0.02617836 20.99455833 23.28529835],[ 0.  20.  22.5],96.0,10.0,0.05
0.27437228,1,448.61964,0.27437228603293706,"[3013.648741307219, 1190.1371008169422, 2874.6626277167084]",7059.080309821911,7059.080309821911,[104.27593239  61.08420826  78.42628801],[96.28419971 76.34677267 74.83785963],[96.  76.  73.5],[-8.27593239 34.91579174 17.57371199],[-0.28419971 19.65322733 21.16214037],[ 0.  20.  22.5],96.0,10.0,0.05
0.8073859,1,448.619845,0.8073859243708996,"[2694.49802741258, 1296.8868769118105, 3034.1257640614663]",6969.24198952707,6969.24198952707,[100.18949516  59.84613396  77.18977535],[92.19776249 75.10869837 73.60134697],[96.   74.75 73.5 ],[-4.18949516 36.15386604 18.81022465],[ 3.80223751 20.89130163 22.39865303],[ 0.   21.25 22.5 ],96.0,10.0,0.025
-3.407578,1,448.620044,-3.4075780647733103,"[2539.405046827098, 939.0330672861072, 2854.448002729915]",6556.29705722655,6556.29705722655,[104.4679528   54.          73.58109844],[96.47622013 69.06966114 69.99267006],[94.   70.25 69.  ],[-10.4679528   40.          20.41890156],[-2.47622013 24.93033886 24.00732994],[ 0.   23.75 25.  ],94.0,10.0,0.075
2.3405054,1,448.620247,2.340505309855917,"[2429.598477437831, 589.1075463583575, 2650.573341243052]",5539.624167258494,5539.624167258494,[100.74766786  50.          63.10004699],[92.75593519 58.72656345 59.51161861],[90.   61.25 60.  ],[-10.74766786  40.          26.89995301],[-2.75593519 31.27343655 30.48838139],[ 0.   28.75 30.  ],90.0,10.0,0.05
1.0221614,1,448.620441,1.0221613822466462,"[2321.045601076863, 577.5578614226682, 2614.6351784334583]",5457.454647076945,5457.454647076945,[96.27792747 50.         62.27903354],[88.2861948  53.91247272 58.69060516],[90.  57.5 60. ],[-6.27792747 40.         27.72096646],[ 1.7138052  36.08752728 31.30939484],[ 0.  32.5 30. ],90.0,10.0,0.025
-1.6250656,1,888.884119,2.363330806752338,"[2790.858393284509, 891.6338355896584, 2682.372804027005]",6470.006889833298,6470.006889833298,[107.61700685  55.37993695  71.68774975],[99.62527418 70.64250135 68.09932137],[94. 69. 69.],[-13.61700685  38.62006305  22.31225025],[-5.62527418 23.35749865 25.90067863],[ 0. 25. 25.],94.0,10.0,0.05
-4.371153,1,888.884646,-0.9565191290343309,"[2429.450393155145, 911.6513506265494, 2846.091268343578]",6470.006889833298,6470.006889833298,[101.31178196  54.70803525  70.91823471],[93.32004929 69.97059965 67.32980633],[94. 69. 69.],[-7.31178196 39.29196475 23.08176529],[ 0.67995071 24.02940035 26.67019367],[ 0. 25. 25.],94.0,10.0,0.05
-2.6023588,1,888.884927,1.4458339597513827,"[2394.9162897909387, 768.2404953540627, 2666.290088457857]",5985.203343302533,5985.203343302533,[100.45326813  52.          67.43809879],[92.46153545 64.64194727 63.84967041],[92.  64.5 64.5],[-8.45326813 40.         24.56190121],[-0.46153545 27.35805273 28.15032959],[ 0.  27.5 27.5],92.0,10.0,0.05
-3.659872,1,888.885182,-2.7652143709586117,"[2437.479898237349, 714.9397349328765, 2595.4493768982115]",5966.225219624581,5966.225219624581,[98.6032687  52.         67.50090778],[90.61153603 65.45253944 63.9124794 ],[92.  62.  64.5],[-6.6032687  40.         24.49909222],[ 1.38846397 26.54746056 28.0875206 ],[ 0.  30.  27.5],92.0,10.0,0.025
3.4694374,1,888.885427,-2.711896054519806,"[2726.9381378121825, 729.8800265374105, 2762.13150613431]",6010.421851108581,6010.421851108581,[98.59327419 52.         66.22187793],[90.60154152 66.43660498 62.63344955],[92.   65.75 64.5 ],[-6.59327419 40.         25.77812207],[ 1.39845848 25.56339502 29.36655045],[ 0.   26.25 27.5 ],92.0,10.0,0.075
3.0864072,1,888.885667,3.3607794732346714,"[3023.055245838701, 1292.7536997464904, 3039.099304893091]",7134.70228632762,7134.70228632762,[106.66924723  60.59249617  78.11683262],[98.67751455 75.85506058 74.52840424],[96.   76.   74.75],[-10.66924723  35.40750383  17.88316738],[-2.67751455 20.14493942 21.47159576],[ 0.   20.   21.25],96.0,10.0,0.075
4.1686983,1,888.885907,4.976084429670739,"[2566.5347845191036, 634.6500777950538, 2647.4261606857067]",5614.557066489893,5614.557066489893,[101.6727844   50.          65.85976112],[93.68105173 59.74978447 62.27133274],[90.   62.5  61.25],[-11.6727844   40.          24.14023888],[-3.68105173 30.25021553 27.72866726],[ 0.   27.5  28.75],90.0,10.0,0.075
2.4812894,1,888.886146,-0.9262887923877372,"[2522.1842765307065, 559.178037319528, 2595.7159536009235]",5539.624167258494,5539.624167258494,[101.72755154  50.          64.727826  ],[93.73581886 61.73531532 61.13939762],[90.   61.25 60.  ],[-11.72755154  40.          25.272174  ],[-3.73581886 28.26468468 28.86060238],[ 0.   28.75 30.  ],90.0,10.0,0.05
-2.6973932,1,888.886382,-0.356887768504353,"[2289.6234358612974, 523.4259332576639, 2497.1962740530785]",5457.454647076945,5457.454647076945,[96.65776642 50.         63.51706493],[88.66603374 56.57636642 59.92863655],[90.  57.5 60. ],[-6.65776642 40.         26.48293507],[ 1.33396626 33.42363358 30.07136345],[ 0.  32.5 30. ],90.0,10.0,0.025
3.8337183,1,888.886614,4.855879788170208,"[2548.334169558353, 830.3486362111886, 2862.1616941186408]",6010.421851108581,6010.421851108581,[99.75979431 52.         67.54996002],[91.76806164 64.0731926  63.96153164],[92.   65.75 64.5 ],[-7.75979431 40.         24.45003998],[ 0.23193836 27.9268074  28.03846836],[ 0.   26.25 27.5 ],92.0,10.0,0.075
1.8449548,1,1331.57166,4.208285651979447,"[2451.2980405822836, 535.450867788704, 2571.393312643275]",5457.454647076945,5457.454647076945,[96.55567081 50.         63.6363219 ],[88.56393814 54.53712463 60.04789352],[90.  57.5 60. ],[-6.55567081 40.         26.3636781 ],[ 1.43606186 35.46287537 29.95210648],[ 0.  32.5 30. ],90.0,10.0,0.025
-4.75139,1,1331.572219,-5.707909157721999,"[2363.1823871241572, 813.301942223537, 2548.3589372452493]",6010.421851108581,6010.421851108581,[98.28147037 52.         67.07172573],[90.2897377  67.25795698 63.48329735],[92.   65.75 64.5 ],[-6.28147037 40.         24.92827427],[ 1.7102623  24.74204302 28.51670265],[ 0.   26.25 27.5 ],92.0,10.0,0.075
3.7536936,1,1331.572485,5.199527436867729,"[2900.899641888342, 1500.116202228179, 2923.040702839579]",7059.080309821911,7059.080309821911,[105.96245058  63.17640997  79.64712942],[97.97071791 78.43897438 76.05870104],[96.  76.  73.5],[-9.96245058 32.82359003 16.35287058],[-1.97071791 17.56102562 19.94129896],[ 0.  20.  22.5],96.0,10.0,0.05
4.7802534,1,1331.572753,2.01503921242805,"[2666.234759734697, 1165.5008968003815, 2947.5539694948397]",6470.006889833298,6470.006889833298,[102.16438587  57.58536603  72.56288421],[94.1726532  72.84793043 68.97445583],[94. 69. 69.],[-8.16438587 36.41463397 21.43711579],[-0.1726532  21.15206957 25.02554417],[ 0. 25. 25.],94.0,10.0,0.05
4.30632,1,1331.573001,1.5944243638573443,"[2554.3438121061567, 674.8994708450473, 2627.0946008943806]",5614.557066489893,5614.557066489893,[96.68142231 50.         63.36271751],[88.68968964 57.94979095 59.77428913],[90.   62.5  61.25],[-6.68142231 40.         26.63728249],[ 1.31031036 32.05020905 30.22571087],[ 0.   27.5  28.75],90.0,10.0,0.075
-0.3115456,1,1331.57325,3.049233856129648,"[2538.884150489037, 1074.5995608436065, 2922.3874897677315]",6556.29705722655,6556.29705722655,[101.09140213  56.05456378  72.33978641],[93.09966946 71.31712818 68.75135803],[94.   70.25 69.  ],[-7.09140213 37.94543622 21.66021359],[ 0.90033054 22.68287182 25.24864197],[ 0.   23.75 25.  ],94.0,10.0,0.075
-4.4053025,1,1331.573488,0.570782108533372,"[2676.3649678234497, 1170.6274166975732, 2973.4046963807655]",7134.70228632762,7134.70228632762,[103.46580036  59.71062399  77.63742054],[95.47406769 74.9731884  74.04899216],[96.   76.   74.75],[-7.46580036 36.28937601 18.36257946],[ 0.52593231 21.0268116  21.95100784],[ 0.   20.   21.25],96.0,10.0,0.075
-2.3338363,1,1331.57373,-3.2601250729328664,"[2707.2425267976205, 1266.1226728437332, 2920.9677328371167]",7059.080309821911,7059.080309821911,[106.27626903  59.21093203  72.10365856],[98.28453636 74.47349644 68.51523018],[96.  76.  73.5],[-10.27626903  36.78906797  23.89634144],[-2.28453636 21.52650356 27.48476982],[ 0.  20.  22.5],96.0,10.0,0.05
-8.568428,1,1331.573968,-8.925315355909245,"[2268.009254759185, 564.6254291865777, 2232.3307979268056]",5539.624167258494,5539.624167258494,[99.96915968 50.         62.3987912 ],[91.97742701 61.09024048 58.81036282],[90.   61.25 60.  ],[-9.96915968 40.         27.6012088 ],[-1.97742701 28.90975952 31.18963718],[ 0.   28.75 30.  ],90.0,10.0,0.05
-10.250694,1,1331.574208,-5.394814689654622,"[2642.0147498596048, 813.4296503264691, 2428.7866766455622]",6556.29705722655,6556.29705722655,[102.21703108  54.          73.42960251],[94.2252984  67.95873547 69.84117413],[94.   70.25 69.  ],[-8.21703108 40.         20.57039749],[-0.2252984  26.04126453 24.15882587],[ 0.   23.75 25.  ],94.0,10.0,0.075
-5.048067,1,1802.545158,-0.839781218611563,"[2441.4732161427614, 626.5617588734509, 2615.0313011755593]",5985.203343302533,5985.203343302533,[97.84961326 52.         69.1551584 ],[89.85788059 61.98999596 65.56673002],[92.  64.5 64.5],[-5.84961326 40.         22.8448416 ],[ 2.14211941 30.01000404 26.43326998],[ 0.  27.5 27.5],92.0,10.0,0.05
-1.7255957,1,1802.545684,-7.433504907171528,"[2398.0835228052283, 523.3436420877692, 2441.8538767658515]",5457.454647076945,5457.454647076945,[97.88381012 50.         65.13488281],[89.89207745 56.39218807 61.54645443],[90.  57.5 60. ],[-7.88381012 40.         24.86511719],[ 0.10792255 33.60781193 28.45354557],[ 0.  32.5 30. ],90.0,10.0,0.025
6.4386983,1,1802.545933,11.638225959037863,"[2404.535180206567, 962.3866361357091, 3003.650726174354]",5985.203343302533,5985.203343302533,[100.044571    52.          64.57018078],[92.05283833 66.96025562 60.9817524 ],[92.  64.5 64.5],[-8.044571   40.         27.42981922],[-0.05283833 25.03974438 31.0182476 ],[ 0.  27.5 27.5],92.0,10.0,0.05
-3.876299,1,1802.546187,-1.861259793526946,"[2598.1343912753923, 801.7979379372532, 2819.2777478648254]",6470.006889833298,6470.006889833298,[101.46423633  54.          74.39140928],[93.47250366 67.0837965  70.8029809 ],[94. 69. 69.],[-7.46423633 40.         19.60859072],[ 0.52749634 26.9162035  23.1970191 ],[ 0. 25. 25.],94.0,10.0,0.05
1.5330354,1,1802.546428,3.127459760585597,"[2842.5778886770768, 1277.450989226616, 3047.2696317512628]",7059.080309821911,7059.080309821911,[104.54612739  59.35932375  76.24485099],[96.55439472 74.62188816 72.65642262],[96.  76.  73.5],[-8.54612739 36.64067625 19.75514901],[-0.55439472 21.37811184 23.34357738],[ 0.  20.  22.5],96.0,10.0,0.05
-2.920378,1,1802.546681,0.12885578407630005,"[2290.523954283333, 559.2657921557008, 2448.2865918324196]",5457.454647076945,5457.454647076945,[101.10369833  50.          63.16435325],[93.11196566 54.48610783 59.57592487],[90.  57.5 60. ],[-11.10369833  40.          26.83564675],[-3.11196566 35.51389217 30.42407513],[ 0.  32.5 30. ],90.0,10.0,0.025
-7.4982195,1,1802.546921,-6.927437576241019,"[2531.987564917625, 790.6789328030516, 2742.025002968628]",6556.29705722655,6556.29705722655,[105.3408366   54.          73.75314844],[97.34910393 68.55427647 70.16472006],[94.   70.25 69.  ],[-11.3408366   40.          20.24685156],[-3.34910393 25.44572353 23.83527994],[ 0.   23.75 25.  ],94.0,10.0,0.075
-3.2478578,1,1802.547158,-6.507982983961982,"[2617.316266900242, 1256.9533885230867, 3028.7076382694236]",7134.70228632762,7134.70228632762,[98.02196987 61.08019568 76.27140129],[90.0302372  76.34276009 72.68297291],[96.   76.   74.75],[-2.02196987 34.91980432 19.72859871],[ 5.9697628  19.65723991 23.31702709],[ 0.   20.   21.25],96.0,10.0,0.075
6.3798833,1,1802.54739,-2.5454320071796053,"[2725.1545006513034, 1496.168611214674, 3288.1182872157156]",7059.080309821911,7059.080309821911,[101.76650055  60.30740477  74.59157074],[93.77476788 75.56996918 71.00314236],[96.  76.  73.5],[-5.76650055 35.69259523 21.40842926],[ 2.22523212 20.43003082 24.99685764],[ 0.  20.  22.5],96.0,10.0,0.05
1.4302697,1,1802.547623,-3.964544960508956,"[2420.210253664135, 627.4961712273941, 2571.1493099397]",5539.624167258494,5539.624167258494,[97.99275787 50.         62.52940643],[90.0010252  58.80877018 58.94097805],[90.   61.25 60.  ],[-7.99275787 40.         27.47059357],[-1.02519989e-03  3.11912298e+01  3.10590219e+01],[ 0.   28.75 30.  ],90.0,10.0,0.05
2.1490057,1,2258.609586,1.309224426959938,"[2354.1468644814768, 570.4238794926258, 2650.1649115730297]",5457.454647076945,5457.454647076945,[97.11727054 50.         62.85349357],[89.12553787 59.35321093 59.26506519],[90.  57.5 60. ],[-7.11727054 40.         27.14650643],[ 0.87446213 30.64678907 30.73493481],[ 0.  32.5 30. ],90.0,10.0,0.025
-8.437653,1,2258.610118,-15.871157134478839,"[2296.7169332547237, 490.6109420283683, 2353.4923918326763]",5614.557066489893,5614.557066489893,[96.06487186 50.         65.12897003],[88.07313919 60.86532116 61.54054165],[90.   62.5  61.25],[-6.06487186 40.         24.87102997],[ 1.92686081 29.13467884 28.45945835],[ 0.   27.5  28.75],90.0,10.0,0.075
-2.3630717,1,2258.610388,9.275154360314165,"[2718.6294937565985, 1243.4457716831766, 2842.4785459864534]",6969.24198952707,6969.24198952707,[103.47475059  60.09638526  77.34989965],[95.48301792 75.35894966 73.76147127],[96.   74.75 73.5 ],[-7.47475059 35.90361474 18.65010035],[ 0.51698208 20.64105034 22.23852873],[ 0.   21.25 22.5 ],96.0,10.0,0.025
-2.0832143,1,2258.610628,-3.9444741380314143,"[2432.7846183894944, 989.0227115369006, 2879.814465039843]",6435.691033749292,6435.691033749292,[103.78106888  54.          70.12688053],[95.7893362  66.82232285 66.53845215],[94. 69. 69.],[-9.78106888 40.         23.87311947],[-1.7893362  27.17767715 27.46154785],[ 0. 25. 25.],94.0,10.0,0.025
-2.9710572,1,2258.610865,0.15640261240344877,"[2600.884358947514, 923.395527077598, 2837.2258388266528]",6556.29705722655,6556.29705722655,[101.74613769  55.23835207  73.90215767],[93.75440502 70.50091648 70.31372929],[94.   70.25 69.  ],[-7.74613769 38.76164793 20.09784233],[ 0.24559498 23.49908352 23.68627071],[ 0.   23.75 25.  ],94.0,10.0,0.075
8.434296,1,2258.611101,8.563151526976588,"[2795.274086906302, 1655.325342463119, 3203.864590511713]",7059.080309821911,7059.080309821911,[100.71651943  64.20471169  76.05092132],[92.72478676 79.4672761  72.46249294],[96.  76.  73.5],[-4.71651943 31.79528831 19.94907868],[ 3.27521324 16.5327239  23.53750706],[ 0.  20.  22.5],96.0,10.0,0.05
