--------------TurbSim v2.00.* User Time Series Input File-----------------------
     Time series input from low-res turbsim run
--------------------------------------------------------------------------------
          3 nComp - Number of velocity components in the file
          1 nPoints - Number of time series points contained in this file (-)
          1 RefPtID - Index of the reference point (1-nPoints)
     Pointyi Pointzi ! nPoints listed in order of increasing height
       (m)     (m)
       2.69737   94.00000
--------Time Series-------------------------------------------------------------
Elapsed Time         Point01u             Point01v           Point01w
         (s)            (m/s)                (m/s)              (m/s)
	0.00			  9.76732			  -0.37657			 -0.13760
	0.25			  9.69829			  -0.24080			 -0.07849
	0.50			  9.78309			  -0.14274			 -0.14458
	0.75			  9.91182			  -0.16855			 -0.29521
	1.00			  9.95170			  -0.23839			 -0.34086
	1.25			  10.19437			  -0.21350			 -0.29869
	1.50			  10.04055			  -0.24006			 -0.20586
	1.75			  9.94519			  -0.17171			 -0.16314
	2.00			  9.91296			  -0.20217			 -0.13760
	2.25			  9.98763			  -0.29671			 -0.13594
	2.50			  9.97072			  -0.36116			 -0.17104
	2.75			  10.08114			  -0.31937			 -0.23934
	3.00			  10.05534			  -0.24935			 -0.17442
	3.25			  9.96156			  -0.18713			 -0.14762
	3.50			  9.82561			  -0.09649			 -0.12991
	3.75			  9.72638			  -0.02795			 -0.14750
	4.00			  9.87307			  0.09686			 -0.08178
	4.25			  9.93471			  0.04300			 -0.06426
	4.50			  9.92414			  0.06417			 -0.09684
	4.75			  10.11257			  0.14422			 0.18830
	5.00			  10.12798			  -0.08813			 0.10049
	5.25			  10.21409			  -0.10299			 0.10467
	5.50			  10.15889			  -0.13011			 0.12332
	5.75			  10.07735			  -0.02758			 0.29001
	6.00			  9.86805			  -0.09649			 0.18532
	6.25			  9.86797			  -0.20440			 0.16623
	6.50			  9.89526			  -0.25529			 0.13049
	6.75			  9.89377			  -0.19808			 0.30120
	7.00			  9.79480			  -0.02034			 0.30771
	7.25			  9.85265			  -0.00975			 0.17438
	7.50			  9.86629			  -0.15629			 0.17957
	7.75			  9.69961			  -0.12862			 0.11167
	8.00			  9.69565			  0.01867			 0.15474
	8.25			  9.74205			  -0.10002			 0.23788
	8.50			  9.75843			  -0.16354			 0.19992
	8.75			  9.88681			  -0.14998			 0.12409
	9.00			  9.84983			  -0.25585			 0.03431
	9.25			  9.86700			  -0.31510			 0.07144
	9.50			  9.79207			  -0.11525			 0.08158
	9.75			  9.77516			  0.10559			 -0.09573
	10.00			  9.81478			  0.06250			 -0.04683
	10.25			  9.78141			  -0.01495			 0.02687
	10.50			  9.91701			  -0.19604			 0.06735
	10.75			  9.94941			  -0.32513			 0.11057
	11.00			  9.86180			  -0.36673			 0.07132
	11.25			  9.89808			  -0.24340			 0.13928
	11.50			  9.75112			  -0.09593			 0.12830
	11.75			  9.82597			  -0.06528			 0.12864
	12.00			  10.01783			  -0.04597			 0.12634
	12.25			  10.09382			  0.14032			 0.12849
	12.50			  10.12402			  0.21814			 0.13319
	12.75			  10.17465			  0.21870			 0.03231
	13.00			  10.17641			  0.20013			 0.19193
	13.25			  10.08246			  0.40314			 0.16522
	13.50			  10.30144			  0.16930			 0.14253
	13.75			  10.25107			  0.34667			 0.02998
	14.00			  10.34775			  0.06956			 0.11128
	14.25			  10.43633			  0.16391			 0.18440
	14.50			  10.10377			  0.26848			 0.15809
	14.75			  10.04019			  0.16818			 0.30144
	15.00			  9.91094			  0.11469			 0.48764
	15.25			  9.92573			  0.08330			 0.37696
	15.50			  9.95787			  0.09593			 0.31131
	15.75			  9.92837			  0.19771			 0.47283
	16.00			  10.01915			  -0.04485			 0.37801
	16.25			  9.92027			  -0.06101			 0.18796
	16.50			  9.97697			  -0.10447			 0.41384
	16.75			  9.96887			  -0.25102			 0.35271
	17.00			  9.84076			  -0.18100			 0.37708
	17.25			  9.97055			  -0.07216			 0.21111
	17.50			  10.06027			  -0.16354			 0.11278
	17.75			  9.92617			  -0.42839			 -0.03279
	18.00			  9.95188			  -0.38568			 0.15535
	18.25			  10.12595			  -0.38029			 0.12332
	18.50			  10.13855			  -0.29169			 0.23216
	18.75			  10.25372			  -0.35057			 0.23391
	19.00			  10.25389			  -0.38029			 0.22057
	19.25			  10.27687			  -0.21034			 0.13178
	19.50			  10.09382			  -0.43025			 0.04547
	19.75			  10.08448			  -0.48616			 0.12551
	20.00			  9.93938			  -0.35521			 0.16079
	20.25			  10.11037			  -0.52832			 0.10786
	20.50			  10.00295			  -0.40833			 0.15243
	20.75			  10.03016			  -0.58274			 0.28487
	21.00			  10.02778			  -0.44251			 0.19611
	21.25			  10.07418			  -0.10689			 0.12354
	21.50			  10.04953			  0.03947			 0.21695
	21.75			  9.94836			  -0.40369			 -0.02197
	22.00			  9.91393			  -0.30488			 0.02952
	22.25			  9.97363			  -0.19381			 0.08893
	22.50			  9.91428			  -0.28296			 -0.10099
	22.75			  9.78397			  -0.24786			 -0.05194
	23.00			  9.81302			  -0.17617			 -0.12586
	23.25			  9.77155			  -0.34351			 -0.11854
	23.50			  9.87193			  -0.31157			 -0.05123
	23.75			  9.88919			  -0.19307			 -0.02701
	24.00			  9.83970			  -0.18304			 -0.12736
	24.25			  9.77675			  -0.14051			 0.00357
	24.50			  9.77886			  -0.19177			 0.06071
	24.75			  9.70877			  -0.33478			 0.22094
	25.00			  9.96456			  -0.36599			 0.10104
	25.25			  10.01756			  -0.44214			 -0.00279
	25.50			  9.90680			  -0.48783			 0.25856
	25.75			  9.86911			  -0.45273			 0.24685
	26.00			  9.88144			  -0.30135			 0.32714
	26.25			  9.79629			  -0.30191			 0.26277
	26.50			  9.78441			  -0.70885			 0.16666
	26.75			  10.06863			  -0.84054			 0.24430
	27.00			  10.13819			  -0.76420			 0.13294
	27.25			  10.24870			  -0.71591			 -0.01926
	27.50			  10.06705			  -0.69269			 0.01790
	27.75			  10.11336			  -0.67579			 -0.04840
	28.00			  10.28268			  -0.62899			 0.07544
	28.25			  10.19983			  -0.59593			 0.10746
	28.50			  10.14207			  -0.51420			 -0.01665
	28.75			  10.26481			  -0.50956			 -0.07425
	29.00			  10.16514			  -0.33051			 0.02899
	29.25			  10.12930			  -0.23040			 0.02463
	29.50			  10.25002			  -0.12509			 0.01092
	29.75			  10.21004			  -0.22947			 -0.16880
	30.00			  10.14621			  -0.22056			 -0.16895
	30.25			  10.15422			  -0.24898			 -0.16953
	30.50			  10.14489			  -0.29912			 -0.03451
	30.75			  10.04979			  -0.34370			 0.02945
	31.00			  10.01589			  -0.35391			 0.22546
	31.25			  10.03174			  -0.21331			 0.30338
	31.50			  9.95690			  0.05897			 0.14877
	31.75			  9.99194			  -0.15518			 0.24916
	32.00			  10.08607			  -0.23616			 0.06778
	32.25			  10.07568			  -0.30971			 0.06929
	32.50			  10.05261			  -0.49191			 0.22943
	32.75			  10.04389			  -0.47501			 0.04464
	33.00			  10.15712			  -0.35410			 0.19995
	33.25			  10.25178			  -0.43657			 0.11499
	33.50			  10.25486			  -0.46981			 0.26877
	33.75			  10.23963			  -0.44920			 0.31321
	34.00			  10.00621			  -0.39793			 0.21498
	34.25			  10.04504			  -0.28482			 0.17760
	34.50			  10.06978			  -0.07420			 0.20902
	34.75			  10.05023			  -0.20013			 0.35277
	35.00			  9.95073			  -0.02591			 0.37693
	35.25			  9.99687			  0.10002			 0.13774
	35.50			  10.08633			  -0.00529			 0.13009
	35.75			  10.16346			  -0.08070			 0.11321
	36.00			  10.04407			  -0.04653			 -0.02135
	36.25			  9.84543			  -0.17468			 0.18148
	36.50			  9.82940			  -0.20031			 0.16823
	36.75			  10.07577			  -0.19938			 0.11727
	37.00			  10.16567			  -0.14459			 0.03210
	37.25			  10.21612			  -0.58571			 0.05380
	37.50			  10.31068			  -0.78389			 0.10768
	37.75			  10.19974			  -0.74934			 0.10390
	38.00			  10.16628			  -0.51866			 -0.08114
	38.25			  10.10024			  -0.37267			 -0.18207
	38.50			  9.96473			  -0.44567			 -0.11747
	38.75			  9.96553			  -0.27999			 -0.13674
	39.00			  10.17209			  -0.29875			 -0.19074
	39.25			  10.33437			  -0.21461			 -0.13769
	39.50			  10.49894			  -0.22186			 -0.04613
	39.75			  10.52817			  -0.04708			 0.09059
	40.00			  10.41590			  -0.02814			 0.08921
	40.25			  10.24746			  0.03334			 0.02343
	40.50			  10.24870			  -0.14069			 -0.15060
	40.75			  10.30857			  -0.28129			 -0.03214
	41.00			  10.37795			  -0.43991			 -0.01376
	41.25			  10.33657			  -0.34797			 0.22921
	41.50			  10.36756			  -0.36933			 0.20164
	41.75			  10.38870			  -0.33386			 -0.09970
	42.00			  10.34696			  -0.43824			 -0.06859
	42.25			  10.37699			  -0.39329			 -0.09002
	42.50			  10.25618			  -0.40239			 -0.15254
	42.75			  10.30707			  -0.56899			 -0.03432
	43.00			  10.29836			  -0.47928			 -0.05286
	43.25			  10.35823			  -0.44307			 -0.14685
	43.50			  10.50272			  -0.39886			 -0.25049
	43.75			  10.42718			  -0.68898			 -0.16686
	44.00			  10.44021			  -0.43601			 -0.07354
	44.25			  10.43897			  -0.48727			 0.09351
	44.50			  10.37443			  -0.52368			 0.03914
	44.75			  10.25962			  -0.37472			 0.09981
	45.00			  10.24315			  -0.46647			 0.15234
	45.25			  10.13000			  -0.54466			 0.11376
	45.50			  10.19886			  -0.43489			 0.10055
	45.75			  10.26772			  -0.46275			 -0.03721
	46.00			  10.23346			  -0.63512			 -0.16870
	46.25			  10.13432			  -0.67635			 -0.13874
	46.50			  10.03130			  -0.72037			 -0.27625
	46.75			  10.00770			  -0.61431			 -0.21084
	47.00			  10.09857			  -0.71164			 -0.05147
	47.25			  9.96429			  -0.67245			 -0.08965
	47.50			  10.03112			  -0.50362			 -0.35773
	47.75			  10.06987			  -0.49266			 -0.15589
	48.00			  10.11768			  -0.51495			 -0.01828
	48.25			  10.09170			  -0.58255			 -0.06085
	48.50			  10.12014			  -0.55135			 -0.17906
	48.75			  10.25090			  -0.78222			 -0.14728
	49.00			  10.12499			  -0.81286			 -0.08519
	49.25			  10.13643			  -0.80878			 -0.11682
	49.50			  10.20000			  -0.61506			 -0.18696
	49.75			  10.18151			  -0.48634			 -0.15791
	50.00			  10.25812			  -0.52182			 -0.18269
	50.25			  10.16980			  -0.36636			 -0.07459
	50.50			  10.10790			  -0.49934			 -0.20786
	50.75			  10.34546			  -0.66706			 -0.35232
	51.00			  10.38394			  -0.60484			 -0.18945
	51.25			  10.43184			  -0.32754			 -0.21115
	51.50			  10.44857			  -0.41614			 -0.29749
	51.75			  10.54648			  -0.48021			 -0.30702
	52.00			  10.44144			  -0.48839			 -0.22443
	52.25			  10.31702			  -0.53872			 -0.12736
	52.50			  10.17570			  -0.32680			 -0.08304
	52.75			  10.29853			  -0.32605			 -0.06180
	53.00			  10.19648			  -0.17320			 -0.07566
	53.25			  10.25433			  -0.00604			 0.06588
	53.50			  10.27009			  -0.00882			 -0.04185
	53.75			  10.50677			  -0.01941			 -0.06082
	54.00			  10.46829			  0.05711			 -0.11836
	54.25			  10.53240			  -0.01086			 0.00096
	54.50			  10.38465			  -0.28204			 0.05752
	54.75			  10.37302			  -0.32030			 0.02100
	55.00			  10.37575			  -0.20013			 0.29843
	55.25			  10.45412			  -0.02479			 0.04959
	55.50			  10.36413			  -0.04597			 -0.00362
	55.75			  10.21418			  -0.12899			 0.08638
	56.00			  10.12816			  -0.30154			 0.05407
	56.25			  10.12868			  -0.18025			 0.00013
	56.50			  10.25257			  -0.08479			 -0.09583
	56.75			  10.25926			  -0.07866			 -0.05922
	57.00			  10.15624			  -0.32048			 -0.18527
	57.25			  10.25292			  -0.19864			 -0.19972
	57.50			  10.33640			  -0.13493			 -0.12410
	57.75			  10.28418			  -0.05061			 -0.15466
	58.00			  10.18953			  -0.31361			 -0.05230
	58.25			  10.21753			  -0.54076			 -0.07708
	58.50			  10.16875			  -0.37193			 -0.06325
	58.75			  10.25970			  -0.33831			 0.03090
	59.00			  10.29378			  -0.33534			 0.07255
	59.25			  10.31341			  -0.35243			 0.04000
	59.50			  10.30179			  -0.35076			 0.00775
	59.75			  10.21876			  -0.16409			 -0.12825
	60.00			  10.25398			  -0.15109			 -0.17273
	60.25			  10.31377			  -0.11339			 0.04796
	60.50			  10.19041			  0.01291			 0.24691
	60.75			  10.23822			  0.14144			 0.11124
	61.00			  10.39407			  0.16038			 0.16061
	61.25			  10.35946			  0.23245			 -0.06746
	61.50			  10.09602			  -0.02015			 -0.03515
	61.75			  10.08774			  -0.23505			 -0.04118
	62.00			  10.08395			  -0.26421			 -0.02864
	62.25			  10.16109			  -0.23839			 -0.11962
	62.50			  10.05780			  -0.36747			 -0.22569
	62.75			  10.07136			  -0.43471			 -0.29491
	63.00			  10.14603			  -0.51495			 -0.30253
	63.25			  10.15853			  -0.46424			 -0.27019
	63.50			  10.09047			  -0.47817			 -0.14869
	63.75			  10.05507			  -0.32847			 -0.23706
	64.00			  9.99326			  -0.35076			 -0.22052
	64.25			  9.97794			  -0.36729			 -0.20835
	64.50			  9.95734			  -0.24489			 -0.38042
	64.75			  9.81153			  -0.37305			 -0.17783
	65.00			  9.93286			  -0.34537			 -0.03432
	65.25			  9.90099			  -0.22186			 -0.06896
	65.50			  9.84428			  -0.19976			 -0.12684
	65.75			  9.88848			  -0.21907			 -0.16406
	66.00			  9.81628			  -0.27424			 -0.20734
	66.25			  10.01334			  -0.30952			 0.01123
	66.50			  9.98886			  -0.23467			 -0.00964
	66.75			  10.04627			  -0.20087			 0.05195
	67.00			  10.13872			  -0.17022			 -0.04803
	67.25			  10.01483			  0.06139			 -0.01828
	67.50			  9.92115			  0.04058			 0.05804
	67.75			  9.82438			  0.15388			 0.09508
	68.00			  9.81637			  0.32253			 0.12830
	68.25			  9.81637			  0.32438			 0.24098
	68.50			  9.83371			  0.27015			 0.39196
	68.75			  9.91587			  0.13772			 0.27636
	69.00			  9.93083			  0.25603			 0.21080
	69.25			  9.99300			  0.43081			 0.27077
	69.50			  10.09567			  0.32810			 0.17724
	69.75			  10.18961			  0.26179			 -0.00319
	70.00			  10.37232			  0.15147			 0.03164
	70.25			  10.36034			  0.00121			 0.09944
	70.50			  10.30663			  0.15165			 -0.07739
	70.75			  10.43536			  0.13995			 -0.07908
	71.00			  10.35726			  0.10355			 -0.00694
	71.25			  10.46962			  0.33961			 0.10482
	71.50			  10.56753			  0.41632			 0.08278
	71.75			  10.45421			  0.50993			 0.08195
	72.00			  10.49348			  0.46610			 -0.08888
	72.25			  10.50959			  0.47279			 -0.07905
	72.50			  10.75058			  0.35967			 -0.12195
	72.75			  10.82367			  0.34964			 0.04120
	73.00			  10.91753			  0.32401			 0.04077
	73.25			  10.88530			  0.21777			 -0.10892
	73.50			  10.75957			  0.31863			 0.05580
	73.75			  10.69907			  0.08293			 0.20640
	74.00			  10.74530			  -0.04355			 0.25020
	74.25			  10.60653			  -0.05080			 0.04704
	74.50			  10.60328			  0.08609			 0.06142
	74.75			  10.64915			  0.00808			 -0.00411
	75.00			  10.72065			  -0.11878			 -0.02750
	75.25			  10.79100			  -0.11339			 0.14840
	75.50			  10.73385			  -0.01829			 0.22586
	75.75			  10.62036			  0.01625			 0.12449
	76.00			  10.49092			  0.12992			 0.08530
	76.25			  10.62018			  0.00418			 0.00775
	76.50			  10.70630			  0.06064			 -0.20602
	76.75			  10.93338			  -0.02405			 0.16294
	77.00			  10.85290			  0.04356			 0.32711
	77.25			  10.72523			  0.01960			 0.26539
	77.50			  10.59623			  0.03780			 0.39236
	77.75			  10.51866			  0.10968			 0.51899
	78.00			  10.42964			  0.16577			 0.49877
	78.25			  10.66113			  0.19474			 0.30000
	78.50			  10.61375			  0.17060			 0.25300
	78.75			  10.69934			  0.34574			 0.24464
	79.00			  10.75323			  0.28148			 0.25128
	79.25			  10.65998			  0.11766			 0.21335
	79.50			  10.50598			  0.06974			 0.20072
	79.75			  10.59209			  -0.01439			 0.34638
	80.00			  10.68138			  -0.11246			 0.22976
	80.25			  10.61226			  -0.10856			 0.07516
	80.50			  10.51637			  -0.04355			 0.11896
	80.75			  10.54569			  -0.14849			 0.26791
	81.00			  10.58047			  -0.25139			 0.36700
	81.25			  10.50457			  -0.40388			 0.47307
	81.50			  10.54525			  -0.26866			 0.14419
	81.75			  10.67592			  -0.03668			 0.04734
	82.00			  10.67618			  0.03724			 0.19119
	82.25			  10.46601			  0.10132			 0.12581
	82.50			  10.48414			  0.13326			 0.15667
	82.75			  10.50026			  0.03334			 0.25322
