simseed,sum_turbine_powers,floris_opt,rew,rewbaseline,wdir,ws,TI,FFSeed
3005003124,6909.151050551727,7059.080309821911,-2.123920577324704,-5.28395056408905, 96.0,10.0,0.05,0
7791336129,5912.138534660818,5614.557066489893,5.3001771047447255,4.725280222848553, 90.0,10.0,0.075,1
4305718742,5621.566030599999,6010.421851108581,-6.4696926462301505,-7.99001708454436, 92.0,10.0,0.075,4
3161297534,7256.547743797571,7134.70228632762,1.7077861497240863,-4.247438784251119, 96.0,10.0,0.075,8
6744834154,7015.338643792948,6969.24198952707,0.6614299565885227,-2.9718141392562227, 96.0,10.0,0.025,0
9362917874,8026.458766723321,7134.70228632762,12.498860423434806,9.927050597162438, 96.0,10.0,0.075,3
3958009541,7534.4900065091915,6969.24198952707,8.110609702339802,3.4292331175353534, 96.0,10.0,0.025,3
8992803386,6427.071089843618,5985.203343302533,7.382668911918213,5.2361152589270095, 92.0,10.0,0.05,3
1384221573,7169.83837893113,6969.24198952707,2.8783100042372465,-1.312012323495018, 96.0,10.0,0.025,8
1794019944,7362.803072860652,7134.70228632762,3.1970610318267436,-0.5736440565445634, 96.0,10.0,0.075,5
4424978589,6536.073924502596,6470.006889833298,1.0211277328485193,-2.275485203518894, 94.0,10.0,0.05,8
4648935525,7062.8873574094505,6470.006889833298,9.163521425421974,5.759799571701615, 94.0,10.0,0.05,9
5096945288,6219.382528406793,5985.203343302533,3.912635405550728,2.892029535120826, 92.0,10.0,0.05,1
8131902447,6605.863291100561,6556.29705722655,0.7560095804288933,-0.28605310561963143, 94.0,10.0,0.075,2
2314080104,5892.191531267407,5966.225219624581,-1.2408798801905112,-3.2230169243475326, 92.0,10.0,0.025,4
5825052392,7329.4703418358185,7059.080309821911,3.8303861147136997,0.24858321419466128, 96.0,10.0,0.05,2
1955660842,6121.51309028599,5966.225219624581,2.602782579353928,1.3680512508866387, 92.0,10.0,0.025,1
4934009900,7105.988974711594,6470.006889833298,9.82969718127583,5.759799571701615, 94.0,10.0,0.05,9
9749911105,5254.724398372436,5539.624167258494,-5.1429440027707205,-6.447029150453316, 90.0,10.0,0.05,4
1018679877,5539.5257929023355,5614.557066489893,-1.3363703084500975,-3.206697732613918, 90.0,10.0,0.075,7
9005560441,7722.470062916394,7059.080309821911,9.397679640667233,4.473144263567373, 96.0,10.0,0.05,9
7944305257,7032.584356616852,6969.24198952707,0.9088845987120212,-2.682681680632113, 96.0,10.0,0.025,4
6755106051,6877.247322230617,6470.006889833298,6.294281278699093,1.6455744203341542, 94.0,10.0,0.05,6
8497564652,7448.753355465922,7059.080309821911,5.520167338255452,4.473144263567373, 96.0,10.0,0.05,9
2326346445,5364.1877198024085,5457.454647076945,-1.70898217769873,-3.254890632871811, 90.0,10.0,0.025,4
595341657,6305.124509104045,5985.203343302533,5.345201281415194,2.892029535120826, 92.0,10.0,0.05,1
7267500967,7343.731708483139,7059.080309821911,4.032414792974771,-0.338911530320168, 96.0,10.0,0.05,5
9348744906,6729.045049145312,7134.70228632762,-5.685692561547763,-7.932570696525371, 96.0,10.0,0.075,0
5093659195,6672.4751828797125,6470.006889833298,3.129336591040799,-2.115998992403459, 94.0,10.0,0.05,7
6284601884,7174.187316930427,7134.70228632762,0.5534222595170292,-4.247438784251119, 96.0,10.0,0.075,8
4558547058,5341.698620295638,5457.454647076945,-2.1210625514461534,-3.7744457201852217, 90.0,10.0,0.025,0
8941917370,5404.896820815013,5614.557066489893,-3.7342259272102454,-7.313600515564059, 90.0,10.0,0.075,8
5024397227,6402.736193802661,5985.203343302533,6.97608462989564,5.2361152589270095, 92.0,10.0,0.05,3
5656739298,7132.28620286526,7059.080309821911,1.0370457599340654,-2.4556028247102635, 96.0,10.0,0.05,8
8500404404,6215.800395838691,5985.203343302533,3.8527855999111074,1.902694568861789, 92.0,10.0,0.05,6
2897045185,6426.903103826813,6010.421851108581,6.929318158282268,2.4698010748899994, 92.0,10.0,0.075,6
5521533453,7458.701774539822,6969.24198952707,7.023142340993194,2.0319300016575292, 96.0,10.0,0.025,9
7046887074,7167.19240702264,6969.24198952707,2.8403435810241238,-1.312012323495018, 96.0,10.0,0.025,8
1000908063,6674.118339732257,6470.006889833298,3.1547331150402718,0.12676661156237112, 94.0,10.0,0.05,2
4849908031,5969.0442506228355,6556.29705722655,-8.957080520877664,-10.019224032305292, 94.0,10.0,0.075,0
2861893459,6657.220398231735,6435.691033749292,3.442200119936229,-0.07958531056979304, 94.0,10.0,0.025,2
7500877258,7352.247952674739,7134.70228632762,3.0491204484314207,-0.5736440565445634, 96.0,10.0,0.075,5
4701758034,7529.031514250607,7059.080309821911,6.65739988500785,1.786165280070157, 96.0,10.0,0.05,1
5129971946,7158.7393518449335,7134.70228632762,0.336903553262152,-4.247438784251119, 96.0,10.0,0.075,8
3128967706,6694.145967243859,6435.691033749292,4.01596242173852,-0.2406610581810921, 94.0,10.0,0.025,5
7217323099,7594.112761896131,7134.70228632762,6.4390980468643955,3.8066290388684885, 96.0,10.0,0.075,1
4666400880,6219.998799502588,5985.203343302533,3.922931982967498,2.892029535120826, 92.0,10.0,0.05,1
9440749928,6001.314159834046,5614.557066489893,6.8884702526667105,4.793216225221783, 90.0,10.0,0.075,6
9317578032,7292.3333535585025,7134.70228632762,2.209357320107869,0.034191075341165666, 96.0,10.0,0.075,2
5701270244,6810.513246645567,6435.691033749292,5.824117580080784,2.405670727263872, 94.0,10.0,0.025,3
1298516236,6770.588927824023,6435.691033749292,5.20375966339122,2.405670727263872, 94.0,10.0,0.025,3
1438161627,6369.079106141264,6010.421851108581,5.96725594171948,3.40271976242015, 92.0,10.0,0.075,2
3862203451,7051.040377391579,6969.24198952707,1.1737056625014668,-2.682681680632113, 96.0,10.0,0.025,4
8839574070,6779.083667672161,6435.691033749292,5.33575387820966,1.605621876721583, 94.0,10.0,0.025,1
8322041860,6675.31403857479,6470.006889833298,3.173213757532515,0.12676661156237112, 94.0,10.0,0.05,2
