number,value,datetime_start,datetime_complete,duration,params_ent_coef,params_learning_rate,params_learning_starts,state
49,0.1011093563136682,2025-11-21 06:47:37.116504,2025-11-21 07:25:29.563166,0 days 00:37:52.446662,0.2641057473403262,0.005276837124115214,71,COMPLETE
50,0.3339308735960669,2025-11-21 07:15:43.469129,2025-11-21 07:30:13.383698,0 days 00:14:29.914569,0.2613357870990991,0.00489725936239672,16,COMPLETE
51,0.4087734550618759,2025-11-21 07:15:43.570218,2025-11-21 07:30:16.156385,0 days 00:14:32.586167,0.25481161935567936,0.013378971783723864,16,COMPLETE
52,0.7641710496054949,2025-11-21 07:15:45.810398,2025-11-21 07:30:10.815816,0 days 00:14:25.005418,0.29349768558861905,0.005287982388463835,17,COMPLETE
53,0.6224858470153699,2025-11-21 07:15:46.142852,2025-11-21 07:30:10.223404,0 days 00:14:24.080552,0.28178752767589393,0.00522078820410915,16,COMPLETE
54,0.1765281193114424,2025-11-21 07:20:32.383492,2025-11-21 07:37:06.503976,0 days 00:16:34.120484,0.503892738452441,0.0023204762953111927,43,COMPLETE
55,0.7562259714398305,2025-11-21 07:21:41.772878,2025-11-21 07:45:33.276058,0 days 00:23:51.503180,0.19418609213862464,0.0017169971263258834,37,COMPLETE
56,-0.6398347579245867,2025-11-21 07:22:56.469728,2025-11-21 07:53:11.506220,0 days 00:30:15.036492,0.15072637331291514,0.001433086110272154,55,COMPLETE
57,0.5001794479491442,2025-11-21 07:23:11.555373,2025-11-21 07:53:30.758425,0 days 00:30:19.203052,0.1799404221980954,0.0011444551624113872,33,COMPLETE
58,-0.20234697251663647,2025-11-21 07:23:12.877036,2025-11-21 07:53:30.150236,0 days 00:30:17.273200,0.1585440744990343,0.0009863510659356444,34,COMPLETE
59,0.44962366311619095,2025-11-21 07:23:13.411471,2025-11-21 07:53:14.913723,0 days 00:30:01.502252,0.1599122005233531,0.0012108106327179857,54,COMPLETE
60,-0.23790516529841876,2025-11-21 07:23:14.097086,2025-11-21 07:53:31.889671,0 days 00:30:17.792585,0.16242470485058352,0.00142498293709642,33,COMPLETE
61,-1.107792055921331,2025-11-21 07:23:20.009148,2025-11-21 07:53:34.710785,0 days 00:30:14.701637,0.16986285851990357,0.0012563387073589254,36,COMPLETE
62,0.7909508392851228,2025-11-21 07:23:24.309499,2025-11-21 07:53:19.500764,0 days 00:29:55.191265,0.17261545551663754,0.0013694615414259583,34,COMPLETE
63,-0.9715181363774459,2025-11-21 07:23:30.532404,2025-11-21 07:53:26.198639,0 days 00:29:55.666235,0.15323460770575417,0.0013166716362710228,32,COMPLETE
64,-0.8416824866561511,2025-11-21 07:23:31.558498,2025-11-21 07:53:24.521322,0 days 00:29:52.962824,0.17378942797074115,0.0007813592546334395,33,COMPLETE
65,-0.39230249922157895,2025-11-21 07:24:43.659671,2025-11-21 07:57:03.856008,0 days 00:32:20.196337,0.15379889749859954,0.001249561291523731,34,COMPLETE
66,-0.25690160707209864,2025-11-21 07:24:44.610718,2025-11-21 07:57:12.988548,0 days 00:32:28.377830,0.13197153514697302,0.0009519473429225288,34,COMPLETE
67,0.21087586885465603,2025-11-21 07:24:49.708257,2025-11-21 07:57:04.717241,0 days 00:32:15.008984,0.15252810502080735,0.0014251200636365199,35,COMPLETE
68,0.7503681954254714,2025-11-21 07:24:55.065505,2025-11-21 07:56:54.907915,0 days 00:31:59.842410,0.1592985946937002,0.0013878198498625354,32,COMPLETE
69,-0.30770809230382984,2025-11-21 07:25:03.035110,2025-11-21 07:57:14.906527,0 days 00:32:11.871417,0.16833955392667527,0.0011262852741607994,37,COMPLETE
70,0.5999613732159491,2025-11-21 07:25:07.252379,2025-11-21 07:57:10.301835,0 days 00:32:03.049456,0.1518760336470199,0.0014286073419214904,34,COMPLETE
71,-0.2127288549320734,2025-11-21 07:25:07.873049,2025-11-21 07:57:14.294176,0 days 00:32:06.421127,0.1674951038887659,0.0011233617061357799,36,COMPLETE
72,-0.6236958961315904,2025-11-21 07:25:11.681947,2025-11-21 07:57:02.669917,0 days 00:31:50.987970,0.15878049360754357,0.0014963569021098607,57,COMPLETE
73,0.5624796403554106,2025-11-21 07:25:29.565030,2025-11-21 07:57:39.133011,0 days 00:32:09.567981,0.1860354178622995,0.002143333013451798,36,COMPLETE
74,0.2892611005266782,2025-11-21 07:25:35.073254,2025-11-21 07:57:52.995800,0 days 00:32:17.922546,0.15787256211772585,0.0014315443112102675,38,COMPLETE
75,0.2037616937753501,2025-11-21 07:30:10.225152,2025-11-21 07:58:56.317794,0 days 00:28:46.092642,0.15647533174701134,0.0014479313509450306,54,COMPLETE
76,-0.4854582059161455,2025-11-21 07:30:10.817010,2025-11-21 07:58:58.807918,0 days 00:28:47.990908,0.1717751719318914,0.0014518123323381963,35,COMPLETE
77,0.104361672471075,2025-11-21 07:30:13.384734,2025-11-21 07:58:59.025146,0 days 00:28:45.640412,0.17901802010065307,0.0012830175786743693,35,COMPLETE
78,0.2186215921499726,2025-11-21 07:30:16.157228,2025-11-21 07:58:50.550857,0 days 00:28:34.393629,0.17336020798542542,0.001481778904604318,32,COMPLETE
79,0.10159351953401588,2025-11-21 07:37:06.505792,2025-11-21 07:59:24.219504,0 days 00:22:17.713712,0.15248080532719321,0.0011774852963188037,33,COMPLETE
80,0.41578259895935765,2025-11-21 07:45:33.280177,2025-11-21 07:59:39.986792,0 days 00:14:06.706615,0.1538409222189512,0.0013934263302222943,34,COMPLETE
81,0.45804218332847924,2025-11-21 07:53:11.508783,2025-11-21 08:18:04.006870,0 days 00:24:52.498087,0.5133310546321977,0.0033271384224856705,10,COMPLETE
82,0.3478691088480739,2025-11-21 07:53:14.915132,2025-11-21 08:18:08.432693,0 days 00:24:53.517561,0.5118934372975312,0.006659291787696147,25,COMPLETE
83,0.6043095489130608,2025-11-21 07:53:19.502731,2025-11-21 08:18:21.213128,0 days 00:25:01.710397,0.4686587196375398,0.007407700784028864,8,COMPLETE
84,0.8065800191270307,2025-11-21 07:53:24.525600,2025-11-21 08:18:14.906465,0 days 00:24:50.380865,0.48290305210689394,0.010172321340399401,10,COMPLETE
85,0.6297837503436472,2025-11-21 07:53:26.199909,2025-11-21 08:18:05.787161,0 days 00:24:39.587252,0.48429546401874396,0.0035344600272968784,10,COMPLETE
86,0.30536239173608015,2025-11-21 07:53:30.153905,2025-11-21 08:17:58.969495,0 days 00:24:28.815590,0.4747325143713551,0.003458309393185088,25,COMPLETE
87,0.40657300263746116,2025-11-21 07:53:30.759682,2025-11-21 08:18:13.106427,0 days 00:24:42.346745,0.4571676705335922,0.006928426959866529,23,COMPLETE
88,0.5433213156977147,2025-11-21 07:53:31.891076,2025-11-21 08:18:11.437063,0 days 00:24:39.545987,0.4622344138207005,0.007266356592401103,24,COMPLETE
89,-0.5267085860381742,2025-11-21 07:53:34.712593,2025-11-21 08:18:05.502126,0 days 00:24:30.789533,0.4650292680711144,0.0006056924694394883,24,COMPLETE
90,0.5114836732380983,2025-11-21 07:56:54.911499,2025-11-21 08:21:59.583233,0 days 00:25:04.671734,0.46094166539199893,0.0033983416005242766,10,COMPLETE
91,0.4317344046230082,2025-11-21 07:57:02.672592,2025-11-21 08:21:46.877020,0 days 00:24:44.204428,0.46231265690760326,0.006834691736536177,25,COMPLETE
92,0.3403471306207107,2025-11-21 07:57:03.857698,2025-11-21 08:21:59.604077,0 days 00:24:55.746379,0.5244147264025221,0.0069755164399416805,24,COMPLETE
93,0.8295060814782456,2025-11-21 07:57:04.718495,2025-11-21 08:21:48.521294,0 days 00:24:43.802799,0.4614891871288749,0.0064314078357277345,25,COMPLETE
94,0.14679294124800765,2025-11-21 07:57:10.303605,2025-11-21 08:21:59.277071,0 days 00:24:48.973466,0.4773578559075136,0.006816641121838256,22,COMPLETE
95,0.2169705099387861,2025-11-21 07:57:12.989852,2025-11-21 08:22:01.016171,0 days 00:24:48.026319,0.49652188085024784,0.007843682933366592,24,COMPLETE
96,0.5134558323809925,2025-11-21 07:57:14.296084,2025-11-21 08:21:49.101615,0 days 00:24:34.805531,0.4835232584364646,0.0034943312451760893,24,COMPLETE
97,0.35088077073502766,2025-11-21 07:57:14.907739,2025-11-21 08:21:50.194862,0 days 00:24:35.287123,0.5426161900725692,0.0035595036884282882,24,COMPLETE
98,0.8171623696748413,2025-11-21 07:57:39.135472,2025-11-21 08:21:54.002644,0 days 00:24:14.867172,0.49196621827912,0.007356119154627807,25,COMPLETE
99,-0.7956012444837638,2025-11-21 07:57:52.997959,2025-11-21 08:22:01.017175,0 days 00:24:08.019216,0.4954747412957466,0.0005167225298833427,8,COMPLETE
