#{"t_start": 1764690191.3731189, "env_id": "None"}
r,l,t,r,r_stochastic,r_stochastic_1seed,power,power_floris_opt,power_floris_opt_stochastic,power_floris_opt_stochastic_1seed,yaw_angles_actual,yaw_angles,yaw_angles_floris_opt,rel_yaw_angles_actual,rel_yaw_angles,rel_yaw_angles_floris_opt,wind_dir,wind_spd,turb_int,simseed,DEL
-23.01414721961014,1,885.369645,-23.01414721961014,-23.01414721961014,-25.903512264586748,"[1653.95617113787, 1821.7134061850907, 1505.0763081820926, 1339.9227535658265, 2482.311190695675, 2516.4366167752423, 1115.6658649981537, 1477.8385364997225]","[2326.18024322 2139.09431611 2512.94569246 2487.36201494 1982.0284537
 1816.85856819 2299.19572364 2508.38374157]","[2326.18024322 2139.09431611 2512.94569246 2487.36201494 1982.0284537
 1816.85856819 2299.19572364 2508.38374157]","[2268.80434877 2325.72313899 2510.28510433 2756.97454184 1968.65616445
 2006.56475988 2314.68431596 2625.06921496]","[ 92.67377946 119.32005276 118.55645188 120.01691872  56.
  56.          61.516263    57.13058065]","[ 85.04306501 114.4170629  115.22211809 119.67778916  56.
  56.          66.21913794  56.        ]",[96.   96.   78.5  81.   74.75 76.   74.75 72.25],"[  3.32622054 -23.32005276 -22.55645188 -24.01691872  40.
  40.          34.483737    38.86941935]","[ 10.95693499 -18.4170629  -19.22211809 -23.67778916  40.
  40.          29.78086206  40.        ]",[ 0.    0.   17.5  15.   21.25 20.   21.25 23.75],96.0,10.0,0.05,7772558329944,"{'RotTorq_[kN-m]': 144.950880536562, 'RootMxc1_[kN-m]': 5855.534749285996, 'RootMyc1_[kN-m]': 2271.4630403958968, 'RootMzc1_[kN-m]': 71.30163425735904, 'TwrBsMxt_[kN-m]': 2387.0669145619863, 'TwrBsMyt_[kN-m]': 4333.527890510104, 'TwrBsMzt_[kN-m]': 756.3868266307682, 'YawBrMxn_[kN-m]': 152.94724346467981, 'YawBrMyn_[kN-m]': 690.478723010154, 'YawBrMzn_[kN-m]': 756.4520397345515}"
-5.033358369236842,1,885.387908,-5.033358369236842,-5.033358369236842,-8.4549282762358,"[2936.8181822634847, 1558.496135370932, 1150.7114630831848, 942.5731883638903, 943.5866268825988, 1398.077185006902, 975.1221275888876, 2636.970477521484]","[1694.30398894 1774.44965779 1960.37204682 1940.05110029 1070.18108612
  816.33080399 1781.12034304 2170.30788344]","[1694.30398894 1774.44965779 1960.37204682 1940.05110029 1070.18108612
  816.33080399 1781.12034304 2170.30788344]","[1871.51983589 1899.70275255 2133.00458957 1932.38198023 1096.95381959
  747.90578412 1882.58859442 2136.68605876]","[ 94.14071513  60.09719596  53.3343338  112.62004955  50.
  91.5138986   50.          87.078131  ]","[ 86.51000068  55.1942061   50.         112.28091999  50.
  97.31315398  50.          85.94755035]",[90.   90.   71.25 72.5  60.   60.   60.   60.  ],"[ -4.14071513  29.90280404  36.6656662  -22.62004955  40.
  -1.5138986   40.           2.921869  ]","[  3.48999932  34.8057939   40.         -22.28091999  40.
  -7.31315398  40.           4.05244965]",[ 0.    0.   18.75 17.5  30.   30.   30.   30.  ],90.0,10.0,0.075,3570598549057,"{'RotTorq_[kN-m]': 211.13492943050483, 'RootMxc1_[kN-m]': 5748.0444702463055, 'RootMyc1_[kN-m]': 2744.4084202924796, 'RootMzc1_[kN-m]': 71.74308402068078, 'TwrBsMxt_[kN-m]': 4374.9002492383615, 'TwrBsMyt_[kN-m]': 7963.327785904563, 'TwrBsMzt_[kN-m]': 1082.3004992762149, 'YawBrMxn_[kN-m]': 261.4677369510756, 'YawBrMyn_[kN-m]': 1025.4076432734873, 'YawBrMzn_[kN-m]': 1082.3352033592}"
-6.490667502963084,1,885.388385,-6.490667502963084,-6.490667502963084,-8.684306630929733,"[1773.6182271441, 1527.118306139215, 2619.8412829000704, 2774.800162762604, 1871.1788911039132, 1783.6624679994616, 1907.5641467218147, 1291.846579556478]","[2216.64908322 2178.15800519 2335.0920573  2360.73434036 1632.53696213
 1330.57865597 2117.90537698 2457.30612533]","[2216.64908322 2178.15800519 2335.0920573  2360.73434036 1632.53696213
 1330.57865597 2117.90537698 2457.30612533]","[2339.17052777 2238.52818291 2480.12490618 2377.21268381 1678.44163616
 1319.38511623 2155.33569214 2440.23250317]","[ 72.57640066  95.58609224  92.10738255  81.77415187 102.46470493
  92.00808251  54.          58.35541973]","[ 64.94568621  90.68310238  88.77304876  81.4350223  105.48442631
  97.80733788  55.35004682  57.22483907]",[94.   94.   72.75 75.25 67.75 67.75 69.   69.  ],"[21.42359934 -1.58609224  1.89261745 12.22584813 -8.46470493  1.99191749
 40.         35.64458027]","[ 29.05431379   3.31689762   5.22695124  12.5649777  -11.48442631
  -3.80733788  38.64995318  36.77516093]",[ 0.    0.   21.25 18.75 26.25 26.25 25.   25.  ],94.0,10.0,0.025,8968254644776,"{'RotTorq_[kN-m]': 96.23666844306582, 'RootMxc1_[kN-m]': 5598.871919874157, 'RootMyc1_[kN-m]': 1972.9036440679592, 'RootMzc1_[kN-m]': 76.58764126730735, 'TwrBsMxt_[kN-m]': 996.393659429605, 'TwrBsMyt_[kN-m]': 3155.2741322365678, 'TwrBsMzt_[kN-m]': 686.9353733117615, 'YawBrMxn_[kN-m]': 114.72808880906126, 'YawBrMyn_[kN-m]': 714.9178708449913, 'YawBrMzn_[kN-m]': 686.9973108798508}"
-6.920376888794546,1,885.388824,-6.920376888794546,-6.920376888794546,-7.090074454362186,"[2849.30144381814, 1539.0727777733098, 634.9735500156002, 1166.9203361900197, 1236.829325265389, 1452.1885839710374, 2438.4854306791776, 2440.7618859292106]","[1844.2386629  2001.78165319 2266.18986727 2254.1174568  1302.43506102
  994.72823554 1872.53177339 2245.4438169 ]","[1844.2386629  2001.78165319 2266.18986727 2254.1174568  1302.43506102
  994.72823554 1872.53177339 2245.4438169 ]","[1696.56535194 1913.82753553 2227.09024278 2288.02782283 1341.25077508
 1011.88690607 1954.26605492 2375.5498025 ]","[ 90.39990553 106.20878552  55.3343338   52.33912956  52.
  52.          52.          73.26686673]","[ 82.76919108 101.30579566  52.          52.          52.
  52.          52.          72.13628608]",[92.   92.   73.25 73.25 62.   62.   63.25 63.25],"[  1.60009447 -14.20878552  36.6656662   39.66087044  40.
  40.          40.          18.73313327]","[ 9.23080892 -9.30579566 40.         40.         40.         40.
 40.         19.86371392]",[ 0.    0.   18.75 18.75 30.   30.   28.75 28.75],92.0,10.0,0.05,8789765745500,"{'RotTorq_[kN-m]': 178.90531000500417, 'RootMxc1_[kN-m]': 5621.871732721662, 'RootMyc1_[kN-m]': 2717.0197534116915, 'RootMzc1_[kN-m]': 72.42344369704277, 'TwrBsMxt_[kN-m]': 4025.926511274873, 'TwrBsMyt_[kN-m]': 6480.176009275858, 'TwrBsMzt_[kN-m]': 957.4789517698053, 'YawBrMxn_[kN-m]': 215.33030132417835, 'YawBrMyn_[kN-m]': 829.2830405501301, 'YawBrMzn_[kN-m]': 957.5168117607275}"
-5.42934681585373,1,885.389344,-5.42934681585373,-5.42934681585373,-7.817795081342703,"[2772.9083746671263, 1527.273434718742, 560.1137939179976, 1469.1361395830788, 2587.42817433443, 2374.838265836106, 1518.8696978528044, 1222.923571011592]","[1882.53408944 2018.57793523 2351.77607221 2299.62469473 1195.64459203
  940.85979294 1894.94688955 2255.19689916]","[1882.53408944 2018.57793523 2351.77607221 2299.62469473 1195.64459203
  940.85979294 1894.94688955 2255.19689916]","[2049.79766274 2058.67475451 2480.59196279 2318.90902954 1214.52337353
  926.22762315 1931.72032391 2243.20007667]","[128.82299405  79.18392265  73.305988    87.51977952  57.61344991
  52.          52.          75.75696491]","[121.1922796   74.28093278  69.9716542   87.18064996  60.63317129
  52.          52.          74.62638426]",[92.   92.   72.   72.   59.5  60.75 63.25 63.25],"[-36.82299405  12.81607735  18.694012     4.48022048  34.38655009
  40.          40.          16.24303509]","[-29.1922796   17.71906722  22.0283458    4.81935004  31.36682871
  40.          40.          17.37361574]",[ 0.    0.   20.   20.   32.5  31.25 28.75 28.75],92.0,10.0,0.025,1538191771219,"{'RotTorq_[kN-m]': 103.04695980305299, 'RootMxc1_[kN-m]': 5577.533211064008, 'RootMyc1_[kN-m]': 2097.292309979951, 'RootMzc1_[kN-m]': 70.3898796464156, 'TwrBsMxt_[kN-m]': 2665.3587606887268, 'TwrBsMyt_[kN-m]': 4326.907171889815, 'TwrBsMzt_[kN-m]': 679.3485758466306, 'YawBrMxn_[kN-m]': 134.30777927279743, 'YawBrMyn_[kN-m]': 737.1451845933661, 'YawBrMzn_[kN-m]': 679.377406397021}"
-9.829228630232285,1,885.389745,-9.829228630232285,-9.829228630232285,-3.072468898711897,"[1702.1271856566054, 2791.1478896283334, 1050.133499070506, 935.0194862410067, 2657.192287835407, 1221.5962536262175, 1341.2627059464196, 1630.0830791566711]","[1844.2386629  2001.78165319 2266.18986727 2254.1174568  1302.43506102
  994.72823554 1872.53177339 2245.4438169 ]","[1844.2386629  2001.78165319 2266.18986727 2254.1174568  1302.43506102
  994.72823554 1872.53177339 2245.4438169 ]","[1499.43427705 1914.168127   1939.99555281 2147.25318968 1184.89275655
  971.47231232 1806.58441877 2287.25877662]","[ 93.90832799 111.15343858  69.04033138  86.55623152  67.65075858
  52.          80.37451757  54.52560908]","[ 86.27761354 106.25044871  65.70599758  86.21710196  70.67047996
  52.          85.07739252  53.39502843]",[92.   92.   73.25 73.25 62.   62.   63.25 63.25],"[ -1.90832799 -19.15343858  22.95966862   5.44376848  24.34924142
  40.          11.62548243  37.47439092]","[  5.72238646 -14.25044871  26.29400242   5.78289804  21.32952004
  40.           6.92260748  38.60497157]",[ 0.    0.   18.75 18.75 30.   30.   28.75 28.75],92.0,10.0,0.05,6099393619990,"{'RotTorq_[kN-m]': 151.88855513158444, 'RootMxc1_[kN-m]': 5622.336169499954, 'RootMyc1_[kN-m]': 2361.4738480140013, 'RootMzc1_[kN-m]': 71.68086795817119, 'TwrBsMxt_[kN-m]': 2342.1108952886993, 'TwrBsMyt_[kN-m]': 5237.2075422087155, 'TwrBsMzt_[kN-m]': 799.6481591008321, 'YawBrMxn_[kN-m]': 171.83318471560543, 'YawBrMyn_[kN-m]': 743.9456760675423, 'YawBrMzn_[kN-m]': 799.5330552383945}"
-22.921046990591552,1,885.390156,-22.921046990591552,-22.921046990591552,-21.174987144340964,"[3135.383997770108, 3059.95022978273, 1341.9608973198035, 1006.5856541870255, 1243.437382449314, 1590.837397625678, 1061.0506247687463, 1382.4830244328239]","[2283.45513809 2150.22258078 2469.41014508 2403.25954    2007.24432384
 1722.17177206 2276.7119026  2619.38364427]","[2283.45513809 2150.22258078 2469.41014508 2403.25954    2007.24432384
 1722.17177206 2276.7119026  2619.38364427]","[2246.5501206  1896.84057805 2412.63789182 2082.33975289 2042.25709906
 1558.0048463  2534.66584437 2761.35271454]","[136.          74.29145805  60.1164692  102.18957412  56.
 105.51530184  83.15776021 103.8582233 ]","[129.27877251  69.38846819  56.7821354  101.85044456  56.
 111.31455722  87.86063516 102.72764265]",[96.   96.   79.75 81.   76.   76.   74.75 74.75],"[-40.          21.70854195  35.8835308   -6.18957412  40.
  -9.51530184  12.84223979  -7.8582233 ]","[-33.27877251  26.61153181  39.2178646   -5.85044456  40.
 -15.31455722   8.13936484  -6.72764265]",[ 0.    0.   16.25 15.   20.   20.   21.25 21.25],96.0,10.0,0.075,2136755268717,"{'RotTorq_[kN-m]': 198.20537035183338, 'RootMxc1_[kN-m]': 5919.4088230169955, 'RootMyc1_[kN-m]': 2711.556806400145, 'RootMzc1_[kN-m]': 73.83242701759382, 'TwrBsMxt_[kN-m]': 3372.833670036572, 'TwrBsMyt_[kN-m]': 7183.758727939589, 'TwrBsMzt_[kN-m]': 1013.6438856209135, 'YawBrMxn_[kN-m]': 235.14040750146364, 'YawBrMyn_[kN-m]': 964.9059593316216, 'YawBrMzn_[kN-m]': 1013.5998073076978}"
-11.35457492217512,1,885.390569,-11.35457492217512,-11.35457492217512,-5.586604266880091,"[1860.0299780312423, 2892.71767927655, 2210.904995841734, 1168.020159600048, 1593.9603399625448, 1914.029573213169, 1236.3583339766835, 1612.170786670787]","[2136.01724481 2127.90374165 2300.34050378 2256.89960979 1673.45999872
 1469.89473758 2002.37615976 2377.08947147]","[2136.01724481 2127.90374165 2300.34050378 2256.89960979 1673.45999872
 1469.89473758 2002.37615976 2377.08947147]","[2070.2972103  1987.96393515 2248.92794687 2094.32634357 1606.07203108
 1269.60238453 1872.90497298 2195.38844521]","[105.60356512  75.19704824 100.13295708 112.67742548  73.61613143
  88.56970107  95.78688141  62.45398977]","[ 97.97285067  70.29405838  96.79862328 112.33829591  76.63585281
  94.36895644 100.48975635  61.32340912]",[94.   94.   75.25 76.5  69.   70.25 67.75 67.75],"[-11.60356512  18.80295176  -6.13295708 -18.67742548  20.38386857
   5.43029893  -1.78688141  31.54601023]","[ -3.97285067  23.70594162  -2.79862328 -18.33829591  17.36414719
  -0.36895644  -6.48975635  32.67659088]",[ 0.    0.   18.75 17.5  25.   23.75 26.25 26.25],94.0,10.0,0.075,3134312922376,"{'RotTorq_[kN-m]': 280.68552986060365, 'RootMxc1_[kN-m]': 5851.783354940813, 'RootMyc1_[kN-m]': 2769.304111036433, 'RootMzc1_[kN-m]': 78.20345012810243, 'TwrBsMxt_[kN-m]': 2694.337783736276, 'TwrBsMyt_[kN-m]': 7674.685814482562, 'TwrBsMzt_[kN-m]': 1047.1080403149008, 'YawBrMxn_[kN-m]': 302.8289255147582, 'YawBrMyn_[kN-m]': 1000.4744908255645, 'YawBrMzn_[kN-m]': 1047.5346620448145}"
-12.842943791098799,1,885.390975,-12.842943791098799,-12.842943791098799,-6.31201055448231,"[1616.5540929031035, 1425.3312421835608, 2411.5425251028214, 1801.219459054047, 710.2642619100927, 1817.9815137201124, 2230.497097378662, 869.700897186117]","[1844.2386629  2001.78165319 2266.18986727 2254.1174568  1302.43506102
  994.72823554 1872.53177339 2245.4438169 ]","[1844.2386629  2001.78165319 2266.18986727 2254.1174568  1302.43506102
  994.72823554 1872.53177339 2245.4438169 ]","[1499.43427705 1914.168127   1939.99555281 2147.25318968 1184.89275655
  971.47231232 1806.58441877 2287.25877662]","[115.73502382  83.14339963 100.62309828  52.33912956  69.77146516
  87.76112226  52.          53.13058065]","[108.10430937  78.24040976  97.28876448  52.          72.79118654
  93.56037763  52.92134788  52.        ]",[92.   92.   73.25 73.25 62.   62.   63.25 63.25],"[-23.73502382   8.85660037  -8.62309828  39.66087044  22.22853484
   4.23887774  40.          38.86941935]","[-16.10430937  13.75959024  -5.28876448  40.          19.20881346
  -1.56037763  39.07865212  40.        ]",[ 0.    0.   18.75 18.75 30.   30.   28.75 28.75],92.0,10.0,0.05,5049076343183,"{'RotTorq_[kN-m]': 154.97054618539335, 'RootMxc1_[kN-m]': 5599.3050933760405, 'RootMyc1_[kN-m]': 2317.2813414243583, 'RootMzc1_[kN-m]': 69.75860423058508, 'TwrBsMxt_[kN-m]': 3306.24296632142, 'TwrBsMyt_[kN-m]': 5766.5449532944385, 'TwrBsMzt_[kN-m]': 877.9552024146232, 'YawBrMxn_[kN-m]': 182.4545905979646, 'YawBrMyn_[kN-m]': 869.2414483864661, 'YawBrMzn_[kN-m]': 877.9497648078661}"
-7.244875207815404,1,885.391377,-7.244875207815404,-7.244875207815404,-11.134755656961207,"[3002.7249173898485, 1556.7103158836721, 1106.8484559776189, 2040.2768162527702, 2772.20213778168, 2887.3391839491146, 1191.1221060554235, 2075.4943030555332]","[2283.45513809 2150.22258078 2469.41014508 2403.25954    2007.24432384
 1722.17177206 2276.7119026  2619.38364427]","[2283.45513809 2150.22258078 2469.41014508 2403.25954    2007.24432384
 1722.17177206 2276.7119026  2619.38364427]","[2180.73567241 2094.9620941  2599.53089738 2390.69303257 2298.73674272
 1863.59898062 2431.98213509 2856.54714762]","[108.40054207  64.53575037  83.0926687   87.32083958  63.36320246
  56.          56.          79.07696951]","[100.76982762  59.6327605   79.7583349   86.98171001  66.38292384
  56.          56.          77.94638886]",[96.   96.   79.75 81.   76.   76.   74.75 74.75],"[-12.40054207  31.46424963  12.9073313    8.67916042  32.63679754
  40.          40.          16.92303049]","[-4.76982762 36.3672395  16.2416651   9.01828999 29.61707616 40.
 40.         18.05361114]",[ 0.    0.   16.25 15.   20.   20.   21.25 21.25],96.0,10.0,0.075,4230961556606,"{'RotTorq_[kN-m]': 261.4125369828402, 'RootMxc1_[kN-m]': 5696.366385715684, 'RootMyc1_[kN-m]': 3329.124357547622, 'RootMzc1_[kN-m]': 82.59330965889235, 'TwrBsMxt_[kN-m]': 3720.7959440940294, 'TwrBsMyt_[kN-m]': 7233.332859482484, 'TwrBsMzt_[kN-m]': 1233.525377866218, 'YawBrMxn_[kN-m]': 307.5067501365184, 'YawBrMyn_[kN-m]': 1073.8378137840218, 'YawBrMzn_[kN-m]': 1233.906830333629}"
