simseed,sum_turbine_powers,floris_opt,rew,rewbaseline,wdir,ws,TI,FFSeed
6607910188,7208.246649374636,6786.982010774406,6.206950864632729,3.7552597991580625, 94.0,10.0,0.075,3
3497001980,6277.090686568517,6081.468163141961,3.216698964440344,1.1120246282625832, 92.0,10.0,0.025,9
8666144843,7672.907309861304,6786.982010774406,13.053302597243993,9.12528918315317, 94.0,10.0,0.075,1
3036403571,7662.399910758224,6786.982010774406,12.89848563903783,9.12528918315317, 94.0,10.0,0.075,1
9788317937,5073.678523744327,5551.200726059997,-8.602142597257405,4.516684629368265, 90.0,10.0,0.05,0
6266459374,6811.723420927874,7227.202323844247,-5.7488206957429435,9.357150944753393, 96.0,10.0,0.05,2
1059967855,5356.124655877125,5445.851621841659,-1.6476204677458688,-3.442944709577627, 90.0,10.0,0.025,8
7310244306,7058.644160331852,7253.621343127194,-2.687997809260937,2.1434907153232436, 96.0,10.0,0.025,0
6414526709,6504.400831072222,6223.800703905897,4.508501163770042,-17.385642427085042, 92.0,10.0,0.075,7
6335423858,6266.710342260101,6739.8832926417335,-7.020491747953837,9.972634926916875, 94.0,10.0,0.05,2
5563761921,5615.936859027597,5445.851621841659,3.1232073327847925,2.1459730539683726, 90.0,10.0,0.025,9
1030234111,7511.041300126633,7253.621343127194,3.5488474628379145,0.6564754116345886, 96.0,10.0,0.025,9
9658638239,7048.221007019105,6705.267629373868,5.114685894756178,3.2602112624185025, 94.0,10.0,0.025,1
7787650323,5625.043942694803,6134.648313185043,-8.306985901619818,5.514610871595848, 92.0,10.0,0.05,0
1266775689,6461.746718392511,6134.648313185043,5.331983000630109,0.5472111294492593, 92.0,10.0,0.05,3
7850884314,7014.463525690799,6223.800703905897,12.703858291746108,8.346309898370208, 92.0,10.0,0.075,1
9118602427,7308.1138341980695,7253.621343127194,0.7512453227587722,-5.4144512135746785, 96.0,10.0,0.025,7
7601036658,5351.204977979504,5445.851621841659,-1.7379585496335532,-3.442944709577627, 90.0,10.0,0.025,8
1684624725,7003.4833941448505,6739.8832926417335,3.9110484567426025,-11.642370726649027, 94.0,10.0,0.05,7
8392234821,7358.045724288451,6786.982010774406,8.414103833006708,3.7675495349378063, 94.0,10.0,0.075,9
3290821512,6827.847905640744,6705.267629373868,1.8281190705929034,-2.0440833037358224, 94.0,10.0,0.025,6
5431057717,6484.543031329616,6705.267629373868,-3.291808921650205,2.8856739873737323, 94.0,10.0,0.025,0
7135301287,5197.715612142363,5445.851621841659,-4.556422519925028,2.5404796809213783, 90.0,10.0,0.025,0
1675743535,5316.41697736922,5551.200726059997,-4.229422791155598,-6.486388450189395, 90.0,10.0,0.05,8
8384893231,7154.996165251578,7253.621343127194,-1.3596681327881028,1.6317740765913142, 96.0,10.0,0.025,4
1402317351,6411.910294215864,6786.982010774406,-5.526340219601461,-9.436967839900916, 94.0,10.0,0.075,8
9097276583,6831.481090361203,7227.202323844247,-5.475441474461922,4.14570005883027, 96.0,10.0,0.05,0
2558453868,6470.391030597949,6739.8832926417335,-3.998470750049972,-5.8138570410310075, 94.0,10.0,0.05,8
9367983416,5456.425409546828,5717.119551570781,-4.559886139731463,4.406904099969259, 90.0,10.0,0.075,4
5477869972,7568.398309630809,7253.621343127194,4.339583659158966,3.7681131598403215, 96.0,10.0,0.025,1
9159308045,5638.269187010904,5445.851621841659,3.533286959151006,-7.187443427736645, 90.0,10.0,0.025,7
7878728100,5601.974096055292,5445.851621841659,2.866814688587418,2.1459730539683726, 90.0,10.0,0.025,9
5899318756,5701.782525932351,6223.800703905897,-8.387450093733571,13.585096901506752, 92.0,10.0,0.075,2
928349878,5871.076628974211,5551.200726059997,5.762283129351889,-12.509680855268046, 90.0,10.0,0.05,7
5017159469,5212.977843793525,5445.851621841659,-4.276168250970117,2.5404796809213783, 90.0,10.0,0.025,0
8718660180,5777.188942825351,6134.648313185043,-5.826892628733316,9.873925411875936, 92.0,10.0,0.05,2
2741471017,6085.395471426885,6786.982010774406,-10.337238823290608,14.088657249622461, 94.0,10.0,0.075,2
2229774798,7002.00363824741,6739.8832926417335,3.889093241300577,-11.642370726649027, 94.0,10.0,0.05,7
268238425,6508.264522472254,6739.8832926417335,-3.4365397754342357,2.1882174486104384, 94.0,10.0,0.05,4
4133607201,5537.488570693004,5445.851621841659,1.6826927212599152,-2.4131585800864546, 90.0,10.0,0.025,6
3866365540,7059.103650411171,7227.202323844247,-2.32591625224714,3.4754253266740287, 96.0,10.0,0.05,4
8133837778,5477.465454968705,5717.119551570781,-4.191867853038538,13.069516740401662, 90.0,10.0,0.075,2
8331090950,7310.06177051604,7253.621343127194,0.7780999961119162,-5.4144512135746785, 96.0,10.0,0.025,7
9301955208,7099.416235348239,7227.202323844247,-1.7681266245226281,3.4754253266740287, 96.0,10.0,0.05,4
3365933385,6374.902418927555,6081.468163141961,4.825056185675944,3.3485199833261126, 92.0,10.0,0.025,1
7071739714,6956.1084842452765,7246.400571883479,-4.006017673996039,5.057256537976993, 96.0,10.0,0.075,4
525543423,6877.583532347186,7246.400571883479,-5.089658457018344,-9.88066270245665, 96.0,10.0,0.075,8
3594033611,6889.908819502363,7246.400571883479,-4.919570051983152,-9.88066270245665, 96.0,10.0,0.075,8
1984316619,5912.913513752861,5717.119551570781,3.424695957744756,4.302310223768508, 90.0,10.0,0.075,3
6136888096,7577.392255062037,7227.202323844247,4.845442475886291,-1.2235358236510148, 96.0,10.0,0.05,3
6150070185,5705.419562545347,5551.200726059997,2.778116737183956,-4.174274540473737, 90.0,10.0,0.05,6
1546600067,6014.63825476383,6081.468163141961,-1.0989107660411228,1.937554997469257, 92.0,10.0,0.025,4
9536558867,6231.436967113934,6081.468163141961,2.4659966960098734,-6.50191601371702, 92.0,10.0,0.025,7
1573489627,6191.2165292321915,6081.468163141961,1.8046360376493333,-2.1077765367310253, 92.0,10.0,0.025,6
157394226,6566.74172211196,7246.400571883479,-9.379261373000002,5.328963109104194, 96.0,10.0,0.075,0
8014823327,7309.269837729707,7246.400571883479,0.8675930239099074,-7.459141603911293, 96.0,10.0,0.075,5
1205171639,6020.250687182484,6134.648313185043,-1.8647788783048322,-5.890450895742825, 92.0,10.0,0.05,5
6081991571,7397.339901349725,7227.202323844247,2.3541277783818715,-10.52422423322751, 96.0,10.0,0.05,7
1797745564,7323.8044503549245,7227.202323844247,1.3366462177482452,-10.52422423322751, 96.0,10.0,0.05,7
9493107471,7269.825966063063,7253.621343127194,0.22340045295061217,-2.65978544501459, 96.0,10.0,0.025,5
4554614027,5726.630272163911,5551.200726059997,3.160209020732474,2.948864485071313, 90.0,10.0,0.05,3
775640412,7452.674348301185,7227.202323844247,3.119769093955659,-10.52422423322751, 96.0,10.0,0.05,7
2857838488,6246.9602854084105,6739.8832926417335,-7.313524371727202,5.19290067520664, 94.0,10.0,0.05,0
9776990113,7456.23938489668,7227.202323844247,3.1690971248554356,-2.8302582674221375, 96.0,10.0,0.05,6
5200644805,7402.451676373132,7227.202323844247,2.4248574299725307,-10.52422423322751, 96.0,10.0,0.05,7
831363447,7930.548123403232,7227.202323844247,9.731923475263468,7.477637711316282, 96.0,10.0,0.05,1
4827172020,6562.817919289698,7246.400571883479,-9.433409674399282,13.747338765462397, 96.0,10.0,0.075,2
2769867214,6488.834706583844,6134.648313185043,5.773540312613484,0.5472111294492593, 92.0,10.0,0.05,3
3619296339,5982.009232855517,5551.200726059997,7.76063644705008,5.373776652486775, 90.0,10.0,0.05,1
2281102595,6346.538068247937,6786.982010774406,-6.4895404441511655,-9.436967839900916, 94.0,10.0,0.075,8
8103374865,5017.016261126847,5717.119551570781,-12.245734659363222,6.250444618525518, 90.0,10.0,0.075,0
9959493278,6728.266344826794,6223.800703905897,8.105427293073632,4.155560212101256, 92.0,10.0,0.075,9
9925764231,5823.558055890085,6081.468163141961,-4.2409184810831615,2.8544482222296597, 92.0,10.0,0.025,0
4059481445,6481.525917274215,6223.800703905897,4.1409618596330855,-17.385642427085042, 92.0,10.0,0.075,7
2872978452,5697.340947613535,5551.200726059997,2.6325875925812934,-4.174274540473737, 90.0,10.0,0.05,6
547550963,6278.031817264856,6081.468163141961,3.2321743508288203,-0.003684870869021056, 92.0,10.0,0.025,3
6244140522,7619.611870050805,6786.982010774406,12.268042820131097,9.12528918315317, 94.0,10.0,0.075,1
1589954952,7196.903945595443,7253.621343127194,-0.7819183666857882,1.6317740765913142, 96.0,10.0,0.025,4
6102091007,7657.755324372441,7246.400571883479,5.676676970978473,0.930838504505755, 96.0,10.0,0.075,3
8808731238,7093.3037808396075,7253.621343127194,-2.2101727496361225,2.1434907153232436, 96.0,10.0,0.025,0
4428274055,6463.743060263832,6705.267629373868,-3.602012364905243,4.916447617492922, 94.0,10.0,0.025,2
