,wind_spd,wind_dir,turb_int,yaw_angles_opt,totalpower_stochastic,totalpower
0,10,90.0,0.025,[ 0.    0.   22.5  21.25 32.5  32.5  32.5  32.5 ],"[1683.53830784 1902.83192229 1601.51646948 1340.18835964  797.86333425
  786.77058682 2066.67921562 2050.97738885]","[1688.51008202 1910.48710546 1607.78607672 1345.12999386  801.31550585
  790.22110508 2072.30313706 2055.85102781]"
1,10,90.0,0.05,[ 0.    0.   20.   18.75 31.25 31.25 32.5  32.5 ],"[1596.00840059 1813.21243961 1611.04569389 1385.23224393  839.3178577
  799.06053585 2066.67921562 2050.97738885]","[1602.68226487 1820.95031139 1617.14176741 1389.32814786  842.74777599
  802.51392956 2072.30313706 2055.85102781]"
2,10,90.0,0.075,[ 0.    0.   18.75 17.5  30.   30.   30.   30.  ],"[1548.48903111 1753.95118089 1577.61415685 1377.56513572  865.84346295
  801.33084332 2164.59675898 2149.84798247]","[1555.25359418 1759.8292591  1584.08698002 1381.89715609  868.97037813
  804.83439858 2173.73723942 2158.64420951]"
3,10,92.0,0.025,[ 0.    0.   20.   20.   31.25 31.25 28.75 28.75],"[1851.83002338 2179.39984984 1935.19935137 1612.51986141  979.89218208
  931.57717578 2211.87241668 2197.47594669]","[1859.59559077 2188.70780445 1942.51462284 1618.54555313  984.17232305
  934.54840715 2221.16274407 2206.74625091]"
4,10,92.0,0.05,[ 0.    0.   18.75 18.75 30.   30.   28.75 28.75],"[1804.86689847 2083.88706754 1905.683795   1617.47835882 1024.42108432
  942.13024442 2211.87241668 2197.47594669]","[1812.54891152 2090.35959209 1913.31406174 1623.42143395 1028.75056371
  945.52404531 2221.16274407 2206.74625091]"
5,10,92.0,0.075,[ 0.    0.   18.75 16.25 27.5  27.5  28.75 28.75],"[1779.26809148 1983.77262666 1831.78194222 1647.71181715 1122.76000668
  976.26623624 2211.87241668 2197.47594669]","[1786.12504817 1990.47572826 1839.57703275 1653.27862285 1126.08210128
  980.57413649 2221.16274407 2206.74625091]"
6,10,94.0,0.025,[ 0.    0.   21.25 18.75 26.25 26.25 25.   25.  ],"[2047.82417166 2346.06815868 2071.01124733 1837.98290865 1290.56165782
 1089.89440627 2342.11512116 2329.58781313]","[2052.36779011 2354.22260684 2076.87926471 1845.73303187 1295.90427729
 1093.80580667 2350.3417111  2337.94504381]"
7,10,94.0,0.05,[ 0.    0.   20.   18.75 26.25 25.   25.   25.  ],"[2010.48065382 2319.13550297 2073.02565687 1808.26763089 1302.3295554
 1098.13916328 2342.11512116 2329.58781313]","[2016.50928424 2327.58657791 2078.99103656 1815.93201083 1307.59123423
 1101.94036699 2350.3417111  2337.94504381]"
8,10,94.0,0.075,[ 0.    0.   17.5  16.25 25.   23.75 25.   26.25],"[1934.67099917 2233.15609164 2058.1114225  1854.16633284 1357.73314953
 1140.52720291 2342.11512116 2287.59635475]","[1941.91879612 2242.46566513 2063.34861934 1861.93308737 1362.3508476
 1142.88933573 2350.3417111  2296.39149235]"
9,10,96.0,0.025,[ 0.    0.   17.5  16.25 21.25 21.25 25.   23.75],"[2158.5924955  2386.62526674 2265.11039136 2056.1476677  1717.04666667
 1296.44971672 2342.11512116 2369.42094102]","[2167.62566891 2393.976465   2274.16303119 2061.25748648 1721.24209553
 1301.81770155 2350.3417111  2377.32526443]"
10,10,96.0,0.05,[ 0.    0.   17.5  15.   21.25 20.   22.5  23.75],"[2150.55414487 2386.02823114 2240.34517168 2068.20729286 1661.10882107
 1344.60291892 2419.56180353 2369.42094102]","[2159.32510838 2393.45492468 2249.65605877 2073.88688701 1666.47154251
 1349.39240432 2425.59285107 2377.32526443]"
11,10,96.0,0.075,[ 0.    0.   17.5  15.   20.   18.75 22.5  22.5 ],"[2125.2055267  2361.20290541 2190.4037948  2021.86886392 1705.23389429
 1369.102541   2419.56180353 2407.91780544]","[2133.09148775 2369.16921799 2199.69248861 2027.49910452 1708.79873926
 1373.58179688 2425.59285107 2414.53611975]"
